date,UPBD_Open,UPBD_High,UPBD_Low,UPBD_Close,UPBD_Volume,UPBD_Dividends,UPBD_Stock Splits
1995-01-25 00:00:00+00:00,1.3333330154418943,1.5666669607162476,1.3333330154418943,1.0268069505691528,10590000,0.0,
1995-01-26 00:00:00+00:00,1.5,1.7000000476837158,1.5,1.071451187133789,1532250,0.0,
1995-01-27 00:00:00+00:00,1.649999976158142,1.649999976158142,1.5666669607162476,1.071451187133789,1032750,0.0,
1995-01-30 00:00:00+00:00,1.6333329677581787,1.6333329677581787,1.5666669607162476,1.071451187133789,513750,0.0,
1995-01-31 00:00:00+00:00,1.5666669607162476,1.6333329677581787,1.5666669607162476,1.071451187133789,21750,0.0,
1995-02-01 00:00:00+00:00,1.600000023841858,1.6333329677581787,1.5666669607162476,1.0491292476654053,177750,0.0,
1995-02-02 00:00:00+00:00,1.6333329677581787,1.6333329677581787,1.5666669607162476,1.0491292476654053,189750,0.0,
1995-02-03 00:00:00+00:00,1.6333329677581787,1.7333329916000366,1.600000023841858,1.160738468170166,961500,0.0,
1995-02-06 00:00:00+00:00,1.6666669845581057,1.7666670083999634,1.6666669845581057,1.116094946861267,117750,0.0,
1995-02-07 00:00:00+00:00,1.7666670083999634,1.7666670083999634,1.6666669845581057,1.116094946861267,48750,0.0,
1995-02-08 00:00:00+00:00,1.7000000476837158,1.7333329916000366,1.6666669845581057,1.116094946861267,558750,0.0,
1995-02-09 00:00:00+00:00,1.6666669845581057,1.7000000476837158,1.6666669845581057,1.116094946861267,84000,0.0,
1995-02-10 00:00:00+00:00,1.6666669845581057,1.7000000476837158,1.6666669845581057,1.116094946861267,41250,0.0,
1995-02-13 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.6666669845581057,1.116094946861267,4500,0.0,
1995-02-14 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.649999976158142,1.104933738708496,69000,0.0,
1995-02-15 00:00:00+00:00,1.6333329677581787,1.6333329677581787,1.6333329677581787,1.0937728881835938,44250,0.0,
1995-02-16 00:00:00+00:00,1.6333329677581787,1.7000000476837158,1.6333329677581787,1.1384166479110718,319500,0.0,
1995-02-17 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.649999976158142,1.1272555589675903,765750,0.0,
1995-02-21 00:00:00+00:00,1.7000000476837158,1.7666670083999634,1.7000000476837158,1.1830602884292605,144000,0.0,
1995-02-22 00:00:00+00:00,1.7666670083999634,1.8333330154418943,1.7000000476837158,1.2277041673660278,180000,0.0,
1995-02-23 00:00:00+00:00,1.7666670083999634,1.8333330154418943,1.7666670083999634,1.2277041673660278,303000,0.0,
1995-02-24 00:00:00+00:00,1.8333330154418943,1.9666670560836792,1.8333330154418943,1.2500262260437012,263250,0.0,
1995-02-27 00:00:00+00:00,1.9333330392837524,1.9333330392837524,1.8666670322418213,1.2500262260437012,607500,0.0,
1995-02-28 00:00:00+00:00,1.8666670322418213,2.0999999046325684,1.8666670322418213,1.361635684967041,596250,0.0,
1995-03-01 00:00:00+00:00,2.1333329677581787,2.233333110809326,2.0333330631256104,1.4062795639038086,1200750,0.0,
1995-03-02 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0333330631256104,1.4062795639038086,308250,0.0,
1995-03-03 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0333330631256104,1.361635684967041,27000,0.0,
1995-03-06 00:00:00+00:00,2.066667079925537,2.066667079925537,2.0,1.361635684967041,67500,0.0,
1995-03-07 00:00:00+00:00,2.0,2.066667079925537,1.9666670560836792,1.3169922828674316,132750,0.0,
1995-03-08 00:00:00+00:00,2.0333330631256104,2.066667079925537,2.0,1.3839575052261353,312000,0.0,
1995-03-09 00:00:00+00:00,2.0,2.066667079925537,2.0,1.3839575052261353,13500,0.0,
1995-03-10 00:00:00+00:00,2.0,2.066667079925537,2.0,1.3393133878707886,93750,0.0,
1995-03-13 00:00:00+00:00,2.0,2.0,2.0,1.3393133878707886,112500,0.0,
1995-03-14 00:00:00+00:00,1.9333330392837524,1.950000047683716,1.9333330392837524,1.3058308362960815,12000,0.0,
1995-03-15 00:00:00+00:00,2.0,2.0,1.950000047683716,1.3058308362960815,39000,0.0,
1995-03-16 00:00:00+00:00,1.899999976158142,1.9333330392837524,1.7999999523162842,1.2500262260437012,105000,0.0,
1995-03-17 00:00:00+00:00,1.8666670322418213,1.8666670322418213,1.7999999523162842,1.2277041673660278,144000,0.0,
