date,BJK_Open,BJK_High,BJK_Low,BJK_Close,BJK_Volume,BJK_Dividends,BJK_Stock Splits
2008-01-24 00:00:00+00:00,41.400001525878906,41.400001525878906,41.34999847412109,28.44417381286621,700,0.0,
2008-01-25 00:00:00+00:00,41.75,45.0,41.650001525878906,30.954973220825195,800,0.0,
2008-01-28 00:00:00+00:00,42.84000015258789,42.84000015258789,40.93000030517578,28.616151809692383,3900,0.0,
2008-01-29 00:00:00+00:00,41.9900016784668,41.9900016784668,41.84999847412109,28.85690689086914,6400,0.0,
2008-01-30 00:00:00+00:00,41.9900016784668,43.0,41.9900016784668,29.17333030700684,7600,0.0,
2008-01-31 00:00:00+00:00,41.75,42.84999847412109,41.75,29.476003646850582,7200,0.0,
2008-02-01 00:00:00+00:00,44.90999984741211,44.90999984741211,43.34999847412109,30.02631187438965,4200,0.0,
2008-02-04 00:00:00+00:00,43.540000915527344,43.540000915527344,43.34999847412109,29.819944381713867,2900,0.0,
2008-02-05 00:00:00+00:00,42.59999847412109,42.650001525878906,42.45000076293945,29.200855255126957,3200,0.0,
2008-02-06 00:00:00+00:00,42.45000076293945,42.59999847412109,42.2400016784668,29.06327247619629,1600,0.0,
2008-02-07 00:00:00+00:00,42.08000183105469,42.400001525878906,41.70000076293945,29.166454315185547,1800,0.0,
2008-02-08 00:00:00+00:00,42.400001525878906,42.400001525878906,42.36000061035156,29.166454315185547,500,0.0,
2008-02-11 00:00:00+00:00,41.95000076293945,42.34000015258789,41.93000030517578,29.12518882751465,500,0.0,
2008-02-12 00:00:00+00:00,42.79999923706055,43.20000076293945,42.79999923706055,29.579191207885746,1400,0.0,
2008-02-13 00:00:00+00:00,43.2400016784668,43.25,42.900001525878906,29.510395050048828,1600,0.0,
2008-02-14 00:00:00+00:00,43.34000015258789,43.34999847412109,43.20000076293945,29.71676445007324,3400,0.0,
2008-02-15 00:00:00+00:00,42.4900016784668,42.4900016784668,42.4900016784668,29.228370666503903,200,0.0,
2008-02-19 00:00:00+00:00,42.869998931884766,42.900001525878906,42.75,29.510395050048828,1100,0.0,
2008-02-20 00:00:00+00:00,42.0,42.09999847412109,42.0,28.960092544555664,600,0.0,
2008-02-21 00:00:00+00:00,42.77000045776367,42.77000045776367,42.08000183105469,28.94632911682129,900,0.0,
2008-02-22 00:00:00+00:00,42.20000076293945,42.20000076293945,42.04999923706055,28.925695419311523,900,0.0,
2008-02-25 00:00:00+00:00,42.45000076293945,42.95000076293945,42.45000076293945,29.544795989990234,1600,0.0,
2008-02-26 00:00:00+00:00,43.34999847412109,43.400001525878906,43.27999877929688,29.85434341430664,1800,0.0,
2008-02-27 00:00:00+00:00,43.0,43.5,43.0,29.819944381713867,2200,0.0,
2008-02-28 00:00:00+00:00,42.900001525878906,43.0,42.619998931884766,29.372825622558597,4000,0.0,
2008-02-29 00:00:00+00:00,41.93999862670898,42.09999847412109,41.79999923706055,28.753721237182617,1900,0.0,
2008-03-03 00:00:00+00:00,41.02999877929688,41.02999877929688,40.04999923706055,28.148386001586918,3300,0.0,
2008-03-04 00:00:00+00:00,40.9900016784668,40.9900016784668,39.0099983215332,27.549917221069336,4100,0.0,
2008-03-05 00:00:00+00:00,40.400001525878906,40.900001525878906,40.400001525878906,28.05207633972168,1600,0.0,
2008-03-06 00:00:00+00:00,40.84999847412109,40.84999847412109,40.72999954223633,28.01768493652344,400,0.0,
2008-03-07 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.24037170410156,200,0.0,
2008-03-10 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,27.24037170410156,0,0.0,
2008-03-11 00:00:00+00:00,40.0,40.0,39.70000076293945,27.4742488861084,1100,0.0,
2008-03-12 00:00:00+00:00,40.060001373291016,40.060001373291016,39.72999954223633,27.329795837402344,1400,0.0,
2008-03-13 00:00:00+00:00,39.45000076293945,39.72999954223633,39.34999847412109,27.144062042236328,1200,0.0,
2008-03-14 00:00:00+00:00,39.380001068115234,39.380001068115234,39.380001068115234,27.089035034179688,400,0.0,
2008-03-17 00:00:00+00:00,37.7400016784668,38.54999923706055,37.709999084472656,26.352996826171875,1800,0.0,
2008-03-18 00:00:00+00:00,36.470001220703125,38.88999938964844,35.970001220703125,26.751968383789062,600,0.0,
2008-03-19 00:00:00+00:00,38.900001525878906,39.0,38.900001525878906,26.79323959350586,700,0.0,
2008-03-20 00:00:00+00:00,38.7599983215332,38.7599983215332,38.38999938964844,26.40802574157715,2200,0.0,
2008-03-24 00:00:00+00:00,39.95000076293945,39.95000076293945,39.52000045776367,27.185338973999023,700,0.0,
2008-03-25 00:00:00+00:00,40.65999984741211,40.65999984741211,39.540000915527344,27.7287712097168,3400,0.0,
2008-03-26 00:00:00+00:00,41.970001220703125,41.970001220703125,40.58000183105469,27.962650299072266,1000,0.0,
2008-03-27 00:00:00+00:00,41.0099983215332,41.08000183105469,40.790000915527344,28.058958053588867,400,0.0,
2008-03-28 00:00:00+00:00,40.0,40.060001373291016,39.63999938964844,27.26787757873535,1000,0.0,
2008-03-31 00:00:00+00:00,39.36000061035156,39.36000061035156,39.25,26.99960708618164,900,0.0,
2008-04-01 00:00:00+00:00,39.95000076293945,40.22999954223633,39.95000076293945,27.67374038696289,900,0.0,
2008-04-02 00:00:00+00:00,40.63999938964844,40.75,40.63999938964844,28.03144073486328,700,0.0,
2008-04-03 00:00:00+00:00,40.59000015258789,40.7599983215332,40.59000015258789,27.97640609741211,1700,0.0,
2008-04-04 00:00:00+00:00,40.5,41.0,40.5,28.20340919494629,900,0.0,
2008-04-07 00:00:00+00:00,40.880001068115234,41.0,40.81999969482422,28.20340919494629,1800,0.0,
2008-04-08 00:00:00+00:00,40.380001068115234,40.5,40.380001068115234,27.859468460083008,400,0.0,
2008-04-09 00:00:00+00:00,40.43999862670898,40.43999862670898,40.43999862670898,27.818195343017575,300,0.0,
2008-04-10 00:00:00+00:00,40.5,40.5,40.4900016784668,27.859468460083008,1100,0.0,
2008-04-11 00:00:00+00:00,40.5,40.5,40.5,27.859468460083008,0,0.0,
2008-04-14 00:00:00+00:00,38.7400016784668,38.7400016784668,38.2599983215332,26.31859588623047,300,0.0,
2008-04-15 00:00:00+00:00,37.5,38.0,37.0099983215332,25.967771530151367,3600,0.0,
2008-04-16 00:00:00+00:00,37.869998931884766,38.18000030517578,37.869998931884766,26.263572692871094,1300,0.0,
2008-04-17 00:00:00+00:00,38.0099983215332,38.040000915527344,38.0099983215332,26.16727066040039,400,0.0,
2008-04-18 00:00:00+00:00,37.11000061035156,37.77000045776367,37.11000061035156,25.90586471557617,500,0.0,
2008-04-21 00:00:00+00:00,37.75,37.77000045776367,37.720001220703125,25.981534957885746,300,0.0,
2008-04-22 00:00:00+00:00,38.09000015258789,38.79999923706055,37.77000045776367,26.34611320495605,6000,0.0,
2008-04-23 00:00:00+00:00,38.40999984741211,38.86000061035156,37.40999984741211,26.414907455444336,2800,0.0,
2008-04-24 00:00:00+00:00,37.5099983215332,38.59999847412109,37.470001220703125,26.5524845123291,4200,0.0,
2008-04-25 00:00:00+00:00,38.59999847412109,38.59999847412109,38.0,26.139745712280277,500,0.0,
2008-04-28 00:00:00+00:00,38.310001373291016,38.310001373291016,38.310001373291016,26.352996826171875,100,0.0,
2008-04-29 00:00:00+00:00,38.400001525878906,38.400001525878906,36.93999862670898,26.34611320495605,13400,0.0,
2008-04-30 00:00:00+00:00,38.459999084472656,38.72999954223633,38.459999084472656,26.64190673828125,1100,0.0,
2008-05-01 00:00:00+00:00,39.630001068115234,39.630001068115234,37.88999938964844,26.29795837402344,700,0.0,
2008-05-02 00:00:00+00:00,38.22999954223633,38.22999954223633,38.22999954223633,26.29795837402344,0,0.0,
2008-05-05 00:00:00+00:00,38.16999816894531,38.54999923706055,38.09999847412109,26.208539962768555,700,0.0,
2008-05-06 00:00:00+00:00,38.25,38.34000015258789,38.25,26.373634338378903,400,0.0,
2008-05-07 00:00:00+00:00,38.84000015258789,38.84000015258789,38.84000015258789,26.71757698059082,100,0.0,
2008-05-08 00:00:00+00:00,39.5,39.5,38.400001525878906,26.414907455444336,900,0.0,
2008-05-09 00:00:00+00:00,38.08000183105469,38.08000183105469,38.08000183105469,26.19477844238281,200,0.0,
2008-05-12 00:00:00+00:00,38.2599983215332,38.2599983215332,38.2599983215332,26.31859588623047,100,0.0,
2008-05-13 00:00:00+00:00,38.380001068115234,38.45000076293945,38.380001068115234,26.449295043945312,300,0.0,
2008-05-14 00:00:00+00:00,38.59999847412109,38.59999847412109,38.52999877929688,26.50433158874512,300,0.0,
2008-05-15 00:00:00+00:00,38.900001525878906,38.900001525878906,38.900001525878906,26.758852005004883,400,0.0,
2008-05-16 00:00:00+00:00,39.369998931884766,39.369998931884766,39.369998931884766,27.0821533203125,200,0.0,
2008-05-19 00:00:00+00:00,40.0099983215332,40.02000045776367,39.79999923706055,27.37794685363769,3200,0.0,
2008-05-20 00:00:00+00:00,38.75,38.79999923706055,38.09999847412109,26.62127113342285,2700,0.0,
