date,PBI_Open,PBI_High,PBI_Low,PBI_Close,PBI_Volume,PBI_Dividends,PBI_Stock Splits
1972-06-01 00:00:00+00:00,0.0,1.3984379768371582,1.3203129768371582,0.1794576793909073,992000,0.0,
1972-06-02 00:00:00+00:00,1.4296879768371582,1.4921879768371582,1.4296879768371582,0.1904858648777008,787200,0.0,
1972-06-05 00:00:00+00:00,1.46875,1.46875,1.4375,0.1864756196737289,334400,0.0,
1972-06-06 00:00:00+00:00,1.453125,1.46875,1.4453129768371582,0.1864756196737289,324800,0.0,
1972-06-07 00:00:00+00:00,1.453125,1.4609379768371582,1.4296879768371582,0.1834680289030075,440000,0.0,
1972-06-08 00:00:00+00:00,1.4296879768371582,1.4375,1.40625,0.1814629137516021,502400,0.0,
1972-06-09 00:00:00+00:00,1.4140629768371582,1.453125,1.4140629768371582,0.1824653148651123,275200,0.0,
1972-06-12 00:00:00+00:00,1.421875,1.4453129768371582,1.421875,0.184470385313034,171200,0.0,
1972-06-13 00:00:00+00:00,1.4375,1.46875,1.421875,0.1884806752204895,272000,0.0,
1972-06-14 00:00:00+00:00,1.46875,1.515625,1.46875,0.1914883852005005,484800,0.0,
1972-06-15 00:00:00+00:00,1.4921879768371582,1.5234379768371582,1.484375,0.1904858648777008,486400,0.0,
1972-06-16 00:00:00+00:00,1.484375,1.4921879768371582,1.421875,0.1824653148651123,566400,0.0,
1972-06-19 00:00:00+00:00,1.421875,1.4453129768371582,1.421875,0.1824653148651123,161600,0.0,
1972-06-20 00:00:00+00:00,1.4375,1.46875,1.4375,0.1884806752204895,353600,0.0,
1972-06-21 00:00:00+00:00,1.4609379768371582,1.4609379768371582,1.4453129768371582,0.1874782890081405,187200,0.0,
1972-06-22 00:00:00+00:00,1.4609379768371582,1.484375,1.4453129768371582,0.1894833445549011,144000,0.0,
1972-06-23 00:00:00+00:00,1.4765629768371582,1.484375,1.453125,0.1864756196737289,140800,0.0,
1972-06-26 00:00:00+00:00,1.453125,1.4609379768371582,1.4296879768371582,0.1854732036590576,128000,0.0,
1972-06-27 00:00:00+00:00,1.4453129768371582,1.46875,1.4296879768371582,0.184470385313034,228800,0.0,
1972-06-28 00:00:00+00:00,1.4296879768371582,1.4296879768371582,1.3984379768371582,0.1814629137516021,174400,0.0,
1972-06-29 00:00:00+00:00,1.4140629768371582,1.4140629768371582,1.3984379768371582,0.1804602742195129,84800,0.0,
1972-06-30 00:00:00+00:00,1.40625,1.421875,1.40625,0.1824653148651123,140800,0.0,
1972-07-03 00:00:00+00:00,1.421875,1.421875,1.40625,0.1814629137516021,70400,0.0,
1972-07-05 00:00:00+00:00,1.4140629768371582,1.4296879768371582,1.3984379768371582,0.1824653148651123,163200,0.0,
1972-07-06 00:00:00+00:00,1.421875,1.4609379768371582,1.40625,0.1824653148651123,452800,0.0,
1972-07-07 00:00:00+00:00,1.421875,1.4453129768371582,1.4140629768371582,0.1854732036590576,120000,0.0,
1972-07-10 00:00:00+00:00,1.4453129768371582,1.4453129768371582,1.40625,0.1824653148651123,113600,0.0,
1972-07-11 00:00:00+00:00,1.421875,1.4296879768371582,1.40625,0.1834680289030075,251200,0.0,
1972-07-12 00:00:00+00:00,1.4296879768371582,1.46875,1.4296879768371582,0.1864756196737289,220800,0.0,
1972-07-13 00:00:00+00:00,1.4453129768371582,1.4453129768371582,1.421875,0.1834680289030075,283200,0.0,
1972-07-14 00:00:00+00:00,1.4296879768371582,1.4375,1.4140629768371582,0.1834680289030075,126400,0.0,
1972-07-17 00:00:00+00:00,1.4296879768371582,1.4296879768371582,1.3515629768371582,0.1744448095560073,580800,0.0,
1972-07-18 00:00:00+00:00,1.359375,1.359375,1.296875,0.1694320887327194,984000,0.0,
1972-07-19 00:00:00+00:00,1.3203129768371582,1.3359379768371582,1.296875,0.1684296280145645,233600,0.0,
1972-07-20 00:00:00+00:00,1.3046879768371582,1.3046879768371582,1.2578129768371582,0.1634168922901153,214400,0.0,
1972-07-21 00:00:00+00:00,1.2734379768371582,1.2890629768371582,1.265625,0.1654220670461654,235200,0.0,
1972-07-24 00:00:00+00:00,1.2890629768371582,1.3125,1.28125,0.1684296280145645,313600,0.0,
1972-07-25 00:00:00+00:00,1.3125,1.3359379768371582,1.3125,0.1684296280145645,320000,0.0,
1972-07-26 00:00:00+00:00,1.3125,1.3203129768371582,1.2578129768371582,0.1644193679094314,198400,0.0,
