date,RAIL_Open,RAIL_High,RAIL_Low,RAIL_Close,RAIL_Volume,RAIL_Dividends,RAIL_Stock Splits
2005-04-06 00:00:00+00:00,20.270000457763672,22.0,20.1200008392334,18.65152359008789,7966800,0.0,
2005-04-07 00:00:00+00:00,21.149999618530277,21.739999771118164,20.149999618530277,18.90872001647949,804400,0.0,
2005-04-08 00:00:00+00:00,21.1299991607666,21.850000381469727,21.0,19.219133377075195,495900,0.0,
2005-04-11 00:00:00+00:00,21.700000762939453,22.299999237060547,21.32999992370605,19.511817932128903,319000,0.0,
2005-04-12 00:00:00+00:00,21.850000381469727,22.1299991607666,21.0,19.006277084350582,370500,0.0,
2005-04-13 00:00:00+00:00,21.25,21.479999542236328,20.420000076293945,18.341102600097656,358600,0.0,
2005-04-14 00:00:00+00:00,20.5,20.600000381469727,19.31999969482422,17.427593231201172,858200,0.0,
2005-04-15 00:00:00+00:00,19.5,19.63999938964844,18.479999542236328,17.099443435668945,320100,0.0,
2005-04-18 00:00:00+00:00,19.229999542236328,19.530000686645508,19.0,17.285686492919922,78000,0.0,
2005-04-19 00:00:00+00:00,19.59000015258789,20.700000762939453,19.59000015258789,18.31449317932129,259000,0.0,
2005-04-20 00:00:00+00:00,20.75,20.799999237060547,20.36000061035156,18.35884475708008,59500,0.0,
2005-04-21 00:00:00+00:00,20.5,21.1299991607666,20.459999084472656,18.740209579467773,157800,0.0,
2005-04-22 00:00:00+00:00,21.100000381469727,21.190000534057617,20.200000762939453,18.18146133422852,128500,0.0,
2005-04-25 00:00:00+00:00,20.549999237060547,21.780000686645508,20.450000762939453,19.24574279785156,165200,0.0,
2005-04-26 00:00:00+00:00,21.75,21.75,20.780000686645508,19.05062484741211,119400,0.0,
2005-04-27 00:00:00+00:00,21.200000762939453,21.399999618530277,20.950000762939453,18.58056640625,86100,0.0,
2005-04-28 00:00:00+00:00,21.100000381469727,21.100000381469727,19.600000381469727,17.400989532470703,29200,0.0,
2005-04-29 00:00:00+00:00,20.020000457763672,20.020000457763672,19.21999931335449,17.214733123779297,67500,0.0,
2005-05-02 00:00:00+00:00,19.75,19.88999938964844,19.0,17.126049041748047,115700,0.0,
2005-05-03 00:00:00+00:00,19.209999084472656,19.76000022888184,19.209999084472656,17.507417678833008,38900,0.0,
2005-05-04 00:00:00+00:00,19.739999771118164,20.5,19.6200008392334,17.800092697143555,150600,0.0,
2005-05-05 00:00:00+00:00,20.399999618530277,20.399999618530277,19.75,17.933128356933594,175700,0.0,
2005-05-06 00:00:00+00:00,20.149999618530277,20.399999618530277,19.950000762939453,18.00408172607422,76200,0.0,
2005-05-09 00:00:00+00:00,20.450000762939453,20.729999542236328,20.200000762939453,18.296754837036133,72500,0.0,
2005-05-10 00:00:00+00:00,20.68000030517578,21.200000762939453,20.15999984741211,18.40318489074707,80700,0.0,
2005-05-11 00:00:00+00:00,20.850000381469727,20.850000381469727,20.299999237060547,18.199199676513672,67000,0.0,
2005-05-12 00:00:00+00:00,20.5,20.5,19.5,17.480806350708008,154900,0.0,
2005-05-13 00:00:00+00:00,19.709999084472656,19.709999084472656,16.510000228881836,15.840047836303713,1038200,0.0,
2005-05-16 00:00:00+00:00,18.34000015258789,18.5,17.290000915527344,15.565104484558104,513800,0.0,
2005-05-17 00:00:00+00:00,17.799999237060547,18.030000686645508,17.3799991607666,15.636059761047363,178800,0.0,
2005-05-18 00:00:00+00:00,17.670000076293945,18.170000076293945,17.649999618530273,16.00855255126953,249400,0.0,
2005-05-19 00:00:00+00:00,18.13999938964844,18.850000381469727,18.0,16.673734664916992,131500,0.0,
2005-05-20 00:00:00+00:00,18.65999984741211,18.700000762939453,18.399999618530277,16.49635124206543,59000,0.0,
2005-05-23 00:00:00+00:00,18.600000381469727,19.1200008392334,18.600000381469727,16.68260383605957,109500,0.0,
2005-05-24 00:00:00+00:00,19.1299991607666,19.13999938964844,18.88999938964844,16.97526741027832,36400,0.0,
2005-05-25 00:00:00+00:00,18.729999542236328,19.84000015258789,18.6299991607666,17.29456329345703,98400,0.0,
2005-05-26 00:00:00+00:00,19.309999465942383,19.8799991607666,19.309999465942383,17.498546600341797,71100,0.0,
2005-05-27 00:00:00+00:00,19.399999618530277,19.82999992370605,19.399999618530277,17.427593231201172,32300,0.0,
2005-05-31 00:00:00+00:00,19.5,19.84000015258789,19.5,17.454208374023438,38800,0.0,
2005-06-01 00:00:00+00:00,19.61000061035156,19.780000686645508,19.270000457763672,17.29456329345703,50800,0.0,
2005-06-02 00:00:00+00:00,19.540000915527344,19.540000915527344,19.0,16.886587142944336,45100,0.0,
2005-06-03 00:00:00+00:00,18.88999938964844,19.350000381469727,18.8799991607666,16.939802169799805,174400,0.0,
2005-06-06 00:00:00+00:00,18.950000762939453,19.489999771118164,18.75,16.691469192504883,74200,0.0,
2005-06-07 00:00:00+00:00,18.850000381469727,19.280000686645508,18.770000457763672,16.647130966186523,64900,0.0,
2005-06-08 00:00:00+00:00,18.770000457763672,19.190000534057617,18.170000076293945,16.38105010986328,47500,0.0,
2005-06-09 00:00:00+00:00,18.46999931335449,18.959999084472656,18.26000022888184,16.43426513671875,60300,0.0,
2005-06-10 00:00:00+00:00,18.530000686645508,19.75,18.530000686645508,17.0107479095459,71800,0.0,
2005-06-13 00:00:00+00:00,19.5,19.700000762939453,19.01000022888184,17.330034255981445,83600,0.0,
2005-06-14 00:00:00+00:00,19.549999237060547,19.75,18.899999618530277,17.29456329345703,98000,0.0,
2005-06-15 00:00:00+00:00,19.5,19.5,19.100000381469727,17.072834014892578,114600,0.0,
2005-06-16 00:00:00+00:00,19.43000030517578,19.56999969482422,19.13999938964844,17.197006225585938,129800,0.0,
2005-06-17 00:00:00+00:00,19.549999237060547,19.549999237060547,18.75,17.04622459411621,101000,0.0,
2005-06-20 00:00:00+00:00,18.86000061035156,20.01000022888184,18.75,17.738008499145508,131500,0.0,
2005-06-21 00:00:00+00:00,20.049999237060547,20.5,19.780000686645508,18.04842567443848,50900,0.0,
2005-06-22 00:00:00+00:00,20.420000076293945,20.450000762939453,19.799999237060547,18.110506057739254,249400,0.0,
2005-06-23 00:00:00+00:00,20.399999618530277,20.450000762939453,19.71999931335449,17.86217498779297,55700,0.0,
2005-06-24 00:00:00+00:00,20.13999938964844,20.200000762939453,19.700000762939453,17.72027015686035,389300,0.0,
2005-06-27 00:00:00+00:00,19.93000030517578,20.149999618530277,19.790000915527344,17.738008499145508,88800,0.0,
2005-06-28 00:00:00+00:00,20.049999237060547,20.049999237060547,19.5,17.454208374023438,35300,0.0,
2005-06-29 00:00:00+00:00,19.530000686645508,20.0,19.530000686645508,17.738008499145508,23000,0.0,
2005-06-30 00:00:00+00:00,19.690000534057617,20.149999618530277,19.670000076293945,17.58724021911621,47700,0.0,
2005-07-01 00:00:00+00:00,19.88999938964844,19.88999938964844,19.07999992370605,17.205867767333984,75400,0.0,
2005-07-05 00:00:00+00:00,19.1299991607666,19.700000762939453,18.989999771118164,17.29456329345703,116600,0.0,
2005-07-06 00:00:00+00:00,19.63999938964844,19.63999938964844,19.25,17.17039680480957,32000,0.0,
2005-07-07 00:00:00+00:00,19.25,19.450000762939453,19.01000022888184,16.85997772216797,39600,0.0,
2005-07-08 00:00:00+00:00,19.309999465942383,20.989999771118164,19.0,18.44753074645996,89600,0.0,
2005-07-11 00:00:00+00:00,20.899999618530277,22.07999992370605,20.549999237060547,19.36103630065918,70400,0.0,
2005-07-12 00:00:00+00:00,21.850000381469727,22.11000061035156,21.420000076293945,19.53841781616211,24000,0.0,
2005-07-13 00:00:00+00:00,21.899999618530277,21.989999771118164,21.100000381469727,18.899843215942383,11600,0.0,
2005-07-14 00:00:00+00:00,21.489999771118164,21.63999938964844,21.059999465942383,18.935327529907227,13900,0.0,
2005-07-15 00:00:00+00:00,21.13999938964844,23.850000381469727,21.030000686645508,19.511817932128903,128800,0.0,
2005-07-18 00:00:00+00:00,22.11000061035156,22.11000061035156,21.26000022888184,18.97079849243164,42200,0.0,
2005-07-19 00:00:00+00:00,21.34000015258789,22.690000534057617,21.34000015258789,19.79561996459961,20300,0.0,
2005-07-20 00:00:00+00:00,22.13999938964844,22.84000015258789,21.850000381469727,20.15925025939941,31600,0.0,
2005-07-21 00:00:00+00:00,22.450000762939453,22.700000762939453,21.84000015258789,19.38764190673828,12400,0.0,
2005-07-22 00:00:00+00:00,21.76000022888184,22.8700008392334,21.18000030517578,20.17698860168457,33400,0.0,
2005-07-25 00:00:00+00:00,22.700000762939453,22.979999542236328,22.299999237060547,20.212461471557617,48000,0.0,
2005-07-26 00:00:00+00:00,23.020000457763672,23.40999984741211,22.71999931335449,20.76234245300293,84200,0.0,
2005-07-27 00:00:00+00:00,29.700000762939453,29.75,26.25,25.613693237304688,1458800,0.0,
