date,VT_Open,VT_High,VT_Low,VT_Close,VT_Volume,VT_Dividends,VT_Stock Splits
2008-06-26 00:00:00+00:00,49.91999816894531,49.9900016784668,49.34000015258789,35.130401611328125,15800,0.0,
2008-06-27 00:00:00+00:00,51.45000076293945,51.45000076293945,49.2599983215332,35.073726654052734,26800,0.0,
2008-06-30 00:00:00+00:00,51.720001220703125,51.720001220703125,49.36000061035156,35.10205078125,23900,0.0,
2008-07-01 00:00:00+00:00,49.130001068115234,49.59999847412109,47.7400016784668,34.79029083251953,55100,0.0,
2008-07-02 00:00:00+00:00,49.540000915527344,49.68999862670898,48.380001068115234,34.280120849609375,74700,0.0,
2008-07-03 00:00:00+00:00,48.77000045776367,48.810001373291016,48.060001373291016,34.37223815917969,17600,0.0,
2008-07-07 00:00:00+00:00,48.77999877929688,48.79999923706055,47.79999923706055,34.3013916015625,55500,0.0,
2008-07-08 00:00:00+00:00,48.119998931884766,48.560001373291016,47.16999816894531,34.36513900756836,54300,0.0,
2008-07-09 00:00:00+00:00,49.38999938964844,49.38999938964844,47.900001525878906,33.96836471557617,28900,0.0,
2008-07-10 00:00:00+00:00,48.310001373291016,48.310001373291016,47.59999847412109,33.91168594360352,20800,0.0,
2008-07-11 00:00:00+00:00,48.25,48.25,47.18999862670898,33.762874603271484,22500,0.0,
2008-07-14 00:00:00+00:00,48.79999923706055,48.79999923706055,47.27999877929688,33.64949417114258,37900,0.0,
2008-07-15 00:00:00+00:00,47.06999969482422,47.43999862670898,46.34000015258789,33.132259368896484,24800,0.0,
2008-07-16 00:00:00+00:00,46.84999847412109,47.720001220703125,46.59000015258789,33.81247329711914,23700,0.0,
2008-07-17 00:00:00+00:00,48.310001373291016,48.52000045776367,47.84000015258789,34.24469757080078,26000,0.0,
2008-07-18 00:00:00+00:00,48.47999954223633,48.54999923706055,47.65999984741211,34.209259033203125,18300,0.0,
2008-07-21 00:00:00+00:00,48.88999938964844,48.88999938964844,48.27999877929688,34.3155632019043,18200,0.0,
2008-07-22 00:00:00+00:00,48.29999923706055,48.70000076293945,47.97999954223633,34.506866455078125,29300,0.0,
2008-07-23 00:00:00+00:00,49.38999938964844,49.470001220703125,48.93999862670898,34.77610778808594,47200,0.0,
2008-07-24 00:00:00+00:00,48.97999954223633,48.97999954223633,47.97999954223633,34.010860443115234,39900,0.0,
2008-07-25 00:00:00+00:00,48.0,48.209999084472656,47.91999816894531,34.159671783447266,9000,0.0,
2008-07-28 00:00:00+00:00,48.5,48.5,46.5,33.61408233642578,71800,0.0,
2008-07-29 00:00:00+00:00,47.540000915527344,47.900001525878906,47.43999862670898,33.94001388549805,19700,0.0,
2008-07-30 00:00:00+00:00,48.45000076293945,48.720001220703125,48.29999923706055,34.506866455078125,33400,0.0,
2008-07-31 00:00:00+00:00,48.84000015258789,48.84000015258789,48.20000076293945,34.159671783447266,14800,0.0,
2008-08-01 00:00:00+00:00,48.18999862670898,50.02000045776367,47.75,33.961265563964844,46500,0.0,
2008-08-04 00:00:00+00:00,48.56999969482422,48.56999969482422,47.22999954223633,33.46528244018555,27300,0.0,
2008-08-05 00:00:00+00:00,48.68999862670898,48.720001220703125,47.369998931884766,34.287208557128906,35000,0.0,
2008-08-06 00:00:00+00:00,48.54999923706055,48.93000030517578,48.22999954223633,34.51394271850586,22100,0.0,
2008-08-07 00:00:00+00:00,48.59999847412109,48.59999847412109,47.59999847412109,33.72744369506836,45400,0.0,
2008-08-08 00:00:00+00:00,47.650001525878906,48.2599983215332,47.06999969482422,34.173831939697266,40600,0.0,
2008-08-11 00:00:00+00:00,48.45000076293945,48.63999938964844,47.97999954223633,34.37932205200195,34300,0.0,
2008-08-12 00:00:00+00:00,48.560001373291016,48.560001373291016,47.68000030517578,33.90458297729492,34300,0.0,
2008-08-13 00:00:00+00:00,47.70000076293945,47.70000076293945,46.900001525878906,33.529052734375,44100,0.0,
2008-08-14 00:00:00+00:00,46.720001220703125,47.52999877929688,46.720001220703125,33.6778564453125,87500,0.0,
2008-08-15 00:00:00+00:00,47.59999847412109,47.63999938964844,46.13999938964844,33.64949417114258,21800,0.0,
2008-08-18 00:00:00+00:00,47.95000076293945,47.95000076293945,46.68999862670898,33.08973693847656,23500,0.0,
2008-08-19 00:00:00+00:00,46.72999954223633,46.72999954223633,46.220001220703125,32.80631256103516,25500,0.0,
2008-08-20 00:00:00+00:00,46.79999923706055,46.79999923706055,46.36000061035156,33.103912353515625,20400,0.0,
2008-08-21 00:00:00+00:00,46.20000076293945,47.18000030517578,46.20000076293945,33.3589973449707,20600,0.0,
2008-08-22 00:00:00+00:00,47.45000076293945,47.650001525878906,47.15999984741211,33.5361442565918,22300,0.0,
2008-08-25 00:00:00+00:00,46.20000076293945,47.150001525878906,46.20000076293945,32.91968536376953,50500,0.0,
2008-08-26 00:00:00+00:00,46.2400016784668,46.70000076293945,46.18999862670898,33.08973693847656,37900,0.0,
2008-08-27 00:00:00+00:00,46.65999984741211,47.04999923706055,46.52000045776367,33.132259368896484,26200,0.0,
2008-08-28 00:00:00+00:00,47.66999816894531,47.75,47.380001068115234,33.833736419677734,34100,0.0,
2008-08-29 00:00:00+00:00,48.130001068115234,48.130001068115234,47.290000915527344,33.529052734375,20000,0.0,
2008-09-02 00:00:00+00:00,47.31999969482422,47.68999862670898,46.0,32.59375762939453,28800,0.0,
2008-09-03 00:00:00+00:00,46.400001525878906,46.84999847412109,46.15999984741211,32.70711898803711,30700,0.0,
2008-09-04 00:00:00+00:00,46.45000076293945,46.45000076293945,44.459999084472656,31.50258445739746,114200,0.0,
2008-09-05 00:00:00+00:00,45.0,45.0,43.68000030517578,31.29708480834961,75600,0.0,
2008-09-08 00:00:00+00:00,46.70000076293945,46.70000076293945,44.95000076293945,32.18279266357422,54800,0.0,
2008-09-09 00:00:00+00:00,45.790000915527344,45.790000915527344,44.13999938964844,31.382123947143555,42400,0.0,
2008-09-10 00:00:00+00:00,44.95000076293945,45.0,44.20000076293945,31.63719940185547,50300,0.0,
2008-09-11 00:00:00+00:00,43.790000915527344,44.619998931884766,43.619998931884766,31.615942001342773,71600,0.0,
2008-09-12 00:00:00+00:00,44.95000076293945,45.2400016784668,44.38999938964844,31.9702205657959,19100,0.0,
2008-09-15 00:00:00+00:00,44.400001525878906,44.84999847412109,43.11000061035156,30.65938186645508,123900,0.0,
2008-09-16 00:00:00+00:00,42.75,44.0,42.0,31.1695556640625,128500,0.0,
2008-09-17 00:00:00+00:00,43.38999938964844,43.900001525878906,41.58000183105469,29.483173370361328,118100,0.0,
2008-09-18 00:00:00+00:00,41.0099983215332,43.79999923706055,35.849998474121094,31.034912109375,129000,0.0,
2008-09-19 00:00:00+00:00,46.40999984741211,46.40999984741211,45.02999877929688,32.884273529052734,78100,0.0,
2008-09-22 00:00:00+00:00,46.400001525878906,46.97999954223633,44.43999862670898,31.693878173828125,58000,0.0,
2008-09-23 00:00:00+00:00,45.369998931884766,46.20000076293945,44.0,31.89936637878418,94700,0.0,
2008-09-24 00:00:00+00:00,47.0,47.0,43.34999847412109,30.893205642700195,44300,0.0,
2008-09-25 00:00:00+00:00,44.84999847412109,45.34999847412109,43.869998931884766,31.771833419799805,58500,0.0,
2008-09-26 00:00:00+00:00,43.75,45.54999923706055,43.75,32.07651901245117,92100,0.0,
2008-09-29 00:00:00+00:00,44.650001525878906,44.650001525878906,39.7599983215332,30.042940139770508,100000,0.0,
2008-09-30 00:00:00+00:00,42.900001525878906,46.0,41.56999969482422,30.47515296936035,98100,0.0,
2008-10-01 00:00:00+00:00,41.59000015258789,42.83000183105469,41.59000015258789,30.02876853942871,90200,0.0,
2008-10-02 00:00:00+00:00,42.18999862670898,42.45000076293945,40.09999847412109,28.413249969482425,152700,0.0,
2008-10-03 00:00:00+00:00,41.59999847412109,41.619998931884766,39.75,28.165246963500977,111800,0.0,
2008-10-06 00:00:00+00:00,39.59999847412109,39.59999847412109,36.33000183105469,26.818992614746094,192200,0.0,
2008-10-07 00:00:00+00:00,39.220001220703125,39.220001220703125,36.0,25.58609962463379,154600,0.0,
2008-10-08 00:00:00+00:00,36.459999084472656,36.5,34.810001373291016,25.189302444458008,117200,0.0,
2008-10-09 00:00:00+00:00,36.04999923706055,36.15999984741211,32.529998779296875,23.9847469329834,141600,0.0,
2008-10-10 00:00:00+00:00,32.5,35.099998474121094,30.8700008392334,23.22659111022949,387600,0.0,
2008-10-13 00:00:00+00:00,38.25,38.25,34.27000045776367,26.35133552551269,368800,0.0,
2008-10-14 00:00:00+00:00,39.470001220703125,39.470001220703125,35.689998626708984,26.911104202270508,235800,0.0,
2008-10-15 00:00:00+00:00,35.689998626708984,36.0,32.709999084472656,23.644649505615234,140800,0.0,
2008-10-16 00:00:00+00:00,33.099998474121094,34.16999816894531,31.0,24.20440101623535,196000,0.0,
2008-10-17 00:00:00+00:00,33.72999954223633,35.099998474121094,33.04999923706055,23.970577239990234,84500,0.0,
2008-10-20 00:00:00+00:00,34.20000076293945,36.20000076293945,33.75,25.64986228942871,113500,0.0,
2008-10-21 00:00:00+00:00,35.79999923706055,35.79999923706055,33.83000183105469,24.06269073486328,160200,0.0,
2008-10-22 00:00:00+00:00,33.08000183105469,33.08000183105469,30.989999771118164,22.298376083374023,207600,0.0,
2008-10-23 00:00:00+00:00,32.0,32.34000015258789,30.450000762939453,22.248777389526367,134600,0.0,
2008-10-24 00:00:00+00:00,29.979999542236328,31.43000030517578,29.0,22.08581924438477,157600,0.0,
2008-10-27 00:00:00+00:00,29.8700008392334,30.75,29.299999237060547,20.85291862487793,129700,0.0,
2008-10-28 00:00:00+00:00,30.989999771118164,32.59000015258789,29.46999931335449,22.107067108154297,51700,0.0,
2008-10-29 00:00:00+00:00,31.190000534057617,33.619998931884766,31.190000534057617,23.73674964904785,92400,0.0,
2008-10-30 00:00:00+00:00,34.54999923706055,34.54999923706055,32.70000076293945,23.942232131958008,70600,0.0,
2008-10-31 00:00:00+00:00,32.720001220703125,34.25,32.63999938964844,23.942232131958008,89800,0.0,
2008-11-03 00:00:00+00:00,34.650001525878906,34.689998626708984,32.959999084472656,23.95640563964844,83700,0.0,
2008-11-04 00:00:00+00:00,34.689998626708984,35.72999954223633,34.54999923706055,25.245981216430664,112300,0.0,
2008-11-05 00:00:00+00:00,35.9900016784668,35.9900016784668,33.75,23.92098045349121,145500,0.0,
2008-11-06 00:00:00+00:00,32.150001525878906,33.779998779296875,31.71999931335449,22.510948181152344,160000,0.0,
2008-11-07 00:00:00+00:00,32.16999816894531,33.31999969482422,32.16999816894531,23.609214782714844,179800,0.0,
2008-11-10 00:00:00+00:00,34.279998779296875,34.279998779296875,32.5,23.389556884765625,144500,0.0,
2008-11-11 00:00:00+00:00,32.0,33.20000076293945,31.350000381469727,22.46134757995605,125700,0.0,
2008-11-12 00:00:00+00:00,31.11000061035156,31.31999969482422,30.11000061035156,21.43393325805664,115300,0.0,
2008-11-13 00:00:00+00:00,30.0,32.529998779296875,29.32999992370605,23.03528213500977,210700,0.0,
2008-11-14 00:00:00+00:00,32.5,32.5,30.56999969482422,21.66067695617676,77700,0.0,
2008-11-17 00:00:00+00:00,31.200000762939453,31.5,29.0,21.4764461517334,110800,0.0,
2008-11-18 00:00:00+00:00,30.34000015258789,30.899999618530277,29.40999984741211,21.63233757019043,177700,0.0,
2008-11-19 00:00:00+00:00,30.280000686645508,30.40999984741211,28.5,20.201040267944336,254500,0.0,
2008-11-20 00:00:00+00:00,28.350000381469727,28.899999618530277,26.600000381469727,18.861860275268555,275300,0.0,
2008-11-21 00:00:00+00:00,28.01000022888184,28.709999084472656,26.649999618530277,20.342750549316406,246100,0.0,
2008-11-24 00:00:00+00:00,29.46999931335449,31.030000686645508,29.0,21.39851188659668,273900,0.0,
2008-11-25 00:00:00+00:00,31.46999931335449,31.540000915527344,29.81999969482422,21.6181640625,157600,0.0,
2008-11-26 00:00:00+00:00,29.63999938964844,31.459999084472656,29.63999938964844,22.142492294311523,76300,0.0,
2008-11-28 00:00:00+00:00,31.479999542236328,31.6299991607666,31.149999618530277,22.31254768371582,41300,0.0,
2008-12-01 00:00:00+00:00,30.920000076293945,30.920000076293945,28.8700008392334,20.47737693786621,132500,0.0,
2008-12-02 00:00:00+00:00,30.1200008392334,30.280000686645508,29.200000762939453,21.455190658569336,115600,0.0,
