date,FRBA_Open,FRBA_High,FRBA_Low,FRBA_Close,FRBA_Volume,FRBA_Dividends,FRBA_Stock Splits
2010-10-15 00:00:00+00:00,3.150000095367432,3.25,3.150000095367432,2.943748712539673,800,0.0,
2010-10-18 00:00:00+00:00,3.25,3.25,3.25,2.943748712539673,500,0.0,
2010-10-19 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.807883977890014,1900,0.0,
2010-10-20 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.807883977890014,0,0.0,
2010-10-21 00:00:00+00:00,3.25,3.25,3.25,2.943748712539673,2500,0.0,
2010-10-22 00:00:00+00:00,3.150000095367432,3.150000095367432,3.150000095367432,2.8531723022460938,500,0.0,
2010-10-25 00:00:00+00:00,3.150000095367432,3.150000095367432,3.150000095367432,2.8531723022460938,0,0.0,
2010-10-26 00:00:00+00:00,3.150000095367432,3.150000095367432,3.150000095367432,2.8531723022460938,0,0.0,
2010-10-27 00:00:00+00:00,3.25,3.25,3.25,2.943748712539673,2000,0.0,
2010-10-28 00:00:00+00:00,3.0199999809265137,3.0199999809265137,3.0199999809265137,2.735422372817993,1000,0.0,
2010-10-29 00:00:00+00:00,3.5,3.5,3.5,3.1701908111572266,500,0.0,
2010-11-01 00:00:00+00:00,3.5,3.5,3.5,3.1701908111572266,200,0.0,
2010-11-02 00:00:00+00:00,3.5,3.5,3.5,3.1701908111572266,0,0.0,
2010-11-03 00:00:00+00:00,3.5,3.5,3.5,3.1701908111572266,0,0.0,
2010-11-04 00:00:00+00:00,3.5,3.5,3.5,3.1701908111572266,0,0.0,
2010-11-05 00:00:00+00:00,3.5,3.5,3.5,3.1701908111572266,0,0.0,
2010-11-08 00:00:00+00:00,3.5,3.5,3.5,3.1701908111572266,200,0.0,
2010-11-09 00:00:00+00:00,3.5,3.5,3.5,3.1701908111572266,0,0.0,
2010-11-10 00:00:00+00:00,3.150000095367432,3.25,3.150000095367432,2.943748712539673,4000,0.0,
2010-11-11 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0,2.807883977890014,3300,0.0,
2010-11-12 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.807883977890014,0,0.0,
2010-11-15 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.807883977890014,0,0.0,
2010-11-16 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,1000,0.0,
2010-11-17 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,6800,0.0,
2010-11-18 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,1000,0.0,
2010-11-19 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,500,0.0,
2010-11-22 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,800,0.0,
2010-11-23 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,0,0.0,
2010-11-24 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,0,0.0,
2010-11-26 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,0,0.0,
2010-11-29 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,1500,0.0,
2010-11-30 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.807883977890014,1000,0.0,
2010-12-01 00:00:00+00:00,3.0,3.0,2.75,2.4908642768859863,2200,0.0,
2010-12-02 00:00:00+00:00,2.8499999046325684,3.0,2.8499999046325684,2.7173070907592773,1400,0.0,
2010-12-03 00:00:00+00:00,3.0,3.0,2.75,2.626729965209961,3300,0.0,
2010-12-06 00:00:00+00:00,2.950000047683716,2.950000047683716,2.950000047683716,2.672018527984619,500,0.0,
2010-12-07 00:00:00+00:00,3.0,3.0,2.950000047683716,2.672018527984619,3000,0.0,
2010-12-08 00:00:00+00:00,2.990000009536743,3.0,2.990000009536743,2.7173070907592773,1600,0.0,
2010-12-09 00:00:00+00:00,3.0,3.0,3.0,2.7173070907592773,1500,0.0,
2010-12-10 00:00:00+00:00,2.8499999046325684,2.900000095367432,2.8499999046325684,2.626729965209961,1000,0.0,
2010-12-13 00:00:00+00:00,2.900000095367432,2.900000095367432,2.900000095367432,2.626729965209961,0,0.0,
2010-12-14 00:00:00+00:00,2.900000095367432,2.900000095367432,2.900000095367432,2.626729965209961,0,0.0,
