date,CXW_Open,CXW_High,CXW_Low,CXW_Close,CXW_Volume,CXW_Dividends,CXW_Stock Splits
1997-07-15 00:00:00+00:00,100.0,100.0,93.33333587646484,12.714729309082031,3038850,0.0,
1997-07-16 00:00:00+00:00,96.25,98.125,94.79166412353516,12.769771575927734,722490,0.0,
1997-07-17 00:00:00+00:00,96.45833587646484,100.83333587646484,95.83333587646484,13.26515007019043,340530,0.0,
1997-07-18 00:00:00+00:00,100.625,101.25,98.125,13.37523078918457,278280,0.0,
1997-07-21 00:00:00+00:00,101.25,101.66666412353516,100.41666412353516,13.320191383361816,167100,0.0,
1997-07-22 00:00:00+00:00,101.66666412353516,106.45833587646484,101.45833587646484,13.62292194366455,183120,0.0,
1997-07-23 00:00:00+00:00,103.75,104.375,103.33333587646484,13.650445938110352,202050,0.0,
1997-07-24 00:00:00+00:00,103.54166412353516,103.54166412353516,102.5,13.62292194366455,118590,0.0,
1997-07-25 00:00:00+00:00,102.91666412353516,103.54166412353516,102.70833587646484,13.62292194366455,72420,0.0,
1997-07-28 00:00:00+00:00,103.54166412353516,103.75,99.58333587646484,13.402755737304688,115950,0.0,
1997-07-29 00:00:00+00:00,100.0,100.0,97.5,13.072498321533203,155790,0.0,
1997-07-30 00:00:00+00:00,98.75,100.625,95.41666412353516,13.23762321472168,91740,0.0,
1997-07-31 00:00:00+00:00,100.41666412353516,103.33333587646484,100.0,13.650445938110352,66870,0.0,
1997-08-01 00:00:00+00:00,102.70833587646484,105.41666412353516,102.29166412353516,13.87060832977295,59610,0.0,
1997-08-04 00:00:00+00:00,104.79166412353516,105.0,103.125,13.76052474975586,27810,0.0,
1997-08-05 00:00:00+00:00,103.75,105.0,103.75,13.76052474975586,14850,0.0,
1997-08-06 00:00:00+00:00,103.75,104.79166412353516,103.54166412353516,13.815564155578612,29280,0.0,
1997-08-07 00:00:00+00:00,104.16666412353516,104.16666412353516,103.54166412353516,13.705485343933104,17610,0.0,
1997-08-08 00:00:00+00:00,103.75,103.95833587646484,102.5,13.567876815795898,19500,0.0,
1997-08-11 00:00:00+00:00,103.33333587646484,103.33333587646484,100.83333587646484,13.320191383361816,15600,0.0,
1997-08-12 00:00:00+00:00,101.66666412353516,102.29166412353516,100.83333587646484,13.320191383361816,21810,0.0,
1997-08-13 00:00:00+00:00,101.66666412353516,101.875,101.04166412353516,13.45779800415039,52980,0.0,
1997-08-14 00:00:00+00:00,101.875,103.125,101.66666412353516,13.485312461853027,31530,0.0,
1997-08-15 00:00:00+00:00,102.91666412353516,103.125,102.08333587646484,13.512832641601562,15690,0.0,
1997-08-18 00:00:00+00:00,102.5,102.70833587646484,101.875,13.485312461853027,33300,0.0,
1997-08-19 00:00:00+00:00,102.08333587646484,103.33333587646484,102.08333587646484,13.567876815795898,23100,0.0,
1997-08-20 00:00:00+00:00,102.5,103.95833587646484,102.29166412353516,13.677960395812988,44910,0.0,
1997-08-21 00:00:00+00:00,103.75,105.0,103.33333587646484,13.843094825744627,24630,0.0,
1997-08-22 00:00:00+00:00,104.16666412353516,105.41666412353516,103.125,13.925653457641602,24720,0.0,
1997-08-25 00:00:00+00:00,105.41666412353516,106.25,105.20833587646484,14.035733222961426,6030,0.0,
1997-08-26 00:00:00+00:00,105.625,107.91666412353516,105.41666412353516,14.2008638381958,25500,0.0,
1997-08-27 00:00:00+00:00,107.91666412353516,107.91666412353516,105.83333587646484,13.980698585510254,15960,0.0,
1997-08-28 00:00:00+00:00,105.83333587646484,107.29166412353516,105.41666412353516,14.06325912475586,8160,0.0,
1997-08-29 00:00:00+00:00,107.29166412353516,110.41666412353516,107.29166412353516,14.586159706115724,27720,0.0,
1997-09-02 00:00:00+00:00,110.83333587646484,115.83333587646484,110.83333587646484,15.21914005279541,23160,0.0,
1997-09-03 00:00:00+00:00,115.20833587646484,115.20833587646484,114.16666412353516,15.136579513549805,9840,0.0,
1997-09-04 00:00:00+00:00,115.0,118.125,115.0,15.576916694641112,23850,0.0,
1997-09-05 00:00:00+00:00,118.33333587646484,121.66666412353516,117.91666412353516,15.631961822509766,32160,0.0,
1997-09-08 00:00:00+00:00,118.75,118.75,114.58333587646484,15.274184226989746,54990,0.0,
1997-09-09 00:00:00+00:00,115.0,117.08333587646484,114.375,15.466833114624023,13530,0.0,
1997-09-10 00:00:00+00:00,116.875,116.875,115.20833587646484,15.274184226989746,30420,0.0,
1997-09-11 00:00:00+00:00,115.20833587646484,116.25,115.20833587646484,15.32922649383545,6210,0.0,
1997-09-12 00:00:00+00:00,115.83333587646484,117.29166412353516,115.83333587646484,15.439311027526855,36900,0.0,
1997-09-15 00:00:00+00:00,117.29166412353516,117.5,115.83333587646484,15.356746673583984,70380,0.0,
1997-09-16 00:00:00+00:00,116.66666412353516,116.66666412353516,114.58333587646484,15.19162368774414,75360,0.0,
1997-09-17 00:00:00+00:00,113.75,114.79166412353516,113.33333587646484,14.971454620361328,10320,0.0,
1997-09-18 00:00:00+00:00,113.33333587646484,113.95833587646484,112.5,14.861369132995604,8400,0.0,
1997-09-19 00:00:00+00:00,110.83333587646484,112.70833587646484,110.41666412353516,14.751285552978516,32880,0.0,
1997-09-22 00:00:00+00:00,111.66666412353516,114.16666412353516,111.66666412353516,15.081534385681152,25590,0.0,
1997-09-23 00:00:00+00:00,113.33333587646484,113.75,112.08333587646484,14.998973846435549,19950,0.0,
1997-09-24 00:00:00+00:00,113.33333587646484,114.79166412353516,113.125,15.136579513549805,13440,0.0,
1997-09-25 00:00:00+00:00,114.375,115.41666412353516,113.75,15.246662139892578,4050,0.0,
1997-09-26 00:00:00+00:00,113.95833587646484,115.625,113.95833587646484,15.274184226989746,18810,0.0,
1997-09-29 00:00:00+00:00,115.41666412353516,121.66666412353516,115.41666412353516,15.989730834960938,29310,0.0,
1997-09-30 00:00:00+00:00,120.20833587646484,126.66666412353516,119.375,16.622716903686523,43020,0.0,
1997-10-01 00:00:00+00:00,125.41666412353516,125.41666412353516,121.25,16.072290420532227,37740,0.0,
1997-10-02 00:00:00+00:00,121.45833587646484,121.875,120.41666412353516,15.989730834960938,19200,0.0,
1997-10-03 00:00:00+00:00,120.41666412353516,122.08333587646484,120.0,16.072290420532227,22500,0.0,
1997-10-06 00:00:00+00:00,122.08333587646484,122.70833587646484,121.66666412353516,16.127336502075195,12720,0.0,
1997-10-07 00:00:00+00:00,122.91666412353516,124.375,122.91666412353516,16.430063247680664,9900,0.0,
