date,RWO_Open,RWO_High,RWO_Low,RWO_Close,RWO_Volume,RWO_Dividends,RWO_Stock Splits
2008-05-22 00:00:00+00:00,49.900001525878906,49.900001525878906,49.790000915527344,26.43079948425293,400,0.0,
2008-05-23 00:00:00+00:00,49.70000076293945,49.70000076293945,49.70000076293945,26.38302421569824,100,0.0,
2008-05-27 00:00:00+00:00,49.400001525878906,49.400001525878906,49.400001525878906,26.22377014160156,400,0.0,
2008-05-28 00:00:00+00:00,49.650001525878906,49.650001525878906,49.650001525878906,26.35647773742676,500,0.0,
2008-05-29 00:00:00+00:00,49.650001525878906,49.650001525878906,49.650001525878906,26.35647773742676,0,0.0,
2008-05-30 00:00:00+00:00,51.7400016784668,51.7400016784668,49.84000015258789,26.489181518554688,500,0.0,
2008-06-02 00:00:00+00:00,49.25,49.25,49.20000076293945,26.117584228515625,200,0.0,
2008-06-03 00:00:00+00:00,51.31999969482422,51.31999969482422,49.18999862670898,26.11227798461914,4800,0.0,
2008-06-04 00:00:00+00:00,51.209999084472656,51.209999084472656,48.38999938964844,25.905248641967773,25200,0.0,
2008-06-05 00:00:00+00:00,49.54999923706055,49.70000076293945,49.27000045776367,26.37770271301269,6100,0.0,
2008-06-06 00:00:00+00:00,49.52000045776367,49.52000045776367,48.70000076293945,25.85217666625977,1800,0.0,
2008-06-09 00:00:00+00:00,48.75,48.75,48.0,25.480592727661133,3000,0.0,
2008-06-10 00:00:00+00:00,46.84999847412109,47.0,46.84999847412109,24.944419860839844,1300,0.0,
2008-06-11 00:00:00+00:00,44.7400016784668,46.79999923706055,44.34000015258789,24.84356117248535,2300,0.0,
2008-06-12 00:00:00+00:00,46.54999923706055,46.650001525878906,46.54999923706055,24.763940811157227,2700,0.0,
2008-06-13 00:00:00+00:00,46.70000076293945,46.70000076293945,46.650001525878906,24.763940811157227,15500,0.0,
2008-06-16 00:00:00+00:00,47.0,47.16999816894531,47.0,25.039968490600582,6100,0.0,
2008-06-17 00:00:00+00:00,47.72999954223633,47.72999954223633,47.31999969482422,25.119609832763672,500,0.0,
2008-06-18 00:00:00+00:00,46.45000076293945,46.45000076293945,46.06999969482422,24.45604133605957,1200,0.0,
2008-06-19 00:00:00+00:00,47.77999877929688,47.77999877929688,46.150001525878906,24.525056838989254,1300,0.0,
2008-06-20 00:00:00+00:00,45.2400016784668,46.04999923706055,45.2400016784668,24.29277992248535,3600,0.164,
2008-06-23 00:00:00+00:00,45.34999847412109,45.790000915527344,45.0,23.9731388092041,46200,0.0,
2008-06-24 00:00:00+00:00,44.81999969482422,45.54999923706055,43.79999923706055,23.706775665283203,66000,0.0,
2008-06-25 00:00:00+00:00,45.29999923706055,45.29999923706055,42.650001525878906,23.919872283935547,8200,0.0,
2008-06-26 00:00:00+00:00,43.560001373291016,44.84999847412109,43.560001373291016,23.61087417602539,2500,0.0,
2008-06-27 00:00:00+00:00,44.119998931884766,44.119998931884766,43.72999954223633,23.344507217407227,10800,0.0,
2008-06-30 00:00:00+00:00,43.900001525878906,44.0,43.75,23.307228088378903,1500,0.0,
2008-07-01 00:00:00+00:00,43.4900016784668,43.4900016784668,42.84999847412109,22.960939407348636,1500,0.0,
2008-07-02 00:00:00+00:00,43.29999923706055,43.29999923706055,42.93000030517578,22.87037849426269,800,0.0,
2008-07-03 00:00:00+00:00,42.93000030517578,42.93000030517578,42.93000030517578,22.87037849426269,0,0.0,
2008-07-07 00:00:00+00:00,41.70000076293945,43.16999816894531,41.70000076293945,22.763826370239254,6500,0.0,
2008-07-08 00:00:00+00:00,42.02999877929688,43.5,42.02000045776367,23.17403793334961,11400,0.0,
2008-07-09 00:00:00+00:00,43.56999969482422,46.7599983215332,42.25,22.50812339782715,21100,0.0,
2008-07-10 00:00:00+00:00,42.33000183105469,42.5,42.33000183105469,22.614656448364254,1400,0.0,
2008-07-11 00:00:00+00:00,42.310001373291016,42.310001373291016,41.22999954223633,22.36960220336914,4100,0.0,
2008-07-14 00:00:00+00:00,42.4900016784668,42.4900016784668,41.130001068115234,21.91145896911621,3800,0.0,
2008-07-15 00:00:00+00:00,40.900001525878906,41.25,39.79999923706055,21.4160099029541,7300,0.0,
2008-07-16 00:00:00+00:00,40.41999816894531,42.02000045776367,40.09999847412109,22.385595321655277,14200,0.0,
2008-07-17 00:00:00+00:00,42.5099983215332,42.650001525878906,42.33000183105469,22.72120475769043,1200,0.0,
2008-07-18 00:00:00+00:00,43.150001525878906,43.150001525878906,43.0,22.98757553100586,1300,0.0,
2008-07-21 00:00:00+00:00,43.79999923706055,43.79999923706055,43.34999847412109,23.22731208801269,1400,0.0,
2008-07-22 00:00:00+00:00,43.400001525878906,43.900001525878906,43.0,23.381799697875977,4100,0.0,
2008-07-23 00:00:00+00:00,44.61000061035156,45.4900016784668,44.61000061035156,24.026411056518555,4900,0.0,
2008-07-24 00:00:00+00:00,45.41999816894531,45.41999816894531,43.68999862670898,23.275257110595703,12600,0.0,
2008-07-25 00:00:00+00:00,43.5,43.79999923706055,43.25,23.333860397338867,6000,0.0,
2008-07-28 00:00:00+00:00,43.95000076293945,43.95000076293945,42.90999984741211,22.881027221679688,12800,0.0,
2008-07-29 00:00:00+00:00,43.5,44.02000045776367,43.5,23.45105743408203,900,0.0,
2008-07-30 00:00:00+00:00,44.31999969482422,44.31999969482422,43.70000076293945,23.36048889160156,3000,0.0,
2008-07-31 00:00:00+00:00,45.65999984741211,45.65999984741211,43.709999084472656,23.285907745361328,8400,0.0,
2008-08-01 00:00:00+00:00,45.459999084472656,45.459999084472656,43.400001525878906,23.22731208801269,5400,0.0,
2008-08-04 00:00:00+00:00,43.61000061035156,43.61000061035156,43.29999923706055,23.10477066040039,1800,0.0,
2008-08-05 00:00:00+00:00,43.70000076293945,44.34999847412109,43.70000076293945,23.626861572265625,1600,0.0,
2008-08-06 00:00:00+00:00,44.04999923706055,44.560001373291016,44.0,23.738739013671875,1900,0.0,
2008-08-07 00:00:00+00:00,44.130001068115234,44.130001068115234,43.209999084472656,23.0195369720459,10700,0.0,
2008-08-08 00:00:00+00:00,43.09999847412109,44.18999862670898,43.02000045776367,23.499006271362305,5000,0.0,
2008-08-11 00:00:00+00:00,45.45000076293945,45.45000076293945,44.20000076293945,23.88789939880371,2300,0.0,
2008-08-12 00:00:00+00:00,44.900001525878906,44.900001525878906,44.0,23.44040298461914,4400,0.0,
2008-08-13 00:00:00+00:00,43.65999984741211,43.91999816894531,43.02000045776367,23.17403793334961,6000,0.0,
2008-08-14 00:00:00+00:00,42.959999084472656,43.40999984741211,42.959999084472656,23.1260986328125,3200,0.0,
2008-08-15 00:00:00+00:00,43.5,44.0,43.09999847412109,23.147409439086918,19400,0.0,
2008-08-18 00:00:00+00:00,45.36000061035156,45.36000061035156,43.29999923706055,23.067487716674805,41500,0.0,
2008-08-19 00:00:00+00:00,42.88999938964844,45.0,41.59000015258789,22.33230781555176,22900,0.0,
2008-08-20 00:00:00+00:00,42.27000045776367,42.27000045776367,41.900001525878906,22.3216552734375,8100,0.0,
2008-08-21 00:00:00+00:00,42.09999847412109,42.09999847412109,41.900001525878906,22.348299026489254,3700,0.0,
2008-08-22 00:00:00+00:00,42.25,42.25,42.220001220703125,22.50812339782715,2700,0.0,
2008-08-25 00:00:00+00:00,42.59999847412109,43.7599983215332,41.95000076293945,22.40157699584961,12200,0.0,
2008-08-26 00:00:00+00:00,41.95000076293945,42.20000076293945,40.900001525878906,22.4548397064209,3800,0.0,
2008-08-27 00:00:00+00:00,42.04999923706055,42.09999847412109,42.04999923706055,22.42821311950684,3600,0.0,
2008-08-28 00:00:00+00:00,42.59999847412109,43.09999847412109,42.59999847412109,22.960939407348636,2300,0.0,
2008-08-29 00:00:00+00:00,43.45000076293945,43.54999923706055,43.22999954223633,23.030193328857425,3300,0.0,
2008-09-02 00:00:00+00:00,44.84999847412109,44.84999847412109,43.0,22.92898178100586,5200,0.0,
2008-09-03 00:00:00+00:00,43.560001373291016,43.560001373291016,42.63999938964844,23.01421356201172,3800,0.0,
2008-09-04 00:00:00+00:00,43.25,43.25,42.0,22.374927520751957,5000,0.0,
2008-09-05 00:00:00+00:00,41.70000076293945,42.15999984741211,41.2599983215332,22.460153579711918,65600,0.0,
2008-09-08 00:00:00+00:00,43.5,43.5,43.04999923706055,23.067487716674805,4900,0.0,
2008-09-09 00:00:00+00:00,43.5099983215332,43.5099983215332,42.970001220703125,22.89169311523437,10600,0.0,
2008-09-10 00:00:00+00:00,42.7400016784668,43.130001068115234,42.70000076293945,22.960939407348636,5200,0.0,
2008-09-11 00:00:00+00:00,42.0,42.45000076293945,41.810001373291016,22.614656448364254,12200,0.0,
2008-09-12 00:00:00+00:00,42.90999984741211,43.400001525878906,42.790000915527344,23.120756149291992,4200,0.0,
2008-09-15 00:00:00+00:00,41.22999954223633,41.900001525878906,40.959999084472656,21.820878982543945,7400,0.0,
2008-09-16 00:00:00+00:00,40.20000076293945,41.0,39.2599983215332,21.83154296875,4800,0.0,
2008-09-17 00:00:00+00:00,40.5099983215332,40.75,39.369998931884766,21.10168838500977,37500,0.0,
2008-09-18 00:00:00+00:00,41.40999984741211,41.40999984741211,38.54999923706055,21.0430908203125,4300,0.0,
2008-09-19 00:00:00+00:00,42.06999969482422,43.29999923706055,41.7400016784668,23.104494094848636,13000,0.464,
2008-09-22 00:00:00+00:00,42.5,44.459999084472656,41.56999969482422,22.51150703430176,19100,0.0,
2008-09-23 00:00:00+00:00,41.22999954223633,41.310001373291016,40.77000045776367,22.128774642944336,2700,0.0,
2008-09-24 00:00:00+00:00,40.54999923706055,40.900001525878906,39.150001525878906,21.153064727783203,23200,0.0,
2008-09-25 00:00:00+00:00,39.79999923706055,40.97999954223633,39.79999923706055,22.04252243041992,2100,0.0,
2008-09-26 00:00:00+00:00,40.34999847412109,40.9900016784668,40.209999084472656,21.71908569335937,2100,0.0,
2008-09-29 00:00:00+00:00,40.0,40.70000076293945,39.0,21.282440185546875,19200,0.0,
2008-09-30 00:00:00+00:00,39.70000076293945,40.5,39.650001525878906,21.427982330322266,22200,0.0,
2008-10-01 00:00:00+00:00,40.79999923706055,40.79999923706055,39.59999847412109,21.58970260620117,14900,0.0,
2008-10-02 00:00:00+00:00,40.369998931884766,40.369998931884766,37.75,21.36329460144043,17500,0.0,
2008-10-03 00:00:00+00:00,38.79999923706055,38.79999923706055,36.90999984741211,19.897022247314453,9000,0.0,
2008-10-06 00:00:00+00:00,36.27000045776367,36.27000045776367,33.540000915527344,18.40380859375,5000,0.0,
2008-10-07 00:00:00+00:00,33.06999969482422,35.619998931884766,32.54999923706055,17.794660568237305,10300,0.0,
2008-10-08 00:00:00+00:00,31.989999771118164,33.25,31.84000015258789,17.438871383666992,17300,0.0,
2008-10-09 00:00:00+00:00,32.45000076293945,32.45000076293945,30.82999992370605,16.619489669799805,2700,0.0,
2008-10-10 00:00:00+00:00,30.0,30.0,27.81999969482422,16.172060012817383,5400,0.0,
2008-10-13 00:00:00+00:00,31.40999984741211,32.08000183105469,31.07999992370605,17.2933292388916,4400,0.0,
