date,GNR_Open,GNR_High,GNR_Low,GNR_Close,GNR_Volume,GNR_Dividends,GNR_Stock Splits
2010-09-14 00:00:00+00:00,50.150001525878906,50.52999877929688,50.150001525878906,33.44481658935547,14900,0.0,
2010-09-15 00:00:00+00:00,50.220001220703125,50.220001220703125,50.0,33.218971252441406,700,0.0,
2010-09-16 00:00:00+00:00,50.0,50.16999816894531,50.0,33.318607330322266,1700,0.0,
2010-09-17 00:00:00+00:00,50.18000030517578,50.18000030517578,49.959999084472656,33.252193450927734,3700,0.0,
2010-09-20 00:00:00+00:00,50.18000030517578,50.630001068115234,50.119998931884766,33.63080596923828,9600,0.0,
2010-09-21 00:00:00+00:00,50.709999084472656,50.709999084472656,50.11000061035156,33.617523193359375,7500,0.0,
2010-09-22 00:00:00+00:00,50.91999816894531,50.91999816894531,50.369998931884766,33.45811080932617,4500,0.0,
2010-09-23 00:00:00+00:00,50.20000076293945,50.41999816894531,49.84000015258789,33.218971252441406,2300,0.0,
2010-09-24 00:00:00+00:00,50.79999923706055,51.130001068115234,50.79999923706055,33.94300842285156,8200,0.0,
2010-09-27 00:00:00+00:00,51.22999954223633,51.2400016784668,50.86000061035156,33.84336471557617,18200,0.0,
2010-09-28 00:00:00+00:00,50.31999969482422,51.290000915527344,50.31999969482422,33.962928771972656,9600,0.0,
2010-09-29 00:00:00+00:00,51.04999923706055,51.38999938964844,50.90999984741211,33.9762077331543,19500,0.0,
2010-09-30 00:00:00+00:00,51.59000015258789,51.59000015258789,50.630001068115234,33.88321685791016,24700,0.0,
2010-10-01 00:00:00+00:00,51.31999969482422,51.709999084472656,51.27999877929688,34.34818649291992,9400,0.0,
2010-10-04 00:00:00+00:00,51.47999954223633,51.47999954223633,50.84000015258789,33.770301818847656,16400,0.0,
2010-10-05 00:00:00+00:00,51.70000076293945,52.40999984741211,51.400001525878906,34.74009323120117,30500,0.0,
2010-10-06 00:00:00+00:00,52.630001068115234,52.93999862670898,52.5,35.078857421875,10200,0.0,
2010-10-07 00:00:00+00:00,53.130001068115234,53.130001068115234,52.31999969482422,34.85966873168945,16200,0.0,
2010-10-08 00:00:00+00:00,52.43000030517578,53.5,52.43000030517578,35.48404693603516,13500,0.0,
2010-10-11 00:00:00+00:00,53.58000183105469,53.65999984741211,53.40999984741211,35.557125091552734,15700,0.0,
2010-10-12 00:00:00+00:00,53.0,53.47999954223633,52.88999938964844,35.52391815185547,3900,0.0,
2010-10-13 00:00:00+00:00,53.77999877929688,54.560001373291016,53.77999877929688,35.98222732543945,14300,0.0,
2010-10-14 00:00:00+00:00,54.45000076293945,54.720001220703125,54.2599983215332,36.16823196411133,6100,0.0,
2010-10-15 00:00:00+00:00,54.59000015258789,54.59000015258789,54.20000076293945,36.194801330566406,15600,0.0,
2010-10-18 00:00:00+00:00,54.22999954223633,54.5,54.150001525878906,36.1815185546875,25800,0.0,
2010-10-19 00:00:00+00:00,52.869998931884766,53.40999984741211,52.59999847412109,34.93937683105469,21400,0.0,
2010-10-20 00:00:00+00:00,53.380001068115234,53.84000015258789,53.29999923706055,35.749752044677734,5500,0.0,
2010-10-21 00:00:00+00:00,54.130001068115234,54.290000915527344,53.27999877929688,35.410987854003906,13200,0.0,
2010-10-22 00:00:00+00:00,54.209999084472656,54.209999084472656,53.59999847412109,35.73646926879883,12900,0.0,
2010-10-25 00:00:00+00:00,55.150001525878906,55.150001525878906,54.40999984741211,36.18815612792969,13500,0.0,
2010-10-26 00:00:00+00:00,54.09999847412109,54.400001525878906,53.959999084472656,36.12837219238281,7100,0.0,
2010-10-27 00:00:00+00:00,54.0,54.0,53.2599983215332,35.69662094116211,6700,0.0,
2010-10-28 00:00:00+00:00,54.209999084472656,54.209999084472656,53.75,35.85602569580078,14600,0.0,
2010-10-29 00:00:00+00:00,53.880001068115234,54.31999969482422,53.880001068115234,36.07522964477539,12100,0.0,
2010-11-01 00:00:00+00:00,54.650001525878906,54.7400016784668,54.13999938964844,36.00216293334961,15100,0.0,
2010-11-02 00:00:00+00:00,54.970001220703125,55.09999847412109,54.79999923706055,36.546852111816406,16000,0.0,
2010-11-03 00:00:00+00:00,55.209999084472656,55.209999084472656,54.400001525878906,36.6132698059082,27400,0.0,
2010-11-04 00:00:00+00:00,56.33000183105469,56.869998931884766,56.29999923706055,37.75577545166016,25700,0.0,
2010-11-05 00:00:00+00:00,56.900001525878906,57.29999923706055,56.869998931884766,37.90191650390625,29400,0.0,
2010-11-08 00:00:00+00:00,56.75,56.97999954223633,56.56999969482422,37.8288459777832,18000,0.0,
2010-11-09 00:00:00+00:00,57.34999847412109,57.77000045776367,56.380001068115234,37.55649566650391,29200,0.0,
2010-11-10 00:00:00+00:00,56.5,56.790000915527344,55.84999847412109,37.72256088256836,65800,0.0,
2010-11-11 00:00:00+00:00,56.68999862670898,56.900001525878906,56.43999862670898,37.7690544128418,23500,0.0,
2010-11-12 00:00:00+00:00,56.52999877929688,56.52999877929688,55.5,37.157962799072266,35500,0.0,
2010-11-15 00:00:00+00:00,56.060001373291016,56.09999847412109,55.400001525878906,36.80590438842773,26600,0.0,
2010-11-16 00:00:00+00:00,54.5,54.52999877929688,53.400001525878906,35.72981643676758,25800,0.0,
2010-11-17 00:00:00+00:00,53.630001068115234,54.25,53.61000061035156,35.829463958740234,40600,0.0,
2010-11-18 00:00:00+00:00,54.70000076293945,55.22999954223633,54.70000076293945,36.6132698059082,5800,0.0,
2010-11-19 00:00:00+00:00,54.79999923706055,55.040000915527344,54.75,36.53356552124024,10500,0.0,
2010-11-22 00:00:00+00:00,55.209999084472656,55.209999084472656,54.31999969482422,36.49371337890625,10200,0.0,
2010-11-23 00:00:00+00:00,53.77000045776367,53.91999816894531,53.34999847412109,35.57705307006836,42000,0.0,
2010-11-24 00:00:00+00:00,54.290000915527344,54.56999969482422,54.08000183105469,36.24793243408203,12200,0.0,
2010-11-26 00:00:00+00:00,54.040000915527344,54.04999923706055,53.959999084472656,35.84275817871094,1200,0.0,
2010-11-29 00:00:00+00:00,53.560001373291016,53.75,52.709999084472656,35.7032585144043,16500,0.0,
2010-11-30 00:00:00+00:00,53.380001068115234,53.650001525878906,53.25,35.37114715576172,9800,0.0,
2010-12-01 00:00:00+00:00,54.0,54.810001373291016,54.0,36.39406967163086,4000,0.0,
2010-12-02 00:00:00+00:00,55.38999938964844,55.869998931884766,55.38999938964844,37.05168151855469,12100,0.0,
2010-12-03 00:00:00+00:00,56.11000061035156,56.40999984741211,55.880001068115234,37.47014999389648,15600,0.0,
2010-12-06 00:00:00+00:00,56.5,56.75,56.45000076293945,37.64950180053711,13000,0.0,
2010-12-07 00:00:00+00:00,57.65999984741211,57.65999984741211,56.630001068115234,37.67607116699219,45000,0.0,
2010-12-08 00:00:00+00:00,56.81999969482422,56.81999969482422,56.119998931884766,37.41036224365234,15500,0.0,
2010-12-09 00:00:00+00:00,56.5099983215332,56.65999984741211,56.11000061035156,37.397090911865234,18300,0.0,
2010-12-10 00:00:00+00:00,56.41999816894531,56.83000183105469,55.9900016784668,37.74249267578125,22200,0.0,
2010-12-13 00:00:00+00:00,57.29999923706055,57.619998931884766,57.27000045776367,38.054683685302734,23000,0.0,
2010-12-14 00:00:00+00:00,57.54999923706055,57.61000061035156,56.93999862670898,37.98826599121094,20600,0.0,
2010-12-15 00:00:00+00:00,57.02999877929688,57.150001525878906,56.52999877929688,37.609642028808594,123900,0.0,
2010-12-16 00:00:00+00:00,56.68000030517578,56.77999877929688,56.25,37.71592712402344,33500,0.0,
2010-12-17 00:00:00+00:00,57.0,57.0,56.43999862670898,37.78049850463867,20500,0.127,
2010-12-20 00:00:00+00:00,56.959999084472656,57.33000183105469,56.65999984741211,37.953590393066406,40900,0.0,
2010-12-21 00:00:00+00:00,57.45000076293945,57.7400016784668,57.45000076293945,38.36635208129883,31100,0.0,
2010-12-22 00:00:00+00:00,57.86000061035156,57.86000061035156,57.59000015258789,38.47287368774414,49600,0.0,
2010-12-23 00:00:00+00:00,57.90999984741211,58.02999877929688,57.70000076293945,38.56606674194336,10100,0.0,
2010-12-27 00:00:00+00:00,58.11000061035156,58.11000061035156,57.66999816894531,38.55941390991211,16800,0.0,
2010-12-28 00:00:00+00:00,63.459999084472656,63.459999084472656,57.900001525878906,38.679237365722656,18100,0.0,
2010-12-29 00:00:00+00:00,58.09999847412109,58.970001220703125,58.09999847412109,39.21183776855469,17500,0.0,
2010-12-30 00:00:00+00:00,58.900001525878906,59.06999969482422,58.77000045776367,39.27840042114258,27400,0.0,
2010-12-31 00:00:00+00:00,59.06999969482422,59.290000915527344,58.81999969482422,39.431522369384766,12600,0.0,
2011-01-03 00:00:00+00:00,60.790000915527344,60.790000915527344,59.22999954223633,39.73109817504883,59900,0.0,
2011-01-04 00:00:00+00:00,61.130001068115234,61.130001068115234,58.810001373291016,39.564674377441406,46000,0.0,
2011-01-05 00:00:00+00:00,59.34000015258789,59.93000030517578,58.88999938964844,39.6645393371582,73500,0.0,
2011-01-06 00:00:00+00:00,60.540000915527344,60.72999954223633,58.9900016784668,39.39158248901367,54700,0.0,
2011-01-07 00:00:00+00:00,59.0,59.310001373291016,58.5,39.21848678588867,70600,0.0,
2011-01-10 00:00:00+00:00,58.20000076293945,58.77999877929688,58.20000076293945,39.1319465637207,32700,0.0,
2011-01-11 00:00:00+00:00,59.38999938964844,59.45000076293945,59.130001068115234,39.558013916015625,21100,0.0,
2011-01-12 00:00:00+00:00,60.45000076293945,60.709999084472656,60.0,40.3968391418457,17300,0.0,
2011-01-13 00:00:00+00:00,61.06999969482422,61.06999969482422,60.209999084472656,40.24372482299805,19100,0.0,
2011-01-14 00:00:00+00:00,60.290000915527344,60.70000076293945,60.09000015258789,40.40349578857422,24300,0.0,
2011-01-18 00:00:00+00:00,60.97999954223633,61.09000015258789,60.810001373291016,40.51667404174805,13800,0.0,
2011-01-19 00:00:00+00:00,61.150001525878906,61.220001220703125,59.77000045776367,39.94413757324219,34600,0.0,
2011-01-20 00:00:00+00:00,59.459999084472656,59.459999084472656,58.15999984741211,39.23845291137695,23900,0.0,
2011-01-21 00:00:00+00:00,59.5,59.63999938964844,59.0,39.27840042114258,26000,0.0,
2011-01-24 00:00:00+00:00,59.150001525878906,59.72999954223633,59.150001525878906,39.73109817504883,15600,0.0,
2011-01-25 00:00:00+00:00,59.52999877929688,59.52999877929688,58.880001068115234,39.51140975952149,12700,0.0,
2011-01-26 00:00:00+00:00,60.02999877929688,60.38999938964844,59.7400016784668,40.20378112792969,14700,0.0,
2011-01-27 00:00:00+00:00,60.77000045776367,60.77000045776367,60.0,40.190460205078125,54500,0.0,
2011-01-28 00:00:00+00:00,60.18999862670898,60.18999862670898,59.119998931884766,39.41155624389648,38800,0.0,
