date,IXJ_Open,IXJ_High,IXJ_Low,IXJ_Close,IXJ_Volume,IXJ_Dividends,IXJ_Stock Splits
2001-11-26 00:00:00+00:00,25.38500022888184,25.38500022888184,25.38500022888184,17.84991455078125,200,0.0,
2001-11-27 00:00:00+00:00,25.299999237060547,25.299999237060547,25.299999237060547,17.790145874023438,800,0.0,
2001-11-28 00:00:00+00:00,25.315000534057617,25.315000534057617,25.290000915527344,17.783117294311523,600,0.0,
2001-11-29 00:00:00+00:00,25.290000915527344,25.290000915527344,25.290000915527344,17.783117294311523,0,0.0,
2001-11-30 00:00:00+00:00,25.290000915527344,25.290000915527344,25.290000915527344,17.783117294311523,0,0.0,
2001-12-03 00:00:00+00:00,25.2450008392334,25.2549991607666,25.2450008392334,17.75851058959961,400,0.0,
2001-12-04 00:00:00+00:00,25.2549991607666,25.2549991607666,25.2549991607666,17.75851058959961,0,0.0,
2001-12-05 00:00:00+00:00,25.2549991607666,25.2549991607666,25.2549991607666,17.75851058959961,0,0.0,
2001-12-06 00:00:00+00:00,25.209999084472656,25.209999084472656,25.209999084472656,17.72686004638672,200,0.0,
2001-12-07 00:00:00+00:00,25.049999237060547,25.06999969482422,25.0,17.628414154052734,2400,0.0,
2001-12-10 00:00:00+00:00,24.88999938964844,24.88999938964844,24.799999237060547,17.43855857849121,600,0.0,
2001-12-11 00:00:00+00:00,24.8799991607666,24.8799991607666,24.850000381469727,17.473718643188477,3000,0.0,
2001-12-12 00:00:00+00:00,24.049999237060547,24.049999237060547,24.049999237060547,16.91118049621582,10000,0.0,
2001-12-13 00:00:00+00:00,24.225000381469727,24.280000686645508,24.114999771118164,16.95689582824707,1600,0.0,
2001-12-14 00:00:00+00:00,23.989999771118164,24.25,23.989999771118164,17.05182647705078,11600,0.0,
2001-12-17 00:00:00+00:00,24.25,24.25,24.25,17.05182647705078,0,0.0,
2001-12-18 00:00:00+00:00,24.424999237060547,24.434999465942383,24.415000915527344,17.167844772338867,1200,0.0,
2001-12-19 00:00:00+00:00,24.399999618530277,24.600000381469727,24.399999618530277,17.29793357849121,800,0.0,
2001-12-20 00:00:00+00:00,24.649999618530277,24.649999618530277,24.625,17.31551170349121,1200,0.0,
2001-12-21 00:00:00+00:00,24.65999984741211,24.75,24.65999984741211,17.403411865234375,400,0.0,
2001-12-24 00:00:00+00:00,24.739999771118164,24.80500030517578,24.739999771118164,17.447011947631836,1000,0.007,
2001-12-26 00:00:00+00:00,24.76499938964844,24.88500022888184,24.76499938964844,17.454051971435547,9000,0.0,
2001-12-27 00:00:00+00:00,24.75,24.774999618530277,24.75,17.425912857055664,5200,0.0,
2001-12-28 00:00:00+00:00,24.905000686645508,24.940000534057617,24.88999938964844,17.5384521484375,1400,0.0,
2001-12-31 00:00:00+00:00,24.809999465942383,24.875,24.75,17.4083309173584,3800,0.0,
2002-01-02 00:00:00+00:00,24.549999237060547,24.549999237060547,24.475000381469727,17.214902877807617,1400,0.0,
2002-01-03 00:00:00+00:00,24.475000381469727,24.475000381469727,24.475000381469727,17.214902877807617,0,0.0,
2002-01-04 00:00:00+00:00,24.280000686645508,24.280000686645508,24.25,17.0566463470459,1200,0.0,
2002-01-07 00:00:00+00:00,24.25,24.2549991607666,24.229999542236328,17.053123474121094,2400,0.0,
