date,ZIONO_Open,ZIONO_High,ZIONO_Low,ZIONO_Close,ZIONO_Volume,ZIONO_Dividends,ZIONO_Stock Splits
2013-02-04 00:00:00+00:00,25.350000381469727,25.350000381469727,24.950000762939453,12.299052238464355,155500,0.0,
2013-02-05 00:00:00+00:00,25.75,25.75,25.25,12.342893600463867,184600,0.0,
2013-02-06 00:00:00+00:00,25.649999618530277,25.649999618530277,25.299999237060547,12.420823097229004,221500,0.0,
2013-02-07 00:00:00+00:00,25.3799991607666,25.950000762939453,25.3799991607666,12.493890762329102,195700,0.0,
2013-02-08 00:00:00+00:00,25.700000762939453,25.850000381469727,25.61000061035156,12.518243789672852,96400,0.0,
2013-02-11 00:00:00+00:00,25.75,26.25,25.75,12.737432479858398,102300,0.0,
2013-02-12 00:00:00+00:00,26.149999618530277,26.5,26.149999618530277,12.810498237609863,54600,0.0,
2013-02-13 00:00:00+00:00,26.34000015258789,26.46999931335449,26.299999237060547,12.810498237609863,78700,0.0,
2013-02-14 00:00:00+00:00,26.350000381469727,26.450000762939453,26.26000022888184,12.83485507965088,97600,0.0,
2013-02-15 00:00:00+00:00,26.399999618530277,26.5,26.350000381469727,12.907917022705078,45300,0.0,
2013-02-19 00:00:00+00:00,26.5,26.729999542236328,26.450000762939453,13.019953727722168,57300,0.0,
2013-02-20 00:00:00+00:00,26.700000762939453,26.71999931335449,26.5,12.951756477355955,13700,0.0,
2013-02-21 00:00:00+00:00,26.739999771118164,26.75,26.520000457763672,12.942012786865234,21900,0.0,
2013-02-22 00:00:00+00:00,26.59000015258789,26.68000030517578,26.46999931335449,12.946884155273438,29700,0.0,
2013-02-25 00:00:00+00:00,26.670000076293945,26.670000076293945,26.600000381469727,12.956626892089844,30600,0.0,
2013-02-26 00:00:00+00:00,26.690000534057617,26.690000534057617,26.600000381469727,12.956626892089844,3400,0.0,
2013-02-27 00:00:00+00:00,26.68000030517578,26.75,26.68000030517578,13.005335807800291,13600,0.0,
2013-02-28 00:00:00+00:00,26.96999931335449,26.96999931335449,26.600000381469727,12.961498260498049,9400,0.0,
2013-03-01 00:00:00+00:00,26.65999984741211,26.75,26.65999984741211,13.029691696166992,11700,0.0,
2013-03-04 00:00:00+00:00,26.6299991607666,26.65999984741211,26.420000076293945,12.956626892089844,39000,0.0,
2013-03-05 00:00:00+00:00,26.690000534057617,26.700000762939453,26.68000030517578,13.005335807800291,27000,0.0,
2013-03-06 00:00:00+00:00,26.6200008392334,26.75,26.6200008392334,13.005335807800291,17200,0.0,
2013-03-07 00:00:00+00:00,26.700000762939453,26.979999542236328,26.559999465942383,13.005335807800291,46400,0.0,
2013-03-08 00:00:00+00:00,26.68000030517578,26.68000030517578,26.68000030517578,12.995597839355469,700,0.0,
2013-03-11 00:00:00+00:00,26.690000534057617,26.709999084472656,26.68000030517578,13.005335807800291,14500,0.0,
2013-03-12 00:00:00+00:00,26.700000762939453,26.700000762939453,26.5,13.000462532043455,5700,0.0,
2013-03-13 00:00:00+00:00,26.690000534057617,26.690000534057617,26.399999618530277,12.951756477355955,13000,0.0,
2013-03-14 00:00:00+00:00,26.520000457763672,26.729999542236328,26.520000457763672,13.005335807800291,8500,0.0,
2013-03-15 00:00:00+00:00,26.700000762939453,26.71999931335449,26.68000030517578,13.015079498291016,6300,0.0,
2013-03-18 00:00:00+00:00,26.88999938964844,26.88999938964844,26.68000030517578,12.995597839355469,14900,0.0,
2013-03-19 00:00:00+00:00,26.65999984741211,26.739999771118164,26.65999984741211,13.005335807800291,13400,0.0,
2013-03-20 00:00:00+00:00,26.6299991607666,26.989999771118164,26.6299991607666,13.029691696166992,8900,0.0,
2013-03-21 00:00:00+00:00,26.75,26.75,26.68000030517578,13.029691696166992,13800,0.0,
2013-03-22 00:00:00+00:00,26.68000030517578,26.75,26.57999992370605,12.976109504699709,23900,0.0,
2013-03-25 00:00:00+00:00,26.600000381469727,26.739999771118164,26.57999992370605,13.015079498291016,14100,0.0,
2013-03-26 00:00:00+00:00,26.71999931335449,26.75,26.63999938964844,13.010209083557127,10400,0.0,
2013-03-27 00:00:00+00:00,26.700000762939453,26.75,26.649999618530277,13.029691696166992,31000,0.0,
2013-03-28 00:00:00+00:00,26.75,26.88999938964844,26.700000762939453,13.010209083557127,15500,0.0,
2013-04-01 00:00:00+00:00,26.75,26.850000381469727,26.75,13.07840061187744,4200,0.0,
2013-04-02 00:00:00+00:00,26.850000381469727,26.88999938964844,26.75,13.088143348693848,6500,0.0,
2013-04-03 00:00:00+00:00,26.899999618530277,26.979999542236328,26.850000381469727,13.102755546569824,8600,0.0,
2013-04-04 00:00:00+00:00,26.850000381469727,27.76000022888184,26.850000381469727,13.331689834594728,41800,0.0,
2013-04-05 00:00:00+00:00,27.18000030517578,27.200000762939453,26.8700008392334,13.18068790435791,43700,0.0,
2013-04-08 00:00:00+00:00,27.18000030517578,27.540000915527344,27.049999237060547,13.321949005126951,38300,0.0,
2013-04-09 00:00:00+00:00,27.350000381469727,27.36000061035156,27.200000762939453,13.273238182067873,14200,0.0,
2013-04-10 00:00:00+00:00,27.299999237060547,27.520000457763672,27.25,13.380399703979492,37100,0.0,
2013-04-11 00:00:00+00:00,27.31999969482422,27.5,27.25,13.307331085205078,8800,0.0,
2013-04-12 00:00:00+00:00,27.3700008392334,27.46999931335449,27.200000762939453,13.336554527282717,4400,0.0,
2013-04-15 00:00:00+00:00,27.420000076293945,27.63999938964844,27.31999969482422,13.414493560791016,25600,0.0,
2013-04-16 00:00:00+00:00,27.59000015258789,27.75,27.3799991607666,13.492427825927734,64100,0.0,
2013-04-17 00:00:00+00:00,27.700000762939453,27.71999931335449,27.5,13.492427825927734,15200,0.0,
2013-04-18 00:00:00+00:00,27.61000061035156,27.75,27.420000076293945,13.482687950134276,170800,0.0,
2013-04-19 00:00:00+00:00,27.649999618530277,27.799999237060547,27.200000762939453,13.433978080749512,552200,0.0,
2013-04-22 00:00:00+00:00,27.43000030517578,27.5,27.200000762939453,13.380399703979492,248400,0.0,
2013-04-23 00:00:00+00:00,27.46999931335449,27.489999771118164,26.950000762939453,13.209918975830078,39000,0.0,
2013-04-24 00:00:00+00:00,27.170000076293945,27.38999938964844,27.170000076293945,13.32681655883789,3300,0.0,
2013-04-25 00:00:00+00:00,27.299999237060547,27.299999237060547,27.170000076293945,13.287851333618164,8300,0.0,
2013-04-26 00:00:00+00:00,27.1299991607666,27.13999938964844,26.8799991607666,13.102755546569824,49700,0.0,
2013-04-29 00:00:00+00:00,26.959999084472656,26.96999931335449,26.86000061035156,13.102755546569824,24000,0.0,
2013-04-30 00:00:00+00:00,26.90999984741211,27.149999618530277,26.86000061035156,13.185555458068848,17000,0.0,
2013-05-01 00:00:00+00:00,27.290000915527344,27.3799991607666,27.1200008392334,13.331689834594728,39400,0.0,
2013-05-02 00:00:00+00:00,27.38999938964844,27.38999938964844,27.270000457763672,13.297589302062988,17700,0.0,
2013-05-03 00:00:00+00:00,27.36000061035156,27.36000061035156,27.229999542236328,13.297589302062988,12000,0.0,
2013-05-06 00:00:00+00:00,27.5,27.5,27.239999771118164,13.395007133483888,21800,0.0,
2013-05-07 00:00:00+00:00,27.549999237060547,27.71999931335449,27.25,13.46320343017578,67900,0.0,
2013-05-08 00:00:00+00:00,27.309999465942383,27.729999542236328,27.1200008392334,13.273238182067873,40000,0.0,
2013-05-09 00:00:00+00:00,27.270000457763672,27.549999237060547,27.270000457763672,13.404756546020508,51900,0.0,
2013-05-10 00:00:00+00:00,27.530000686645508,27.540000915527344,27.3799991607666,13.385271072387695,35600,0.0,
2013-05-13 00:00:00+00:00,27.489999771118164,27.520000457763672,27.43000030517578,13.390137672424316,23600,0.0,
2013-05-14 00:00:00+00:00,27.440000534057617,27.540000915527344,27.399999618530277,13.395007133483888,30500,0.0,
2013-05-15 00:00:00+00:00,27.600000381469727,27.600000381469727,27.36000061035156,13.395007133483888,17300,0.0,
2013-05-16 00:00:00+00:00,27.5,27.57999992370605,27.450000762939453,13.390137672424316,38600,0.0,
2013-05-17 00:00:00+00:00,27.5,27.5,27.350000381469727,13.375527381896973,23400,0.0,
2013-05-20 00:00:00+00:00,27.5,27.5,27.450000762939453,13.370655059814451,12800,0.0,
2013-05-21 00:00:00+00:00,27.420000076293945,27.540000915527344,27.420000076293945,13.375527381896973,10600,0.0,
2013-05-22 00:00:00+00:00,27.450000762939453,27.5,27.450000762939453,13.370655059814451,11900,0.0,
2013-05-23 00:00:00+00:00,27.450000762939453,27.46999931335449,27.26000022888184,13.380399703979492,14600,0.0,
2013-05-24 00:00:00+00:00,27.36000061035156,27.46999931335449,27.350000381469727,13.360912322998049,2000,0.0,
2013-05-28 00:00:00+00:00,27.420000076293945,27.549999237060547,27.299999237060547,13.297589302062988,39800,0.0,
2013-05-29 00:00:00+00:00,27.239999771118164,27.239999771118164,26.799999237060547,13.45175075531006,10200,0.56,
2013-05-30 00:00:00+00:00,26.920000076293945,27.059999465942383,26.809999465942383,13.332399368286133,26300,0.0,
2013-05-31 00:00:00+00:00,27.049999237060547,27.049999237060547,26.559999465942383,13.257805824279783,8700,0.0,
2013-06-03 00:00:00+00:00,26.530000686645508,26.729999542236328,26.5,13.213050842285156,137200,0.0,
2013-06-04 00:00:00+00:00,26.5,26.649999618530277,26.440000534057617,13.25283145904541,8500,0.0,
