date,CVLG_Open,CVLG_High,CVLG_Low,CVLG_Close,CVLG_Volume,CVLG_Dividends,CVLG_Stock Splits
1995-06-13 00:00:00+00:00,12.5,13.0,12.5,12.18118953704834,10400,0.0,
1995-06-14 00:00:00+00:00,13.25,13.25,11.375,11.206693649291992,59900,0.0,
1995-06-15 00:00:00+00:00,11.25,11.75,11.25,11.4503173828125,103400,0.0,
1995-06-16 00:00:00+00:00,12.0,12.375,11.625,12.059377670288086,57600,0.0,
1995-06-19 00:00:00+00:00,12.5,12.5,12.0,12.18118953704834,119000,0.0,
1995-06-20 00:00:00+00:00,12.0,13.0,12.0,11.998472213745115,91700,0.0,
1995-06-21 00:00:00+00:00,12.75,12.75,12.25,12.18118953704834,97200,0.0,
1995-06-22 00:00:00+00:00,11.25,11.75,11.0,11.206693649291992,239100,0.0,
1995-06-23 00:00:00+00:00,11.5,11.875,11.5,11.4503173828125,251200,0.0,
1995-06-26 00:00:00+00:00,12.0,12.0,11.75,11.693941116333008,16800,0.0,
1995-06-27 00:00:00+00:00,12.25,12.25,12.25,11.937566757202148,24300,0.0,
1995-06-28 00:00:00+00:00,12.25,12.5,11.75,12.18118953704834,102200,0.0,
1995-06-29 00:00:00+00:00,12.5,12.75,12.0,12.424813270568848,33000,0.0,
1995-06-30 00:00:00+00:00,13.0,13.0,12.25,12.668437957763672,1400,0.0,
1995-07-03 00:00:00+00:00,12.5,13.0,12.5,12.18118953704834,6900,0.0,
1995-07-05 00:00:00+00:00,12.5,13.0,12.5,12.18118953704834,75900,0.0,
1995-07-06 00:00:00+00:00,12.5,12.875,12.5,12.18118953704834,14400,0.0,
1995-07-07 00:00:00+00:00,12.5,13.375,12.5,12.668437957763672,29300,0.0,
1995-07-10 00:00:00+00:00,13.0,14.5,13.0,13.39930820465088,24900,0.0,
1995-07-11 00:00:00+00:00,14.5,15.0,14.5,14.130179405212402,42000,0.0,
1995-07-12 00:00:00+00:00,15.0,15.0,14.5,14.130179405212402,37600,0.0,
1995-07-13 00:00:00+00:00,15.0,15.0,14.5,14.251992225646973,5000,0.0,
1995-07-14 00:00:00+00:00,14.5,14.5,14.0,13.642932891845703,5100,0.0,
1995-07-17 00:00:00+00:00,14.5,14.5,14.0,13.886556625366213,28500,0.0,
1995-07-18 00:00:00+00:00,14.0,14.25,14.0,13.886556625366213,700,0.0,
1995-07-19 00:00:00+00:00,14.5,14.5,14.0,14.130179405212402,9900,0.0,
1995-07-20 00:00:00+00:00,14.375,14.375,14.0,13.642932891845703,8100,0.0,
1995-07-21 00:00:00+00:00,14.0,14.0,14.0,13.642932891845703,4100,0.0,
1995-07-24 00:00:00+00:00,14.0,14.0,14.0,13.642932891845703,0,0.0,
1995-07-25 00:00:00+00:00,14.0,14.0,14.0,13.642932891845703,3400,0.0,
1995-07-26 00:00:00+00:00,14.25,14.25,14.0,13.642932891845703,8600,0.0,
1995-07-27 00:00:00+00:00,14.0,14.0,14.0,13.642932891845703,0,0.0,
1995-07-28 00:00:00+00:00,13.75,14.125,13.75,13.764744758605955,2800,0.0,
1995-07-31 00:00:00+00:00,13.75,14.25,13.75,13.39930820465088,35100,0.0,
1995-08-01 00:00:00+00:00,13.75,13.75,13.75,13.39930820465088,1700,0.0,
1995-08-02 00:00:00+00:00,13.75,13.75,13.75,13.39930820465088,500,0.0,
1995-08-03 00:00:00+00:00,13.75,14.25,13.75,13.39930820465088,800,0.0,
1995-08-04 00:00:00+00:00,13.75,13.75,13.5,13.155685424804688,1500,0.0,
1995-08-07 00:00:00+00:00,13.625,13.75,13.5,13.155685424804688,2900,0.0,
1995-08-08 00:00:00+00:00,13.5,13.5,13.5,13.155685424804688,900,0.0,
1995-08-09 00:00:00+00:00,13.875,13.875,13.625,13.521121978759766,127000,0.0,
1995-08-10 00:00:00+00:00,13.5,14.0,13.5,13.642932891845703,1900,0.0,
1995-08-11 00:00:00+00:00,13.5,13.5,13.5,13.155685424804688,5900,0.0,
1995-08-14 00:00:00+00:00,14.0,14.0,13.5,13.39930820465088,4000,0.0,
1995-08-15 00:00:00+00:00,14.0,14.0,13.0,12.668437957763672,14900,0.0,
1995-08-16 00:00:00+00:00,13.5,13.5,13.0,12.668437957763672,9200,0.0,
1995-08-17 00:00:00+00:00,13.5,13.5,13.0,13.155685424804688,22000,0.0,
1995-08-18 00:00:00+00:00,13.0,13.0,13.0,12.668437957763672,300,0.0,
1995-08-21 00:00:00+00:00,13.25,13.25,13.25,12.912060737609863,1500,0.0,
1995-08-22 00:00:00+00:00,13.0,13.25,13.0,12.912060737609863,65100,0.0,
1995-08-23 00:00:00+00:00,13.0,13.5,13.0,13.155685424804688,4600,0.0,
1995-08-24 00:00:00+00:00,13.125,14.0,13.125,13.642932891845703,98300,0.0,
1995-08-25 00:00:00+00:00,14.0,14.0,13.5,13.155685424804688,11000,0.0,
1995-08-28 00:00:00+00:00,13.5,13.5,13.5,13.155685424804688,300,0.0,
1995-08-29 00:00:00+00:00,13.5,14.0,13.5,13.642932891845703,4800,0.0,
1995-08-30 00:00:00+00:00,14.0,15.0,14.0,14.373804092407228,11400,0.0,
1995-08-31 00:00:00+00:00,15.5,16.5,15.0,15.591923713684082,40200,0.0,
1995-09-01 00:00:00+00:00,16.0,16.75,16.0,15.591923713684082,1500,0.0,
1995-09-05 00:00:00+00:00,16.0,16.75,16.0,15.835545539855955,99500,0.0,
1995-09-06 00:00:00+00:00,16.0,16.75,16.0,15.835545539855955,1200,0.0,
1995-09-07 00:00:00+00:00,16.25,16.25,16.25,15.835545539855955,1800,0.0,
1995-09-08 00:00:00+00:00,16.75,17.25,16.5,16.32279396057129,80700,0.0,
1995-09-11 00:00:00+00:00,16.75,17.25,16.75,16.810043334960938,1100,0.0,
1995-09-12 00:00:00+00:00,16.5,17.0,16.5,16.566417694091797,600,0.0,
1995-09-13 00:00:00+00:00,16.5,16.625,16.25,15.835545539855955,11600,0.0,
1995-09-14 00:00:00+00:00,16.5,16.5,15.75,16.07917022705078,146600,0.0,
1995-09-15 00:00:00+00:00,15.75,16.25,15.75,15.348299026489258,17200,0.0,
1995-09-18 00:00:00+00:00,15.75,16.25,15.75,15.835545539855955,900,0.0,
1995-09-19 00:00:00+00:00,16.25,16.25,15.75,15.348299026489258,2600,0.0,
1995-09-20 00:00:00+00:00,15.75,15.75,15.75,15.348299026489258,0,0.0,
1995-09-21 00:00:00+00:00,15.75,15.75,15.75,15.348299026489258,0,0.0,
1995-09-22 00:00:00+00:00,16.25,16.25,16.25,15.835545539855955,100,0.0,
1995-09-25 00:00:00+00:00,16.0,16.0,15.5,15.10467529296875,1400,0.0,
1995-09-26 00:00:00+00:00,15.46875,15.5625,15.46875,15.165581703186035,2500,0.0,
1995-09-27 00:00:00+00:00,16.0,16.0,16.0,15.591923713684082,500,0.0,
1995-09-28 00:00:00+00:00,15.25,15.25,14.5,14.130179405212402,20500,0.0,
1995-09-29 00:00:00+00:00,14.6875,14.6875,14.6875,14.312899589538574,7200,0.0,
1995-10-02 00:00:00+00:00,14.5,14.875,14.5,14.130179405212402,400,0.0,
1995-10-03 00:00:00+00:00,14.5,14.5,14.5,14.130179405212402,0,0.0,
1995-10-04 00:00:00+00:00,14.5,14.5,14.5,14.130179405212402,0,0.0,
1995-10-05 00:00:00+00:00,14.5,14.5,14.5,14.130179405212402,0,0.0,
1995-10-06 00:00:00+00:00,14.375,14.875,14.25,14.495616912841797,1200,0.0,
1995-10-09 00:00:00+00:00,14.25,14.25,14.25,13.886556625366213,200,0.0,
1995-10-10 00:00:00+00:00,14.25,14.25,14.25,13.886556625366213,0,0.0,
1995-10-11 00:00:00+00:00,14.25,14.25,14.25,13.886556625366213,0,0.0,
1995-10-12 00:00:00+00:00,14.25,14.25,13.5625,13.886556625366213,137100,0.0,
1995-10-13 00:00:00+00:00,14.25,14.25,14.25,13.886556625366213,0,0.0,
1995-10-16 00:00:00+00:00,14.875,14.875,14.875,14.495616912841797,700,0.0,
1995-10-17 00:00:00+00:00,14.875,14.875,14.25,13.886556625366213,400,0.0,
1995-10-18 00:00:00+00:00,14.875,14.875,14.25,13.886556625366213,600,0.0,
1995-10-19 00:00:00+00:00,13.75,13.75,13.25,12.912060737609863,2500,0.0,
1995-10-20 00:00:00+00:00,13.5,13.5,13.0,13.155685424804688,15000,0.0,
1995-10-23 00:00:00+00:00,13.5,13.5,13.5,13.155685424804688,0,0.0,
1995-10-24 00:00:00+00:00,13.5,13.5,13.5,13.155685424804688,0,0.0,
1995-10-25 00:00:00+00:00,13.0,13.0,12.875,12.668437957763672,109600,0.0,
1995-10-26 00:00:00+00:00,13.25,13.25,13.25,12.912060737609863,1000,0.0,
1995-10-27 00:00:00+00:00,13.0,13.0,12.75,12.668437957763672,6600,0.0,
1995-10-30 00:00:00+00:00,13.125,13.125,12.875,12.668437957763672,64100,0.0,
1995-10-31 00:00:00+00:00,12.75,13.0,12.75,12.424813270568848,600,0.0,
1995-11-01 00:00:00+00:00,12.75,12.75,12.75,12.424813270568848,300,0.0,
1995-11-02 00:00:00+00:00,13.0,13.0,13.0,12.668437957763672,300,0.0,
1995-11-03 00:00:00+00:00,12.75,13.25,12.75,12.668437957763672,5900,0.0,
1995-11-06 00:00:00+00:00,13.0,13.0,13.0,12.668437957763672,0,0.0,
1995-11-07 00:00:00+00:00,12.75,12.75,12.75,12.424813270568848,200,0.0,
1995-11-08 00:00:00+00:00,12.75,13.125,12.75,12.546625137329102,27400,0.0,
1995-11-09 00:00:00+00:00,13.25,13.25,12.875,12.790250778198242,43800,0.0,
1995-11-10 00:00:00+00:00,13.5,13.75,13.375,13.39930820465088,18400,0.0,
1995-11-13 00:00:00+00:00,13.75,13.75,13.0,12.668437957763672,1700,0.0,
1995-11-14 00:00:00+00:00,13.0,13.0,12.75,12.424813270568848,5500,0.0,
1995-11-15 00:00:00+00:00,12.5,12.5,11.5,11.693941116333008,412600,0.0,
1995-11-16 00:00:00+00:00,11.75,12.5,11.75,12.18118953704834,2100,0.0,
1995-11-17 00:00:00+00:00,11.875,11.875,11.875,11.572131156921388,5100,0.0,
1995-11-20 00:00:00+00:00,12.25,12.5,12.0,12.18118953704834,3500,0.0,
1995-11-21 00:00:00+00:00,12.5,13.75,12.5,13.39930820465088,44100,0.0,
1995-11-22 00:00:00+00:00,13.75,13.75,13.0,12.668437957763672,30200,0.0,
1995-11-24 00:00:00+00:00,13.5,13.5,13.0,13.155685424804688,2900,0.0,
1995-11-27 00:00:00+00:00,13.25,13.25,13.25,12.912060737609863,300,0.0,
1995-11-28 00:00:00+00:00,13.0,13.25,12.5,12.30300235748291,96400,0.0,
1995-11-29 00:00:00+00:00,13.25,13.25,12.5,12.18118953704834,42300,0.0,
1995-11-30 00:00:00+00:00,13.25,13.25,13.25,12.912060737609863,500,0.0,
1995-12-01 00:00:00+00:00,13.0,13.0,12.5,12.668437957763672,23500,0.0,
1995-12-04 00:00:00+00:00,13.0,13.0,12.5,12.424813270568848,4300,0.0,
1995-12-05 00:00:00+00:00,12.75,12.75,12.75,12.424813270568848,1400,0.0,
1995-12-06 00:00:00+00:00,12.75,12.75,12.25,12.424813270568848,13500,0.0,
1995-12-07 00:00:00+00:00,12.75,12.75,12.25,12.424813270568848,23600,0.0,
1995-12-08 00:00:00+00:00,12.25,12.75,12.25,11.937566757202148,16800,0.0,
1995-12-11 00:00:00+00:00,12.375,12.375,12.375,12.059377670288086,300,0.0,
1995-12-12 00:00:00+00:00,12.5,12.5,12.25,11.937566757202148,1200,0.0,
1995-12-13 00:00:00+00:00,12.5,12.5,12.0,11.693941116333008,333600,0.0,
1995-12-14 00:00:00+00:00,12.5,12.5,12.125,11.937566757202148,7000,0.0,
1995-12-15 00:00:00+00:00,12.25,12.25,12.25,11.937566757202148,3600,0.0,
1995-12-18 00:00:00+00:00,12.25,12.25,12.0,11.693941116333008,6200,0.0,
1995-12-19 00:00:00+00:00,12.0,12.1875,12.0,11.87666130065918,21000,0.0,
1995-12-20 00:00:00+00:00,12.0,12.0,11.5,11.4503173828125,10900,0.0,
1995-12-21 00:00:00+00:00,12.0,12.0,11.5,11.4503173828125,35000,0.0,
1995-12-22 00:00:00+00:00,11.5,12.0,11.25,11.206693649291992,16400,0.0,
1995-12-26 00:00:00+00:00,11.25,12.0,11.25,11.4503173828125,2800,0.0,
1995-12-27 00:00:00+00:00,11.25,11.75,11.25,11.4503173828125,1000,0.0,
1995-12-28 00:00:00+00:00,11.375,11.5,11.25,10.963068962097168,3300,0.0,
1995-12-29 00:00:00+00:00,11.25,12.0,11.25,11.693941116333008,23400,0.0,
1996-01-02 00:00:00+00:00,11.25,11.75,11.25,11.4503173828125,7100,0.0,
1996-01-03 00:00:00+00:00,11.75,11.75,11.75,11.4503173828125,6800,0.0,
1996-01-04 00:00:00+00:00,11.75,11.75,11.75,11.4503173828125,9600,0.0,
1996-01-05 00:00:00+00:00,11.25,11.75,11.25,11.4503173828125,13500,0.0,
1996-01-08 00:00:00+00:00,12.0,12.0,12.0,11.693941116333008,300,0.0,
1996-01-09 00:00:00+00:00,12.0,12.0,11.5,11.693941116333008,52100,0.0,
1996-01-10 00:00:00+00:00,12.0,12.5,11.5,11.4503173828125,82400,0.0,
1996-01-11 00:00:00+00:00,12.25,12.25,11.75,11.937566757202148,8200,0.0,
1996-01-12 00:00:00+00:00,11.75,12.0,11.5,11.4503173828125,19600,0.0,
1996-01-15 00:00:00+00:00,12.0,12.0,12.0,11.693941116333008,800,0.0,
1996-01-16 00:00:00+00:00,12.0,12.0,11.5,11.206693649291992,1800,0.0,
1996-01-17 00:00:00+00:00,11.5,12.0,11.5,11.693941116333008,4200,0.0,
1996-01-18 00:00:00+00:00,11.5,11.75,11.5,11.4503173828125,24000,0.0,
