date,TVE_Open,TVE_High,TVE_Low,TVE_Close,TVE_Volume,TVE_Dividends,TVE_Stock Splits
1999-05-19 00:00:00+00:00,24.875,24.875,24.75,8.180126190185547,101300,0.0,
1999-05-20 00:00:00+00:00,24.75,24.8125,24.75,8.164674758911133,114400,0.0,
1999-05-21 00:00:00+00:00,24.8125,24.8125,24.6875,8.180126190185547,26600,0.0,
1999-05-24 00:00:00+00:00,24.6875,24.8125,24.6875,8.138917922973633,24600,0.0,
1999-05-25 00:00:00+00:00,24.75,24.75,24.625,8.138917922973633,40400,0.0,
1999-05-26 00:00:00+00:00,24.625,24.75,24.625,8.138917922973633,3100,0.0,
1999-05-27 00:00:00+00:00,24.75,24.75,24.6875,8.159523010253906,9700,0.0,
1999-05-28 00:00:00+00:00,24.75,24.75,24.5625,8.138917922973633,12700,0.0,
1999-06-01 00:00:00+00:00,24.6875,24.75,24.5,8.077101707458496,30300,0.0,
1999-06-02 00:00:00+00:00,24.546875,24.625,24.5,8.09770679473877,41000,0.0,
1999-06-03 00:00:00+00:00,24.6875,24.6875,24.5,8.118313789367676,98200,0.0,
1999-06-04 00:00:00+00:00,24.625,24.75,24.5625,8.159523010253906,38300,0.0,
1999-06-07 00:00:00+00:00,24.6875,24.75,24.5,8.138917922973633,16400,0.0,
1999-06-08 00:00:00+00:00,24.5625,24.6875,24.5625,8.118313789367676,20700,0.0,
1999-06-09 00:00:00+00:00,24.625,24.625,24.375,8.056496620178223,12000,0.0,
1999-06-10 00:00:00+00:00,24.375,24.4375,24.375,8.056496620178223,23600,0.0,
1999-06-11 00:00:00+00:00,24.125,24.3125,24.125,8.015292167663574,42700,0.0,
1999-06-14 00:00:00+00:00,24.25,24.25,24.0625,7.9534735679626465,8100,0.0,
1999-06-15 00:00:00+00:00,24.0,24.125,24.0,7.912262916564941,14600,0.0,
1999-06-16 00:00:00+00:00,24.125,24.125,23.9375,7.912262916564941,28100,0.0,
1999-06-17 00:00:00+00:00,24.0,24.125,23.9375,7.932870864868164,26800,0.0,
1999-06-18 00:00:00+00:00,24.125,24.125,24.0,7.9534735679626465,18900,0.0,
1999-06-21 00:00:00+00:00,24.0625,24.125,24.0,7.9534735679626465,6800,0.0,
1999-06-22 00:00:00+00:00,24.0625,24.125,24.0,7.912262916564941,25700,0.0,
1999-06-23 00:00:00+00:00,23.9375,24.0625,23.8125,7.932870864868164,16100,0.0,
1999-06-24 00:00:00+00:00,23.875,23.9375,23.875,7.891656398773193,3700,0.0,
1999-06-25 00:00:00+00:00,23.875,23.9375,23.875,7.8710551261901855,3300,0.0,
1999-06-28 00:00:00+00:00,23.5625,23.75,23.5625,7.829846382141113,10400,0.0,
1999-06-29 00:00:00+00:00,23.75,23.75,23.625,7.809237957000732,9600,0.0,
1999-06-30 00:00:00+00:00,23.625,23.875,23.625,7.850451469421387,70700,0.0,
1999-07-01 00:00:00+00:00,23.6875,23.8125,23.625,7.829846382141113,10500,0.0,
1999-07-02 00:00:00+00:00,23.5,23.75,23.5,7.788637161254883,9600,0.0,
1999-07-06 00:00:00+00:00,23.75,23.75,23.625,7.829846382141113,3100,0.0,
1999-07-07 00:00:00+00:00,23.75,24.0,23.5,7.912262916564941,104000,0.0,
1999-07-08 00:00:00+00:00,23.5625,24.0,23.5,7.912262916564941,71700,0.0,
1999-07-09 00:00:00+00:00,23.875,24.0,23.6875,7.912262916564941,30300,0.0,
1999-07-12 00:00:00+00:00,23.875,23.875,23.75,7.850451469421387,18600,0.0,
1999-07-13 00:00:00+00:00,23.8125,23.875,23.75,7.8710551261901855,10400,0.0,
1999-07-14 00:00:00+00:00,23.875,23.9375,23.8125,7.891656398773193,26100,0.0,
1999-07-15 00:00:00+00:00,23.9375,24.0,23.875,7.912262916564941,14100,0.0,
1999-07-16 00:00:00+00:00,23.875,23.9375,23.75,7.8710551261901855,25600,0.0,
1999-07-19 00:00:00+00:00,23.875,24.0,23.875,7.8710551261901855,8500,0.0,
1999-07-20 00:00:00+00:00,23.875,23.9375,23.875,7.8710551261901855,5900,0.0,
1999-07-21 00:00:00+00:00,23.625,23.75,23.5625,7.829846382141113,45600,0.0,
1999-07-22 00:00:00+00:00,23.75,23.8125,23.6875,7.850451469421387,10600,0.0,
1999-07-23 00:00:00+00:00,23.6875,23.8125,23.625,7.850451469421387,3600,0.0,
1999-07-26 00:00:00+00:00,23.625,23.75,23.625,7.829846382141113,5700,0.0,
1999-07-27 00:00:00+00:00,23.5625,23.75,23.25,7.726818561553955,20100,0.0,
1999-07-28 00:00:00+00:00,23.125,23.125,22.9375,7.708554267883301,8300,0.383,
1999-07-29 00:00:00+00:00,22.9375,23.0625,22.875,7.729502201080322,22800,0.0,
1999-07-30 00:00:00+00:00,23.0,23.0,22.625,7.582870960235596,31100,0.0,
1999-08-02 00:00:00+00:00,22.75,22.75,22.625,7.603821277618408,6300,0.0,
1999-08-03 00:00:00+00:00,22.6875,22.6875,22.5,7.582870960235596,16800,0.0,
1999-08-04 00:00:00+00:00,22.625,22.625,22.3125,7.478135585784912,19000,0.0,
1999-08-05 00:00:00+00:00,22.4375,22.4375,21.6875,7.310555934906006,17400,0.0,
1999-08-06 00:00:00+00:00,21.8125,21.8125,21.4375,7.268665313720703,9000,0.0,
1999-08-09 00:00:00+00:00,21.625,21.625,21.0625,7.080142974853516,20700,0.0,
1999-08-10 00:00:00+00:00,21.0,21.625,20.875,7.226768970489502,23600,0.0,
1999-08-11 00:00:00+00:00,21.625,21.625,21.5,7.226768970489502,12700,0.0,
1999-08-12 00:00:00+00:00,21.5,21.875,21.5,7.331503391265869,11900,0.0,
1999-08-13 00:00:00+00:00,21.75,22.0,21.75,7.331503391265869,10400,0.0,
1999-08-16 00:00:00+00:00,22.0,22.125,21.875,7.331503391265869,4400,0.0,
1999-08-17 00:00:00+00:00,22.0,22.125,21.875,7.415297031402588,4700,0.0,
1999-08-18 00:00:00+00:00,21.875,23.125,21.875,7.478135585784912,5800,0.0,
1999-08-19 00:00:00+00:00,22.4375,22.75,22.4375,7.582870960235596,8700,0.0,
1999-08-20 00:00:00+00:00,22.6875,22.9375,22.625,7.624766826629639,6100,0.0,
1999-08-23 00:00:00+00:00,23.0,23.0,22.875,7.687608242034912,5400,0.0,
1999-08-24 00:00:00+00:00,23.125,23.125,22.875,7.708554267883301,15200,0.0,
1999-08-25 00:00:00+00:00,22.75,22.875,22.3125,7.561923980712891,16200,0.0,
1999-08-26 00:00:00+00:00,22.625,22.875,22.625,7.582870960235596,11000,0.0,
1999-08-27 00:00:00+00:00,22.5,22.625,22.375,7.582870960235596,16900,0.0,
1999-08-30 00:00:00+00:00,22.75,22.75,22.25,7.499083995819092,3200,0.0,
1999-08-31 00:00:00+00:00,22.375,22.625,22.25,7.499083995819092,3500,0.0,
1999-09-01 00:00:00+00:00,22.4375,22.5,22.25,7.457188606262207,8400,0.0,
1999-09-02 00:00:00+00:00,22.375,22.5,22.0,7.373396396636963,3600,0.0,
1999-09-03 00:00:00+00:00,22.0,22.25,22.0,7.415297031402588,10800,0.0,
1999-09-07 00:00:00+00:00,22.0,22.0625,21.75,7.373396396636963,5400,0.0,
1999-09-08 00:00:00+00:00,21.75,22.0625,21.6875,7.373396396636963,8700,0.0,
1999-09-09 00:00:00+00:00,22.125,22.125,21.5,7.289614200592041,11600,0.0,
1999-09-10 00:00:00+00:00,21.5625,22.0,21.5625,7.373396396636963,12700,0.0,
1999-09-13 00:00:00+00:00,22.0,22.0,21.75,7.373396396636963,10100,0.0,
1999-09-14 00:00:00+00:00,21.875,22.0,21.875,7.373396396636963,8500,0.0,
1999-09-15 00:00:00+00:00,21.875,22.125,21.625,7.373396396636963,8900,0.0,
1999-09-16 00:00:00+00:00,22.0,22.0,21.875,7.352453708648682,5700,0.0,
1999-09-17 00:00:00+00:00,21.9375,22.0,21.75,7.352453708648682,10600,0.0,
1999-09-20 00:00:00+00:00,21.8125,21.9375,21.625,7.247716903686523,7500,0.0,
1999-09-21 00:00:00+00:00,21.5625,21.9375,21.5,7.226768970489502,19500,0.0,
1999-09-22 00:00:00+00:00,21.75,21.75,21.5,7.205823421478271,15700,0.0,
1999-09-23 00:00:00+00:00,21.625,21.75,21.4375,7.268665313720703,7400,0.0,
1999-09-24 00:00:00+00:00,21.5625,21.8125,21.5625,7.310555934906006,5900,0.0,
1999-09-27 00:00:00+00:00,21.75,22.0,21.75,7.310555934906006,16100,0.0,
1999-09-28 00:00:00+00:00,21.8125,22.125,21.8125,7.373396396636963,86500,0.0,
1999-09-29 00:00:00+00:00,22.0625,22.125,21.875,7.415297031402588,24100,0.0,
1999-09-30 00:00:00+00:00,22.0,22.25,21.875,7.457188606262207,50300,0.0,
1999-10-01 00:00:00+00:00,22.1875,22.4375,22.1875,7.520030498504639,22800,0.0,
1999-10-04 00:00:00+00:00,22.25,22.375,22.125,7.499083995819092,4900,0.0,
1999-10-05 00:00:00+00:00,22.0,22.375,22.0,7.499083995819092,11900,0.0,
1999-10-06 00:00:00+00:00,22.375,22.375,22.125,7.499083995819092,14700,0.0,
1999-10-07 00:00:00+00:00,22.1875,22.375,22.1875,7.499083995819092,12700,0.0,
1999-10-08 00:00:00+00:00,22.375,22.375,22.0,7.394350051879883,28000,0.0,
1999-10-11 00:00:00+00:00,22.1875,22.1875,22.0,7.373396396636963,4600,0.0,
1999-10-12 00:00:00+00:00,22.0625,22.1875,21.875,7.352453708648682,18600,0.0,
1999-10-13 00:00:00+00:00,21.875,22.0,21.625,7.289614200592041,17400,0.0,
1999-10-14 00:00:00+00:00,21.8125,21.875,21.6875,7.289614200592041,16900,0.0,
1999-10-15 00:00:00+00:00,21.75,21.75,21.125,7.080142974853516,26300,0.0,
1999-10-18 00:00:00+00:00,21.1875,21.625,21.1875,7.184874534606934,25700,0.0,
1999-10-19 00:00:00+00:00,21.4375,21.5,21.109375,7.074902057647705,226300,0.0,
1999-10-20 00:00:00+00:00,21.296875,21.375,21.25,7.1639275550842285,28600,0.0,
1999-10-21 00:00:00+00:00,21.5,21.625,21.359375,7.158690929412842,20900,0.0,
1999-10-22 00:00:00+00:00,21.3125,21.5625,21.3125,7.226768970489502,21400,0.0,
1999-10-25 00:00:00+00:00,21.625,21.625,21.3125,7.142980098724365,15600,0.0,
1999-10-26 00:00:00+00:00,21.4375,21.4375,21.3125,7.1639275550842285,32200,0.0,
1999-10-27 00:00:00+00:00,20.9375,21.1875,20.9375,7.195873737335205,16200,0.406,
1999-10-28 00:00:00+00:00,21.0625,21.375,21.0625,7.259929656982422,16300,0.0,
