date,IYJ_Open,IYJ_High,IYJ_Low,IYJ_Close,IYJ_Volume,IYJ_Dividends,IYJ_Stock Splits
2000-07-14 00:00:00+00:00,30.390625,30.390625,30.390625,22.296436309814453,400,0.0,
2000-07-17 00:00:00+00:00,30.390625,30.390625,30.390625,22.296436309814453,0,0.0,
2000-07-18 00:00:00+00:00,30.390625,30.390625,30.390625,22.296436309814453,0,0.0,
2000-07-19 00:00:00+00:00,30.1875,30.1875,30.1875,22.15616226196289,200,0.012,
2000-07-20 00:00:00+00:00,30.953125,30.953125,30.953125,22.718097686767575,200,0.0,
2000-07-21 00:00:00+00:00,30.953125,30.953125,30.953125,22.718097686767575,0,0.0,
2000-07-24 00:00:00+00:00,30.953125,30.953125,30.953125,22.718097686767575,0,0.0,
2000-07-25 00:00:00+00:00,30.953125,30.953125,30.953125,22.718097686767575,0,0.0,
2000-07-26 00:00:00+00:00,30.953125,30.953125,30.953125,22.718097686767575,0,0.0,
2000-07-27 00:00:00+00:00,30.953125,30.953125,30.953125,22.718097686767575,0,0.0,
2000-07-28 00:00:00+00:00,28.40625,28.40625,28.40625,20.848804473876957,1000,0.0,
2000-07-31 00:00:00+00:00,28.40625,28.40625,28.40625,20.848804473876957,0,0.0,
2000-08-01 00:00:00+00:00,29.125,29.171875,29.0625,21.330480575561523,2000,0.0,
2000-08-02 00:00:00+00:00,29.140625,29.140625,29.125,21.3763427734375,2600,0.0,
2000-08-03 00:00:00+00:00,28.90625,29.21875,28.90625,21.44515419006348,1600,0.0,
2000-08-04 00:00:00+00:00,29.21875,29.21875,29.21875,21.44515419006348,0,0.0,
2000-08-07 00:00:00+00:00,29.21875,29.21875,29.21875,21.44515419006348,0,0.0,
2000-08-08 00:00:00+00:00,29.21875,29.21875,29.21875,21.44515419006348,0,0.0,
2000-08-09 00:00:00+00:00,29.21875,29.21875,29.21875,21.44515419006348,0,0.0,
2000-08-10 00:00:00+00:00,29.21875,29.21875,29.21875,21.44515419006348,0,0.0,
2000-08-11 00:00:00+00:00,29.21875,29.21875,29.21875,21.44515419006348,0,0.0,
2000-08-14 00:00:00+00:00,29.21875,29.21875,29.21875,21.44515419006348,0,0.0,
2000-08-15 00:00:00+00:00,29.21875,29.21875,29.21875,21.44515419006348,0,0.0,
2000-08-16 00:00:00+00:00,30.765625,30.765625,30.59375,22.454328536987305,1800,0.0,
2000-08-17 00:00:00+00:00,30.59375,30.59375,30.59375,22.454328536987305,0,0.0,
2000-08-18 00:00:00+00:00,30.859375,30.859375,30.859375,22.649293899536133,50000,0.0,
2000-08-21 00:00:00+00:00,31.125,31.328125,31.125,22.993328094482425,400,0.0,
2000-08-22 00:00:00+00:00,31.328125,31.328125,31.328125,22.993328094482425,0,0.0,
2000-08-23 00:00:00+00:00,31.296875,31.296875,31.296875,22.970399856567383,800,0.0,
2000-08-24 00:00:00+00:00,31.296875,31.296875,31.296875,22.970399856567383,0,0.0,
2000-08-25 00:00:00+00:00,31.296875,31.296875,31.296875,22.970399856567383,0,0.0,
2000-08-28 00:00:00+00:00,32.125,32.125,31.984375,23.555253982543945,5400,0.0,
2000-08-29 00:00:00+00:00,32.0,32.0,31.78125,23.33736801147461,5400,0.0,
2000-08-30 00:00:00+00:00,31.796875,31.796875,31.796875,23.33736801147461,0,0.0,
2000-08-31 00:00:00+00:00,31.953125,31.953125,31.953125,23.452049255371094,200,0.0,
2000-09-01 00:00:00+00:00,32.25,32.359375,32.15625,23.62407112121582,8400,0.0,
2000-09-05 00:00:00+00:00,32.09375,32.09375,32.09375,23.555253982543945,200,0.0,
2000-09-06 00:00:00+00:00,32.09375,32.09375,32.09375,23.555253982543945,0,0.0,
2000-09-07 00:00:00+00:00,32.09375,32.09375,32.09375,23.555253982543945,200,0.0,
2000-09-08 00:00:00+00:00,32.09375,32.09375,32.09375,23.555253982543945,0,0.0,
2000-09-11 00:00:00+00:00,32.09375,32.09375,32.09375,23.555253982543945,0,0.0,
2000-09-12 00:00:00+00:00,31.4296875,31.4296875,31.25,22.93598747253418,3600,0.0,
2000-09-13 00:00:00+00:00,31.125,31.265625,31.125,22.94745635986328,600,0.0,
2000-09-14 00:00:00+00:00,31.265625,31.265625,31.265625,22.94745635986328,0,0.0,
2000-09-15 00:00:00+00:00,30.9375,30.9375,30.9375,22.70663070678711,200,0.0,
2000-09-18 00:00:00+00:00,30.359375,30.359375,30.125,22.110292434692383,800,0.0,
2000-09-19 00:00:00+00:00,30.125,30.125,30.125,22.110292434692383,0,0.0,
2000-09-20 00:00:00+00:00,30.125,30.125,30.125,22.110292434692383,0,0.0,
2000-09-21 00:00:00+00:00,30.125,30.125,30.125,22.110292434692383,0,0.0,
2000-09-22 00:00:00+00:00,30.125,30.125,30.125,22.110292434692383,0,0.0,
2000-09-25 00:00:00+00:00,30.125,30.125,30.125,22.110292434692383,0,0.0,
2000-09-26 00:00:00+00:00,30.71875,30.71875,30.71875,22.546077728271484,200,0.0,
2000-09-27 00:00:00+00:00,30.71875,30.71875,30.71875,22.546077728271484,0,0.0,
2000-09-28 00:00:00+00:00,30.65625,30.65625,30.625,22.477266311645508,400,0.0,
2000-09-29 00:00:00+00:00,30.625,30.625,30.625,22.477266311645508,0,0.0,
2000-10-02 00:00:00+00:00,30.109375,30.109375,30.109375,22.098812103271484,200,0.0,
2000-10-03 00:00:00+00:00,30.109375,30.109375,30.109375,22.098812103271484,0,0.0,
2000-10-04 00:00:00+00:00,30.5,30.5,30.5,22.38552474975586,400,0.0,
2000-10-05 00:00:00+00:00,30.5,30.5,30.484375,22.374067306518555,400,0.0,
2000-10-06 00:00:00+00:00,29.796875,29.796875,29.796875,21.869462966918945,200,0.0,
2000-10-09 00:00:00+00:00,29.734375,29.734375,29.59375,21.720386505126957,1200,0.0,
2000-10-10 00:00:00+00:00,29.53125,29.53125,29.53125,21.67452049255371,2400,0.0,
2000-10-11 00:00:00+00:00,29.234375,29.234375,28.734375,21.089645385742188,1000,0.0,
2000-10-12 00:00:00+00:00,28.109375,28.109375,28.109375,20.63092422485352,400,0.0,
2000-10-13 00:00:00+00:00,28.234375,28.234375,28.234375,20.722665786743164,200,0.0,
2000-10-16 00:00:00+00:00,29.265625,29.265625,29.265625,21.47955322265625,200,0.0,
2000-10-17 00:00:00+00:00,29.0625,29.0625,28.875,21.192859649658203,1000,0.0,
2000-10-18 00:00:00+00:00,28.84375,28.84375,28.84375,21.18826675415039,0,0.025,
2000-10-19 00:00:00+00:00,28.84375,28.84375,28.84375,21.18826675415039,0,0.0,
2000-10-20 00:00:00+00:00,28.84375,28.84375,28.84375,21.18826675415039,0,0.0,
2000-10-23 00:00:00+00:00,29.265625,29.265625,29.265625,21.498167037963867,2000,0.0,
