date,SSNC_Open,SSNC_High,SSNC_Low,SSNC_Close,SSNC_Volume,SSNC_Dividends,SSNC_Stock Splits
2010-03-31 00:00:00+00:00,8.0,8.170000076293945,7.505000114440918,6.871343612670898,15194200,0.0,
2010-04-01 00:00:00+00:00,7.625,7.744999885559082,7.550000190734863,6.889570236206055,1416200,0.0,
2010-04-05 00:00:00+00:00,7.644999980926514,7.644999980926514,7.400000095367432,6.8576741218566895,1336200,0.0,
2010-04-06 00:00:00+00:00,7.514999866485596,7.644999980926514,7.514999866485596,6.967032432556152,391800,0.0,
2010-04-07 00:00:00+00:00,7.630000114440918,7.635000228881836,7.550000190734863,6.880458354949951,610000,0.0,
2010-04-08 00:00:00+00:00,7.565000057220459,7.875,7.550000190734863,7.162966251373291,640200,0.0,
2010-04-09 00:00:00+00:00,7.804999828338623,8.145000457763672,7.699999809265137,7.290550708770752,812800,0.0,
2010-04-12 00:00:00+00:00,8.09000015258789,8.28499984741211,7.934999942779541,7.52293586730957,498000,0.0,
2010-04-13 00:00:00+00:00,8.149999618530273,8.25,8.0,7.481928825378418,841400,0.0,
2010-04-14 00:00:00+00:00,8.1899995803833,8.319999694824219,8.104999542236328,7.495595932006836,246400,0.0,
2010-04-15 00:00:00+00:00,8.225000381469727,8.319999694824219,8.125,7.545718669891357,378600,0.0,
2010-04-16 00:00:00+00:00,8.164999961853027,8.595000267028809,8.03499984741211,7.746209144592285,403600,0.0,
2010-04-19 00:00:00+00:00,8.5,8.5,8.199999809265137,7.53660774230957,171400,0.0,
2010-04-20 00:00:00+00:00,8.25,8.460000038146973,8.164999961853027,7.509267330169678,235000,0.0,
2010-04-21 00:00:00+00:00,8.265000343322754,8.3149995803833,8.175000190734863,7.450031757354736,237600,0.0,
2010-04-22 00:00:00+00:00,8.180000305175781,8.260000228881836,7.900000095367432,7.295106887817383,362000,0.0,
2010-04-23 00:00:00+00:00,7.985000133514404,8.194999694824219,7.954999923706055,7.336115837097168,303000,0.0,
2010-04-26 00:00:00+00:00,8.145000457763672,8.305000305175781,8.0,7.495595932006836,291400,0.0,
2010-04-27 00:00:00+00:00,7.954999923706055,8.3149995803833,7.954999923706055,7.541164398193359,232200,0.0,
2010-04-28 00:00:00+00:00,8.225000381469727,8.324999809265137,7.989999771118164,7.527493476867676,198000,0.0,
2010-04-29 00:00:00+00:00,8.300000190734863,8.475000381469727,8.164999961853027,7.655078411102295,591800,0.0,
2010-04-30 00:00:00+00:00,8.40999984741211,8.475000381469727,8.295000076293945,7.645966053009033,328600,0.0,
2010-05-03 00:00:00+00:00,8.350000381469727,8.5,8.109999656677246,7.623180389404297,217000,0.0,
2010-05-04 00:00:00+00:00,8.305000305175781,8.420000076293945,8.220000267028809,7.58217191696167,564800,0.0,
2010-05-05 00:00:00+00:00,8.260000228881836,8.359999656677246,8.050000190734863,7.440918445587158,235600,0.0,
2010-05-06 00:00:00+00:00,8.100000381469727,8.180000305175781,7.849999904632568,7.2449846267700195,255800,0.0,
2010-05-07 00:00:00+00:00,7.985000133514404,8.175000190734863,7.614999771118164,7.176635265350342,245200,0.0,
2010-05-10 00:00:00+00:00,8.270000457763672,8.270000457763672,7.590000152587891,6.976146221160889,559600,0.0,
2010-05-11 00:00:00+00:00,7.710000038146973,7.710000038146973,7.224999904632568,6.985260009765625,1133200,0.0,
2010-05-12 00:00:00+00:00,7.71999979019165,8.21500015258789,7.71999979019165,7.345230579376221,386000,0.0,
2010-05-13 00:00:00+00:00,8.140000343322754,8.399999618530273,8.074999809265137,7.614068031311035,496000,0.0,
2010-05-14 00:00:00+00:00,8.265000343322754,8.46500015258789,8.25,7.604955673217773,310800,0.0,
2010-05-17 00:00:00+00:00,8.324999809265137,8.385000228881836,8.114999771118164,7.5047125816345215,206200,0.0,
2010-05-18 00:00:00+00:00,8.25,8.380000114440918,8.239999771118164,7.554831981658935,197000,0.0,
2010-05-19 00:00:00+00:00,8.25,8.324999809265137,8.149999618530273,7.445476055145264,115400,0.0,
2010-05-20 00:00:00+00:00,8.100000381469727,8.1899995803833,7.675000190734863,7.012598991394043,226800,0.0,
2010-05-21 00:00:00+00:00,7.625,7.809999942779541,7.449999809265137,6.8576741218566895,145600,0.0,
2010-05-24 00:00:00+00:00,7.505000114440918,7.965000152587891,7.5,7.176635265350342,175400,0.0,
2010-05-25 00:00:00+00:00,7.829999923706055,7.925000190734863,7.65500020980835,7.140183448791504,140800,0.0,
2010-05-26 00:00:00+00:00,7.855000019073486,8.145000457763672,7.849999904632568,7.404468059539795,208400,0.0,
2010-05-27 00:00:00+00:00,8.1850004196167,8.25,8.055000305175781,7.5138258934021,234000,0.0,
2010-05-28 00:00:00+00:00,8.1850004196167,8.25,7.78000020980835,7.436362743377685,258000,0.0,
2010-06-01 00:00:00+00:00,8.100000381469727,8.21500015258789,8.005000114440918,7.450031757354736,187600,0.0,
2010-06-02 00:00:00+00:00,8.104999542236328,8.375,8.100000381469727,7.632297039031982,521200,0.0,
2010-06-03 00:00:00+00:00,8.319999694824219,8.494999885559082,8.319999694824219,7.645966053009033,354800,0.0,
2010-06-04 00:00:00+00:00,8.329999923706055,8.414999961853027,8.125,7.491039752960205,234000,0.0,
2010-06-07 00:00:00+00:00,8.175000190734863,8.244999885559082,7.875,7.3771233558654785,507600,0.0,
2010-06-08 00:00:00+00:00,8.0649995803833,8.1899995803833,8.050000190734863,7.427248001098633,410400,0.0,
2010-06-09 00:00:00+00:00,8.114999771118164,8.25,8.069999694824219,7.395351409912109,127600,0.0,
2010-06-10 00:00:00+00:00,8.180000305175781,8.364999771118164,8.100000381469727,7.477371215820312,156400,0.0,
2010-06-11 00:00:00+00:00,8.145000457763672,8.375,8.145000457763672,7.632297039031982,56400,0.0,
2010-06-14 00:00:00+00:00,8.380000114440918,8.850000381469727,8.319999694824219,7.905689239501953,378000,0.0,
2010-06-15 00:00:00+00:00,8.850000381469727,9.119999885559082,8.675000190734863,8.20186996459961,450200,0.0,
2010-06-16 00:00:00+00:00,9.0,9.199999809265137,8.975000381469727,8.31122875213623,354000,0.0,
2010-06-17 00:00:00+00:00,9.149999618530272,9.204999923706056,8.664999961853027,7.996818542480469,217200,0.0,
2010-06-18 00:00:00+00:00,8.835000038146973,8.850000381469727,8.255000114440918,7.741654872894287,333400,0.0,
2010-06-21 00:00:00+00:00,8.5649995803833,8.800000190734863,8.324999809265137,7.591286659240723,191600,0.0,
2010-06-22 00:00:00+00:00,8.305000305175781,8.640000343322754,8.045000076293945,7.427248001098633,171200,0.0,
2010-06-23 00:00:00+00:00,8.109999656677246,8.244999885559082,7.679999828338623,7.331560134887695,531600,0.0,
2010-06-24 00:00:00+00:00,8.045000076293945,8.425000190734863,7.900000095367432,7.358898639678955,408400,0.0,
2010-06-25 00:00:00+00:00,8.09000015258789,8.335000038146973,7.949999809265137,7.545718669891357,3583200,0.0,
2010-06-28 00:00:00+00:00,8.25,8.539999961853027,8.079999923706055,7.696089267730713,284000,0.0,
2010-06-29 00:00:00+00:00,8.375,8.649999618530273,8.100000381469727,7.500153064727783,390000,0.0,
2010-06-30 00:00:00+00:00,8.1899995803833,8.454999923706055,8.0,7.304220199584961,199200,0.0,
2010-07-01 00:00:00+00:00,8.055000305175781,8.145000457763672,7.965000152587891,7.276881694793701,242000,0.0,
2010-07-02 00:00:00+00:00,8.045000076293945,8.3100004196167,7.860000133514404,7.5047125816345215,255600,0.0,
2010-07-06 00:00:00+00:00,8.305000305175781,8.375,8.109999656677246,7.550274848937988,189600,0.0,
2010-07-07 00:00:00+00:00,8.295000076293945,8.619999885559082,8.25,7.81911563873291,599600,0.0,
2010-07-08 00:00:00+00:00,8.619999885559082,8.90999984741211,8.335000038146973,8.092511177062988,377000,0.0,
2010-07-09 00:00:00+00:00,8.850000381469727,9.140000343322754,8.710000038146973,8.293001174926758,333400,0.0,
2010-07-12 00:00:00+00:00,9.095000267028809,9.18000030517578,9.039999961853027,8.251993179321289,242800,0.0,
2010-07-13 00:00:00+00:00,9.130000114440918,9.130000114440918,8.8100004196167,8.033275604248047,837800,0.0,
2010-07-14 00:00:00+00:00,8.770000457763672,8.795000076293945,8.385000228881836,7.768992900848389,130800,0.0,
2010-07-15 00:00:00+00:00,8.510000228881836,8.510000228881836,8.390000343322754,7.714315891265869,139200,0.0,
2010-07-16 00:00:00+00:00,8.375,8.399999618530273,8.045000076293945,7.399909496307373,220800,0.0,
2010-07-19 00:00:00+00:00,8.0649995803833,8.364999771118164,8.050000190734863,7.509267330169678,156400,0.0,
2010-07-20 00:00:00+00:00,8.154999732971191,8.404999732971191,8.109999656677246,7.550274848937988,178000,0.0,
2010-07-21 00:00:00+00:00,8.354999542236328,8.489999771118164,8.024999618530273,7.31788969039917,95800,0.0,
2010-07-22 00:00:00+00:00,8.154999732971191,8.354999542236328,8.145000457763672,7.518380165100098,325200,0.0,
2010-07-23 00:00:00+00:00,8.199999809265137,8.420000076293945,8.15999984741211,7.645966053009033,128000,0.0,
