date,BANF_Open,BANF_High,BANF_Low,BANF_Close,BANF_Volume,BANF_Dividends,BANF_Stock Splits
1990-03-26 00:00:00+00:00,1.7916669845581057,1.8125,1.7916669845581057,0.8748065233230591,37200,0.0,
1990-03-27 00:00:00+00:00,1.7916669845581057,1.8333330154418943,1.7916669845581057,0.8748065233230591,24600,0.0,
1990-03-28 00:00:00+00:00,1.7916669845581057,1.875,1.75,0.8544622659683228,27000,0.0,
1990-03-29 00:00:00+00:00,1.7916669845581057,1.9166669845581052,1.75,0.915494740009308,28800,0.0,
1990-03-30 00:00:00+00:00,1.75,1.875,1.75,0.915494740009308,36000,0.0,
1990-04-02 00:00:00+00:00,1.875,1.875,1.875,0.915494740009308,0,0.0,
1990-04-03 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.6666669845581057,0.8849780559539795,27600,0.0,
1990-04-04 00:00:00+00:00,1.7916669845581057,1.8333330154418943,1.75,0.8748065233230591,7800,0.0,
1990-04-05 00:00:00+00:00,1.625,1.625,1.625,0.7934287786483765,18600,0.0,
1990-04-06 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.625,0.8036009669303894,49800,0.0,
1990-04-09 00:00:00+00:00,1.625,1.75,1.625,0.8544622659683228,139800,0.0,
1990-04-10 00:00:00+00:00,1.6666669845581057,1.75,1.625,0.8341171741485596,96600,0.0,
1990-04-11 00:00:00+00:00,1.625,1.75,1.625,0.8341171741485596,136800,0.0,
1990-04-12 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.7083330154418943,0.8341171741485596,0,0.0,
1990-04-16 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,0.8137733340263367,1200,0.0,
1990-04-17 00:00:00+00:00,1.6666669845581057,1.75,1.6666669845581057,0.8137733340263367,126000,0.0,
1990-04-18 00:00:00+00:00,1.6666669845581057,1.75,1.6666669845581057,0.8341171741485596,45600,0.0,
1990-04-19 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,0.8137733340263367,1800,0.0,
1990-04-20 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,0.8137733340263367,9000,0.0,
1990-04-23 00:00:00+00:00,1.7083330154418943,1.75,1.6666669845581057,0.8544622659683228,24000,0.0,
1990-04-24 00:00:00+00:00,1.75,1.75,1.75,0.8544622659683228,0,0.0,
1990-04-25 00:00:00+00:00,1.75,1.75,1.75,0.8544622659683228,0,0.0,
1990-04-26 00:00:00+00:00,1.75,1.75,1.75,0.8544622659683228,0,0.0,
1990-04-27 00:00:00+00:00,1.625,1.75,1.625,0.8544622659683228,3600,0.0,
1990-04-30 00:00:00+00:00,1.75,1.75,1.75,0.8544622659683228,0,0.0,
1990-05-01 00:00:00+00:00,1.75,1.75,1.75,0.8544622659683228,0,0.0,
1990-05-02 00:00:00+00:00,1.625,1.625,1.625,0.7934287786483765,2400,0.0,
1990-05-03 00:00:00+00:00,1.625,1.75,1.5833330154418943,0.7730841040611267,22200,0.0,
1990-05-04 00:00:00+00:00,1.5416669845581057,1.5416669845581057,1.5416669845581057,0.7527406811714172,6000,0.0,
1990-05-07 00:00:00+00:00,1.5416669845581057,1.5416669845581057,1.5416669845581057,0.7527406811714172,0,0.0,
1990-05-08 00:00:00+00:00,1.5416669845581057,1.5416669845581057,1.5416669845581057,0.7527406811714172,0,0.0,
1990-05-09 00:00:00+00:00,1.5416669845581057,1.5416669845581057,1.5416669845581057,0.7527406811714172,0,0.0,
1990-05-10 00:00:00+00:00,1.5416669845581057,1.5416669845581057,1.5416669845581057,0.7527406811714172,0,0.0,
1990-05-11 00:00:00+00:00,1.5416669845581057,1.5416669845581057,1.5416669845581057,0.7527406811714172,0,0.0,
1990-05-14 00:00:00+00:00,1.5416669845581057,1.5416669845581057,1.5416669845581057,0.7527406811714172,0,0.0,
