date,OSBC_Open,OSBC_High,OSBC_Low,OSBC_Close,OSBC_Volume,OSBC_Dividends,OSBC_Stock Splits
1993-11-16 00:00:00+00:00,5.625,5.625,5.625,3.778084754943848,1333,0.0,
1993-11-17 00:00:00+00:00,5.625,5.625,5.625,3.778084754943848,0,0.0,
1993-11-18 00:00:00+00:00,5.625,5.625,5.625,3.778084754943848,0,0.0,
1993-11-19 00:00:00+00:00,5.625,5.625,5.625,3.778084754943848,0,0.0,
1993-11-22 00:00:00+00:00,5.625,5.625,5.625,3.778084754943848,0,0.0,
1993-11-23 00:00:00+00:00,5.625,5.625,5.625,3.778084754943848,0,0.0,
1993-11-24 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,3333,0.0,
1993-11-26 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,0,0.0,
1993-11-29 00:00:00+00:00,5.775000095367432,5.775000095367432,5.775000095367432,3.8788368701934814,1333,0.0,
1993-11-30 00:00:00+00:00,5.775000095367432,5.775000095367432,5.775000095367432,3.8788368701934814,0,0.0,
1993-12-01 00:00:00+00:00,5.775000095367432,5.775000095367432,5.775000095367432,3.8788368701934814,0,0.0,
1993-12-02 00:00:00+00:00,5.775000095367432,6.0,5.775000095367432,4.029959201812744,6000,0.0,
1993-12-03 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,0,0.0,
1993-12-06 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,0,0.0,
1993-12-07 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,0,0.0,
1993-12-08 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.929208993911743,3333,0.0,
1993-12-09 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.929208993911743,0,0.0,
1993-12-10 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.929208993911743,0,0.0,
1993-12-13 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,1333,0.0,
1993-12-14 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,1333,0.0,
1993-12-15 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,0,0.0,
1993-12-16 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,0,0.0,
1993-12-17 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,0,0.0,
1993-12-20 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,0,0.0,
1993-12-21 00:00:00+00:00,6.0,6.0,6.0,4.029959201812744,3333,0.0,
1993-12-22 00:00:00+00:00,5.962500095367432,6.0,5.962500095367432,4.024895668029785,26667,0.03,
1993-12-23 00:00:00+00:00,6.0,6.0,6.0,4.050210952758789,1333,0.0,
1993-12-27 00:00:00+00:00,5.849999904632568,6.150000095367432,5.849999904632568,4.151466369628906,6000,0.0,
1993-12-28 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,0,0.0,
1993-12-29 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,0,0.0,
1993-12-30 00:00:00+00:00,5.849999904632568,6.150000095367432,5.849999904632568,3.948954105377197,6667,0.0,
1993-12-31 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,1333,0.0,
1994-01-03 00:00:00+00:00,5.849999904632568,5.868750095367432,5.849999904632568,3.961610555648804,4000,0.0,
1994-01-04 00:00:00+00:00,5.849999904632568,6.150000095367432,5.849999904632568,4.151466369628906,10000,0.0,
1994-01-05 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,0,0.0,
1994-01-06 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,667,0.0,
1994-01-07 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,0,0.0,
1994-01-10 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,0,0.0,
1994-01-11 00:00:00+00:00,6.0,6.018750190734863,6.0,4.062865257263184,21333,0.0,
1994-01-12 00:00:00+00:00,6.018750190734863,6.018750190734863,6.018750190734863,4.062865257263184,0,0.0,
1994-01-13 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,667,0.0,
1994-01-14 00:00:00+00:00,6.0,6.150000095367432,6.0,4.151466369628906,11333,0.0,
1994-01-17 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,0,0.0,
1994-01-18 00:00:00+00:00,6.0,6.0,6.0,4.050210952758789,4000,0.0,
1994-01-19 00:00:00+00:00,5.962500095367432,6.0,5.962500095367432,4.050210952758789,8000,0.0,
1994-01-20 00:00:00+00:00,6.0,6.0,6.0,4.050210952758789,0,0.0,
1994-01-21 00:00:00+00:00,6.0,6.0,6.0,4.050210952758789,0,0.0,
1994-01-24 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,3333,0.0,
1994-01-25 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,0,0.0,
1994-01-26 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,0,0.0,
1994-01-27 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,0,0.0,
1994-01-28 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,2000,0.0,
1994-01-31 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,1333,0.0,
1994-02-01 00:00:00+00:00,6.0,6.150000095367432,6.0,4.151466369628906,4667,0.0,
1994-02-02 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,0,0.0,
1994-02-03 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,0,0.0,
1994-02-04 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,0,0.0,
1994-02-07 00:00:00+00:00,6.150000095367432,6.150000095367432,6.150000095367432,4.151466369628906,0,0.0,
1994-02-08 00:00:00+00:00,5.849999904632568,5.849999904632568,5.849999904632568,3.948954105377197,2000,0.0,
