date,PXI_Open,PXI_High,PXI_Low,PXI_Close,PXI_Volume,PXI_Dividends,PXI_Stock Splits
2006-10-12 00:00:00+00:00,25.3700008392334,25.84000015258789,25.3700008392334,20.795522689819336,9100,0.0,
2006-10-13 00:00:00+00:00,26.31999969482422,26.31999969482422,26.170000076293945,21.069255828857425,2100,0.0,
2006-10-16 00:00:00+00:00,26.440000534057617,26.799999237060547,26.440000534057617,21.568416595458984,4000,0.0,
2006-10-17 00:00:00+00:00,26.84000015258789,26.84000015258789,26.31999969482422,21.3188419342041,6500,0.0,
2006-10-18 00:00:00+00:00,26.649999618530277,26.649999618530277,26.34000015258789,21.20612525939941,800,0.0,
2006-10-19 00:00:00+00:00,26.690000534057617,26.940000534057617,26.690000534057617,21.689172744750977,700,0.0,
2006-10-20 00:00:00+00:00,27.049999237060547,27.049999237060547,26.56999969482422,21.43960189819336,1800,0.0,
2006-10-23 00:00:00+00:00,26.649999618530277,26.649999618530277,26.32999992370605,21.383243560791016,1300,0.0,
2006-10-24 00:00:00+00:00,26.90999984741211,27.149999618530277,26.90999984741211,21.85824203491211,11400,0.0,
2006-10-25 00:00:00+00:00,27.280000686645508,27.790000915527344,27.26000022888184,22.357398986816406,6200,0.0,
2006-10-26 00:00:00+00:00,27.82999992370605,27.86000061035156,27.5,22.25274658203125,5100,0.0,
2006-10-27 00:00:00+00:00,27.799999237060547,27.82999992370605,27.729999542236328,22.325197219848636,2200,0.0,
2006-10-30 00:00:00+00:00,27.190000534057617,27.190000534057617,27.049999237060547,21.777740478515625,2100,0.0,
2006-10-31 00:00:00+00:00,27.100000381469727,27.100000381469727,26.799999237060547,21.753585815429688,4100,0.0,
2006-11-01 00:00:00+00:00,27.040000915527344,27.040000915527344,26.93000030517578,21.681123733520508,4100,0.0,
2006-11-02 00:00:00+00:00,26.88999938964844,26.88999938964844,26.88999938964844,21.648927688598636,200,0.0,
2006-11-03 00:00:00+00:00,27.21999931335449,27.43000030517578,27.21999931335449,22.083669662475582,5500,0.0,
2006-11-06 00:00:00+00:00,27.450000762939453,27.56999969482422,27.299999237060547,22.196382522583008,2900,0.0,
2006-11-07 00:00:00+00:00,27.440000534057617,27.440000534057617,27.25,22.003158569335938,1000,0.0,
2006-11-08 00:00:00+00:00,27.36000061035156,27.739999771118164,27.36000061035156,22.333251953125,400,0.0,
2006-11-09 00:00:00+00:00,28.1299991607666,28.1299991607666,27.979999542236328,22.52646827697754,2900,0.0,
2006-11-10 00:00:00+00:00,27.850000381469727,27.850000381469727,27.57999992370605,22.25274658203125,1400,0.0,
2006-11-13 00:00:00+00:00,27.61000061035156,27.6299991607666,27.600000381469727,22.220537185668945,2800,0.0,
2006-11-14 00:00:00+00:00,27.61000061035156,27.709999084472656,27.57999992370605,22.30909538269043,8600,0.0,
2006-11-15 00:00:00+00:00,27.84000015258789,28.229999542236328,27.84000015258789,22.62308120727539,800,0.0,
2006-11-16 00:00:00+00:00,27.46999931335449,27.46999931335449,27.3700008392334,22.083669662475582,2900,0.0,
2006-11-17 00:00:00+00:00,27.18000030517578,27.6299991607666,27.100000381469727,22.220537185668945,2100,0.0,
2006-11-20 00:00:00+00:00,27.739999771118164,27.739999771118164,27.63999938964844,22.260791778564453,1300,0.0,
2006-11-21 00:00:00+00:00,27.780000686645508,27.780000686645508,27.780000686645508,22.365455627441406,100,0.0,
2006-11-22 00:00:00+00:00,28.11000061035156,28.11000061035156,27.739999771118164,22.4942684173584,1000,0.0,
2006-11-24 00:00:00+00:00,27.940000534057617,27.940000534057617,27.940000534057617,22.4942684173584,0,0.0,
2006-11-27 00:00:00+00:00,28.149999618530277,28.149999618530277,27.71999931335449,22.3171501159668,1500,0.0,
2006-11-28 00:00:00+00:00,28.15999984741211,28.15999984741211,28.15999984741211,22.67139434814453,400,0.0,
2006-11-29 00:00:00+00:00,28.25,28.920000076293945,28.25,23.283260345458984,3500,0.0,
2006-11-30 00:00:00+00:00,29.049999237060547,29.15999984741211,28.899999618530277,23.42818260192871,7000,0.0,
2006-12-01 00:00:00+00:00,29.0,29.149999618530277,28.600000381469727,23.46843147277832,6600,0.0,
2006-12-04 00:00:00+00:00,29.18000030517578,29.18000030517578,28.950000762939453,23.412065505981445,14300,0.0,
2006-12-05 00:00:00+00:00,29.26000022888184,29.350000381469727,29.059999465942383,23.460378646850582,8300,0.0,
2006-12-06 00:00:00+00:00,29.200000762939453,29.51000022888184,29.200000762939453,23.55699348449707,12600,0.0,
2006-12-07 00:00:00+00:00,29.299999237060547,29.299999237060547,29.0,23.452335357666016,13700,0.0,
2006-12-08 00:00:00+00:00,29.229999542236328,29.229999542236328,29.11000061035156,23.43622589111328,1000,0.0,
2006-12-11 00:00:00+00:00,29.09000015258789,29.100000381469727,29.049999237060547,23.38792610168457,2200,0.0,
2006-12-12 00:00:00+00:00,28.770000457763672,28.8700008392334,28.770000457763672,23.186643600463867,700,0.0,
2006-12-13 00:00:00+00:00,28.90999984741211,29.149999618530277,28.90999984741211,23.44428253173828,2600,0.0,
2006-12-14 00:00:00+00:00,29.32999992370605,29.600000381469727,29.32999992370605,23.798513412475582,4600,0.0,
2006-12-15 00:00:00+00:00,29.46999931335449,29.46999931335449,29.3799991607666,23.696992874145508,1300,0.024,
2006-12-18 00:00:00+00:00,29.51000022888184,29.51000022888184,28.31999969482422,22.81872940063477,6100,0.0,
2006-12-19 00:00:00+00:00,28.170000076293945,28.850000381469727,28.170000076293945,23.213546752929688,5300,0.0,
2006-12-20 00:00:00+00:00,28.799999237060547,28.799999237060547,28.43000030517578,22.939592361450195,3400,0.0,
2006-12-21 00:00:00+00:00,28.600000381469727,28.600000381469727,28.18000030517578,22.72203826904297,1300,0.0,
2006-12-22 00:00:00+00:00,28.09000015258789,28.09000015258789,28.09000015258789,22.633411407470703,300,0.0,
2006-12-26 00:00:00+00:00,28.100000381469727,28.1200008392334,27.84000015258789,22.488380432128903,2000,0.0,
2006-12-27 00:00:00+00:00,28.07999992370605,28.18000030517578,27.850000381469727,22.70591735839844,4800,0.0,
2006-12-28 00:00:00+00:00,28.190000534057617,28.209999084472656,28.13999938964844,22.7300968170166,1900,0.0,
2006-12-29 00:00:00+00:00,28.06999969482422,28.06999969482422,27.86000061035156,22.448087692260746,2700,0.0,
2007-01-03 00:00:00+00:00,27.299999237060547,27.299999237060547,26.88999938964844,21.70680046081543,2700,0.0,
2007-01-04 00:00:00+00:00,26.600000381469727,26.61000061035156,26.479999542236328,21.336164474487305,1900,0.0,
2007-01-05 00:00:00+00:00,26.489999771118164,26.5,26.299999237060547,21.320045471191406,9100,0.0,
2007-01-08 00:00:00+00:00,26.81999969482422,26.81999969482422,26.600000381469727,21.432849884033203,2100,0.0,
2007-01-09 00:00:00+00:00,26.190000534057617,26.459999084472656,26.049999237060547,21.255584716796875,6800,0.0,
2007-01-10 00:00:00+00:00,26.239999771118164,26.239999771118164,26.030000686645508,20.973573684692383,3100,0.0,
2007-01-11 00:00:00+00:00,26.450000762939453,26.450000762939453,25.8700008392334,20.84465789794922,3900,0.0,
2007-01-12 00:00:00+00:00,26.09000015258789,26.56999969482422,26.09000015258789,21.38450813293457,8800,0.0,
2007-01-16 00:00:00+00:00,26.440000534057617,26.440000534057617,26.229999542236328,21.14277648925781,1700,0.0,
2007-01-17 00:00:00+00:00,26.399999618530277,26.520000457763672,26.399999618530277,21.320045471191406,11600,0.0,
2007-01-18 00:00:00+00:00,26.489999771118164,26.489999771118164,26.1299991607666,21.09443473815918,3300,0.0,
2007-01-19 00:00:00+00:00,26.59000015258789,26.75,26.59000015258789,21.553709030151367,800,0.0,
2007-01-22 00:00:00+00:00,26.959999084472656,26.959999084472656,26.6299991607666,21.457014083862305,2500,0.0,
2007-01-23 00:00:00+00:00,27.07999992370605,27.520000457763672,27.07999992370605,22.10161781311035,5500,0.0,
2007-01-24 00:00:00+00:00,27.25,27.56999969482422,27.229999542236328,22.21442413330078,3500,0.0,
2007-01-25 00:00:00+00:00,27.209999084472656,27.299999237060547,27.0,21.811548233032227,18300,0.0,
2007-01-26 00:00:00+00:00,27.1200008392334,27.190000534057617,27.1200008392334,21.908239364624023,1200,0.0,
2007-01-29 00:00:00+00:00,27.43000030517578,27.43000030517578,27.13999938964844,21.91629981994629,1600,0.0,
2007-01-30 00:00:00+00:00,27.450000762939453,27.8799991607666,27.38999938964844,22.456153869628903,4500,0.0,
2007-01-31 00:00:00+00:00,27.790000915527344,28.059999465942383,27.649999618530277,22.568946838378903,4100,0.0,
2007-02-01 00:00:00+00:00,28.13999938964844,28.239999771118164,28.1200008392334,22.754268646240234,2100,0.0,
2007-02-02 00:00:00+00:00,28.309999465942383,28.309999465942383,28.1200008392334,22.657590866088867,700,0.0,
2007-02-05 00:00:00+00:00,28.350000381469727,28.350000381469727,28.190000534057617,22.746212005615234,3000,0.0,
2007-02-06 00:00:00+00:00,28.280000686645508,28.299999237060547,28.11000061035156,22.738157272338867,2100,0.0,
2007-02-07 00:00:00+00:00,28.280000686645508,28.3700008392334,28.0,22.657590866088867,2800,0.0,
2007-02-08 00:00:00+00:00,27.979999542236328,28.280000686645508,27.96999931335449,22.78650665283203,49000,0.0,
