date,VGIT_Open,VGIT_High,VGIT_Low,VGIT_Close,VGIT_Volume,VGIT_Dividends,VGIT_Stock Splits
2009-11-23 00:00:00+00:00,60.0,60.040000915527344,60.0,44.26507568359375,1500,0.0,
2009-11-24 00:00:00+00:00,60.09999847412109,60.09999847412109,60.09999847412109,44.3166618347168,300,0.0,
2009-11-25 00:00:00+00:00,60.380001068115234,60.380001068115234,60.2400016784668,44.41987228393555,10200,0.0,
2009-11-27 00:00:00+00:00,60.59999847412109,60.619998931884766,60.59999847412109,44.700103759765625,800,0.0,
2009-11-30 00:00:00+00:00,60.52999877929688,60.58000183105469,60.52999877929688,44.66323471069336,15100,0.0,
2009-12-01 00:00:00+00:00,60.54999923706055,60.54999923706055,60.5099983215332,44.61897659301758,800,0.0,
2009-12-02 00:00:00+00:00,60.41999816894531,60.41999816894531,60.38999938964844,44.530521392822266,3800,0.0,
2009-12-03 00:00:00+00:00,60.2400016784668,60.2400016784668,60.2400016784668,44.41987228393555,1000,0.0,
2009-12-04 00:00:00+00:00,59.86000061035156,59.90999984741211,59.86000061035156,44.17654800415039,2700,0.0,
2009-12-07 00:00:00+00:00,60.02999877929688,60.11000061035156,60.02999877929688,44.32405471801758,3800,0.0,
2009-12-08 00:00:00+00:00,60.310001373291016,60.310001373291016,60.27000045776367,44.44204711914063,1100,0.0,
2009-12-09 00:00:00+00:00,60.310001373291016,60.310001373291016,60.209999084472656,44.39775848388672,800,0.0,
2009-12-10 00:00:00+00:00,60.040000915527344,60.040000915527344,60.040000915527344,44.27240753173828,200,0.0,
2009-12-11 00:00:00+00:00,59.83000183105469,59.93999862670898,59.83000183105469,44.198692321777344,1800,0.0,
2009-12-14 00:00:00+00:00,59.88999938964844,59.90999984741211,59.880001068115234,44.17654800415039,2200,0.0,
2009-12-15 00:00:00+00:00,59.619998931884766,59.709999084472656,59.619998931884766,44.029090881347656,1200,0.0,
2009-12-16 00:00:00+00:00,59.83000183105469,59.83000183105469,59.70000076293945,44.02169799804688,1400,0.0,
2009-12-17 00:00:00+00:00,59.70000076293945,59.70000076293945,59.70000076293945,44.02169799804688,0,0.0,
2009-12-18 00:00:00+00:00,59.959999084472656,59.959999084472656,59.900001525878906,44.16919708251953,4200,0.0,
2009-12-21 00:00:00+00:00,59.5099983215332,59.52999877929688,59.5099983215332,43.89635848999024,700,0.0,
2009-12-22 00:00:00+00:00,59.36000061035156,59.369998931884766,59.34000015258789,43.756256103515625,4300,0.0,
2009-12-23 00:00:00+00:00,59.34999847412109,59.36000061035156,59.34999847412109,43.77101135253906,1000,0.0,
2009-12-24 00:00:00+00:00,59.09999847412109,59.09999847412109,59.040000915527344,43.65273284912109,400,0.16,
2009-12-28 00:00:00+00:00,58.970001220703125,58.970001220703125,58.880001068115234,43.54921722412109,1400,0.0,
2009-12-29 00:00:00+00:00,58.93000030517578,58.93999862670898,58.93000030517578,43.57878875732422,400,0.0,
2009-12-30 00:00:00+00:00,58.9900016784668,59.0099983215332,58.9900016784668,43.63054275512695,3700,0.0,
2009-12-31 00:00:00+00:00,58.79999923706055,58.79999923706055,58.68999862670898,43.39393997192383,1500,0.0,
2010-01-04 00:00:00+00:00,58.88999938964844,58.9900016784668,58.88999938964844,43.54921722412109,3000,0.0,
2010-01-05 00:00:00+00:00,59.18999862670898,59.20000076293945,59.16999816894531,43.7710189819336,1100,0.0,
2010-01-06 00:00:00+00:00,59.06999969482422,59.06999969482422,59.06999969482422,43.67491149902344,200,0.0,
2010-01-07 00:00:00+00:00,59.11000061035156,59.11000061035156,59.08000183105469,43.6822509765625,52600,0.0,
2010-01-08 00:00:00+00:00,59.130001068115234,59.150001525878906,59.09999847412109,43.73403930664063,2900,0.0,
2010-01-11 00:00:00+00:00,59.16999816894531,59.18000030517578,59.16999816894531,43.748817443847656,3300,0.0,
2010-01-12 00:00:00+00:00,59.40999984741211,59.43999862670898,59.400001525878906,43.91891098022461,1800,0.0,
2010-01-13 00:00:00+00:00,59.34999847412109,59.369998931884766,59.2599983215332,43.81535339355469,10500,0.0,
2010-01-14 00:00:00+00:00,59.38999938964844,59.43999862670898,59.34000015258789,43.93367004394531,54800,0.0,
2010-01-15 00:00:00+00:00,59.59999847412109,59.61000061035156,59.59999847412109,44.0667610168457,3100,0.0,
2010-01-19 00:00:00+00:00,59.52999877929688,59.52999877929688,59.470001220703125,44.00020217895508,3200,0.0,
2010-01-20 00:00:00+00:00,59.619998931884766,59.619998931884766,59.59999847412109,44.0667610168457,800,0.0,
2010-01-21 00:00:00+00:00,59.54999923706055,59.81999969482422,59.54999923706055,44.22941207885742,30800,0.0,
2010-01-22 00:00:00+00:00,59.790000915527344,59.83000183105469,59.790000915527344,44.23683166503906,4100,0.0,
2010-01-25 00:00:00+00:00,59.75,59.81999969482422,59.75,44.19984817504883,5500,0.0,
2010-01-26 00:00:00+00:00,59.880001068115234,59.880001068115234,59.79999923706055,44.214637756347656,400,0.0,
2010-01-27 00:00:00+00:00,59.90999984741211,59.93000030517578,59.84999847412109,44.25160598754883,10000,0.0,
2010-01-28 00:00:00+00:00,59.75,59.75,59.70000076293945,44.17765808105469,5400,0.0,
2010-01-29 00:00:00+00:00,59.52000045776367,59.83000183105469,59.52000045776367,44.29391479492188,1600,0.077,
2010-02-01 00:00:00+00:00,59.7599983215332,59.7599983215332,59.709999084472656,44.20505905151367,1100,0.0,
2010-02-02 00:00:00+00:00,59.7400016784668,59.7400016784668,59.72999954223633,44.219871520996094,800,0.0,
2010-02-03 00:00:00+00:00,59.66999816894531,59.66999816894531,59.59999847412109,44.13102340698242,7600,0.0,
2010-02-04 00:00:00+00:00,59.77999877929688,59.90999984741211,59.77999877929688,44.28650665283203,600,0.0,
2010-02-05 00:00:00+00:00,59.95000076293945,60.13999938964844,59.95000076293945,44.47897338867188,2700,0.0,
2010-02-08 00:00:00+00:00,60.02999877929688,60.02999877929688,59.9900016784668,44.412353515625,1400,0.0,
2010-02-09 00:00:00+00:00,60.02999877929688,60.02999877929688,59.84999847412109,44.32353591918945,7600,0.0,
2010-02-10 00:00:00+00:00,59.88999938964844,59.88999938964844,59.68000030517578,44.182861328125,900,0.0,
2010-02-11 00:00:00+00:00,59.61000061035156,59.66999816894531,59.61000061035156,44.17544555664063,4700,0.0,
2010-02-12 00:00:00+00:00,59.84999847412109,59.84999847412109,59.790000915527344,44.29391479492188,1100,0.0,
2010-02-16 00:00:00+00:00,59.72999954223633,59.90999984741211,59.72999954223633,44.35311126708984,8400,0.0,
2010-02-17 00:00:00+00:00,59.810001373291016,59.810001373291016,59.65999984741211,44.16801834106445,80200,0.0,
2010-02-18 00:00:00+00:00,59.650001525878906,59.650001525878906,59.5,44.0569953918457,24700,0.0,
2010-02-19 00:00:00+00:00,59.43000030517578,59.5,59.43000030517578,44.04957580566406,700,0.0,
2010-02-22 00:00:00+00:00,59.5,59.5,59.5,44.04957580566406,0,0.0,
2010-02-23 00:00:00+00:00,59.59999847412109,59.869998931884766,59.59999847412109,44.3012924194336,3700,0.0,
2010-02-24 00:00:00+00:00,59.79999923706055,60.18000030517578,59.790000915527344,44.279090881347656,27200,0.0,
2010-02-25 00:00:00+00:00,60.0,60.7400016784668,59.95000076293945,44.42713928222656,7700,0.0,
2010-02-26 00:00:00+00:00,60.43999862670898,60.43999862670898,59.93999862670898,44.50797271728516,2900,0.089,
2010-03-01 00:00:00+00:00,59.970001220703125,60.220001220703125,59.970001220703125,44.626609802246094,3500,0.0,
2010-03-02 00:00:00+00:00,60.02999877929688,60.04999923706055,60.02999877929688,44.52280044555664,400,0.0,
2010-03-03 00:00:00+00:00,60.09999847412109,60.15999984741211,59.900001525878906,44.6043586730957,4600,0.0,
2010-03-04 00:00:00+00:00,60.11000061035156,60.150001525878906,59.88999938964844,44.59693908691406,7700,0.0,
2010-03-05 00:00:00+00:00,59.93000030517578,59.95000076293945,59.83000183105469,44.44866561889648,500,0.0,
2010-03-08 00:00:00+00:00,59.83000183105469,59.93000030517578,59.72999954223633,44.28554153442383,4200,0.0,
2010-03-09 00:00:00+00:00,59.93999862670898,59.970001220703125,59.93999862670898,44.44123840332031,1200,0.0,
2010-03-10 00:00:00+00:00,59.900001525878906,59.900001525878906,59.84999847412109,44.40415954589844,1000,0.0,
2010-03-11 00:00:00+00:00,59.7400016784668,59.7400016784668,59.59999847412109,44.21881103515625,1400,0.0,
2010-03-12 00:00:00+00:00,59.65999984741211,60.0,59.65999984741211,44.389347076416016,6900,0.0,
2010-03-15 00:00:00+00:00,59.65999984741211,59.65999984741211,59.59999847412109,44.18916702270508,2300,0.0,
2010-03-16 00:00:00+00:00,59.93000030517578,59.93000030517578,59.91999816894531,44.42642593383789,300,0.0,
2010-03-17 00:00:00+00:00,59.86000061035156,59.86000061035156,59.86000061035156,44.381927490234375,200,0.0,
2010-03-18 00:00:00+00:00,60.0,60.0,59.900001525878906,44.41159439086914,8000,0.0,
