date,GNTX_Open,GNTX_High,GNTX_Low,GNTX_Close,GNTX_Volume,GNTX_Dividends,GNTX_Stock Splits
1981-12-22 00:00:00+00:00,0.0,0.1054690033197403,0.1015629991889,0.0653049349784851,10668800,0.0,
1981-12-23 00:00:00+00:00,0.0,0.1015629991889,0.0976559966802597,0.0627927407622337,4995200,0.0,
1981-12-24 00:00:00+00:00,0.0,0.1015629991889,0.0976559966802597,0.0627927407622337,156800,0.0,
1981-12-28 00:00:00+00:00,0.0,0.0976559966802597,0.0898440033197403,0.0577696114778518,553600,0.0,
1981-12-29 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,1318400,0.0,
1981-12-30 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,1446400,0.0,
1981-12-31 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,224000,0.0,
1982-01-04 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,537600,0.0,
1982-01-05 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,3094400,0.0,
1982-01-06 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,1267200,0.0,
1982-01-07 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,1971200,0.0,
1982-01-08 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,611200,0.0,
1982-01-11 00:00:00+00:00,0.0,0.0976559966802597,0.09375,0.0602811723947525,768000,0.0,
1982-01-12 00:00:00+00:00,0.0,0.09375,0.0859379991889,0.0552580505609512,1257600,0.0,
1982-01-13 00:00:00+00:00,0.0,0.0898440033197403,0.0859379991889,0.0552580505609512,422400,0.0,
1982-01-14 00:00:00+00:00,0.0,0.0898440033197403,0.0859379991889,0.0552580505609512,758400,0.0,
1982-01-15 00:00:00+00:00,0.0,0.0859379991889,0.078125,0.0502343028783798,678400,0.0,
1982-01-18 00:00:00+00:00,0.0,0.0859379991889,0.078125,0.0502343028783798,358400,0.0,
1982-01-19 00:00:00+00:00,0.0,0.078125,0.0703129991889,0.04521119967103,1257600,0.0,
1982-01-20 00:00:00+00:00,0.0,0.0703129991889,0.0625,0.0401874408125877,652800,0.0,
1982-01-21 00:00:00+00:00,0.0,0.0820309966802597,0.078125,0.0502343028783798,5459200,0.0,
1982-01-22 00:00:00+00:00,0.0,0.0898440033197403,0.0859379991889,0.0552580505609512,870400,0.0,
1982-01-25 00:00:00+00:00,0.0,0.0820309966802597,0.078125,0.0502343028783798,1129600,0.0,
1982-01-26 00:00:00+00:00,0.0,0.0820309966802597,0.0742190033197403,0.0477227605879306,3507200,0.0,
1982-01-27 00:00:00+00:00,0.0,0.0742190033197403,0.0703129991889,0.04521119967103,400000,0.0,
1982-01-28 00:00:00+00:00,0.0,0.0742190033197403,0.0703129991889,0.04521119967103,323200,0.0,
1982-01-29 00:00:00+00:00,0.0,0.0742190033197403,0.0703129991889,0.04521119967103,236800,0.0,
1982-02-01 00:00:00+00:00,0.0,0.0742190033197403,0.0703129991889,0.04521119967103,268800,0.0,
1982-02-02 00:00:00+00:00,0.0,0.0742190033197403,0.0703129991889,0.04521119967103,294400,0.0,
1982-02-03 00:00:00+00:00,0.0,0.0742190033197403,0.0664059966802597,0.0426989905536174,1145600,0.0,
1982-02-04 00:00:00+00:00,0.0,0.0742190033197403,0.0664059966802597,0.0426989905536174,144000,0.0,
1982-02-05 00:00:00+00:00,0.0,0.078125,0.0742190033197403,0.0477227605879306,748800,0.0,
1982-02-08 00:00:00+00:00,0.0,0.078125,0.0703129991889,0.04521119967103,156800,0.0,
1982-02-09 00:00:00+00:00,0.0,0.078125,0.0703129991889,0.04521119967103,304000,0.0,
1982-02-10 00:00:00+00:00,0.0,0.0742190033197403,0.0703129991889,0.04521119967103,140800,0.0,
1982-02-11 00:00:00+00:00,0.0,0.0742190033197403,0.0703129991889,0.04521119967103,2508800,0.0,
1982-02-12 00:00:00+00:00,0.0,0.078125,0.0742190033197403,0.0477227605879306,662400,0.0,
1982-02-16 00:00:00+00:00,0.0,0.0742190033197403,0.0703129991889,0.04521119967103,300800,0.0,
1982-02-17 00:00:00+00:00,0.0,0.0742190033197403,0.0664059966802597,0.0426989905536174,393600,0.0,
1982-02-18 00:00:00+00:00,0.0,0.0742190033197403,0.0625,0.0401874408125877,320000,0.0,
1982-02-19 00:00:00+00:00,0.0,0.0703129991889,0.0625,0.0401874408125877,224000,0.0,
1982-02-22 00:00:00+00:00,0.0,0.0664059966802597,0.0625,0.0401874408125877,44800,0.0,
1982-02-23 00:00:00+00:00,0.0,0.0703129991889,0.0625,0.0401874408125877,598400,0.0,
1982-02-24 00:00:00+00:00,0.0,0.0703129991889,0.0625,0.0401874408125877,169600,0.0,
1982-02-25 00:00:00+00:00,0.0,0.0703129991889,0.0625,0.0401874408125877,169600,0.0,
1982-02-26 00:00:00+00:00,0.0,0.0703129991889,0.0625,0.0401874408125877,1203200,0.0,
1982-03-01 00:00:00+00:00,0.0,0.0664059966802597,0.0625,0.0401874408125877,380800,0.0,
1982-03-02 00:00:00+00:00,0.0,0.0664059966802597,0.0625,0.0401874408125877,134400,0.0,
1982-03-03 00:00:00+00:00,0.0,0.0625,0.0625,0.0401874408125877,806400,0.0,
1982-03-04 00:00:00+00:00,0.0,0.0625,0.0546879991888999,0.0351643376052379,662400,0.0,
1982-03-05 00:00:00+00:00,0.0,0.05859399959445,0.05078100040555,0.0326521433889865,435200,0.0,
1982-03-08 00:00:00+00:00,0.0,0.0546879991888999,0.05078100040555,0.0326521433889865,166400,0.0,
1982-03-09 00:00:00+00:00,0.0,0.0546879991888999,0.05078100040555,0.0326521433889865,515200,0.0,
1982-03-10 00:00:00+00:00,0.0,0.0546879991888999,0.05078100040555,0.0326521433889865,89600,0.0,
1982-03-11 00:00:00+00:00,0.0,0.05078100040555,0.046875,0.0301405861973762,236800,0.0,
1982-03-12 00:00:00+00:00,0.0,0.05078100040555,0.046875,0.0301405861973762,121600,0.0,
1982-03-15 00:00:00+00:00,0.0,0.05078100040555,0.046875,0.0301405861973762,220800,0.0,
1982-03-16 00:00:00+00:00,0.0,0.05078100040555,0.046875,0.0301405861973762,70400,0.0,
1982-03-17 00:00:00+00:00,0.0,0.05078100040555,0.04296899959445,0.0276290252804756,620800,0.0,
1982-03-18 00:00:00+00:00,0.0,0.0546879991888999,0.046875,0.0301405861973762,953600,0.0,
1982-03-19 00:00:00+00:00,0.0,0.05078100040555,0.04296899959445,0.0276290252804756,464000,0.0,
