date,KORU_Open,KORU_High,KORU_Low,KORU_Close,KORU_Volume,KORU_Dividends,KORU_Stock Splits
2013-04-10 00:00:00+00:00,41.4900016784668,42.63999938964844,41.4900016784668,37.55484008789063,800,0.0,
2013-04-11 00:00:00+00:00,42.09999847412109,42.27999877929688,42.0,37.07923889160156,11100,0.0,
2013-04-12 00:00:00+00:00,37.7599983215332,37.95000076293945,37.7599983215332,33.424163818359375,200,0.0,
2013-04-15 00:00:00+00:00,37.95000076293945,37.95000076293945,37.95000076293945,33.424163818359375,0,0.0,
2013-04-16 00:00:00+00:00,40.650001525878906,40.79999923706055,40.63999938964844,35.8462028503418,9900,0.0,
2013-04-17 00:00:00+00:00,38.75,38.75,38.75,34.128753662109375,2500,0.0,
2013-04-18 00:00:00+00:00,37.4900016784668,37.4900016784668,37.31999969482422,32.86929702758789,300,0.0,
2013-04-19 00:00:00+00:00,38.0,38.45000076293945,37.5099983215332,33.186363220214844,28400,0.0,
2013-04-22 00:00:00+00:00,39.060001373291016,39.40999984741211,39.060001373291016,34.710044860839844,1600,0.0,
2013-04-23 00:00:00+00:00,39.65999984741211,39.65999984741211,39.43999862670898,34.73646926879883,200,0.0,
2013-04-24 00:00:00+00:00,40.2400016784668,40.2400016784668,40.2400016784668,35.441062927246094,100,0.0,
2013-04-25 00:00:00+00:00,42.15999984741211,42.63999938964844,41.970001220703125,37.55484008789063,700,0.0,
2013-04-26 00:00:00+00:00,41.09999847412109,41.25,41.09999847412109,36.28657150268555,16400,0.0,
2013-04-29 00:00:00+00:00,42.20000076293945,42.20000076293945,42.0,36.99116897583008,2600,0.0,
2013-04-30 00:00:00+00:00,43.810001373291016,44.15999984741211,43.810001373291016,38.77025985717773,12400,0.0,
2013-05-01 00:00:00+00:00,44.5,44.5,43.43999862670898,38.25942993164063,1200,0.0,
2013-05-02 00:00:00+00:00,43.77999877929688,43.77999877929688,43.77999877929688,38.55889129638672,100,0.0,
2013-05-03 00:00:00+00:00,44.9900016784668,45.70000076293945,44.9900016784668,39.941654205322266,3500,0.0,
2013-05-06 00:00:00+00:00,44.5,44.65999984741211,44.369998931884766,39.333946228027344,500,0.0,
2013-05-07 00:00:00+00:00,45.08000183105469,45.08000183105469,45.08000183105469,39.703857421875,100,0.0,
2013-05-08 00:00:00+00:00,45.59000015258789,45.59000015258789,44.54999923706055,39.23705673217773,500,0.0,
2013-05-09 00:00:00+00:00,45.380001068115234,45.380001068115234,45.380001068115234,39.968074798583984,100,0.0,
2013-05-10 00:00:00+00:00,41.22999954223633,41.58000183105469,40.7400016784668,36.62125778198242,2500,0.0,
2013-05-13 00:00:00+00:00,41.58000183105469,41.58000183105469,41.58000183105469,36.62125778198242,0,0.0,
2013-05-14 00:00:00+00:00,42.79999923706055,43.04999923706055,42.36000061035156,37.91594696044922,15500,0.0,
2013-05-15 00:00:00+00:00,42.5,42.5,42.09999847412109,37.38750076293945,7700,0.0,
2013-05-16 00:00:00+00:00,44.02000045776367,44.38999938964844,43.970001220703125,38.91999435424805,1900,0.0,
2013-05-17 00:00:00+00:00,44.09000015258789,44.09000015258789,43.75,38.53246307373047,700,0.0,
2013-05-20 00:00:00+00:00,43.36000061035156,43.36000061035156,43.36000061035156,38.1889762878418,100,0.0,
2013-05-21 00:00:00+00:00,43.59999847412109,43.59999847412109,43.59999847412109,38.400352478027344,200,0.0,
2013-05-22 00:00:00+00:00,43.59999847412109,43.59999847412109,43.59999847412109,38.400352478027344,0,0.0,
2013-05-23 00:00:00+00:00,43.59999847412109,43.59999847412109,43.59999847412109,38.400352478027344,0,0.0,
2013-05-24 00:00:00+00:00,41.9900016784668,41.9900016784668,41.29999923706055,36.58602523803711,800,0.0,
2013-05-28 00:00:00+00:00,41.540000915527344,41.540000915527344,41.540000915527344,36.58602523803711,0,0.0,
2013-05-29 00:00:00+00:00,43.0099983215332,43.0099983215332,43.0099983215332,37.880706787109375,200,0.0,
2013-05-30 00:00:00+00:00,43.25,44.84000015258789,43.25,39.36917495727539,1600,0.0,
2013-05-31 00:00:00+00:00,43.77000045776367,43.790000915527344,43.77000045776367,38.56770324707031,500,0.0,
2013-06-03 00:00:00+00:00,44.869998931884766,45.4900016784668,44.869998931884766,40.06495666503906,1400,0.0,
2013-06-04 00:00:00+00:00,43.720001220703125,43.7599983215332,43.720001220703125,38.54127502441406,700,0.0,
2013-06-05 00:00:00+00:00,43.7599983215332,43.7599983215332,43.7599983215332,38.54127502441406,0,0.0,
2013-06-06 00:00:00+00:00,41.86000061035156,41.86000061035156,41.86000061035156,36.86786651611328,200,0.0,
2013-06-07 00:00:00+00:00,39.650001525878906,40.18999862670898,39.650001525878906,35.35298538208008,1700,0.0,
2013-06-10 00:00:00+00:00,39.77999877929688,39.77999877929688,37.959999084472656,34.243255615234375,1000,0.0,
2013-06-11 00:00:00+00:00,36.9900016784668,37.79999923706055,36.9900016784668,33.292049407958984,400,0.0,
2013-06-12 00:00:00+00:00,37.63999938964844,37.63999938964844,36.68000030517578,32.30561828613281,1800,0.0,
2013-06-13 00:00:00+00:00,35.779998779296875,36.04999923706055,35.779998779296875,31.750747680664062,200,0.0,
2013-06-14 00:00:00+00:00,36.11000061035156,36.11000061035156,35.11000061035156,30.9228515625,800,0.0,
2013-06-17 00:00:00+00:00,36.25,36.310001373291016,36.25,31.9797420501709,400,0.0,
2013-06-18 00:00:00+00:00,36.56999969482422,36.56999969482422,36.56999969482422,32.208736419677734,200,0.0,
2013-06-19 00:00:00+00:00,33.79999923706055,33.79999923706055,33.79999923706055,29.76907730102539,100,0.0,
2013-06-20 00:00:00+00:00,30.559999465942383,30.559999465942383,29.100000381469727,26.342998504638672,1000,0.0,
2013-06-21 00:00:00+00:00,29.920000076293945,29.920000076293945,28.739999771118164,25.36536979675293,3900,0.0,
2013-06-24 00:00:00+00:00,27.770000457763672,27.770000457763672,26.5,24.44940185546875,1400,0.0,
2013-06-25 00:00:00+00:00,28.93000030517578,28.93000030517578,28.549999237060547,25.277299880981445,400,0.0,
2013-06-26 00:00:00+00:00,28.6299991607666,29.21999931335449,28.6299991607666,25.73528289794922,700,0.0,
2013-06-27 00:00:00+00:00,30.43000030517578,32.15999984741211,30.43000030517578,28.227785110473636,3500,0.0,
2013-06-28 00:00:00+00:00,32.209999084472656,32.70000076293945,31.950000762939453,28.80026626586914,800,0.0,
2013-07-01 00:00:00+00:00,34.13999938964844,34.709999084472656,34.09000015258789,30.024497985839844,2100,0.0,
2013-07-02 00:00:00+00:00,33.369998931884766,33.75,32.5,28.624120712280277,2400,0.0,
2013-07-03 00:00:00+00:00,30.920000076293945,31.5,30.90999984741211,27.60245704650879,1200,0.0,
2013-07-05 00:00:00+00:00,30.43000030517578,30.43000030517578,29.6200008392334,26.616024017333984,1200,0.0,
