date,BIB_Open,BIB_High,BIB_Low,BIB_Close,BIB_Volume,BIB_Dividends,BIB_Stock Splits
2010-04-09 00:00:00+00:00,7.50124979019165,7.508749961853027,7.485000133514404,7.450675964355469,8800,0.0,
2010-04-12 00:00:00+00:00,7.494999885559082,7.517499923706055,7.447500228881836,7.389900207519531,19200,0.0,
2010-04-13 00:00:00+00:00,7.442500114440918,7.50124979019165,7.442500114440918,7.439513206481934,22400,0.0,
2010-04-14 00:00:00+00:00,7.53000020980835,7.598750114440918,7.514999866485596,7.539980411529541,29600,0.0,
2010-04-15 00:00:00+00:00,7.585000038146973,7.617499828338623,7.585000038146973,7.5585856437683105,16800,0.0,
2010-04-16 00:00:00+00:00,7.474999904632568,7.474999904632568,7.453750133514404,7.396101951599121,4800,0.0,
2010-04-19 00:00:00+00:00,7.5,7.573750019073486,7.375,7.430830955505371,19200,0.0,
2010-04-20 00:00:00+00:00,7.56374979019165,7.56374979019165,7.443749904632568,7.461838722229004,24000,0.0,
2010-04-21 00:00:00+00:00,7.526249885559082,7.526249885559082,7.199999809265137,7.222455024719238,21600,0.0,
2010-04-22 00:00:00+00:00,7.268750190734863,7.268750190734863,6.99875020980835,7.104622840881348,32800,0.0,
2010-04-23 00:00:00+00:00,7.309999942779541,7.3125,7.171249866485596,7.242300033569336,28800,0.0,
2010-04-26 00:00:00+00:00,7.329999923706055,7.340000152587891,7.198750019073486,7.143074035644531,6400,0.0,
2010-04-27 00:00:00+00:00,7.269999980926514,7.358749866485596,7.00124979019165,6.94710111618042,14400,0.0,
2010-04-28 00:00:00+00:00,6.96875,7.073750019073486,6.96875,7.019040584564209,28000,0.0,
2010-04-29 00:00:00+00:00,7.364999771118164,7.585000038146973,7.364999771118164,7.435791969299316,49600,0.0,
2010-04-30 00:00:00+00:00,7.567500114440918,7.567500114440918,7.377500057220459,7.321681022644043,7200,0.0,
2010-05-03 00:00:00+00:00,7.403749942779541,7.571249961853027,7.400000095367432,7.480444431304932,18400,0.0,
2010-05-04 00:00:00+00:00,7.31125020980835,7.326250076293945,7.1875,7.182764053344727,11200,0.0,
2010-05-05 00:00:00+00:00,6.9375,6.9375,6.771249771118164,6.862758636474609,7200,0.0,
2010-05-06 00:00:00+00:00,6.8125,6.8125,5.5,5.62490701675415,47200,0.0,
2010-05-07 00:00:00+00:00,6.682499885559082,6.682499885559082,5.940000057220459,5.975921154022217,36000,0.0,
2010-05-10 00:00:00+00:00,6.511250019073486,6.603750228881836,6.362500190734863,6.313291549682617,19200,0.0,
2010-05-11 00:00:00+00:00,6.28249979019165,6.554999828338623,6.28249979019165,6.504302978515625,33600,0.0,
2010-05-12 00:00:00+00:00,6.566249847412109,6.78125,6.566249847412109,6.728802680969238,3200,0.0,
2010-05-13 00:00:00+00:00,6.78125,6.78125,6.78125,6.728802680969238,0,0.0,
2010-05-14 00:00:00+00:00,6.497499942779541,6.497499942779541,6.238749980926514,6.305850028991699,12800,0.0,
2010-05-17 00:00:00+00:00,6.417500019073486,6.417500019073486,6.15749979019165,6.109877109527588,16800,0.0,
2010-05-18 00:00:00+00:00,6.516250133514404,6.516250133514404,6.260000228881836,6.211584568023682,13600,0.0,
2010-05-19 00:00:00+00:00,6.148749828338623,6.148749828338623,6.148749828338623,6.101194381713867,800,0.0,
2010-05-20 00:00:00+00:00,6.03249979019165,6.03249979019165,5.715000152587891,5.677000999450684,24000,0.0,
2010-05-21 00:00:00+00:00,5.519999980926514,5.78249979019165,5.518750190734863,5.63731050491333,44800,0.0,
2010-05-24 00:00:00+00:00,5.661250114440918,5.789999961853027,5.661250114440918,5.633589267730713,7200,0.0,
2010-05-25 00:00:00+00:00,5.392499923706055,5.611249923706055,5.392499923706055,5.567852020263672,4000,0.0,
2010-05-26 00:00:00+00:00,5.68874979019165,5.732500076293945,5.526249885559082,5.488470554351807,20800,0.0,
2010-05-27 00:00:00+00:00,5.728750228881836,5.808750152587891,5.692500114440918,5.763824939727783,12800,0.0,
2010-05-28 00:00:00+00:00,5.808750152587891,5.808750152587891,5.808750152587891,5.763824939727783,0,0.0,
2010-06-01 00:00:00+00:00,5.773749828338623,5.773749828338623,5.56374979019165,5.523199081420898,3200,0.0,
2010-06-02 00:00:00+00:00,5.75,5.932499885559082,5.75,5.886617183685303,4800,0.0,
2010-06-03 00:00:00+00:00,5.946249961853027,6.053750038146973,5.946249961853027,6.005688667297363,4800,0.0,
2010-06-04 00:00:00+00:00,5.588749885559082,5.727499961853027,5.588749885559082,5.554208278656006,4800,0.0,
2010-06-07 00:00:00+00:00,5.644999980926514,5.644999980926514,5.445000171661377,5.402887344360352,6400,0.0,
2010-06-08 00:00:00+00:00,5.460000038146973,5.471250057220459,5.235000133514404,5.2714128494262695,57600,0.0,
2010-06-09 00:00:00+00:00,5.372499942779541,5.451250076293945,5.267499923706055,5.226759910583496,27200,0.0,
2010-06-10 00:00:00+00:00,5.426249980926514,5.59250020980835,5.426249980926514,5.519478797912598,16000,0.0,
2010-06-11 00:00:00+00:00,5.667500019073486,5.726250171661377,5.667500019073486,5.681962013244629,4800,0.0,
2010-06-14 00:00:00+00:00,5.726250171661377,5.726250171661377,5.726250171661377,5.681962013244629,0,0.0,
2010-06-15 00:00:00+00:00,5.875,6.014999866485596,5.875,5.962277412414551,3200,0.0,
2010-06-16 00:00:00+00:00,6.036250114440918,6.036250114440918,5.958749771118164,5.918866157531738,16000,0.0,
2010-06-17 00:00:00+00:00,5.948750019073486,5.986249923706055,5.948750019073486,5.939951419830322,11200,0.0,
2010-06-18 00:00:00+00:00,5.986249923706055,5.986249923706055,5.986249923706055,5.939951419830322,0,0.0,
2010-06-21 00:00:00+00:00,5.986249923706055,5.986249923706055,5.986249923706055,5.939951419830322,0,0.0,
2010-06-22 00:00:00+00:00,5.862500190734863,5.871250152587891,5.712500095367432,5.668318748474121,12800,0.0,
2010-06-23 00:00:00+00:00,5.712500095367432,5.712500095367432,5.712500095367432,5.668318748474121,0,0.0,
2010-06-24 00:00:00+00:00,5.638750076293945,5.638750076293945,5.638750076293945,5.595139026641846,4800,0.0,
2010-06-25 00:00:00+00:00,5.678750038146973,5.855000019073486,5.678750038146973,5.809716701507568,16000,0.0,
2010-06-28 00:00:00+00:00,5.723750114440918,5.791250228881836,5.723750114440918,5.715451717376709,8000,0.0,
2010-06-29 00:00:00+00:00,5.587500095367432,5.587500095367432,5.337500095367432,5.313583850860596,9600,0.0,
2010-06-30 00:00:00+00:00,5.417500019073486,5.417500019073486,5.212500095367432,5.17218542098999,1600,0.0,
2010-07-01 00:00:00+00:00,5.0,5.0,4.815000057220459,4.814970016479492,11200,0.0,
2010-07-02 00:00:00+00:00,5.096250057220459,5.096250057220459,5.096250057220459,5.056834697723389,800,0.0,
2010-07-06 00:00:00+00:00,5.168749809265137,5.226250171661377,5.050000190734863,5.010942935943604,49600,0.0,
2010-07-07 00:00:00+00:00,4.931250095367432,5.121250152587891,4.929999828338623,5.081642150878906,3200,0.0,
2010-07-08 00:00:00+00:00,5.201250076293945,5.201250076293945,5.201250076293945,5.161022663116455,800,0.0,
2010-07-09 00:00:00+00:00,5.278749942779541,5.278749942779541,5.278749942779541,5.2379231452941895,800,0.0,
2010-07-12 00:00:00+00:00,5.278749942779541,5.278749942779541,5.278749942779541,5.2379231452941895,0,0.0,
2010-07-13 00:00:00+00:00,5.278749942779541,5.278749942779541,5.278749942779541,5.2379231452941895,0,0.0,
2010-07-14 00:00:00+00:00,5.548749923706055,5.559999942779541,5.489999771118164,5.447539329528809,19200,0.0,
2010-07-15 00:00:00+00:00,5.582499980926514,5.639999866485596,5.489999771118164,5.529401779174805,13600,0.0,
2010-07-16 00:00:00+00:00,5.309999942779541,5.309999942779541,5.309999942779541,5.2689313888549805,800,0.0,
2010-07-19 00:00:00+00:00,5.309999942779541,5.309999942779541,5.309999942779541,5.2689313888549805,0,0.0,
2010-07-20 00:00:00+00:00,5.101250171661377,5.150000095367432,5.101250171661377,5.110169410705566,10400,0.0,
2010-07-21 00:00:00+00:00,5.277500152587891,5.337500095367432,5.210000038146973,5.169705390930176,28000,0.0,
2010-07-22 00:00:00+00:00,5.366250038146973,5.408750057220459,5.340000152587891,5.329708099365234,25600,0.0,
2010-07-23 00:00:00+00:00,5.351250171661377,5.351250171661377,5.256249904632568,5.215597629547119,8000,0.0,
2010-07-26 00:00:00+00:00,5.724999904632568,5.806250095367432,5.724999904632568,5.761343002319336,4000,0.0,
2010-07-27 00:00:00+00:00,5.974999904632568,5.974999904632568,5.710000038146973,5.66583776473999,20000,0.0,
2010-07-28 00:00:00+00:00,5.671249866485596,5.675000190734863,5.486249923706055,5.44381856918335,35200,0.0,
2010-07-29 00:00:00+00:00,5.587500095367432,5.587500095367432,5.383749961853027,5.432655334472656,38400,0.0,
2010-07-30 00:00:00+00:00,5.671249866485596,5.671249866485596,5.633749961853027,5.605061054229736,12800,0.0,
2010-08-02 00:00:00+00:00,5.746250152587891,5.886250019073486,5.746250152587891,5.814678192138672,37600,0.0,
2010-08-03 00:00:00+00:00,5.929999828338623,5.929999828338623,5.877500057220459,5.832042217254639,9600,0.0,
2010-08-04 00:00:00+00:00,5.974999904632568,6.002500057220459,5.974999904632568,5.956075668334961,1600,0.0,
2010-08-05 00:00:00+00:00,5.96875,6.002500057220459,5.96875,5.956075668334961,3200,0.0,
2010-08-06 00:00:00+00:00,6.0,6.0,5.881249904632568,5.84444522857666,4800,0.0,
2010-08-09 00:00:00+00:00,6.116250038146973,6.161250114440918,6.111249923706055,6.101194381713867,7200,0.0,
2010-08-10 00:00:00+00:00,6.143750190734863,6.143750190734863,5.994999885559082,5.967237949371338,3200,0.0,
2010-08-11 00:00:00+00:00,5.896249771118164,5.896249771118164,5.68625020980835,5.663356781005859,10400,0.0,
2010-08-12 00:00:00+00:00,5.707499980926514,5.707499980926514,5.707499980926514,5.663356781005859,0,0.0,
