date,ERIE_Open,ERIE_High,ERIE_Low,ERIE_Close,ERIE_Volume,ERIE_Dividends,ERIE_Stock Splits
1995-10-02 00:00:00+00:00,16.0,16.166667938232422,16.0,7.636415004730225,2400,0.0,
1995-10-03 00:00:00+00:00,16.166667938232422,17.333332061767578,16.166667938232422,8.18749713897705,21300,0.0,
1995-10-04 00:00:00+00:00,17.333332061767578,17.333332061767578,16.0,7.557689189910889,9600,0.0,
1995-10-05 00:00:00+00:00,17.166667938232422,17.166667938232422,16.666667938232422,8.108772277832031,9900,0.0,
1995-10-06 00:00:00+00:00,17.166667938232422,17.166667938232422,16.0,8.108772277832031,56700,0.0,
1995-10-09 00:00:00+00:00,16.166667938232422,17.166667938232422,16.0,8.030050277709961,56100,0.0,
1995-10-10 00:00:00+00:00,17.166667938232422,17.166667938232422,17.0,8.06940746307373,8400,0.0,
1995-10-11 00:00:00+00:00,17.166667938232422,17.333332061767578,16.666667938232422,7.872589588165283,12000,0.0,
1995-10-12 00:00:00+00:00,17.5,17.5,17.5,8.266219139099121,3900,0.0,
1995-10-13 00:00:00+00:00,17.666667938232422,17.666667938232422,17.666667938232422,8.344945907592773,5100,0.0,
1995-10-16 00:00:00+00:00,17.666667938232422,18.166667938232425,17.666667938232422,8.502401351928711,8100,0.0,
1995-10-17 00:00:00+00:00,18.166667938232425,18.5,18.0,8.738577842712402,10800,0.0,
1995-10-18 00:00:00+00:00,18.5,19.0,18.333332061767575,8.974753379821777,9600,0.0,
1995-10-19 00:00:00+00:00,19.333332061767575,20.0,18.0,8.817304611206055,27900,0.0,
1995-10-20 00:00:00+00:00,20.333332061767575,20.333332061767575,18.0,9.132205963134766,8100,0.0,
1995-10-23 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.604561805725098,2700,0.0,
1995-10-24 00:00:00+00:00,20.333332061767575,20.333332061767575,19.666667938232425,9.604561805725098,7200,0.0,
1995-10-25 00:00:00+00:00,20.333332061767575,20.5,18.333332061767575,9.683289527893066,22800,0.0,
1995-10-26 00:00:00+00:00,20.5,20.5,20.0,9.447115898132324,4500,0.0,
1995-10-27 00:00:00+00:00,19.333332061767575,20.333332061767575,19.333332061767575,9.604561805725098,5100,0.0,
1995-10-30 00:00:00+00:00,20.333332061767575,20.333332061767575,18.416667938232425,9.132205963134766,20700,0.0,
1995-10-31 00:00:00+00:00,20.333332061767575,20.333332061767575,18.333332061767575,9.604561805725098,10800,0.0,
1995-11-01 00:00:00+00:00,19.333332061767575,20.333332061767575,19.333332061767575,9.604561805725098,3300,0.0,
1995-11-02 00:00:00+00:00,20.333332061767575,20.333332061767575,19.333332061767575,9.56519603729248,1500,0.0,
1995-11-03 00:00:00+00:00,20.333332061767575,20.333332061767575,18.0,9.28965950012207,12000,0.0,
1995-11-06 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,900,0.0,
1995-11-07 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,900,0.0,
1995-11-08 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,1500,0.0,
1995-11-09 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,2100,0.0,
1995-11-10 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,2100,0.0,
1995-11-13 00:00:00+00:00,20.166667938232425,20.166667938232425,19.333332061767575,9.132205963134766,3600,0.0,
1995-11-14 00:00:00+00:00,20.166667938232425,20.166667938232425,19.666667938232425,9.28965950012207,6000,0.0,
1995-11-15 00:00:00+00:00,20.166667938232425,20.166667938232425,19.666667938232425,9.525842666625977,3600,0.0,
1995-11-16 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,1200,0.0,
1995-11-17 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,0,0.0,
1995-11-20 00:00:00+00:00,20.166667938232425,20.166667938232425,19.666667938232425,9.525842666625977,2700,0.0,
1995-11-21 00:00:00+00:00,20.166667938232425,20.166667938232425,18.5,9.525842666625977,10800,0.0,
1995-11-22 00:00:00+00:00,20.166667938232425,20.166667938232425,18.666667938232425,9.525842666625977,4200,0.0,
1995-11-24 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,300,0.0,
1995-11-27 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.525842666625977,900,0.0,
1995-11-28 00:00:00+00:00,20.166667938232425,20.166667938232425,19.833332061767575,9.525842666625977,3000,0.0,
1995-11-29 00:00:00+00:00,18.0,20.166667938232425,18.0,9.525842666625977,8100,0.0,
1995-11-30 00:00:00+00:00,20.166667938232425,20.166667938232425,19.666667938232425,9.525842666625977,2400,0.0,
1995-12-01 00:00:00+00:00,20.166667938232425,20.166667938232425,19.666667938232425,9.525842666625977,3900,0.0,
1995-12-04 00:00:00+00:00,20.166667938232425,20.166667938232425,19.166667938232425,9.525842666625977,3300,0.0,
1995-12-05 00:00:00+00:00,20.166667938232425,20.333332061767575,20.0,9.604561805725098,6300,0.0,
1995-12-06 00:00:00+00:00,19.666667938232425,20.333332061767575,19.0,9.28965950012207,30000,0.0,
1995-12-07 00:00:00+00:00,19.666667938232425,20.333332061767575,19.666667938232425,9.604561805725098,7200,0.0,
1995-12-08 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.604561805725098,2400,0.0,
1995-12-11 00:00:00+00:00,20.333332061767575,20.333332061767575,20.0,9.604561805725098,5700,0.0,
1995-12-12 00:00:00+00:00,18.166667938232425,20.0,18.166667938232425,9.447115898132324,3300,0.0,
1995-12-13 00:00:00+00:00,20.0,20.0,20.0,9.447115898132324,0,0.0,
1995-12-14 00:00:00+00:00,20.0,20.0,20.0,9.447115898132324,0,0.0,
1995-12-15 00:00:00+00:00,20.333332061767575,20.333332061767575,19.166667938232425,9.604561805725098,4200,0.0,
1995-12-18 00:00:00+00:00,20.333332061767575,20.333332061767575,19.333332061767575,9.604561805725098,1200,0.0,
1995-12-19 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.604561805725098,0,0.0,
1995-12-20 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.604561805725098,300,0.0,
1995-12-21 00:00:00+00:00,20.166667938232425,20.333332061767575,19.666667938232425,9.604561805725098,15000,0.0,
1995-12-22 00:00:00+00:00,20.333332061767575,20.333332061767575,20.0,9.604561805725098,3900,0.0,
1995-12-26 00:00:00+00:00,19.5,20.333332061767575,19.5,9.604561805725098,58500,0.0,
1995-12-27 00:00:00+00:00,20.333332061767575,20.333332061767575,19.666667938232425,9.604561805725098,5100,0.0,
1995-12-28 00:00:00+00:00,20.333332061767575,20.333332061767575,19.583332061767575,9.407744407653809,43500,0.0,
1995-12-29 00:00:00+00:00,19.0,20.333332061767575,19.0,9.604561805725098,2400,0.0,
1996-01-02 00:00:00+00:00,19.333332061767575,19.916667938232425,19.333332061767575,9.132205963134766,24600,0.0,
1996-01-03 00:00:00+00:00,20.666667938232425,20.666667938232425,20.666667938232425,9.794947624206545,300,0.065,
1996-01-04 00:00:00+00:00,19.5,20.666667938232425,19.5,9.627087593078612,70200,0.0,
1996-01-05 00:00:00+00:00,20.291667938232425,20.291667938232425,19.666667938232425,9.617215156555176,7200,0.0,
1996-01-08 00:00:00+00:00,20.333332061767575,20.333332061767575,19.333332061767575,9.617215156555176,4500,0.0,
1996-01-09 00:00:00+00:00,19.0,20.333332061767575,19.0,9.557971954345703,3000,0.0,
1996-01-10 00:00:00+00:00,20.166667938232425,20.166667938232425,20.166667938232425,9.557971954345703,0,0.0,
1996-01-11 00:00:00+00:00,20.291667938232425,20.333332061767575,19.833332061767575,9.478979110717772,16200,0.0,
1996-01-12 00:00:00+00:00,20.333332061767575,20.333332061767575,20.0,9.617215156555176,8400,0.0,
1996-01-15 00:00:00+00:00,19.333332061767575,19.666667938232425,19.333332061767575,9.320995330810549,1800,0.0,
1996-01-16 00:00:00+00:00,20.5,20.666667938232425,19.333332061767575,9.163013458251951,3000,0.0,
1996-01-17 00:00:00+00:00,20.25,20.25,19.833332061767575,9.399986267089844,1200,0.0,
1996-01-18 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.636961936950684,600,0.0,
1996-01-19 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.636961936950684,0,0.0,
1996-01-22 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.636961936950684,0,0.0,
1996-01-23 00:00:00+00:00,20.333332061767575,20.333332061767575,19.333332061767575,9.163013458251951,1200,0.0,
1996-01-24 00:00:00+00:00,20.5,20.5,19.833332061767575,9.597464561462402,10200,0.0,
1996-01-25 00:00:00+00:00,20.0,20.666667938232425,19.333332061767575,9.597464561462402,6600,0.0,
1996-01-26 00:00:00+00:00,20.666667938232425,20.666667938232425,19.666667938232425,9.597464561462402,18900,0.0,
1996-01-29 00:00:00+00:00,21.0,21.0,19.833332061767575,9.399986267089844,3300,0.0,
1996-01-30 00:00:00+00:00,21.0,21.0,19.666667938232425,9.320995330810549,900,0.0,
1996-01-31 00:00:00+00:00,19.666667938232425,19.666667938232425,19.666667938232425,9.320995330810549,300,0.0,
1996-02-01 00:00:00+00:00,20.833332061767575,20.833332061767575,20.833332061767575,9.87393569946289,300,0.0,
1996-02-02 00:00:00+00:00,20.625,20.625,19.666667938232425,9.320995330810549,1200,0.0,
1996-02-05 00:00:00+00:00,19.666667938232425,19.666667938232425,19.666667938232425,9.320995330810549,0,0.0,
1996-02-06 00:00:00+00:00,20.333332061767575,20.333332061767575,19.666667938232425,9.320995330810549,1800,0.0,
1996-02-07 00:00:00+00:00,19.666667938232425,20.833332061767575,19.666667938232425,9.87393569946289,600,0.0,
1996-02-08 00:00:00+00:00,20.833332061767575,20.833332061767575,20.833332061767575,9.87393569946289,0,0.0,
1996-02-09 00:00:00+00:00,19.666667938232425,20.583332061767575,19.666667938232425,9.75544548034668,900,0.0,
1996-02-12 00:00:00+00:00,20.833332061767575,20.833332061767575,20.333332061767575,9.636961936950684,1500,0.0,
1996-02-13 00:00:00+00:00,20.666667938232425,20.666667938232425,20.666667938232425,9.794947624206545,2400,0.0,
1996-02-14 00:00:00+00:00,20.666667938232425,20.666667938232425,19.666667938232425,9.775197982788086,2400,0.0,
1996-02-15 00:00:00+00:00,20.625,20.666667938232425,19.666667938232425,9.794947624206545,900,0.0,
1996-02-16 00:00:00+00:00,20.625,20.625,19.666667938232425,9.75544548034668,7200,0.0,
1996-02-20 00:00:00+00:00,19.5,20.666667938232425,19.5,9.676458358764648,18600,0.0,
1996-02-21 00:00:00+00:00,20.416667938232425,20.416667938232425,20.416667938232425,9.676458358764648,0,0.0,
1996-02-22 00:00:00+00:00,20.458332061767575,20.458332061767575,20.458332061767575,9.696208000183104,900,0.0,
1996-02-23 00:00:00+00:00,20.458332061767575,20.666667938232425,20.0,9.794947624206545,4800,0.0,
1996-02-26 00:00:00+00:00,19.5,20.333332061767575,19.5,9.636961936950684,600,0.0,
1996-02-27 00:00:00+00:00,20.333332061767575,20.416667938232425,20.083332061767575,9.518470764160156,5400,0.0,
1996-02-28 00:00:00+00:00,20.666667938232425,20.666667938232425,20.0,9.478979110717772,6900,0.0,
1996-02-29 00:00:00+00:00,20.833332061767575,20.833332061767575,19.666667938232425,9.478979110717772,6600,0.0,
1996-03-01 00:00:00+00:00,20.0,20.0,20.0,9.478979110717772,0,0.0,
1996-03-04 00:00:00+00:00,19.833332061767575,19.833332061767575,19.833332061767575,9.399986267089844,900,0.0,
1996-03-05 00:00:00+00:00,20.0,20.833332061767575,19.666667938232425,9.636961936950684,2400,0.0,
1996-03-06 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.636961936950684,0,0.0,
1996-03-07 00:00:00+00:00,20.333332061767575,20.333332061767575,20.333332061767575,9.636961936950684,0,0.0,
1996-03-08 00:00:00+00:00,20.625,20.625,20.0,9.478979110717772,12000,0.0,
1996-03-11 00:00:00+00:00,20.625,20.625,20.625,9.775197982788086,1500,0.0,
1996-03-12 00:00:00+00:00,20.333332061767575,20.833332061767575,20.0,9.478979110717772,19500,0.0,
1996-03-13 00:00:00+00:00,20.625,20.833332061767575,20.291667938232425,9.775197982788086,15900,0.0,
1996-03-14 00:00:00+00:00,20.625,20.833332061767575,20.625,9.87393569946289,900,0.0,
1996-03-15 00:00:00+00:00,20.0,20.0,20.0,9.478979110717772,600,0.0,
1996-03-18 00:00:00+00:00,20.0,20.0,20.0,9.478979110717772,0,0.0,
1996-03-19 00:00:00+00:00,20.833332061767575,20.833332061767575,19.666667938232425,9.87393569946289,3300,0.0,
1996-03-20 00:00:00+00:00,20.666667938232425,21.0,20.0,9.478979110717772,14400,0.0,
1996-03-21 00:00:00+00:00,21.666667938232425,22.0,20.666667938232425,10.387384414672852,6900,0.0,
1996-03-22 00:00:00+00:00,20.666667938232425,22.0,20.666667938232425,10.426875114440918,900,0.0,
1996-03-25 00:00:00+00:00,22.0,22.166667938232425,20.833332061767575,10.110906600952148,6000,0.0,
1996-03-26 00:00:00+00:00,21.0,22.0,21.0,10.071415901184082,7200,0.0,
1996-03-27 00:00:00+00:00,22.166667938232425,22.166667938232425,21.0,9.952927589416504,900,0.0,
1996-03-28 00:00:00+00:00,22.333332061767575,22.333332061767575,22.333332061767575,10.584863662719728,3300,0.0,
1996-03-29 00:00:00+00:00,23.166667938232425,26.666667938232425,23.166667938232425,12.599143981933594,35400,0.0,
1996-04-01 00:00:00+00:00,26.333332061767575,26.333332061767575,24.5,11.690740585327148,65100,0.0,
1996-04-02 00:00:00+00:00,26.0,26.333332061767575,24.833332061767575,12.522963523864746,16500,0.083333,
1996-04-03 00:00:00+00:00,24.666667938232425,28.0,24.666667938232425,13.315555572509766,21600,0.0,
1996-04-04 00:00:00+00:00,28.666667938232425,28.666667938232425,26.333332061767575,12.99851894378662,27600,0.0,
1996-04-08 00:00:00+00:00,28.166667938232425,28.166667938232425,26.333332061767575,13.315555572509766,20400,0.0,
1996-04-09 00:00:00+00:00,26.666667938232425,28.666667938232425,26.666667938232425,13.632593154907228,11700,0.0,
1996-04-10 00:00:00+00:00,28.666667938232425,28.666667938232425,27.0,13.632593154907228,7500,0.0,
1996-04-11 00:00:00+00:00,28.666667938232425,28.666667938232425,27.333332061767575,13.553339004516602,13500,0.0,
