date,DGX_Open,DGX_High,DGX_Low,DGX_Close,DGX_Volume,DGX_Dividends,DGX_Stock Splits
1996-12-17 00:00:00+00:00,3.75,3.75,3.5,2.5628974437713623,1272400,0.0,
1996-12-18 00:00:00+00:00,3.5,3.59375,3.3125,2.608662843704224,1186800,0.0,
1996-12-19 00:00:00+00:00,3.59375,3.71875,3.59375,2.677312135696411,528800,0.0,
1996-12-20 00:00:00+00:00,3.625,3.71875,3.625,2.7230794429779053,233200,0.0,
1996-12-23 00:00:00+00:00,3.75,3.84375,3.71875,2.7917284965515137,57200,0.0,
1996-12-24 00:00:00+00:00,3.84375,3.90625,3.84375,2.860377311706543,14000,0.0,
1996-12-26 00:00:00+00:00,3.90625,3.9375,3.8125,2.7917284965515137,22000,0.0,
1996-12-27 00:00:00+00:00,3.8125,3.8125,3.8125,2.7917284965515137,800,0.0,
1996-12-30 00:00:00+00:00,3.84375,3.84375,3.78125,2.7688441276550293,28400,0.0,
1996-12-31 00:00:00+00:00,3.75,3.78125,3.75,2.7688441276550293,15600,0.0,
1997-01-02 00:00:00+00:00,3.75,3.75,3.65625,2.677312135696411,710000,0.0,
1997-01-03 00:00:00+00:00,3.65625,3.78125,3.65625,2.7459616661071777,1579600,0.0,
1997-01-06 00:00:00+00:00,3.78125,3.8125,3.75,2.7688441276550293,2490800,0.0,
1997-01-07 00:00:00+00:00,3.8125,4.0,3.78125,2.929025173187256,641200,0.0,
1997-01-08 00:00:00+00:00,4.0625,4.1875,4.03125,2.9519081115722656,336000,0.0,
1997-01-09 00:00:00+00:00,4.03125,4.09375,4.03125,2.974792242050171,459200,0.0,
1997-01-10 00:00:00+00:00,4.09375,4.125,4.0625,2.9976749420166016,812800,0.0,
1997-01-13 00:00:00+00:00,4.09375,4.09375,4.0,2.974792242050171,3370000,0.0,
1997-01-14 00:00:00+00:00,4.21875,4.4375,4.1875,3.249387502670288,2018000,0.0,
1997-01-15 00:00:00+00:00,4.3125,4.34375,4.09375,2.9976749420166016,2648400,0.0,
1997-01-16 00:00:00+00:00,4.0,4.0625,3.96875,2.929025173187256,2926000,0.0,
1997-01-17 00:00:00+00:00,4.0,4.0625,3.96875,2.9519081115722656,1323600,0.0,
1997-01-20 00:00:00+00:00,4.0,4.03125,3.96875,2.9061427116394043,2368400,0.0,
1997-01-21 00:00:00+00:00,4.0,4.03125,4.0,2.929025173187256,2347200,0.0,
1997-01-22 00:00:00+00:00,4.03125,4.03125,4.0,2.929025173187256,2797600,0.0,
1997-01-23 00:00:00+00:00,4.0625,4.15625,4.0625,2.9976749420166016,1058800,0.0,
1997-01-24 00:00:00+00:00,4.09375,4.28125,4.03125,2.9519081115722656,1254800,0.0,
1997-01-27 00:00:00+00:00,4.03125,4.09375,4.03125,2.9519081115722656,1658000,0.0,
1997-01-28 00:00:00+00:00,4.03125,4.1875,4.0,2.929025173187256,1005600,0.0,
1997-01-29 00:00:00+00:00,4.0,4.09375,3.96875,2.929025173187256,1512000,0.0,
1997-01-30 00:00:00+00:00,4.0,4.0625,3.96875,2.929025173187256,2211200,0.0,
1997-01-31 00:00:00+00:00,3.9375,4.0,3.90625,2.883258104324341,1540400,0.0,
1997-02-03 00:00:00+00:00,3.9375,4.0625,3.90625,2.974792242050171,1889600,0.0,
1997-02-04 00:00:00+00:00,4.0625,4.125,4.03125,3.020557641983032,1865600,0.0,
1997-02-05 00:00:00+00:00,4.125,4.15625,4.09375,3.043440580368042,458400,0.0,
1997-02-06 00:00:00+00:00,4.125,4.15625,4.125,3.020557641983032,643600,0.0,
1997-02-07 00:00:00+00:00,4.125,4.21875,4.09375,3.0663230419158936,2542800,0.0,
1997-02-10 00:00:00+00:00,4.125,4.15625,4.09375,3.020557641983032,944000,0.0,
1997-02-11 00:00:00+00:00,4.0625,4.15625,4.0625,3.020557641983032,772000,0.0,
1997-02-12 00:00:00+00:00,4.09375,4.125,4.0625,2.9976749420166016,400400,0.0,
1997-02-13 00:00:00+00:00,4.09375,4.28125,4.09375,3.0892059803009038,1190800,0.0,
1997-02-14 00:00:00+00:00,4.21875,4.21875,4.09375,3.020557641983032,1210800,0.0,
1997-02-18 00:00:00+00:00,4.0625,4.15625,4.0625,3.020557641983032,2076800,0.0,
1997-02-19 00:00:00+00:00,4.09375,4.1875,4.09375,3.043440580368042,830800,0.0,
1997-02-20 00:00:00+00:00,4.125,4.375,4.125,3.0892059803009038,1074000,0.0,
1997-02-21 00:00:00+00:00,4.21875,4.28125,4.1875,3.112090349197388,638800,0.0,
1997-02-24 00:00:00+00:00,4.25,4.40625,4.25,3.226503610610962,1108000,0.0,
1997-02-25 00:00:00+00:00,4.40625,4.46875,4.375,3.249387502670288,462000,0.0,
1997-02-26 00:00:00+00:00,4.375,4.40625,4.3125,3.180739402770996,525600,0.0,
1997-02-27 00:00:00+00:00,4.3125,4.4375,4.25,3.1349730491638184,854800,0.0,
1997-02-28 00:00:00+00:00,4.15625,4.28125,4.0625,3.0892059803009038,514400,0.0,
1997-03-03 00:00:00+00:00,4.15625,4.3125,4.15625,3.0892059803009038,385600,0.0,
1997-03-04 00:00:00+00:00,4.25,4.25,4.1875,3.0892059803009038,803600,0.0,
1997-03-05 00:00:00+00:00,4.1875,4.21875,4.09375,3.043440580368042,1542000,0.0,
1997-03-06 00:00:00+00:00,4.15625,4.15625,4.09375,3.020557641983032,408800,0.0,
1997-03-07 00:00:00+00:00,4.09375,4.125,3.96875,2.974792242050171,968400,0.0,
1997-03-10 00:00:00+00:00,4.0625,4.125,4.0625,2.9976749420166016,331200,0.0,
1997-03-11 00:00:00+00:00,4.09375,4.15625,4.09375,2.9976749420166016,1434000,0.0,
1997-03-12 00:00:00+00:00,4.09375,4.125,4.09375,3.020557641983032,558000,0.0,
1997-03-13 00:00:00+00:00,4.0625,4.09375,4.0625,2.974792242050171,362800,0.0,
1997-03-14 00:00:00+00:00,4.0625,4.125,4.0625,2.9976749420166016,964800,0.0,
1997-03-17 00:00:00+00:00,4.09375,4.09375,4.0,2.929025173187256,387600,0.0,
1997-03-18 00:00:00+00:00,4.0625,4.0625,4.0,2.9519081115722656,303600,0.0,
1997-03-19 00:00:00+00:00,4.03125,4.09375,4.03125,2.9976749420166016,2478000,0.0,
1997-03-20 00:00:00+00:00,4.09375,4.09375,4.03125,2.974792242050171,196000,0.0,
1997-03-21 00:00:00+00:00,4.03125,4.09375,3.96875,2.929025173187256,806000,0.0,
1997-03-24 00:00:00+00:00,3.96875,4.0,3.90625,2.860377311706543,227600,0.0,
1997-03-25 00:00:00+00:00,3.84375,3.9375,3.78125,2.7917284965515137,256400,0.0,
1997-03-26 00:00:00+00:00,3.75,3.78125,3.65625,2.7688441276550293,317600,0.0,
1997-03-27 00:00:00+00:00,3.75,3.84375,3.75,2.7917284965515137,231200,0.0,
1997-03-31 00:00:00+00:00,3.78125,3.84375,3.71875,2.7230794429779053,335200,0.0,
1997-04-01 00:00:00+00:00,3.71875,3.75,3.6875,2.7001953125,514400,0.0,
1997-04-02 00:00:00+00:00,3.6875,3.71875,3.65625,2.677312135696411,270000,0.0,
1997-04-03 00:00:00+00:00,3.6875,3.71875,3.65625,2.7001953125,285600,0.0,
1997-04-04 00:00:00+00:00,3.6875,3.71875,3.6875,2.7001953125,2198000,0.0,
1997-04-07 00:00:00+00:00,3.6875,3.6875,3.625,2.677312135696411,146800,0.0,
1997-04-08 00:00:00+00:00,3.625,3.71875,3.5625,2.7230794429779053,271200,0.0,
