date,MTW_Open,MTW_High,MTW_Low,MTW_Close,MTW_Volume,MTW_Dividends,MTW_Stock Splits
1990-03-26 00:00:00+00:00,1.4258430004119873,1.4426180124282837,1.409068942070007,0.94994854927063,56633,0.0,
1990-03-27 00:00:00+00:00,1.45939302444458,1.45939302444458,1.4258430004119873,0.9609952569007874,208648,0.0,
1990-03-28 00:00:00+00:00,1.4258430004119873,1.45939302444458,1.4258430004119873,0.94994854927063,715366,0.0,
1990-03-29 00:00:00+00:00,1.45939302444458,1.45939302444458,1.451004981994629,0.9609952569007874,32788,0.0,
1990-03-30 00:00:00+00:00,1.45939302444458,1.45939302444458,1.4258430004119873,0.944425880908966,149035,0.0,
1990-04-02 00:00:00+00:00,1.4426180124282837,1.45939302444458,1.4258430004119873,0.9609952569007874,110286,0.0,
1990-04-03 00:00:00+00:00,1.4426180124282837,1.4761669635772705,1.4426180124282837,0.9720407724380492,111776,0.0,
1990-04-04 00:00:00+00:00,1.45939302444458,1.4761669635772705,1.4426180124282837,0.94994854927063,152015,0.0,
1990-04-05 00:00:00+00:00,1.45939302444458,1.45939302444458,1.4426180124282837,0.94994854927063,58123,0.0,
1990-04-06 00:00:00+00:00,1.4426180124282837,1.4426180124282837,1.3755199909210205,0.9057652354240416,344270,0.0,
1990-04-09 00:00:00+00:00,1.358744978904724,1.3922940492630005,1.358744978904724,0.8947193026542664,144564,0.0,
1990-04-10 00:00:00+00:00,1.358744978904724,1.358744978904724,1.308421015739441,0.872627854347229,387490,0.0,
1990-04-11 00:00:00+00:00,1.3251960277557373,1.3251960277557373,1.308421015739441,0.872627854347229,53652,0.0,
1990-04-12 00:00:00+00:00,1.308421015739441,1.3755199909210205,1.308421015739441,0.8836734890937805,174370,0.0,
1990-04-16 00:00:00+00:00,1.3755199909210205,1.3755199909210205,1.3419699668884275,0.8836734890937805,37259,0.0,
1990-04-17 00:00:00+00:00,1.3419699668884275,1.3755199909210205,1.3419699668884275,0.9057652354240416,128170,0.0,
1990-04-18 00:00:00+00:00,1.3922940492630005,1.3922940492630005,1.358744978904724,0.8947193026542664,34278,0.0,
1990-04-19 00:00:00+00:00,1.358744978904724,1.3755199909210205,1.3419699668884275,0.8947193026542664,28317,0.0,
1990-04-20 00:00:00+00:00,1.3755199909210205,1.3755199909210205,1.3419699668884275,0.9057652354240416,26826,0.0,
1990-04-23 00:00:00+00:00,1.3755199909210205,1.3755199909210205,1.3419699668884275,0.8947193026542664,53652,0.0,
1990-04-24 00:00:00+00:00,1.358744978904724,1.358744978904724,1.3419699668884275,0.8836734890937805,28317,0.0,
1990-04-25 00:00:00+00:00,1.358744978904724,1.3755199909210205,1.3419699668884275,0.8836734890937805,162448,0.0,
1990-04-26 00:00:00+00:00,1.3419699668884275,1.3419699668884275,1.3251960277557373,0.872627854347229,137112,0.0,
1990-04-27 00:00:00+00:00,1.3335829973220823,1.3419699668884275,1.3251960277557373,0.8836734890937805,275714,0.0,
1990-04-30 00:00:00+00:00,1.358744978904724,1.358744978904724,1.3419699668884275,0.8836734890937805,321915,0.0,
1990-05-01 00:00:00+00:00,1.3419699668884275,1.3755199909210205,1.3419699668884275,0.8947193026542664,287637,0.0,
1990-05-02 00:00:00+00:00,1.3922940492630005,1.3922940492630005,1.358744978904724,0.8947193026542664,150525,0.0,
1990-05-03 00:00:00+00:00,1.358744978904724,1.3922940492630005,1.358744978904724,0.9168109893798828,34278,0.0,
1990-05-04 00:00:00+00:00,1.3922940492630005,1.3922940492630005,1.358744978904724,0.8947193026542664,38749,0.0,
1990-05-07 00:00:00+00:00,1.358744978904724,1.3922940492630005,1.358744978904724,0.8947193026542664,78988,0.0,
1990-05-08 00:00:00+00:00,1.3922940492630005,1.417456030845642,1.3839069604873655,0.9333798289299012,217591,0.0,
1990-05-09 00:00:00+00:00,1.409068942070007,1.4258430004119873,1.3922940492630005,0.9389026165008544,122208,0.0,
1990-05-10 00:00:00+00:00,1.3922940492630005,1.4342310428619385,1.3922940492630005,0.944425880908966,159467,0.0,
1990-05-11 00:00:00+00:00,1.409068942070007,1.4426180124282837,1.409068942070007,0.9278572797775269,59614,0.0,
1990-05-14 00:00:00+00:00,1.4426180124282837,1.4761669635772705,1.4258430004119873,0.94994854927063,402393,0.0,
1990-05-15 00:00:00+00:00,1.4426180124282837,1.4845550060272217,1.4426180124282837,0.9665177464485168,846517,0.0,
1990-05-16 00:00:00+00:00,1.45939302444458,1.4761669635772705,1.45939302444458,0.9609952569007874,43220,0.0,
1990-05-17 00:00:00+00:00,1.45939302444458,1.4761669635772705,1.45939302444458,0.9720407724380492,189274,0.0,
1990-05-18 00:00:00+00:00,1.45939302444458,1.4761669635772705,1.4426180124282837,0.94994854927063,773490,0.0,
1990-05-21 00:00:00+00:00,1.4426180124282837,1.45939302444458,1.4426180124282837,0.94994854927063,53652,0.0,
1990-05-22 00:00:00+00:00,1.4761669635772705,1.4761669635772705,1.4426180124282837,0.9609952569007874,639358,0.0,
1990-05-23 00:00:00+00:00,1.4761669635772705,1.4761669635772705,1.45939302444458,0.9609952569007874,73027,0.0,
