date,NWN_Open,NWN_High,NWN_Low,NWN_Close,NWN_Volume,NWN_Dividends,NWN_Stock Splits
1973-02-21 00:00:00+00:00,0.0,6.6666669845581055,6.6666669845581055,1.5052831172943115,6600,0.0,
1973-02-22 00:00:00+00:00,0.0,6.6666669845581055,6.6666669845581055,1.5052831172943115,4350,0.0,
1973-02-23 00:00:00+00:00,0.0,6.6666669845581055,6.6666669845581055,1.5052831172943115,5550,0.0,
1973-02-26 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,13950,0.0,
1973-02-27 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,6000,0.0,
1973-02-28 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,4350,0.0,
1973-03-01 00:00:00+00:00,0.0,6.6666669845581055,6.6666669845581055,1.5052831172943115,8400,0.0,
1973-03-02 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,9300,0.0,
1973-03-05 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,1650,0.0,
1973-03-06 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,5850,0.0,
1973-03-07 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,9150,0.0,
1973-03-08 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,12300,0.0,
1973-03-09 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,10350,0.0,
1973-03-12 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,5850,0.0,
1973-03-13 00:00:00+00:00,0.0,6.333333015441895,6.333333015441895,1.4300193786621094,7200,0.0,
1973-03-14 00:00:00+00:00,0.0,6.333333015441895,6.333333015441895,1.4300193786621094,15900,0.0,
1973-03-15 00:00:00+00:00,0.0,6.333333015441895,6.333333015441895,1.4300193786621094,3450,0.0,
1973-03-16 00:00:00+00:00,0.0,6.333333015441895,6.333333015441895,1.4300193786621094,8700,0.0,
1973-03-19 00:00:00+00:00,0.0,6.333333015441895,6.333333015441895,1.4300193786621094,2250,0.0,
1973-03-20 00:00:00+00:00,0.0,6.25,6.25,1.4112027883529663,7050,0.0,
1973-03-21 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,12150,0.0,
1973-03-22 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,21600,0.0,
1973-03-23 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,5700,0.0,
1973-03-26 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,6600,0.0,
1973-03-27 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,6900,0.0,
1973-03-28 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,4200,0.0,
1973-03-29 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,13800,0.0,
1973-03-30 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,8100,0.0,
1973-04-02 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,1950,0.0,
1973-04-03 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,7050,0.0,
1973-04-04 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,5700,0.0,
1973-04-05 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,7500,0.0,
1973-04-06 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,9150,0.0,
1973-04-09 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,3900,0.0,
1973-04-10 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,6450,0.0,
1973-04-11 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,7800,0.0,
1973-04-12 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,4800,0.0,
1973-04-13 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,4500,0.0,
1973-04-16 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,3750,0.0,
1973-04-17 00:00:00+00:00,0.0,6.583333015441895,6.583333015441895,1.4864667654037476,3600,0.0,
1973-04-18 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,6150,0.0,
1973-04-19 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,6450,0.0,
1973-04-23 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,8250,0.0,
1973-04-24 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,3600,0.0,
1973-04-25 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,2850,0.0,
1973-04-26 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,1350,0.0,
1973-04-27 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,2250,0.0,
1973-04-30 00:00:00+00:00,0.0,6.4166669845581055,6.4166669845581055,1.4488351345062256,6450,0.0,
1973-05-01 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,3000,0.0,
1973-05-02 00:00:00+00:00,0.0,6.5,6.5,1.4676508903503418,1200,0.0,
1973-05-03 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,5400,0.0,
1973-05-04 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,7350,0.0,
1973-05-07 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,5400,0.0,
1973-05-08 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,4050,0.0,
1973-05-09 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,4200,0.0,
1973-05-10 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,9900,0.0,
1973-05-11 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,5400,0.0,
1973-05-14 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,1800,0.0,
1973-05-15 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,9150,0.0,
1973-05-16 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,3000,0.0,
1973-05-17 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,1350,0.0,
1973-05-18 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,5700,0.0,
1973-05-21 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,21600,0.0,
1973-05-22 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,9300,0.0,
1973-05-23 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,6900,0.0,
1973-05-24 00:00:00+00:00,0.0,6.5,6.333333015441895,1.4300193786621094,14100,0.0,
1973-05-25 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,10950,0.0,
1973-05-29 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,6750,0.0,
1973-05-30 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,15000,0.0,
1973-05-31 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,10650,0.0,
1973-06-01 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,9000,0.0,
1973-06-04 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,3900,0.0,
1973-06-05 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,7350,0.0,
1973-06-06 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,11550,0.0,
1973-06-07 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,12150,0.0,
1973-06-08 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,6300,0.0,
1973-06-11 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,6450,0.0,
1973-06-12 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,7500,0.0,
1973-06-13 00:00:00+00:00,0.0,6.5,6.333333015441895,1.4300193786621094,11850,0.0,
1973-06-14 00:00:00+00:00,0.0,6.5,6.333333015441895,1.4300193786621094,8850,0.0,
1973-06-15 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,10950,0.0,
1973-06-18 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,6750,0.0,
1973-06-19 00:00:00+00:00,0.0,6.333333015441895,6.1666669845581055,1.3923866748809814,4650,0.0,
1973-06-20 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,13350,0.0,
1973-06-21 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,4650,0.0,
1973-06-22 00:00:00+00:00,0.0,6.5,6.333333015441895,1.4300193786621094,15900,0.0,
1973-06-25 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,9600,0.0,
1973-06-26 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,13650,0.0,
1973-06-27 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,5100,0.0,
1973-06-28 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,2550,0.0,
1973-06-29 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,4050,0.0,
1973-07-02 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,4650,0.0,
1973-07-03 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,8400,0.0,
1973-07-05 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,6750,0.0,
1973-07-06 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,6000,0.0,
1973-07-09 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,9450,0.0,
1973-07-10 00:00:00+00:00,0.0,6.833333015441895,6.6666669845581055,1.5052831172943115,9300,0.0,
1973-07-11 00:00:00+00:00,0.0,7.0,6.833333015441895,1.542914628982544,10650,0.0,
1973-07-12 00:00:00+00:00,0.0,7.083333015441895,6.9166669845581055,1.5617316961288452,8850,0.0,
1973-07-13 00:00:00+00:00,0.0,7.0,6.833333015441895,1.542914628982544,9300,0.0,
1973-07-16 00:00:00+00:00,0.0,7.0,6.833333015441895,1.542914628982544,7050,0.0,
1973-07-17 00:00:00+00:00,0.0,7.0,6.833333015441895,1.542914628982544,6000,0.0,
1973-07-18 00:00:00+00:00,0.0,7.25,7.083333015441895,1.5993627309799194,13350,0.0,
1973-07-19 00:00:00+00:00,0.0,7.25,7.083333015441895,1.5993627309799194,11250,0.0,
1973-07-20 00:00:00+00:00,0.0,7.1666669845581055,7.0,1.5805474519729614,15750,0.0,
1973-07-23 00:00:00+00:00,0.0,7.1666669845581055,7.0,1.5805474519729614,3600,0.0,
1973-07-24 00:00:00+00:00,0.0,7.083333015441895,6.9166669845581055,1.5617316961288452,10350,0.0,
1973-07-25 00:00:00+00:00,0.0,6.9166669845581055,6.75,1.5240991115570068,12750,0.0,
1973-07-26 00:00:00+00:00,0.0,6.9166669845581055,6.75,1.5240991115570068,8100,0.0,
1973-07-27 00:00:00+00:00,0.0,6.9166669845581055,6.75,1.5240991115570068,3000,0.0,
1973-07-30 00:00:00+00:00,0.0,6.75,6.583333015441895,1.4864667654037476,8550,0.0,
1973-07-31 00:00:00+00:00,0.0,6.75,6.583333015441895,1.4864667654037476,5400,0.0,
1973-08-01 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,4800,0.0,
1973-08-02 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,4500,0.0,
1973-08-03 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,2550,0.0,
1973-08-06 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,3750,0.0,
1973-08-07 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,6000,0.0,
1973-08-08 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,4800,0.0,
1973-08-09 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,2400,0.0,
1973-08-10 00:00:00+00:00,0.0,6.6666669845581055,6.5,1.4676508903503418,1350,0.0,
1973-08-13 00:00:00+00:00,0.0,6.583333015441895,6.4166669845581055,1.4488351345062256,7950,0.0,
1973-08-14 00:00:00+00:00,0.0,6.5,6.333333015441895,1.4300193786621094,8700,0.0,
1973-08-15 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,3000,0.0,
1973-08-16 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,7650,0.0,
1973-08-17 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,5550,0.0,
1973-08-20 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,6300,0.0,
1973-08-21 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,5700,0.0,
1973-08-22 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,2100,0.0,
1973-08-23 00:00:00+00:00,0.0,6.4166669845581055,6.25,1.4112027883529663,3450,0.0,
