date,VONV_Open,VONV_High,VONV_Low,VONV_Close,VONV_Volume,VONV_Dividends,VONV_Stock Splits
2010-09-22 00:00:00+00:00,25.489999771118164,25.51499938964844,25.489999771118164,18.90666389465332,60000,0.0,
2010-09-23 00:00:00+00:00,25.38999938964844,25.44499969482422,25.209999084472656,18.6806583404541,56600,0.0,
2010-09-24 00:00:00+00:00,25.655000686645508,25.700000762939453,25.6299991607666,19.03264045715332,259000,0.0,
2010-09-27 00:00:00+00:00,25.649999618530277,25.71500015258789,25.614999771118164,19.05486297607422,11400,0.0,
2010-09-28 00:00:00+00:00,25.5,25.70499992370605,25.459999084472656,19.04746437072754,19600,0.0,
2010-09-29 00:00:00+00:00,25.55500030517578,25.68000030517578,25.55500030517578,18.988182067871094,53400,0.0,
2010-09-30 00:00:00+00:00,25.780000686645508,25.834999084472656,25.600000381469727,18.973358154296875,5400,0.0,
2010-10-01 00:00:00+00:00,25.68000030517578,25.68000030517578,25.68000030517578,19.0289363861084,2000,0.0,
2010-10-04 00:00:00+00:00,25.729999542236328,25.729999542236328,25.440000534057617,18.88444328308105,28400,0.0,
2010-10-05 00:00:00+00:00,25.80500030517578,26.09000015258789,25.80500030517578,19.321630477905277,66200,0.0,
2010-10-06 00:00:00+00:00,26.06999969482422,26.075000762939453,25.98500061035156,19.266054153442383,36000,0.0,
2010-10-07 00:00:00+00:00,26.165000915527344,26.165000915527344,25.895000457763672,19.25864601135254,80000,0.0,
2010-10-08 00:00:00+00:00,25.975000381469727,26.149999618530277,25.975000381469727,19.377206802368164,19600,0.0,
2010-10-11 00:00:00+00:00,26.190000534057617,26.19499969482422,26.13500022888184,19.36609268188477,4000,0.0,
2010-10-12 00:00:00+00:00,26.05500030517578,26.280000686645508,25.950000762939453,19.473541259765625,33000,0.0,
2010-10-13 00:00:00+00:00,26.364999771118164,26.540000915527344,26.31999969482422,19.569862365722656,73000,0.0,
2010-10-14 00:00:00+00:00,26.34000015258789,26.395000457763672,26.09499931335449,19.425373077392575,44000,0.0,
2010-10-15 00:00:00+00:00,26.145000457763672,26.190000534057617,26.114999771118164,19.373497009277344,14200,0.0,
2010-10-18 00:00:00+00:00,26.21500015258789,26.309999465942383,26.19499969482422,19.436485290527344,3800,0.0,
2010-10-19 00:00:00+00:00,26.1299991607666,26.1299991607666,26.1299991607666,19.36239051818848,3400,0.0,
2010-10-20 00:00:00+00:00,26.280000686645508,26.375,26.280000686645508,19.54022789001465,3200,0.0,
2010-10-21 00:00:00+00:00,26.325000762939453,26.3700008392334,26.184999465942383,19.403152465820312,16800,0.0,
2010-10-22 00:00:00+00:00,26.30500030517578,26.30500030517578,26.295000076293945,19.484649658203125,1400,0.0,
2010-10-25 00:00:00+00:00,26.43000030517578,26.43000030517578,26.43000030517578,19.584688186645508,800,0.0,
2010-10-26 00:00:00+00:00,26.26499938964844,26.3799991607666,26.225000381469727,19.547637939453125,114800,0.0,
2010-10-27 00:00:00+00:00,26.209999084472656,26.2549991607666,26.1200008392334,19.35497665405273,7200,0.0,
2010-10-28 00:00:00+00:00,26.440000534057617,26.440000534057617,26.334999084472656,19.543930053710938,1400,0.0,
2010-10-29 00:00:00+00:00,26.270000457763672,26.354999542236328,26.25,19.480945587158203,9800,0.0,
2010-11-01 00:00:00+00:00,26.475000381469727,26.475000381469727,26.190000534057617,19.406850814819336,1200,0.0,
2010-11-02 00:00:00+00:00,26.51000022888184,26.51000022888184,26.489999771118164,19.632856369018555,3000,0.0,
2010-11-03 00:00:00+00:00,26.3799991607666,26.3799991607666,26.3799991607666,19.547637939453125,200,0.0,
2010-11-04 00:00:00+00:00,26.905000686645508,27.020000457763672,26.905000686645508,20.021873474121094,2200,0.0,
2010-11-05 00:00:00+00:00,27.239999771118164,27.299999237060547,27.15999984741211,20.158966064453125,1200,0.0,
2010-11-08 00:00:00+00:00,27.19499969482422,27.229999542236328,27.1299991607666,20.14044570922852,104200,0.0,
