date,ARR_Open,ARR_High,ARR_Low,ARR_Close,ARR_Volume,ARR_Dividends,ARR_Stock Splits
2007-12-03 00:00:00+00:00,366.0,366.0,361.2000122070313,42.168975830078125,10390,0.0,
2007-12-04 00:00:00+00:00,364.0,366.0,360.3999938964844,42.400672912597656,1325,0.0,
2007-12-05 00:00:00+00:00,359.20001220703125,364.0,359.20001220703125,42.168975830078125,1918,0.0,
2007-12-06 00:00:00+00:00,360.7999877929688,364.0,359.6000061035156,41.70556640625,2220,0.0,
2007-12-07 00:00:00+00:00,363.6000061035156,363.6000061035156,363.6000061035156,42.12263488769531,3,0.0,
2007-12-10 00:00:00+00:00,360.3999938964844,362.3999938964844,360.0,41.9836311340332,2263,0.0,
2007-12-11 00:00:00+00:00,362.0,363.2000122070313,362.0,42.07631301879883,5098,0.0,
2007-12-12 00:00:00+00:00,366.0,366.0,362.0,41.937255859375,773,0.0,
2007-12-13 00:00:00+00:00,360.0,362.0,360.0,41.751914978027344,4648,0.0,
2007-12-14 00:00:00+00:00,360.3999938964844,360.3999938964844,360.3999938964844,41.751914978027344,3,0.0,
2007-12-17 00:00:00+00:00,360.3999938964844,360.7999877929688,360.3999938964844,41.751914978027344,9923,0.0,
2007-12-18 00:00:00+00:00,360.7999877929688,362.0,360.0,41.84460067749024,43583,0.0,
2007-12-19 00:00:00+00:00,361.2000122070313,361.2000122070313,361.2000122070313,41.84460067749024,0,0.0,
2007-12-20 00:00:00+00:00,360.7999877929688,360.7999877929688,360.7999877929688,41.79827880859375,95,0.0,
2007-12-21 00:00:00+00:00,362.0,364.0,360.3999938964844,41.751914978027344,105,0.0,
2007-12-24 00:00:00+00:00,360.3999938964844,360.3999938964844,360.3999938964844,41.751914978027344,545,0.0,
2007-12-26 00:00:00+00:00,360.3999938964844,360.7999877929688,360.3999938964844,41.79827880859375,13,0.0,
2007-12-27 00:00:00+00:00,362.7999877929688,364.0,360.7999877929688,41.84460067749024,540,0.0,
2007-12-28 00:00:00+00:00,364.0,364.0,362.0,41.937255859375,28,0.0,
2007-12-31 00:00:00+00:00,362.0,362.0,362.0,41.937255859375,5,0.0,
2008-01-02 00:00:00+00:00,364.0,364.0,362.3999938964844,41.9836311340332,338,0.0,
2008-01-03 00:00:00+00:00,364.3999938964844,364.3999938964844,364.3999938964844,42.21531677246094,113,0.0,
2008-01-04 00:00:00+00:00,362.3999938964844,363.6000061035156,362.3999938964844,42.12263488769531,183,0.0,
2008-01-07 00:00:00+00:00,363.6000061035156,363.6000061035156,363.6000061035156,42.12263488769531,713,0.0,
2008-01-08 00:00:00+00:00,364.7999877929688,367.6000061035156,364.0,42.53970336914063,10875,0.0,
2008-01-09 00:00:00+00:00,367.2000122070313,367.2000122070313,366.7999877929688,42.493350982666016,203,0.0,
2008-01-10 00:00:00+00:00,366.7999877929688,367.2000122070313,366.7999877929688,42.53970336914063,430,0.0,
2008-01-11 00:00:00+00:00,367.2000122070313,367.6000061035156,366.0,42.58601379394531,113,0.0,
2008-01-14 00:00:00+00:00,368.0,368.0,366.3999938964844,42.53970336914063,2053,0.0,
2008-01-15 00:00:00+00:00,368.0,368.0,367.2000122070313,42.58601379394531,893,0.0,
2008-01-16 00:00:00+00:00,368.0,372.0,367.2000122070313,42.58601379394531,108,0.0,
2008-01-17 00:00:00+00:00,366.7999877929688,367.2000122070313,366.0,42.53970336914063,213,0.0,
2008-01-18 00:00:00+00:00,367.6000061035156,367.6000061035156,367.2000122070313,42.53970336914063,75,0.0,
2008-01-22 00:00:00+00:00,367.2000122070313,370.0,366.0,42.58601379394531,203,0.0,
2008-01-23 00:00:00+00:00,368.0,368.0,367.6000061035156,42.58601379394531,98,0.0,
2008-01-24 00:00:00+00:00,367.6000061035156,367.6000061035156,367.6000061035156,42.58601379394531,0,0.0,
2008-01-25 00:00:00+00:00,368.0,372.7999877929688,367.6000061035156,42.63237762451172,88,0.0,
2008-01-28 00:00:00+00:00,370.7999877929688,370.7999877929688,367.6000061035156,42.58601379394531,130,0.0,
2008-01-29 00:00:00+00:00,370.0,370.0,368.0,42.63237762451172,75,0.0,
2008-01-30 00:00:00+00:00,368.0,368.3999938964844,367.6000061035156,42.67869567871094,10,0.0,
2008-01-31 00:00:00+00:00,368.3999938964844,368.3999938964844,368.3999938964844,42.67869567871094,500,0.0,
2008-02-01 00:00:00+00:00,368.0,368.0,367.6000061035156,42.58601379394531,510,0.0,
2008-02-04 00:00:00+00:00,368.3999938964844,368.3999938964844,367.6000061035156,42.58601379394531,253,0.0,
2008-02-05 00:00:00+00:00,368.3999938964844,368.3999938964844,368.3999938964844,42.67869567871094,12700,0.0,
2008-02-06 00:00:00+00:00,368.3999938964844,368.3999938964844,368.3999938964844,42.67869567871094,0,0.0,
2008-02-07 00:00:00+00:00,367.6000061035156,368.7999877929688,367.6000061035156,42.63237762451172,2938,0.0,
2008-02-08 00:00:00+00:00,368.3999938964844,368.3999938964844,368.3999938964844,42.67869567871094,690,0.0,
2008-02-11 00:00:00+00:00,368.3999938964844,368.3999938964844,368.3999938964844,42.67869567871094,0,0.0,
2008-02-12 00:00:00+00:00,368.3999938964844,368.3999938964844,368.3999938964844,42.67869567871094,0,0.0,
2008-02-13 00:00:00+00:00,368.3999938964844,368.3999938964844,367.6000061035156,42.58601379394531,2385,0.0,
2008-02-14 00:00:00+00:00,368.7999877929688,368.7999877929688,367.6000061035156,42.72507095336914,3350,0.0,
2008-02-15 00:00:00+00:00,368.7999877929688,369.6000061035156,367.2000122070313,42.63237762451172,233,0.0,
2008-02-19 00:00:00+00:00,367.6000061035156,369.2000122070313,367.6000061035156,42.58601379394531,270,0.0,
2008-02-20 00:00:00+00:00,368.0,369.2000122070313,367.2000122070313,42.67869567871094,6353,0.0,
2008-02-21 00:00:00+00:00,368.3999938964844,368.3999938964844,368.3999938964844,42.67869567871094,0,0.0,
