date,CSTE_Open,CSTE_High,CSTE_Low,CSTE_Close,CSTE_Volume,CSTE_Dividends,CSTE_Stock Splits
2012-03-22 00:00:00+00:00,10.989999771118164,11.520000457763672,10.699999809265137,10.044269561767578,4904100,0.0,
2012-03-23 00:00:00+00:00,11.039999961853027,11.5600004196167,10.93000030517578,9.953863143920898,821500,0.0,
2012-03-26 00:00:00+00:00,11.109999656677246,11.25,11.0,10.089472770690918,400300,0.0,
2012-03-27 00:00:00+00:00,11.239999771118164,11.25,11.100000381469728,10.12563705444336,132400,0.0,
2012-03-28 00:00:00+00:00,11.25,12.329999923706056,11.199999809265137,10.81273365020752,397400,0.0,
2012-03-29 00:00:00+00:00,11.899999618530272,11.949999809265137,11.600000381469728,10.559593200683594,86800,0.0,
2012-03-30 00:00:00+00:00,11.93000030517578,12.0,11.609999656677246,10.505348205566406,46000,0.0,
2012-04-02 00:00:00+00:00,11.84000015258789,11.84000015258789,11.609999656677246,10.57767391204834,93800,0.0,
2012-04-03 00:00:00+00:00,11.949999809265137,11.949999809265137,11.640000343322754,10.57767391204834,46500,0.0,
2012-04-04 00:00:00+00:00,11.699999809265137,11.8100004196167,11.699999809265137,10.64095973968506,71200,0.0,
2012-04-05 00:00:00+00:00,11.600000381469728,12.390000343322754,11.600000381469728,11.138200759887695,38900,0.0,
2012-04-09 00:00:00+00:00,12.0,12.31999969482422,12.0,11.029711723327637,193400,0.0,
2012-04-10 00:00:00+00:00,12.3100004196167,12.75,12.199999809265137,11.038751602172852,94400,0.0,
2012-04-11 00:00:00+00:00,12.25,12.270000457763672,12.0600004196167,11.038751602172852,47500,0.0,
2012-04-12 00:00:00+00:00,12.010000228881836,12.470000267028809,12.010000228881836,11.120119094848633,34400,0.0,
2012-04-13 00:00:00+00:00,12.34000015258789,12.479999542236328,12.229999542236328,11.246688842773438,21400,0.0,
2012-04-16 00:00:00+00:00,12.600000381469728,12.600000381469728,12.3100004196167,11.18340301513672,51100,0.0,
2012-04-17 00:00:00+00:00,12.5600004196167,12.5600004196167,12.050000190734863,11.210526466369627,52000,0.0,
2012-04-18 00:00:00+00:00,12.350000381469728,12.40999984741211,12.270000457763672,11.165322303771973,48900,0.0,
2012-04-19 00:00:00+00:00,12.539999961853027,12.539999961853027,12.210000038146973,11.219565391540527,186100,0.0,
2012-04-20 00:00:00+00:00,12.399999618530272,12.460000038146973,12.050000190734863,11.174363136291504,180500,0.0,
2012-04-23 00:00:00+00:00,12.06999969482422,12.3100004196167,12.06999969482422,11.129159927368164,30100,0.0,
2012-04-24 00:00:00+00:00,12.31999969482422,12.399999618530272,12.18000030517578,11.120119094848633,26600,0.0,
2012-04-25 00:00:00+00:00,12.43000030517578,12.43000030517578,12.0600004196167,11.083955764770508,41300,0.0,
2012-04-26 00:00:00+00:00,12.109999656677246,12.390000343322754,12.109999656677246,11.18340301513672,54300,0.0,
2012-04-27 00:00:00+00:00,12.390000343322754,12.390000343322754,12.199999809265137,11.074914932250977,71000,0.0,
2012-04-30 00:00:00+00:00,12.3100004196167,12.489999771118164,12.300000190734863,11.192445755004885,179600,0.0,
2012-05-01 00:00:00+00:00,12.489999771118164,13.369999885559082,12.4399995803833,11.762012481689451,312200,0.0,
2012-05-02 00:00:00+00:00,13.100000381469728,13.300000190734863,12.779999732971191,11.97899055480957,113000,0.0,
2012-05-03 00:00:00+00:00,13.050000190734863,13.359999656677246,13.050000190734863,11.97899055480957,23700,0.0,
2012-05-04 00:00:00+00:00,13.09000015258789,13.34000015258789,12.25,11.572157859802246,146200,0.0,
2012-05-07 00:00:00+00:00,13.43000030517578,13.43000030517578,12.949999809265137,11.83433723449707,123600,0.0,
2012-05-08 00:00:00+00:00,13.65999984741211,13.880000114440918,12.350000381469728,11.752969741821287,698200,0.0,
2012-05-09 00:00:00+00:00,12.869999885559082,12.979999542236328,12.5600004196167,11.707767486572266,82400,0.0,
2012-05-10 00:00:00+00:00,12.970000267028809,13.289999961853027,12.6899995803833,11.698725700378418,150000,0.0,
2012-05-11 00:00:00+00:00,12.90999984741211,13.34000015258789,12.770000457763672,11.752969741821287,38600,0.0,
2012-05-14 00:00:00+00:00,13.0,13.1899995803833,12.770000457763672,11.725850105285645,93000,0.0,
2012-05-15 00:00:00+00:00,13.029999732971191,13.220000267028809,12.68000030517578,11.54503345489502,125400,0.0,
2012-05-16 00:00:00+00:00,12.779999732971191,13.0,12.600000381469728,11.391343116760254,34000,0.0,
2012-05-17 00:00:00+00:00,12.539999961853027,12.6899995803833,12.020000457763672,10.984506607055664,44500,0.0,
2012-05-18 00:00:00+00:00,12.270000457763672,12.4399995803833,12.239999771118164,11.165322303771973,56000,0.0,
2012-05-21 00:00:00+00:00,12.649999618530272,12.779999732971191,12.119999885559082,11.074914932250977,86100,0.0,
2012-05-22 00:00:00+00:00,12.329999923706056,12.579999923706056,11.510000228881836,10.460145950317385,151600,0.0,
2012-05-23 00:00:00+00:00,11.579999923706056,11.630000114440918,10.75,9.990025520324709,227600,0.0,
2012-05-24 00:00:00+00:00,11.050000190734863,11.470000267028809,11.029999732971191,10.351655960083008,100800,0.0,
2012-05-25 00:00:00+00:00,11.489999771118164,11.850000381469728,11.369999885559082,10.677122116088867,14100,0.0,
2012-05-29 00:00:00+00:00,11.850000381469728,12.210000038146973,11.760000228881836,10.930264472961426,121400,0.0,
2012-05-30 00:00:00+00:00,12.079999923706056,12.079999923706056,11.739999771118164,10.649999618530272,24200,0.0,
2012-05-31 00:00:00+00:00,11.739999771118164,12.0600004196167,11.710000038146973,10.876018524169922,42600,0.0,
