date,RBCAA_Open,RBCAA_High,RBCAA_Low,RBCAA_Close,RBCAA_Volume,RBCAA_Dividends,RBCAA_Stock Splits
1998-07-22 00:00:00+00:00,11.106483459472656,12.546213150024414,10.900808334350586,6.533900260925293,1380329,0.0,
1998-07-23 00:00:00+00:00,12.546213150024414,12.957564353942873,12.340537071228027,6.588350772857666,283335,0.0,
1998-07-24 00:00:00+00:00,12.64905071258545,12.751888275146484,12.546213150024414,6.72447395324707,195089,0.0,
1998-07-27 00:00:00+00:00,12.751888275146484,13.574590682983398,12.64905071258545,7.105615139007568,164336,0.0,
1998-07-28 00:00:00+00:00,13.471753120422363,13.67742919921875,13.266077041625977,7.160065174102783,71107,0.0,
1998-07-29 00:00:00+00:00,13.574590682983398,13.574590682983398,12.751888275146484,6.778919219970703,66488,0.0,
1998-07-30 00:00:00+00:00,13.00898265838623,13.00898265838623,12.340537071228027,6.697246074676514,47891,0.0,
1998-07-31 00:00:00+00:00,12.751888275146484,13.00898265838623,12.340537071228027,6.697246074676514,58466,0.0,
1998-08-03 00:00:00+00:00,12.59763240814209,12.64905071258545,12.032024383544922,6.4250030517578125,49593,0.0,
1998-08-04 00:00:00+00:00,12.340537071228027,12.443374633789062,12.134861946105955,6.4794511795043945,46919,0.0,
1998-08-05 00:00:00+00:00,12.134861946105955,12.443374633789062,11.92918586730957,6.533900260925293,32819,0.0,
1998-08-06 00:00:00+00:00,12.443374633789062,12.751888275146484,12.289117813110352,6.75169849395752,72201,0.0,
1998-08-07 00:00:00+00:00,12.443374633789062,13.266077041625977,12.443374633789062,7.023938655853272,70742,0.0,
1998-08-10 00:00:00+00:00,13.266077041625977,13.317496299743652,13.060401916503906,6.942270755767822,30874,0.0,
1998-08-11 00:00:00+00:00,12.957564353942873,12.957564353942873,12.443374633789062,6.75169849395752,42664,0.0,
1998-08-12 00:00:00+00:00,13.163240432739258,13.163240432739258,12.85472583770752,6.969487190246582,16774,0.0,
1998-08-13 00:00:00+00:00,13.163240432739258,13.163240432739258,13.00898265838623,6.969487190246582,24675,0.0,
1998-08-14 00:00:00+00:00,13.00898265838623,13.163240432739258,12.803306579589844,6.915043830871582,16166,0.0,
1998-08-17 00:00:00+00:00,12.957564353942873,12.957564353942873,12.64905071258545,6.806139945983887,14343,0.0,
1998-08-18 00:00:00+00:00,12.751888275146484,12.957564353942873,12.751888275146484,6.806139945983887,10575,0.0,
1998-08-19 00:00:00+00:00,12.700469017028809,12.85472583770752,12.391956329345703,6.670022964477539,9724,0.0,
1998-08-20 00:00:00+00:00,12.59763240814209,12.59763240814209,12.340537071228027,6.588350772857666,6564,0.0,
1998-08-21 00:00:00+00:00,12.340537071228027,12.64905071258545,12.032024383544922,6.4794511795043945,9359,0.0,
1998-08-24 00:00:00+00:00,12.237698554992676,12.237698554992676,11.414997100830078,6.043857097625732,30752,0.0,
1998-08-25 00:00:00+00:00,11.517834663391112,11.620672225952148,11.414997100830078,6.098306179046631,37073,0.0,
1998-08-26 00:00:00+00:00,11.569253921508787,11.826348304748535,11.106483459472656,5.989409923553467,51537,0.0,
1998-08-27 00:00:00+00:00,11.312158584594728,11.312158584594728,11.106483459472656,5.934959411621094,41570,0.0,
1998-08-28 00:00:00+00:00,11.517834663391112,11.723509788513184,11.209321022033691,6.043857097625732,20785,0.0,
1998-08-31 00:00:00+00:00,11.209321022033691,11.517834663391112,11.106483459472656,5.880508899688721,13249,0.0,
1998-09-01 00:00:00+00:00,11.106483459472656,11.466416358947754,10.489457130432127,5.717163562774658,53968,0.0,
1998-09-02 00:00:00+00:00,10.6951322555542,11.620672225952148,10.6951322555542,6.043857097625732,21028,0.0,
1998-09-03 00:00:00+00:00,11.106483459472656,11.312158584594728,10.900808334350586,5.934959411621094,25769,0.0,
1998-09-04 00:00:00+00:00,11.106483459472656,11.414997100830078,11.106483459472656,5.989409923553467,17382,0.0,
1998-09-08 00:00:00+00:00,11.312158584594728,11.312158584594728,11.00364589691162,5.880508899688721,8752,0.0,
1998-09-09 00:00:00+00:00,11.312158584594728,11.312158584594728,10.900808334350586,5.880508899688721,8995,0.0,
1998-09-10 00:00:00+00:00,10.900808334350586,11.106483459472656,10.797969818115234,5.717163562774658,7293,0.0,
1998-09-11 00:00:00+00:00,11.00364589691162,11.00364589691162,10.797969818115234,5.717163562774658,1702,0.0,
1998-09-14 00:00:00+00:00,11.826348304748535,11.826348304748535,10.283781051635742,5.771610736846924,93959,0.0,
1998-09-15 00:00:00+00:00,10.900808334350586,10.900808334350586,10.6951322555542,5.771610736846924,4862,0.0,
