date,XRT_Open,XRT_High,XRT_Low,XRT_Close,XRT_Volume,XRT_Dividends,XRT_Stock Splits
2006-06-22 00:00:00+00:00,18.530000686645508,18.56999969482422,18.459999084472656,14.597399711608888,10200,0.0,
2006-06-23 00:00:00+00:00,18.645000457763672,18.645000457763672,18.645000457763672,14.664252281188965,50000,0.0,
2006-06-26 00:00:00+00:00,18.645000457763672,18.645000457763672,18.645000457763672,14.664252281188965,0,0.0,
2006-06-27 00:00:00+00:00,18.350000381469727,18.38999938964844,18.290000915527344,14.38898468017578,142000,0.0,
2006-06-28 00:00:00+00:00,18.350000381469727,18.350000381469727,18.18000030517578,14.385046005249023,83000,0.0,
2006-06-29 00:00:00+00:00,18.459999084472656,18.7549991607666,18.34000015258789,14.750771522521973,278000,0.0,
2006-06-30 00:00:00+00:00,18.854999542236328,18.854999542236328,18.774999618530277,14.794031143188477,758200,0.0,
2006-07-03 00:00:00+00:00,18.809999465942383,18.809999465942383,18.809999465942383,14.794031143188477,0,0.0,
2006-07-05 00:00:00+00:00,18.655000686645508,18.655000686645508,18.420000076293945,14.605267524719238,234000,0.0,
2006-07-06 00:00:00+00:00,18.59000015258789,18.674999237060547,18.55500030517578,14.687858581542969,170400,0.0,
2006-07-07 00:00:00+00:00,18.530000686645508,18.649999618530277,18.489999771118164,14.573808670043944,254000,0.0,
2006-07-10 00:00:00+00:00,18.655000686645508,18.780000686645508,18.584999084472656,14.668184280395508,697200,0.0,
2006-07-11 00:00:00+00:00,18.5,18.655000686645508,18.3799991607666,14.668184280395508,193000,0.0,
2006-07-12 00:00:00+00:00,18.57999992370605,18.57999992370605,18.200000762939453,14.326057434082031,250000,0.0,
2006-07-13 00:00:00+00:00,18.03499984741211,18.11000061035156,17.895000457763672,14.117636680603027,562200,0.0,
2006-07-14 00:00:00+00:00,17.875,17.875,17.604999542236328,13.917080879211426,264800,0.0,
2006-07-17 00:00:00+00:00,17.729999542236328,17.8799991607666,17.700000762939453,13.968204498291016,112600,0.0,
2006-07-18 00:00:00+00:00,17.739999771118164,17.739999771118164,17.290000915527344,13.767645835876465,399200,0.0,
2006-07-19 00:00:00+00:00,17.639999389648438,17.975000381469727,17.639999389648438,14.097975730895996,294800,0.0,
2006-07-20 00:00:00+00:00,17.989999771118164,17.9950008392334,17.700000762939453,13.921015739440918,509200,0.0,
2006-07-21 00:00:00+00:00,17.565000534057617,17.575000762939453,17.424999237060547,13.74405288696289,330600,0.0,
2006-07-24 00:00:00+00:00,17.704999923706055,17.889999389648438,17.674999237060547,14.050786018371582,261800,0.0,
2006-07-25 00:00:00+00:00,18.0049991607666,18.09499931335449,17.80500030517578,14.184490203857422,1268200,0.0,
2006-07-26 00:00:00+00:00,17.84000015258789,17.844999313354492,17.674999237060547,13.901348114013672,479800,0.0,
2006-07-27 00:00:00+00:00,17.655000686645508,17.725000381469727,17.434999465942383,13.716522216796877,72600,0.0,
2006-07-28 00:00:00+00:00,17.5049991607666,17.690000534057617,17.4950008392334,13.877760887145996,928600,0.0,
2006-07-31 00:00:00+00:00,17.780000686645508,17.905000686645508,17.71500015258789,14.007521629333496,1606600,0.0,
2006-08-01 00:00:00+00:00,17.584999084472656,17.594999313354492,17.360000610351562,13.728326797485352,315600,0.0,
2006-08-02 00:00:00+00:00,17.55500030517578,17.604999542236328,17.440000534057617,13.779443740844728,1385200,0.0,
2006-08-03 00:00:00+00:00,17.415000915527344,18.030000686645508,17.415000915527344,14.094048500061035,1920400,0.0,
2006-08-04 00:00:00+00:00,18.184999465942383,18.26000022888184,17.834999084472656,14.113702774047852,956400,0.0,
2006-08-07 00:00:00+00:00,17.78499984741211,17.924999237060547,17.7549991607666,14.062589645385742,931000,0.0,
2006-08-08 00:00:00+00:00,17.81999969482422,17.895000457763672,17.594999313354492,13.83842945098877,689200,0.0,
2006-08-09 00:00:00+00:00,17.799999237060547,17.80500030517578,17.40999984741211,13.692927360534668,1684800,0.0,
2006-08-10 00:00:00+00:00,17.44499969482422,17.829999923706055,17.43000030517578,14.007521629333496,1283200,0.0,
2006-08-11 00:00:00+00:00,17.809999465942383,17.81999969482422,17.704999923706055,13.924952507019045,292000,0.0,
2006-08-14 00:00:00+00:00,17.889999389648438,18.0,17.81999969482422,14.031126976013184,192800,0.0,
2006-08-15 00:00:00+00:00,18.020000457763672,18.20499992370605,17.9950008392334,14.318191528320312,562000,0.0,
2006-08-16 00:00:00+00:00,18.30500030517578,18.6200008392334,18.225000381469727,14.593475341796877,1124800,0.0,
2006-08-17 00:00:00+00:00,18.56999969482422,18.82999992370605,18.559999465942383,14.676051139831545,844200,0.0,
2006-08-18 00:00:00+00:00,18.75,18.75,18.520000457763672,14.68390941619873,855000,0.0,
2006-08-21 00:00:00+00:00,18.395000457763672,18.420000076293945,18.34499931335449,14.47156047821045,423000,0.0,
2006-08-22 00:00:00+00:00,18.38500022888184,18.38500022888184,18.26000022888184,14.396844863891602,406200,0.0,
2006-08-23 00:00:00+00:00,18.225000381469727,18.26000022888184,18.0,14.204155921936035,1045400,0.0,
2006-08-24 00:00:00+00:00,17.875,17.875,17.7450008392334,14.007521629333496,642400,0.0,
2006-08-25 00:00:00+00:00,17.764999389648438,17.78499984741211,17.65999984741211,13.964271545410156,1491800,0.0,
2006-08-28 00:00:00+00:00,17.924999237060547,18.06999969482422,17.924999237060547,14.101906776428224,623200,0.0,
2006-08-29 00:00:00+00:00,18.049999237060547,18.09000015258789,17.889999389648438,14.219888687133787,1020000,0.0,
2006-08-30 00:00:00+00:00,18.07999992370605,18.145000457763672,18.03499984741211,14.267069816589355,527800,0.0,
2006-08-31 00:00:00+00:00,18.225000381469727,18.23500061035156,18.149999618530277,14.29067039489746,1001000,0.0,
2006-09-01 00:00:00+00:00,18.209999084472656,18.299999237060547,18.11000061035156,14.36538314819336,430800,0.0,
2006-09-05 00:00:00+00:00,18.290000915527344,18.40999984741211,18.290000915527344,14.475496292114258,532200,0.0,
2006-09-06 00:00:00+00:00,18.309999465942383,18.325000762939453,18.165000915527344,14.29067039489746,1118800,0.0,
2006-09-07 00:00:00+00:00,18.184999465942383,18.34000015258789,18.049999237060547,14.318191528320312,991400,0.0,
2006-09-08 00:00:00+00:00,18.21999931335449,18.5,18.20499992370605,14.55020236968994,1854400,0.0,
2006-09-11 00:00:00+00:00,18.405000686645508,18.76000022888184,18.350000381469727,14.703583717346191,273200,0.0,
2006-09-12 00:00:00+00:00,18.770000457763672,19.225000381469727,18.76499938964844,15.088970184326172,782800,0.0,
2006-09-13 00:00:00+00:00,19.170000076293945,19.30500030517578,19.1200008392334,15.147948265075684,1550800,0.0,
2006-09-14 00:00:00+00:00,19.270000457763672,19.309999465942383,19.1200008392334,15.159747123718262,1101000,0.0,
2006-09-15 00:00:00+00:00,19.46500015258789,19.46500015258789,19.225000381469727,15.228593826293944,741600,0.0075,
2006-09-18 00:00:00+00:00,19.280000686645508,19.434999465942383,19.20499992370605,15.224660873413086,810400,0.0,
2006-09-19 00:00:00+00:00,19.459999084472656,19.48500061035156,19.209999084472656,15.330881118774414,1659800,0.0,
2006-09-20 00:00:00+00:00,19.69499969482422,19.8700008392334,19.684999465942383,15.57871437072754,458200,0.0,
2006-09-21 00:00:00+00:00,19.924999237060547,19.924999237060547,19.489999771118164,15.393817901611328,467800,0.0,
2006-09-22 00:00:00+00:00,19.424999237060547,19.540000915527344,19.30500030517578,15.366287231445312,1441600,0.0,
2006-09-25 00:00:00+00:00,19.6299991607666,19.864999771118164,19.5049991607666,15.629860877990724,1005400,0.0,
2006-09-26 00:00:00+00:00,19.864999771118164,19.934999465942383,19.7450008392334,15.65346622467041,368400,0.0,
2006-09-27 00:00:00+00:00,19.920000076293945,19.9950008392334,19.7450008392334,15.59445858001709,518200,0.0,
2006-09-28 00:00:00+00:00,19.899999618530277,19.915000915527344,19.649999618530277,15.669196128845217,824600,0.0,
2006-09-29 00:00:00+00:00,19.940000534057617,19.940000534057617,19.625,15.456768035888672,983000,0.0,
2006-10-02 00:00:00+00:00,19.645000457763672,19.8799991607666,19.584999084472656,15.500042915344238,197000,0.0,
2006-10-03 00:00:00+00:00,19.604999542236328,20.01499938964844,19.59000015258789,15.72034740447998,658000,0.0,
2006-10-04 00:00:00+00:00,19.90999984741211,20.354999542236328,19.850000381469727,16.007535934448242,994000,0.0,
2006-10-05 00:00:00+00:00,20.21500015258789,20.334999084472656,20.075000762939453,15.991792678833008,2120600,0.0,
2006-10-06 00:00:00+00:00,20.125,20.184999465942383,20.01000022888184,15.822644233703612,827800,0.0,
2006-10-09 00:00:00+00:00,20.01499938964844,20.309999465942383,19.989999771118164,15.92885684967041,299200,0.0,
2006-10-10 00:00:00+00:00,20.2549991607666,20.34499931335449,20.19499969482422,15.913114547729492,1599400,0.0,
2006-10-11 00:00:00+00:00,20.229999542236328,20.299999237060547,20.170000076293945,15.901304244995115,89400,0.0,
2006-10-12 00:00:00+00:00,20.299999237060547,20.670000076293945,20.299999237060547,16.259305953979492,241400,0.0,
2006-10-13 00:00:00+00:00,20.63500022888184,20.709999084472656,20.614999771118164,16.278976440429688,131400,0.0,
2006-10-16 00:00:00+00:00,20.674999237060547,20.76499938964844,20.614999771118164,16.31044578552246,266000,0.0,
2006-10-17 00:00:00+00:00,20.709999084472656,20.709999084472656,20.334999084472656,16.14915657043457,270200,0.0,
2006-10-18 00:00:00+00:00,20.790000915527344,20.790000915527344,20.459999084472656,16.153087615966797,725000,0.0,
2006-10-19 00:00:00+00:00,20.549999237060547,20.63500022888184,20.395000457763672,16.078336715698242,269400,0.0,
2006-10-20 00:00:00+00:00,20.530000686645508,20.530000686645508,20.350000381469727,16.078336715698242,177000,0.0,
2006-10-23 00:00:00+00:00,20.459999084472656,20.86000061035156,20.415000915527344,16.36553192138672,814200,0.0,
2006-10-24 00:00:00+00:00,20.825000762939453,20.850000381469727,20.6200008392334,16.326183319091797,633000,0.0,
2006-10-25 00:00:00+00:00,20.799999237060547,20.82999992370605,20.48500061035156,16.192428588867188,500600,0.0,
2006-10-26 00:00:00+00:00,20.684999465942383,20.94499969482422,20.549999237060547,16.479612350463867,89800,0.0,
2006-10-27 00:00:00+00:00,20.76499938964844,20.88500022888184,20.645000457763672,16.24357032775879,639600,0.0,
2006-10-30 00:00:00+00:00,20.51000022888184,20.88999938964844,20.51000022888184,16.408798217773438,519600,0.0,
2006-10-31 00:00:00+00:00,20.950000762939453,20.950000762939453,20.600000381469727,16.28291130065918,434200,0.0,
2006-11-01 00:00:00+00:00,20.674999237060547,20.674999237060547,20.229999542236328,15.920982360839844,543000,0.0,
2006-11-02 00:00:00+00:00,19.905000686645508,20.229999542236328,19.899999618530277,15.818700790405272,1506000,0.0,
2006-11-03 00:00:00+00:00,20.21999931335449,20.21999931335449,19.73500061035156,15.677066802978516,307800,0.0,
2006-11-06 00:00:00+00:00,19.979999542236328,20.21999931335449,19.979999542236328,15.854105949401855,198400,0.0,
2006-11-07 00:00:00+00:00,20.25,20.45499992370605,20.25,15.976058959960938,115400,0.0,
2006-11-08 00:00:00+00:00,20.19499969482422,20.48500061035156,20.19499969482422,16.07441520690918,294200,0.0,
2006-11-09 00:00:00+00:00,20.520000457763672,20.520000457763672,20.239999771118164,15.964255332946776,657400,0.0,
2006-11-10 00:00:00+00:00,20.395000457763672,20.649999618530277,20.36000061035156,16.24357032775879,573200,0.0,
2006-11-13 00:00:00+00:00,20.665000915527344,20.84000015258789,20.51499938964844,16.141284942626953,177400,0.0,
2006-11-14 00:00:00+00:00,20.725000381469727,20.940000534057617,20.56999969482422,16.475683212280273,306800,0.0,
