date,EIS_Open,EIS_High,EIS_Low,EIS_Close,EIS_Volume,EIS_Dividends,EIS_Stock Splits
2008-03-28 00:00:00+00:00,49.91999816894531,50.040000915527344,49.77000045776367,36.34514617919922,25300,0.0,
2008-03-31 00:00:00+00:00,48.880001068115234,49.369998931884766,48.880001068115234,35.8267707824707,27000,0.0,
2008-04-01 00:00:00+00:00,50.9900016784668,50.9900016784668,49.58000183105469,36.717506408691406,228500,0.0,
2008-04-02 00:00:00+00:00,50.66999816894531,50.66999816894531,50.310001373291016,36.76131439208984,175300,0.0,
2008-04-03 00:00:00+00:00,50.13999938964844,50.40999984741211,49.83000183105469,36.702919006347656,22400,0.0,
2008-04-04 00:00:00+00:00,52.9900016784668,52.9900016784668,49.70000076293945,36.73210906982422,109600,0.0,
2008-04-07 00:00:00+00:00,50.68999862670898,50.68999862670898,49.84000015258789,36.46196365356445,163700,0.0,
2008-04-08 00:00:00+00:00,50.119998931884766,50.40999984741211,50.09000015258789,36.78322219848633,21700,0.0,
2008-04-09 00:00:00+00:00,50.77999877929688,50.81999969482422,50.25,36.76131439208984,81900,0.0,
2008-04-10 00:00:00+00:00,50.59000015258789,51.18000030517578,50.41999816894531,37.2504997253418,108800,0.0,
2008-04-11 00:00:00+00:00,50.70000076293945,51.18000030517578,50.25,36.92194747924805,94000,0.0,
2008-04-14 00:00:00+00:00,51.15999984741211,51.560001373291016,51.09999847412109,37.43301773071289,110200,0.0,
2008-04-15 00:00:00+00:00,51.959999084472656,52.06999969482422,51.63999938964844,38.01711654663086,34400,0.0,
2008-04-16 00:00:00+00:00,53.11000061035156,53.72999954223633,52.959999084472656,39.08308410644531,171800,0.0,
2008-04-17 00:00:00+00:00,53.41999816894531,54.22999954223633,53.400001525878906,39.46274185180664,186200,0.0,
2008-04-18 00:00:00+00:00,54.59999847412109,54.81999969482422,54.27999877929688,39.90082550048828,44000,0.0,
2008-04-21 00:00:00+00:00,54.22999954223633,54.27999877929688,53.93000030517578,39.58686828613281,36900,0.0,
2008-04-22 00:00:00+00:00,54.13999938964844,54.220001220703125,53.79999923706055,39.484649658203125,43200,0.0,
2008-04-23 00:00:00+00:00,54.27000045776367,54.84999847412109,54.27000045776367,40.00303268432617,50000,0.0,
2008-04-24 00:00:00+00:00,54.619998931884766,54.810001373291016,54.20000076293945,39.78400802612305,55900,0.0,
2008-04-25 00:00:00+00:00,54.41999816894531,54.43999862670898,54.0099983215332,39.74748992919922,25900,0.0,
2008-04-28 00:00:00+00:00,53.77000045776367,53.880001068115234,53.470001220703125,39.03927230834961,27400,0.0,
2008-04-29 00:00:00+00:00,53.22999954223633,53.22999954223633,52.86000061035156,38.68151473999024,53000,0.0,
2008-04-30 00:00:00+00:00,53.18000030517578,54.15999984741211,53.13999938964844,39.54305648803711,38400,0.0,
2008-05-01 00:00:00+00:00,53.41999816894531,53.68999862670898,53.31999969482422,39.19990158081055,24900,0.0,
2008-05-02 00:00:00+00:00,53.41999816894531,53.720001220703125,53.18000030517578,39.06118774414063,67200,0.0,
2008-05-05 00:00:00+00:00,54.400001525878906,54.400001525878906,53.900001525878906,39.572265625,16600,0.0,
2008-05-06 00:00:00+00:00,54.04999923706055,55.0,53.900001525878906,40.024932861328125,46000,0.0,
2008-05-07 00:00:00+00:00,54.09999847412109,54.58000183105469,53.43000030517578,39.03927230834961,65800,0.0,
2008-05-08 00:00:00+00:00,53.310001373291016,61.31999969482422,53.29999923706055,39.2583122253418,57700,0.0,
2008-05-09 00:00:00+00:00,53.77000045776367,53.77000045776367,53.27000045776367,38.94437026977539,79800,0.0,
2008-05-12 00:00:00+00:00,53.79999923706055,54.33000183105469,53.70000076293945,39.59416961669922,64200,0.0,
2008-05-13 00:00:00+00:00,54.220001220703125,54.220001220703125,53.880001068115234,39.49925231933594,76500,0.0,
2008-05-14 00:00:00+00:00,54.61000061035156,55.150001525878906,54.61000061035156,40.01763534545898,86100,0.0,
2008-05-15 00:00:00+00:00,54.790000915527344,55.619998931884766,54.790000915527344,40.60902404785156,149400,0.0,
2008-05-16 00:00:00+00:00,56.0099983215332,56.43000030517578,55.84999847412109,41.193115234375,109000,0.0,
2008-05-19 00:00:00+00:00,56.02000045776367,59.970001220703125,55.790000915527344,40.820762634277344,61200,0.0,
2008-05-20 00:00:00+00:00,55.45000076293945,55.4900016784668,54.720001220703125,40.01763534545898,81500,0.0,
2008-05-21 00:00:00+00:00,55.93999862670898,56.540000915527344,55.63999938964844,40.63093566894531,94400,0.0,
2008-05-22 00:00:00+00:00,56.0,56.16999816894531,55.93000030517578,40.87186813354492,17200,0.0,
2008-05-23 00:00:00+00:00,55.95000076293945,55.95000076293945,55.52999877929688,40.557918548583984,68600,0.0,
2008-05-27 00:00:00+00:00,56.09999847412109,56.93999862670898,56.040000915527344,41.57278060913086,62000,0.0,
2008-05-28 00:00:00+00:00,57.20000076293945,57.20000076293945,56.77000045776367,41.66769027709961,174100,0.0,
2008-05-29 00:00:00+00:00,57.59000015258789,59.0099983215332,57.54999923706055,42.47813034057617,45100,0.0,
2008-05-30 00:00:00+00:00,58.20000076293945,59.970001220703125,58.02999877929688,42.79206848144531,40900,0.0,
2008-06-02 00:00:00+00:00,57.540000915527344,57.540000915527344,56.79999923706055,41.84292602539063,47800,0.0,
2008-06-03 00:00:00+00:00,57.540000915527344,57.540000915527344,56.5,41.550880432128906,21600,0.0,
2008-06-04 00:00:00+00:00,56.27000045776367,57.08000183105469,56.16999816894531,41.4632568359375,47900,0.0,
2008-06-05 00:00:00+00:00,56.0,56.90999984741211,55.970001220703125,41.53627395629883,59800,0.0,
2008-06-06 00:00:00+00:00,56.45000076293945,56.59999847412109,55.81999969482422,40.75505447387695,95100,0.0,
2008-06-09 00:00:00+00:00,55.560001373291016,56.0,55.0,40.6236457824707,46400,0.0,
2008-06-10 00:00:00+00:00,55.0,55.16999816894531,54.70000076293945,40.01763534545898,71200,0.0,
2008-06-11 00:00:00+00:00,55.27999877929688,55.34000015258789,54.5,39.82050704956055,1669600,0.0,
2008-06-12 00:00:00+00:00,54.36000061035156,55.08000183105469,54.130001068115234,39.75479507446289,39400,0.0,
2008-06-13 00:00:00+00:00,54.709999084472656,55.0,54.54999923706055,40.149051666259766,19200,0.0,
2008-06-16 00:00:00+00:00,55.72999954223633,56.459999084472656,55.36000061035156,41.14200210571289,61600,0.0,
2008-06-17 00:00:00+00:00,56.630001068115234,57.41999816894531,56.630001068115234,41.645790100097656,183600,0.0,
2008-06-18 00:00:00+00:00,57.0,57.040000915527344,56.290000915527344,41.2734260559082,124400,0.0,
2008-06-19 00:00:00+00:00,56.709999084472656,58.5099983215332,56.34999847412109,41.52897262573242,1011600,0.0,
2008-06-20 00:00:00+00:00,57.29999923706055,57.29999923706055,55.93999862670898,41.032493591308594,567300,0.0,
2008-06-23 00:00:00+00:00,56.59000015258789,56.720001220703125,56.0,41.20771789550781,136200,0.0,
2008-06-24 00:00:00+00:00,56.2599983215332,56.27999877929688,55.56999969482422,40.69664764404297,136900,0.0,
2008-06-25 00:00:00+00:00,56.060001373291016,56.540000915527344,55.70000076293945,40.97409057617188,101800,0.0,
2008-06-26 00:00:00+00:00,55.27000045776367,55.52000045776367,54.84999847412109,40.06873321533203,105800,0.0,
2008-06-27 00:00:00+00:00,54.810001373291016,54.900001525878906,54.45000076293945,40.03223419189453,75300,0.0,
2008-06-30 00:00:00+00:00,55.130001068115234,57.7599983215332,54.459999084472656,40.11985397338867,66400,0.0,
2008-07-01 00:00:00+00:00,55.47999954223633,56.40999984741211,55.150001525878906,40.93758392333984,84900,0.0,
2008-07-02 00:00:00+00:00,55.7400016784668,55.7400016784668,54.060001373291016,39.47005081176758,116600,0.0,
2008-07-03 00:00:00+00:00,54.41999816894531,54.470001220703125,52.16999816894531,39.29482269287109,57900,0.0,
2008-07-07 00:00:00+00:00,52.70000076293945,52.9900016784668,51.04999923706055,38.19964599609375,88500,0.0,
2008-07-08 00:00:00+00:00,52.33000183105469,53.150001525878906,52.08000183105469,38.77643966674805,67700,0.0,
2008-07-09 00:00:00+00:00,53.7599983215332,54.27000045776367,52.5099983215332,38.411380767822266,102800,0.0,
2008-07-10 00:00:00+00:00,51.95000076293945,52.34999847412109,51.18000030517578,38.00251770019531,82900,0.0,
2008-07-11 00:00:00+00:00,51.400001525878906,51.400001525878906,49.72999954223633,36.66639709472656,177300,0.0,
2008-07-14 00:00:00+00:00,50.72999954223633,50.869998931884766,50.27000045776367,36.914649963378906,53700,0.0,
2008-07-15 00:00:00+00:00,50.45000076293945,50.72999954223633,50.02999877929688,36.79782485961914,112400,0.0,
2008-07-16 00:00:00+00:00,49.63999938964844,50.2599983215332,49.09999847412109,36.67369842529297,208700,0.0,
2008-07-17 00:00:00+00:00,50.15999984741211,50.40999984741211,49.93999862670898,36.622596740722656,233000,0.0,
2008-07-18 00:00:00+00:00,49.7599983215332,51.08000183105469,49.7599983215332,36.96574401855469,31700,0.0,
2008-07-21 00:00:00+00:00,50.18999862670898,50.400001525878906,49.25,36.6371955871582,43700,0.0,
2008-07-22 00:00:00+00:00,49.869998931884766,50.93000030517578,49.869998931884766,37.067962646484375,202800,0.0,
2008-07-23 00:00:00+00:00,50.34000015258789,51.54999923706055,50.18000030517578,37.484130859375,86300,0.0,
2008-07-24 00:00:00+00:00,50.63999938964844,50.63999938964844,49.52000045776367,36.25024032592773,73200,0.0,
2008-07-25 00:00:00+00:00,50.20000076293945,50.7400016784668,50.09000015258789,37.03876495361328,55600,0.0,
2008-07-28 00:00:00+00:00,50.59999847412109,50.59999847412109,49.84000015258789,36.51307678222656,84300,0.0,
2008-07-29 00:00:00+00:00,50.220001220703125,50.619998931884766,50.119998931884766,36.827030181884766,96600,0.0,
2008-07-30 00:00:00+00:00,50.560001373291016,50.650001525878906,49.709999084472656,36.710208892822266,172000,0.0,
2008-07-31 00:00:00+00:00,49.90999984741211,50.5,49.900001525878906,36.47656631469727,55700,0.0,
2008-08-01 00:00:00+00:00,50.540000915527344,50.84000015258789,50.0099983215332,36.827030181884766,47000,0.0,
2008-08-04 00:00:00+00:00,49.380001068115234,49.380001068115234,48.54999923706055,35.46901321411133,18200,0.0,
2008-08-05 00:00:00+00:00,48.75,49.52000045776367,48.75,36.15532302856445,44100,0.0,
2008-08-06 00:00:00+00:00,48.91999816894531,49.27999877929688,48.63999938964844,35.936279296875,101500,0.0,
2008-08-07 00:00:00+00:00,48.7400016784668,49.13999938964844,48.369998931884766,35.49821853637695,44000,0.0,
2008-08-08 00:00:00+00:00,48.27000045776367,49.2400016784668,48.25,35.73184967041016,73100,0.0,
2008-08-11 00:00:00+00:00,48.84000015258789,48.97999954223633,48.43999862670898,35.636932373046875,45600,0.0,
2008-08-12 00:00:00+00:00,48.209999084472656,48.209999084472656,47.72999954223633,35.01634216308594,52300,0.0,
2008-08-13 00:00:00+00:00,47.68000030517578,48.22999954223633,46.27999877929688,34.790016174316406,55200,0.0,
2008-08-14 00:00:00+00:00,48.040000915527344,48.95000076293945,48.0,35.55662155151367,211100,0.0,
2008-08-15 00:00:00+00:00,49.20000076293945,49.79999923706055,49.060001373291016,36.35245513916016,24000,0.0,
2008-08-18 00:00:00+00:00,49.43000030517578,49.77999877929688,48.68999862670898,35.724552154541016,46000,0.0,
2008-08-19 00:00:00+00:00,49.040000915527344,49.13999938964844,48.75,35.87788009643555,78500,0.0,
2008-08-20 00:00:00+00:00,49.20000076293945,49.54999923706055,49.02000045776367,35.987396240234375,16500,0.0,
2008-08-21 00:00:00+00:00,49.470001220703125,49.77000045776367,49.29999923706055,36.19182586669922,38800,0.0,
2008-08-22 00:00:00+00:00,49.66999816894531,50.09999847412109,49.63999938964844,36.33785629272461,176400,0.0,
2008-08-25 00:00:00+00:00,49.560001373291016,49.560001373291016,49.02000045776367,36.023895263671875,71400,0.0,
2008-08-26 00:00:00+00:00,48.81999969482422,49.09000015258789,48.68999862670898,35.69535446166992,29200,0.0,
2008-08-27 00:00:00+00:00,48.47999954223633,49.130001068115234,48.47999954223633,35.84138488769531,26000,0.0,
2008-08-28 00:00:00+00:00,48.20000076293945,48.470001220703125,48.150001525878906,35.38869857788086,28400,0.0,
2008-08-29 00:00:00+00:00,48.47999954223633,48.47999954223633,47.91999816894531,35.00173568725586,44300,0.0,
2008-09-02 00:00:00+00:00,47.619998931884766,47.75,47.18000030517578,34.55637741088867,13000,0.0,
2008-09-03 00:00:00+00:00,47.220001220703125,47.34000015258789,46.869998931884766,34.55637741088867,19900,0.0,
2008-09-04 00:00:00+00:00,47.560001373291016,47.59000015258789,46.38999938964844,34.11098861694336,99900,0.0,
2008-09-05 00:00:00+00:00,46.41999816894531,46.459999084472656,45.45000076293945,33.80434036254883,155700,0.0,
2008-09-08 00:00:00+00:00,47.86000061035156,47.86000061035156,46.720001220703125,34.26432800292969,41900,0.0,
2008-09-09 00:00:00+00:00,46.970001220703125,46.970001220703125,45.40999984741211,33.154563903808594,67300,0.0,
2008-09-10 00:00:00+00:00,46.02000045776367,46.16999816894531,45.619998931884766,33.3078727722168,42300,0.0,
2008-09-11 00:00:00+00:00,44.83000183105469,45.310001373291016,44.310001373291016,33.081539154052734,107600,0.0,
2008-09-12 00:00:00+00:00,44.540000915527344,45.310001373291016,44.540000915527344,32.972015380859375,120300,0.0,
2008-09-15 00:00:00+00:00,43.54999923706055,44.81999969482422,43.20000076293945,32.08857727050781,100400,0.0,
2008-09-16 00:00:00+00:00,42.720001220703125,43.59999847412109,42.720001220703125,31.657814025878903,49600,0.0,
2008-09-17 00:00:00+00:00,41.66999816894531,42.20000076293945,40.65999984741211,29.686498641967773,59700,0.0,
2008-09-18 00:00:00+00:00,40.97999954223633,42.06999969482422,39.79999923706055,30.6064453125,103000,0.0,
2008-09-19 00:00:00+00:00,43.36000061035156,45.9900016784668,42.93999862670898,32.161590576171875,68700,0.0,
2008-09-22 00:00:00+00:00,42.84999847412109,44.7400016784668,42.84999847412109,31.971759796142575,108700,0.0,
2008-09-23 00:00:00+00:00,44.38999938964844,44.38999938964844,41.83000183105469,31.8038330078125,36300,0.0,
2008-09-24 00:00:00+00:00,44.290000915527344,44.68999862670898,44.06999969482422,32.256500244140625,48100,0.0,
2008-09-25 00:00:00+00:00,44.38999938964844,45.220001220703125,44.38999938964844,32.82600021362305,16500,0.0,
2008-09-26 00:00:00+00:00,44.84999847412109,44.84999847412109,44.2599983215332,32.59235382080078,10900,0.0,
2008-09-29 00:00:00+00:00,43.52999877929688,43.52999877929688,41.5,30.380109786987305,33000,0.0,
2008-09-30 00:00:00+00:00,41.68000030517578,43.540000915527344,41.68000030517578,31.789234161376957,59800,0.0,
2008-10-01 00:00:00+00:00,42.75,43.5,42.4900016784668,31.64320945739746,88400,0.0,
2008-10-02 00:00:00+00:00,42.45000076293945,42.45000076293945,41.119998931884766,30.02234649658203,58400,0.0,
2008-10-03 00:00:00+00:00,41.790000915527344,42.31999969482422,41.130001068115234,30.09536361694336,18700,0.0,
