date,IX_Open,IX_High,IX_Low,IX_Close,IX_Volume,IX_Dividends,IX_Stock Splits
1998-09-16 00:00:00+00:00,27.239582061767575,27.34375,27.239582061767575,26.444467544555664,3120,0.0,
1998-09-17 00:00:00+00:00,27.34375,27.447917938232425,27.34375,26.54539680480957,2160,0.0,
1998-09-18 00:00:00+00:00,27.395832061767575,27.395832061767575,27.395832061767575,26.54539680480957,0,0.0,
1998-09-21 00:00:00+00:00,27.447917938232425,27.5,27.447917938232425,26.646333694458008,360,0.0,
1998-09-22 00:00:00+00:00,27.5,27.5,27.5,26.646333694458008,0,0.0,
1998-09-23 00:00:00+00:00,26.354167938232425,26.666667938232425,26.354167938232425,25.838869094848636,2520,0.0,
1998-09-24 00:00:00+00:00,27.083332061767575,27.083332061767575,27.083332061767575,26.24259757995605,360,0.0,
1998-09-25 00:00:00+00:00,27.083332061767575,27.083332061767575,27.083332061767575,26.24259757995605,0,0.0,
1998-09-28 00:00:00+00:00,27.083332061767575,27.083332061767575,27.083332061767575,26.24259757995605,0,0.0,
1998-09-29 00:00:00+00:00,28.645832061767575,28.645832061767575,28.645832061767575,27.756593704223636,120,0.0,
1998-09-30 00:00:00+00:00,28.854167938232425,28.854167938232425,28.854167938232425,27.95846176147461,960,0.0,
1998-10-01 00:00:00+00:00,28.854167938232425,28.854167938232425,28.854167938232425,27.95846176147461,0,0.0,
1998-10-02 00:00:00+00:00,28.75,28.75,28.75,27.85753059387207,600,0.0,
1998-10-05 00:00:00+00:00,27.135417938232425,27.135417938232425,27.135417938232425,26.293067932128903,1800,0.0,
1998-10-06 00:00:00+00:00,26.458332061767575,26.458332061767575,26.145832061767575,25.334203720092773,2400,0.0,
1998-10-07 00:00:00+00:00,28.645832061767575,28.645832061767575,28.072917938232425,27.20146369934082,2160,0.0,
1998-10-08 00:00:00+00:00,28.072917938232425,28.072917938232425,28.072917938232425,27.20146369934082,0,0.0,
1998-10-09 00:00:00+00:00,28.28125,29.0625,28.28125,27.807064056396484,13560,0.0,
1998-10-12 00:00:00+00:00,28.75,29.114582061767575,28.75,28.21079444885254,2880,0.0,
1998-10-13 00:00:00+00:00,29.114582061767575,29.114582061767575,29.114582061767575,28.21079444885254,120,0.0,
1998-10-14 00:00:00+00:00,29.114582061767575,29.114582061767575,28.541667938232425,27.655662536621094,2640,0.0,
1998-10-15 00:00:00+00:00,28.229167938232425,28.385417938232425,28.229167938232425,27.50426483154297,720,0.0,
1998-10-16 00:00:00+00:00,28.541667938232425,28.854167938232425,28.541667938232425,27.95846176147461,2040,0.0,
1998-10-19 00:00:00+00:00,28.854167938232425,28.854167938232425,28.854167938232425,27.95846176147461,0,0.0,
1998-10-20 00:00:00+00:00,28.854167938232425,28.854167938232425,28.854167938232425,27.95846176147461,0,0.0,
1998-10-21 00:00:00+00:00,28.854167938232425,28.854167938232425,28.854167938232425,27.95846176147461,0,0.0,
1998-10-22 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,720,0.0,
1998-10-23 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-10-26 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-10-27 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-10-28 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-10-29 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-10-30 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-02 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-03 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-04 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-05 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,480,0.0,
1998-11-06 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-09 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-10 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-11 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-12 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-13 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-16 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-11-17 00:00:00+00:00,30.0,30.0,29.84375,28.917325973510746,240,0.0,
1998-11-18 00:00:00+00:00,29.84375,29.84375,29.84375,28.917325973510746,0,0.0,
1998-11-19 00:00:00+00:00,29.84375,29.84375,29.84375,28.917325973510746,0,0.0,
1998-11-20 00:00:00+00:00,30.208332061767575,30.208332061767575,30.208332061767575,29.27058982849121,240,0.0,
1998-11-23 00:00:00+00:00,30.208332061767575,30.208332061767575,30.208332061767575,29.27058982849121,0,0.0,
1998-11-24 00:00:00+00:00,30.208332061767575,30.208332061767575,30.208332061767575,29.27058982849121,0,0.0,
1998-11-25 00:00:00+00:00,30.208332061767575,30.208332061767575,30.208332061767575,29.27058982849121,0,0.0,
1998-11-27 00:00:00+00:00,30.208332061767575,30.208332061767575,30.208332061767575,29.27058982849121,0,0.0,
1998-11-30 00:00:00+00:00,30.208332061767575,30.208332061767575,30.208332061767575,29.27058982849121,0,0.0,
1998-12-01 00:00:00+00:00,30.104167938232425,30.104167938232425,29.791667938232425,28.86686134338379,240,0.0,
1998-12-02 00:00:00+00:00,29.791667938232425,29.791667938232425,29.791667938232425,28.86686134338379,0,0.0,
1998-12-03 00:00:00+00:00,29.791667938232425,29.791667938232425,29.791667938232425,28.86686134338379,0,0.0,
1998-12-04 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,480,0.0,
1998-12-07 00:00:00+00:00,30.0,30.0,30.0,29.068723678588867,0,0.0,
1998-12-08 00:00:00+00:00,30.0,30.208332061767575,30.0,29.27058982849121,1440,0.0,
1998-12-09 00:00:00+00:00,30.208332061767575,30.208332061767575,30.208332061767575,29.27058982849121,0,0.0,
1998-12-10 00:00:00+00:00,31.770832061767575,31.979167938232425,31.770832061767575,30.9864559173584,600,0.0,
1998-12-11 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-14 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-15 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-16 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-17 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-18 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-21 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-22 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-23 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-24 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-28 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-29 00:00:00+00:00,31.979167938232425,31.979167938232425,31.979167938232425,30.9864559173584,0,0.0,
1998-12-30 00:00:00+00:00,30.833332061767575,30.833332061767575,30.833332061767575,29.87618827819824,360,0.0,
1998-12-31 00:00:00+00:00,31.666667938232425,31.666667938232425,31.666667938232425,30.68365859985352,120,0.0,
1999-01-04 00:00:00+00:00,31.875,32.08333206176758,31.875,31.087387084960938,480,0.0,
1999-01-05 00:00:00+00:00,32.08333206176758,32.08333206176758,32.08333206176758,31.087387084960938,0,0.0,
1999-01-06 00:00:00+00:00,32.08333206176758,32.08333206176758,32.08333206176758,31.087387084960938,0,0.0,
1999-01-07 00:00:00+00:00,31.25,31.25,30.833332061767575,29.87618827819824,4800,0.0,
1999-01-08 00:00:00+00:00,30.416667938232425,30.416667938232425,29.166667938232425,28.261260986328125,3600,0.0,
1999-01-11 00:00:00+00:00,29.166667938232425,29.166667938232425,29.166667938232425,28.261260986328125,0,0.0,
1999-01-12 00:00:00+00:00,29.166667938232425,29.166667938232425,29.166667938232425,28.261260986328125,0,0.0,
1999-01-13 00:00:00+00:00,29.166667938232425,29.166667938232425,29.166667938232425,28.261260986328125,0,0.0,
1999-01-14 00:00:00+00:00,29.166667938232425,29.166667938232425,29.166667938232425,28.261260986328125,0,0.0,
1999-01-15 00:00:00+00:00,28.854167938232425,28.854167938232425,28.854167938232425,27.95846176147461,1200,0.0,
1999-01-19 00:00:00+00:00,28.333332061767575,28.333332061767575,26.875,26.04073715209961,720,0.0,
1999-01-20 00:00:00+00:00,28.020832061767575,28.333332061767575,28.020832061767575,27.251928329467773,720,0.0,
1999-01-21 00:00:00+00:00,28.125,28.125,28.125,27.251928329467773,0,0.0,
1999-01-22 00:00:00+00:00,27.916667938232425,28.125,27.916667938232425,27.251928329467773,480,0.0,
