date,SIGI_Open,SIGI_High,SIGI_Low,SIGI_Close,SIGI_Volume,SIGI_Dividends,SIGI_Stock Splits
1980-03-17 00:00:00+00:00,0.0,1.0,0.8888890147209167,0.3179842531681061,127800,0.0,
1980-03-18 00:00:00+00:00,0.0,0.9444440007209778,0.8333330154418945,0.298110157251358,140400,0.0,
1980-03-19 00:00:00+00:00,0.0,0.9444440007209778,0.8333330154418945,0.298110157251358,136800,0.0,
1980-03-20 00:00:00+00:00,0.0,0.9722219705581664,0.8611109852790833,0.3080471158027649,163800,0.0,
1980-03-21 00:00:00+00:00,0.0,0.9722219705581664,0.8611109852790833,0.3080471158027649,21600,0.0,
1980-03-24 00:00:00+00:00,0.0,0.9444440007209778,0.8333330154418945,0.298110157251358,93600,0.0,
1980-03-25 00:00:00+00:00,0.0,0.9166669845581056,0.8055559992790222,0.2881733477115631,115200,0.0,
1980-03-26 00:00:00+00:00,0.0,0.9166669845581056,0.8055559992790222,0.2881733477115631,81000,0.0,
1980-03-27 00:00:00+00:00,0.0,0.875,0.7638890147209167,0.2732677459716797,169200,0.0,
1980-03-28 00:00:00+00:00,0.0,0.8888890147209167,0.7777780294418335,0.2782361507415771,154800,0.0,
1980-03-31 00:00:00+00:00,0.0,0.9444440007209778,0.8333330154418945,0.298110157251358,136800,0.0,
1980-04-01 00:00:00+00:00,0.0,1.0,0.8888890147209167,0.3179842531681061,82800,0.0,
1980-04-02 00:00:00+00:00,0.0,1.055556058883667,0.9444440007209778,0.3378580510616302,135000,0.0,
1980-04-03 00:00:00+00:00,0.0,1.055556058883667,0.9444440007209778,0.3378580510616302,30600,0.0,
1980-04-07 00:00:00+00:00,0.0,1.0277780294418335,0.9166669845581056,0.3279213905334472,99000,0.0,
1980-04-08 00:00:00+00:00,0.0,1.055556058883667,0.9444440007209778,0.3378580510616302,41400,0.0,
1980-04-09 00:00:00+00:00,0.0,1.055556058883667,0.9444440007209778,0.3378580510616302,172800,0.0,
1980-04-10 00:00:00+00:00,0.0,1.055556058883667,0.9444440007209778,0.3378580510616302,64800,0.0,
1980-04-11 00:00:00+00:00,0.0,1.055556058883667,0.9444440007209778,0.3378580510616302,1800,0.0,
1980-04-14 00:00:00+00:00,0.9444440007209778,0.9444440007209778,0.9444440007209778,0.3378580510616302,0,0.0,
1980-04-15 00:00:00+00:00,0.0,1.111111044883728,1.0,0.357732206583023,336600,0.0,
