date,UIS_Open,UIS_High,UIS_Low,UIS_Close,UIS_Volume,UIS_Dividends,UIS_Stock Splits
1972-06-01 00:00:00+00:00,310.625,310.625,310.625,266.705078125,0,0.0,
1972-06-02 00:00:00+00:00,310.0,310.0,310.0,266.1683654785156,0,0.0,
1972-06-05 00:00:00+00:00,308.75,308.75,308.75,265.0951232910156,0,0.0,
1972-06-06 00:00:00+00:00,302.0833435058594,302.0833435058594,302.0833435058594,259.37109375,0,0.0,
1972-06-07 00:00:00+00:00,298.9583435058594,298.9583435058594,298.9583435058594,256.6879577636719,0,0.0,
1972-06-08 00:00:00+00:00,300.8333435058594,300.8333435058594,300.8333435058594,258.2978210449219,0,0.0,
1972-06-09 00:00:00+00:00,300.8333435058594,300.8333435058594,300.8333435058594,258.2978210449219,0,0.0,
1972-06-12 00:00:00+00:00,305.2083435058594,305.2083435058594,305.2083435058594,262.05426025390625,0,0.0,
1972-06-13 00:00:00+00:00,308.125,308.125,308.125,264.5585021972656,0,0.0,
1972-06-14 00:00:00+00:00,311.4583435058594,311.4583435058594,311.4583435058594,267.4205627441406,0,0.0,
1972-06-15 00:00:00+00:00,309.5833435058594,309.5833435058594,309.5833435058594,265.8106994628906,0,0.0,
1972-06-16 00:00:00+00:00,309.375,309.375,309.375,265.6318054199219,0,0.0,
1972-06-19 00:00:00+00:00,308.3333435058594,308.3333435058594,308.3333435058594,264.73736572265625,0,0.0,
1972-06-20 00:00:00+00:00,312.2916564941406,312.2916564941406,312.2916564941406,268.1360168457031,0,0.0,
1972-06-21 00:00:00+00:00,314.7916564941406,314.7916564941406,314.7916564941406,270.28253173828125,0,0.0,
1972-06-22 00:00:00+00:00,317.2916564941406,317.2916564941406,317.2916564941406,272.4291076660156,0,0.0,
1972-06-23 00:00:00+00:00,316.0416564941406,316.0416564941406,316.0416564941406,271.3559265136719,0,0.0,
1972-06-26 00:00:00+00:00,312.7083435058594,312.7083435058594,312.7083435058594,268.49383544921875,0,0.0,
1972-06-27 00:00:00+00:00,308.9583435058594,308.9583435058594,308.9583435058594,265.2740478515625,0,0.0,
1972-06-28 00:00:00+00:00,304.5833435058594,304.5833435058594,304.5833435058594,261.5176086425781,0,0.0,
1972-06-29 00:00:00+00:00,303.9583435058594,303.9583435058594,303.9583435058594,260.98101806640625,0,0.0,
1972-06-30 00:00:00+00:00,305.8333435058594,305.8333435058594,305.8333435058594,262.5909118652344,0,0.0,
1972-07-03 00:00:00+00:00,305.8333435058594,305.8333435058594,305.8333435058594,262.5909118652344,0,0.0,
1972-07-05 00:00:00+00:00,311.4583435058594,311.4583435058594,311.4583435058594,267.4205627441406,0,0.0,
1972-07-06 00:00:00+00:00,318.5416564941406,318.5416564941406,318.5416564941406,273.5023803710937,0,0.0,
1972-07-07 00:00:00+00:00,319.375,319.375,319.375,274.21783447265625,0,0.0,
1972-07-10 00:00:00+00:00,313.5416564941406,313.5416564941406,313.5416564941406,269.2093200683594,0,0.0,
1972-07-11 00:00:00+00:00,308.3333435058594,308.3333435058594,308.3333435058594,264.73736572265625,0,0.0,
1972-07-12 00:00:00+00:00,306.4583435058594,306.4583435058594,306.4583435058594,263.1275634765625,0,0.0,
1972-07-13 00:00:00+00:00,305.0,305.0,305.0,261.8753662109375,0,0.0,
1972-07-14 00:00:00+00:00,312.2916564941406,312.2916564941406,312.2916564941406,268.1360168457031,0,0.0,
1972-07-17 00:00:00+00:00,313.125,313.125,313.125,268.8515319824219,0,0.0,
