date,VPL_Open,VPL_High,VPL_Low,VPL_Close,VPL_Volume,VPL_Dividends,VPL_Stock Splits
2005-03-10 00:00:00+00:00,51.0,51.20000076293945,50.900001525878906,30.396747589111328,63100,0.0,
2005-03-11 00:00:00+00:00,51.20000076293945,51.400001525878906,51.09999847412109,30.426517486572266,25700,0.0,
2005-03-14 00:00:00+00:00,50.75,50.84999847412109,50.59999847412109,30.277664184570312,33700,0.0,
2005-03-15 00:00:00+00:00,50.84999847412109,50.84999847412109,50.54999923706055,30.099016189575195,19000,0.0,
2005-03-16 00:00:00+00:00,50.650001525878906,50.84999847412109,50.5,30.116891860961918,61600,0.0,
2005-03-17 00:00:00+00:00,50.70000076293945,50.77999877929688,50.5,30.1585693359375,21900,0.0,
2005-03-18 00:00:00+00:00,50.869998931884766,50.900001525878906,50.75,30.247882843017575,11800,0.0,
2005-03-21 00:00:00+00:00,50.75,50.75,50.54999923706055,30.18833923339844,28500,0.0,
2005-03-22 00:00:00+00:00,50.66999816894531,50.900001525878906,50.25,29.920391082763672,22300,0.0,
2005-03-23 00:00:00+00:00,49.880001068115234,49.880001068115234,49.75,29.694129943847656,6200,0.0,
2005-03-24 00:00:00+00:00,49.45000076293945,49.54999923706055,49.34999847412109,29.50359535217285,16600,0.0,
2005-03-28 00:00:00+00:00,49.54999923706055,49.70000076293945,49.34999847412109,29.56313705444336,6200,0.0,
2005-03-29 00:00:00+00:00,48.900001525878906,49.040000915527344,48.45000076293945,28.937936782836918,14600,0.0,
2005-03-30 00:00:00+00:00,48.5,48.880001068115234,48.5,29.10465240478516,9700,0.0,
2005-03-31 00:00:00+00:00,49.25,49.25,48.83000183105469,29.116573333740234,19000,0.0,
2005-04-01 00:00:00+00:00,49.400001525878906,49.400001525878906,48.720001220703125,29.0093936920166,57800,0.0,
2005-04-04 00:00:00+00:00,48.650001525878906,48.79999923706055,48.34999847412109,29.057018280029297,7600,0.0,
2005-04-05 00:00:00+00:00,48.900001525878906,49.09999847412109,48.84999847412109,29.20588493347168,8700,0.0,
2005-04-06 00:00:00+00:00,49.09999847412109,49.15999984741211,49.0,29.17609977722168,2100,0.0,
2005-04-07 00:00:00+00:00,49.34999847412109,49.400001525878906,49.25,29.3547477722168,7800,0.0,
2005-04-08 00:00:00+00:00,49.34999847412109,49.400001525878906,49.0,29.17609977722168,42600,0.0,
2005-04-11 00:00:00+00:00,49.400001525878906,49.400001525878906,49.04999923706055,29.38451766967773,5200,0.0,
2005-04-12 00:00:00+00:00,48.7400016784668,49.16999816894531,48.61000061035156,29.277324676513672,5900,0.0,
2005-04-13 00:00:00+00:00,49.04999923706055,49.150001525878906,48.650001525878906,29.086793899536133,58400,0.0,
2005-04-14 00:00:00+00:00,48.43999862670898,48.43999862670898,47.810001373291016,28.46754646301269,64100,0.0,
2005-04-15 00:00:00+00:00,47.63999938964844,47.75,47.38999938964844,28.21746826171875,5600,0.0,
2005-04-18 00:00:00+00:00,46.45000076293945,46.790000915527344,46.45000076293945,27.83043670654297,16700,0.0,
2005-04-19 00:00:00+00:00,46.84000015258789,47.43999862670898,46.84000015258789,28.24722671508789,22800,0.0,
2005-04-20 00:00:00+00:00,47.18999862670898,47.18999862670898,46.75,27.86615562438965,161800,0.0,
2005-04-21 00:00:00+00:00,47.45000076293945,47.77999877929688,47.400001525878906,28.372270584106445,3400,0.0,
2005-04-22 00:00:00+00:00,47.79999923706055,48.18999862670898,47.459999084472656,28.25914764404297,63500,0.0,
2005-04-25 00:00:00+00:00,47.9900016784668,48.18999862670898,47.70000076293945,28.664031982421875,12700,0.0,
2005-04-26 00:00:00+00:00,47.75,47.75,47.45000076293945,28.2531852722168,9900,0.0,
2005-04-27 00:00:00+00:00,47.29999923706055,47.84000015258789,47.29999923706055,28.46159553527832,56500,0.0,
2005-04-28 00:00:00+00:00,47.650001525878906,47.650001525878906,47.25,28.16387367248535,126300,0.0,
2005-04-29 00:00:00+00:00,47.79999923706055,48.04999923706055,47.650001525878906,28.568767547607425,205900,0.0,
2005-05-02 00:00:00+00:00,48.20000076293945,48.20000076293945,48.04999923706055,28.68190193176269,58300,0.0,
2005-05-03 00:00:00+00:00,48.0,48.29999923706055,48.0,28.729537963867188,35200,0.0,
2005-05-04 00:00:00+00:00,48.34999847412109,48.70000076293945,48.34999847412109,28.937936782836918,4400,0.0,
2005-05-05 00:00:00+00:00,48.72999954223633,48.7400016784668,48.54999923706055,29.021303176879883,78000,0.0,
2005-05-06 00:00:00+00:00,48.900001525878906,48.900001525878906,48.720001220703125,29.0093936920166,4000,0.0,
2005-05-09 00:00:00+00:00,48.59999847412109,48.84000015258789,48.54999923706055,29.08083724975586,21500,0.0,
2005-05-10 00:00:00+00:00,48.54999923706055,48.54999923706055,48.29999923706055,28.759307861328125,5800,0.0,
2005-05-11 00:00:00+00:00,48.400001525878906,48.400001525878906,48.400001525878906,28.818849563598636,500,0.0,
2005-05-12 00:00:00+00:00,48.0099983215332,48.09999847412109,47.79999923706055,28.46159553527832,26400,0.0,
2005-05-13 00:00:00+00:00,47.59999847412109,47.61000061035156,47.400001525878906,28.22341537475586,10400,0.0,
2005-05-16 00:00:00+00:00,47.09999847412109,47.2400016784668,47.0,28.128154754638672,2400,0.0,
2005-05-17 00:00:00+00:00,46.77000045776367,46.97999954223633,46.77000045776367,27.97334289550781,6500,0.0,
2005-05-18 00:00:00+00:00,46.869998931884766,47.4900016784668,46.84999847412109,28.277009963989254,19000,0.0,
2005-05-19 00:00:00+00:00,47.5,47.650001525878906,47.400001525878906,28.26510238647461,9300,0.0,
2005-05-20 00:00:00+00:00,47.33000183105469,47.34999847412109,47.18000030517578,28.16387367248535,13600,0.0,
2005-05-23 00:00:00+00:00,47.650001525878906,47.86000061035156,47.59999847412109,28.449684143066406,31400,0.0,
2005-05-24 00:00:00+00:00,47.720001220703125,47.900001525878906,47.470001220703125,28.40204620361328,40600,0.0,
2005-05-25 00:00:00+00:00,47.5,47.52000045776367,47.20000076293945,28.146015167236328,29400,0.0,
2005-05-26 00:00:00+00:00,47.29999923706055,47.400001525878906,47.25,28.22341537475586,8800,0.0,
2005-05-27 00:00:00+00:00,47.5,47.59000015258789,47.470001220703125,28.312744140625,12500,0.0,
2005-05-31 00:00:00+00:00,47.650001525878906,47.650001525878906,47.5,28.372270584106445,20300,0.0,
2005-06-01 00:00:00+00:00,47.77000045776367,48.20000076293945,47.77000045776367,28.669994354248047,121200,0.0,
2005-06-02 00:00:00+00:00,48.150001525878906,48.150001525878906,48.09999847412109,28.64021873474121,7000,0.0,
2005-06-03 00:00:00+00:00,48.20000076293945,48.20000076293945,48.0,28.586626052856445,7100,0.0,
2005-06-06 00:00:00+00:00,48.54999923706055,48.650001525878906,48.41999816894531,28.967716217041016,11100,0.0,
2005-06-07 00:00:00+00:00,48.59999847412109,48.900001525878906,48.59999847412109,28.97960662841797,10800,0.0,
2005-06-08 00:00:00+00:00,48.75,48.95000076293945,48.619998931884766,28.99748420715332,15900,0.0,
2005-06-09 00:00:00+00:00,48.25,48.45000076293945,48.20000076293945,28.848617553710938,6800,0.0,
2005-06-10 00:00:00+00:00,48.29999923706055,48.29999923706055,48.0,28.64021873474121,10500,0.0,
2005-06-13 00:00:00+00:00,47.95000076293945,48.09999847412109,47.83000183105469,28.58067512512207,15000,0.0,
2005-06-14 00:00:00+00:00,48.0,48.09000015258789,47.83000183105469,28.58067512512207,6200,0.0,
2005-06-15 00:00:00+00:00,48.25,48.25,48.25,28.729537963867188,900,0.0,
2005-06-16 00:00:00+00:00,48.58000183105469,48.790000915527344,48.31999969482422,29.051069259643555,15500,0.0,
2005-06-17 00:00:00+00:00,49.29999923706055,49.38999938964844,49.20000076293945,29.408323287963867,29100,0.0,
2005-06-20 00:00:00+00:00,49.0,49.04999923706055,48.79999923706055,29.170150756835938,17500,0.0,
2005-06-21 00:00:00+00:00,49.150001525878906,49.29999923706055,49.09999847412109,29.3249626159668,29900,0.0,
2005-06-22 00:00:00+00:00,49.29999923706055,49.29999923706055,49.09999847412109,29.289236068725582,7100,0.0,
2005-06-23 00:00:00+00:00,49.150001525878906,49.15999984741211,48.900001525878906,29.15823554992676,10300,0.0,
2005-06-24 00:00:00+00:00,48.84999847412109,48.900001525878906,48.65999984741211,29.08083724975586,15800,0.0,
2005-06-27 00:00:00+00:00,48.63999938964844,48.720001220703125,48.45000076293945,28.908164978027344,5700,0.0,
2005-06-28 00:00:00+00:00,48.650001525878906,48.77999877929688,48.459999084472656,29.04511070251465,1300,0.0,
2005-06-29 00:00:00+00:00,48.650001525878906,48.7400016784668,48.41999816894531,28.836708068847656,22300,0.0,
2005-06-30 00:00:00+00:00,48.59999847412109,48.650001525878906,48.40999984741211,28.91412734985352,17600,0.0,
2005-07-01 00:00:00+00:00,48.54999923706055,48.54999923706055,48.369998931884766,28.86648750305176,17500,0.0,
2005-07-05 00:00:00+00:00,48.29999923706055,48.45000076293945,48.13999938964844,28.848617553710938,10500,0.0,
2005-07-06 00:00:00+00:00,48.29999923706055,48.29999923706055,47.79999923706055,28.664031982421875,25300,0.0,
2005-07-07 00:00:00+00:00,47.5,47.77999877929688,47.5,28.431825637817383,14400,0.0,
2005-07-08 00:00:00+00:00,48.0,48.290000915527344,48.0,28.75334930419922,6700,0.0,
2005-07-11 00:00:00+00:00,48.290000915527344,48.52000045776367,48.27999877929688,28.89030647277832,9400,0.0,
2005-07-12 00:00:00+00:00,48.7400016784668,49.0099983215332,48.59999847412109,29.182064056396484,36300,0.0,
2005-07-13 00:00:00+00:00,48.5,48.650001525878906,48.34999847412109,28.848617553710938,8000,0.0,
2005-07-14 00:00:00+00:00,48.79999923706055,48.84999847412109,48.77999877929688,29.051069259643555,3400,0.0,
2005-07-15 00:00:00+00:00,48.61000061035156,48.84999847412109,48.61000061035156,29.086793899536133,9500,0.0,
2005-07-18 00:00:00+00:00,48.84000015258789,49.15999984741211,48.5099983215332,28.884357452392575,17800,0.0,
2005-07-19 00:00:00+00:00,48.619998931884766,48.84000015258789,48.41999816894531,29.08083724975586,13800,0.0,
2005-07-20 00:00:00+00:00,48.75,48.93999862670898,48.52999877929688,29.12252616882324,9200,0.0,
2005-07-21 00:00:00+00:00,49.27999877929688,49.52999877929688,49.09999847412109,29.479785919189453,26200,0.0,
2005-07-22 00:00:00+00:00,49.5,49.59000015258789,49.22999954223633,29.46787452697754,11800,0.0,
2005-07-25 00:00:00+00:00,49.29999923706055,49.5,49.08000183105469,29.2237491607666,16300,0.0,
2005-07-26 00:00:00+00:00,48.900001525878906,49.060001373291016,48.720001220703125,29.062976837158203,20200,0.0,
2005-07-27 00:00:00+00:00,48.34999847412109,49.2599983215332,48.34999847412109,29.3249626159668,5800,0.0,
2005-07-28 00:00:00+00:00,49.29999923706055,49.400001525878906,49.150001525878906,29.414283752441406,3800,0.0,
2005-07-29 00:00:00+00:00,49.45000076293945,49.45000076293945,49.34999847412109,29.40237617492676,3800,0.0,
2005-08-01 00:00:00+00:00,49.81999969482422,49.84999847412109,49.65999984741211,29.682228088378903,3300,0.0,
2005-08-02 00:00:00+00:00,49.93999862670898,50.2400016784668,49.90999984741211,29.914445877075195,4000,0.0,
2005-08-03 00:00:00+00:00,50.18999862670898,50.220001220703125,50.0,29.90253448486328,12400,0.0,
2005-08-04 00:00:00+00:00,50.09999847412109,50.09999847412109,49.709999084472656,29.706037521362305,8500,0.0,
2005-08-05 00:00:00+00:00,49.43999862670898,49.43999862670898,48.9900016784668,29.289236068725582,15800,0.0,
2005-08-08 00:00:00+00:00,49.41999816894531,49.4900016784668,49.11000061035156,29.241607666015625,5000,0.0,
2005-08-09 00:00:00+00:00,49.84999847412109,49.970001220703125,49.68000030517578,29.729860305786133,19200,0.0,
2005-08-10 00:00:00+00:00,50.7599983215332,51.27999877929688,50.7599983215332,30.34316062927246,67000,0.0,
2005-08-11 00:00:00+00:00,51.75,51.9900016784668,51.70000076293945,30.956439971923828,17700,0.0,
2005-08-12 00:00:00+00:00,51.900001525878906,51.97999954223633,51.709999084472656,30.95049476623535,25600,0.0,
2005-08-15 00:00:00+00:00,52.040000915527344,52.5,52.0,31.26011276245117,12900,0.0,
2005-08-16 00:00:00+00:00,52.29999923706055,52.29999923706055,51.970001220703125,31.063631057739254,25000,0.0,
2005-08-17 00:00:00+00:00,51.95000076293945,52.02999877929688,51.88999938964844,30.89690971374512,9900,0.0,
2005-08-18 00:00:00+00:00,51.59999847412109,51.720001220703125,51.45000076293945,30.795677185058597,12100,0.0,
2005-08-19 00:00:00+00:00,51.81999969482422,51.83000183105469,51.75,30.86117172241211,19600,0.0,
2005-08-22 00:00:00+00:00,52.040000915527344,52.79999923706055,52.040000915527344,31.43874740600586,21200,0.0,
2005-08-23 00:00:00+00:00,52.5,52.59999847412109,52.29999923706055,31.236305236816406,11100,0.0,
2005-08-24 00:00:00+00:00,52.34999847412109,52.400001525878906,52.0,31.01002311706543,19800,0.0,
2005-08-25 00:00:00+00:00,52.25,52.5,52.16999816894531,31.26011276245117,11800,0.0,
2005-08-26 00:00:00+00:00,52.54999923706055,52.54999923706055,52.25,31.11126708984375,13900,0.0,
2005-08-29 00:00:00+00:00,52.0099983215332,52.13999938964844,51.93000030517578,31.04575729370117,18100,0.0,
2005-08-30 00:00:00+00:00,51.95000076293945,51.95000076293945,51.52000045776367,30.68255615234375,6800,0.0,
2005-08-31 00:00:00+00:00,51.900001525878906,52.400001525878906,51.720001220703125,31.15889358520508,31100,0.0,
2005-09-01 00:00:00+00:00,52.68999862670898,53.09000015258789,52.68999862670898,31.61142349243164,17000,0.0,
2005-09-02 00:00:00+00:00,53.040000915527344,53.29999923706055,52.97999954223633,31.670957565307617,19100,0.0,
2005-09-06 00:00:00+00:00,53.54999923706055,53.84999847412109,53.400001525878906,31.94487190246582,12900,0.0,
2005-09-07 00:00:00+00:00,53.41999816894531,53.45000076293945,53.25,31.71860122680664,35100,0.0,
2005-09-08 00:00:00+00:00,53.04999923706055,53.25,52.93000030517578,31.51614570617676,12500,0.0,
2005-09-09 00:00:00+00:00,53.900001525878906,54.119998931884766,53.70000076293945,32.1711311340332,15900,0.0,
2005-09-12 00:00:00+00:00,54.18000030517578,54.5,54.0,32.2783088684082,42600,0.0,
2005-09-13 00:00:00+00:00,54.08000183105469,54.09999847412109,53.83000183105469,32.06989669799805,23200,0.0,
2005-09-14 00:00:00+00:00,54.08000183105469,54.220001220703125,53.7599983215332,32.0103645324707,22200,0.0,
2005-09-15 00:00:00+00:00,54.68000030517578,54.77999877929688,54.0099983215332,32.31998062133789,23100,0.0,
2005-09-16 00:00:00+00:00,54.79999923706055,54.810001373291016,54.52000045776367,32.55219650268555,25800,0.0,
2005-09-19 00:00:00+00:00,54.59999847412109,54.68000030517578,54.470001220703125,32.45097351074219,31000,0.0,
2005-09-20 00:00:00+00:00,55.20000076293945,55.68999862670898,54.900001525878906,32.689151763916016,29700,0.0,
2005-09-21 00:00:00+00:00,55.34999847412109,55.59000015258789,54.5,33.0285530090332,23400,0.0,
2005-09-22 00:00:00+00:00,55.2599983215332,55.400001525878906,54.86000061035156,32.86182403564453,41500,0.0,
2005-09-23 00:00:00+00:00,55.0,55.400001525878906,54.81999969482422,32.82608795166016,24600,0.0,
2005-09-26 00:00:00+00:00,55.84999847412109,56.0,55.650001525878906,33.213138580322266,25500,0.0,
2005-09-27 00:00:00+00:00,55.5,55.5,55.2400016784668,33.0285530090332,29100,0.0,
2005-09-28 00:00:00+00:00,56.45000076293945,56.59000015258789,56.27999877929688,33.61206817626953,29300,0.0,
2005-09-29 00:00:00+00:00,57.34999847412109,58.02999877929688,57.13999938964844,34.52903366088867,53600,0.0,
2005-09-30 00:00:00+00:00,57.09999847412109,57.310001373291016,56.900001525878906,34.00505065917969,62700,0.0,
2005-10-03 00:00:00+00:00,57.0099983215332,57.08000183105469,56.45000076293945,33.70138168334961,48700,0.0,
2005-10-04 00:00:00+00:00,56.84999847412109,57.04999923706055,56.54999923706055,33.671607971191406,47400,0.0,
2005-10-05 00:00:00+00:00,56.20000076293945,56.20000076293945,55.08000183105469,32.89159393310547,47300,0.0,
2005-10-06 00:00:00+00:00,55.040000915527344,55.08000183105469,54.18000030517578,32.480735778808594,55300,0.0,
2005-10-07 00:00:00+00:00,55.0,55.33000183105469,54.790000915527344,32.629600524902344,32300,0.0,
2005-10-10 00:00:00+00:00,54.900001525878906,54.93000030517578,54.54999923706055,32.570068359375,38900,0.0,
2005-10-11 00:00:00+00:00,55.5,55.810001373291016,55.27999877929688,33.04046630859375,44000,0.0,
2005-10-12 00:00:00+00:00,55.5,55.70000076293945,55.290000915527344,33.05236053466797,41300,0.0,
2005-10-13 00:00:00+00:00,55.34999847412109,55.40999984741211,55.06999969482422,32.9451789855957,36000,0.0,
2005-10-14 00:00:00+00:00,55.0,55.79999923706055,54.810001373291016,33.177398681640625,31300,0.0,
2005-10-17 00:00:00+00:00,54.93999862670898,55.43000030517578,54.79999923706055,32.77846908569336,31200,0.0,
2005-10-18 00:00:00+00:00,54.59999847412109,54.59999847412109,54.0099983215332,32.1651611328125,45200,0.0,
2005-10-19 00:00:00+00:00,53.86000061035156,53.86000061035156,53.09000015258789,31.90318298339844,34000,0.0,
2005-10-20 00:00:00+00:00,53.79999923706055,53.91999816894531,53.5,32.028228759765625,29100,0.0,
2005-10-21 00:00:00+00:00,54.0,54.02000045776367,53.59999847412109,31.921051025390625,67200,0.0,
2005-10-24 00:00:00+00:00,53.75,54.34000015258789,53.7400016784668,32.35570526123047,26900,0.0,
2005-10-25 00:00:00+00:00,54.45000076293945,54.66999816894531,54.18000030517578,32.35570526123047,159600,0.0,
2005-10-26 00:00:00+00:00,54.61000061035156,55.13999938964844,54.61000061035156,32.59388732910156,23400,0.0,
2005-10-27 00:00:00+00:00,55.5,55.5,54.650001525878906,32.54030227661133,27800,0.0,
2005-10-28 00:00:00+00:00,54.869998931884766,55.68999862670898,54.79999923706055,32.695098876953125,27500,0.0,
2005-10-31 00:00:00+00:00,55.650001525878906,55.900001525878906,55.400001525878906,33.177398681640625,28800,0.0,
2005-11-01 00:00:00+00:00,56.20000076293945,56.970001220703125,55.93999862670898,33.48703384399414,51800,0.0,
2005-11-02 00:00:00+00:00,56.0,56.630001068115234,55.900001525878906,33.54656219482422,46100,0.0,
2005-11-03 00:00:00+00:00,56.5,57.31999969482422,56.34000015258789,33.6656608581543,71800,0.0,
2005-11-04 00:00:00+00:00,56.540000915527344,56.68000030517578,55.869998931884766,33.29054641723633,36500,0.0,
2005-11-07 00:00:00+00:00,56.34999847412109,56.4900016784668,55.95000076293945,33.52274703979492,57100,0.0,
2005-11-08 00:00:00+00:00,56.5,56.560001373291016,56.060001373291016,33.439388275146484,86900,0.0,
2005-11-09 00:00:00+00:00,56.25,56.470001220703125,56.0099983215332,33.439388275146484,85000,0.0,
2005-11-10 00:00:00+00:00,56.20000076293945,56.31999969482422,55.59999847412109,33.3441276550293,37000,0.0,
2005-11-11 00:00:00+00:00,56.54999923706055,56.68999862670898,56.27000045776367,33.58229064941406,57200,0.0,
2005-11-14 00:00:00+00:00,55.97999954223633,55.97999954223633,55.5,33.21908187866211,58200,0.0,
2005-11-15 00:00:00+00:00,55.54999923706055,55.81999969482422,55.34000015258789,32.95114517211914,38100,0.0,
2005-11-16 00:00:00+00:00,56.0,56.209999084472656,55.58000183105469,33.09404754638672,29400,0.0,
2005-11-17 00:00:00+00:00,56.97999954223633,57.2400016784668,56.72999954223633,33.86214065551758,54700,0.0,
2005-11-18 00:00:00+00:00,57.70000076293945,57.970001220703125,57.25,34.16582489013672,56100,0.0,
2005-11-21 00:00:00+00:00,57.900001525878906,58.09999847412109,57.400001525878906,34.36229705810547,63900,0.0,
2005-11-22 00:00:00+00:00,57.25,57.61000061035156,57.0,34.04077911376953,40900,0.0,
2005-11-23 00:00:00+00:00,57.79999923706055,58.04999923706055,57.52000045776367,34.338497161865234,50000,0.0,
2005-11-25 00:00:00+00:00,57.45000076293945,57.7400016784668,57.2400016784668,34.20749282836914,25300,0.0,
2005-11-28 00:00:00+00:00,57.79999923706055,58.11000061035156,57.63999938964844,34.338497161865234,39700,0.0,
2005-11-29 00:00:00+00:00,57.88999938964844,58.209999084472656,57.470001220703125,34.36827850341797,100300,0.0,
2005-11-30 00:00:00+00:00,57.59999847412109,57.93999862670898,56.93999862670898,33.939571380615234,80500,0.0,
2005-12-01 00:00:00+00:00,58.20000076293945,58.59999847412109,57.869998931884766,34.75529098510742,79700,0.0,
2005-12-02 00:00:00+00:00,58.70000076293945,58.84000015258789,58.29999923706055,34.80888366699219,101400,0.0,
2005-12-05 00:00:00+00:00,59.0,59.0099983215332,58.31999969482422,34.8982048034668,89800,0.0,
2005-12-06 00:00:00+00:00,58.79999923706055,59.41999816894531,58.54999923706055,35.195919036865234,51700,0.0,
2005-12-07 00:00:00+00:00,58.9900016784668,59.11000061035156,58.45000076293945,34.80292892456055,100600,0.0,
2005-12-08 00:00:00+00:00,58.150001525878906,58.68000030517578,58.0,34.53498840332031,53800,0.0,
2005-12-09 00:00:00+00:00,58.79999923706055,59.33000183105469,58.79999923706055,35.24949645996094,27100,0.0,
2005-12-12 00:00:00+00:00,59.7400016784668,59.97999954223633,59.560001373291016,35.66035079956055,51800,0.0,
2005-12-13 00:00:00+00:00,61.84000015258789,61.84000015258789,59.70000076293945,35.755611419677734,43700,0.0,
2005-12-14 00:00:00+00:00,60.25,60.79999923706055,60.09999847412109,35.904476165771484,81000,0.0,
2005-12-15 00:00:00+00:00,60.0,60.36000061035156,59.61000061035156,35.559120178222656,99400,0.0,
2005-12-16 00:00:00+00:00,60.400001525878906,60.43999862670898,59.70000076293945,35.85089874267578,48400,0.0,
2005-12-19 00:00:00+00:00,60.70000076293945,60.75,60.04999923706055,35.755611419677734,100600,0.0,
2005-12-20 00:00:00+00:00,60.84999847412109,61.02999877929688,60.5099983215332,36.22599792480469,44000,0.0,
2005-12-21 00:00:00+00:00,61.45000076293945,61.540000915527344,61.13999938964844,36.47608947753906,98400,0.0,
2005-12-22 00:00:00+00:00,61.70000076293945,62.06999969482422,61.70000076293945,36.78572082519531,52000,0.0,
2005-12-23 00:00:00+00:00,61.77999877929688,62.09999847412109,61.59999847412109,36.92860412597656,71300,0.0,
2005-12-27 00:00:00+00:00,60.900001525878906,60.900001525878906,59.869998931884766,36.23345184326172,154100,0.93,
2005-12-28 00:00:00+00:00,60.84999847412109,60.9900016784668,60.31999969482422,36.54778289794922,63700,0.0,
2005-12-29 00:00:00+00:00,61.20000076293945,61.33000183105469,60.68000030517578,36.75331878662109,62400,0.0,
2005-12-30 00:00:00+00:00,60.79999923706055,60.88999938964844,60.220001220703125,36.807716369628906,65500,0.0,
2006-01-03 00:00:00+00:00,60.75,62.119998931884766,60.75,37.55125427246094,123700,0.0,
2006-01-04 00:00:00+00:00,62.79999923706055,63.290000915527344,62.369998931884766,38.06507110595703,117700,0.0,
2006-01-05 00:00:00+00:00,62.84999847412109,62.95000076293945,62.43999862670898,37.82933044433594,82000,0.0,
2006-01-06 00:00:00+00:00,63.400001525878906,63.880001068115234,63.11000061035156,38.29477691650391,140800,0.0,
2006-01-09 00:00:00+00:00,63.27999877929688,63.75,63.20000076293945,38.306861877441406,310300,0.0,
2006-01-10 00:00:00+00:00,62.68999862670898,63.130001068115234,62.2400016784668,37.901851654052734,201100,0.0,
2006-01-11 00:00:00+00:00,63.400001525878906,63.7599983215332,63.16999816894531,38.39754486083984,87800,0.0,
2006-01-12 00:00:00+00:00,63.54999923706055,63.72999954223633,62.959999084472656,38.101341247558594,88900,0.0,
2006-01-13 00:00:00+00:00,63.0,63.43000030517578,62.900001525878906,38.27059555053711,60300,0.0,
2006-01-17 00:00:00+00:00,63.25,63.25,61.18000030517578,37.24295425415039,117100,0.0,
2006-01-18 00:00:00+00:00,59.84999847412109,60.38999938964844,59.540000915527344,36.179046630859375,155700,0.0,
2006-01-19 00:00:00+00:00,61.400001525878906,61.54999923706055,60.869998931884766,37.12810897827149,127600,0.0,
2006-01-20 00:00:00+00:00,61.63999938964844,61.7599983215332,59.79999923706055,36.26970672607422,89000,0.0,
2006-01-23 00:00:00+00:00,60.400001525878906,61.20000076293945,60.400001525878906,36.83794784545898,115600,0.0,
2006-01-24 00:00:00+00:00,61.59999847412109,61.72999954223633,61.20000076293945,37.09788513183594,74000,0.0,
2006-01-25 00:00:00+00:00,61.66999816894531,61.70000076293945,60.59999847412109,36.83794784545898,222300,0.0,
2006-01-26 00:00:00+00:00,62.29999923706055,62.34999847412109,62.02999877929688,37.66005706787109,132300,0.0,
2006-01-27 00:00:00+00:00,63.29999923706055,63.66999816894531,63.16999816894531,38.33709716796875,68500,0.0,
2006-01-30 00:00:00+00:00,63.4900016784668,63.68000030517578,63.04999923706055,38.276641845703125,67200,0.0,
2006-01-31 00:00:00+00:00,63.54999923706055,63.810001373291016,63.31999969482422,38.46402359008789,48300,0.0,
2006-02-01 00:00:00+00:00,63.29999923706055,63.63999938964844,63.02999877929688,38.17387771606445,86700,0.0,
2006-02-02 00:00:00+00:00,63.130001068115234,63.369998931884766,62.29999923706055,37.83536529541016,58500,0.0,
2006-02-03 00:00:00+00:00,62.43000030517578,62.900001525878906,62.31999969482422,37.7990837097168,38700,0.0,
2006-02-06 00:00:00+00:00,62.900001525878906,62.93999862670898,62.45000076293945,37.907901763916016,91800,0.0,
2006-02-07 00:00:00+00:00,63.06999969482422,63.09000015258789,61.810001373291016,37.40616226196289,73400,0.0,
2006-02-08 00:00:00+00:00,61.5,61.790000915527344,60.70000076293945,37.34572219848633,76600,0.0,
2006-02-09 00:00:00+00:00,61.790000915527344,62.27999877929688,61.5,37.20063781738281,105800,0.0,
2006-02-10 00:00:00+00:00,61.5,62.0,60.75,36.87422943115234,89100,0.0,
2006-02-13 00:00:00+00:00,60.540000915527344,60.59000015258789,60.0099983215332,36.33620071411133,44900,0.0,
2006-02-14 00:00:00+00:00,61.09999847412109,61.70000076293945,61.0,37.20063781738281,113900,0.0,
2006-02-15 00:00:00+00:00,60.54999923706055,61.13999938964844,60.38999938964844,36.76539993286133,132600,0.0,
2006-02-16 00:00:00+00:00,60.79999923706055,61.18000030517578,60.54999923706055,36.98300552368164,34600,0.0,
2006-02-17 00:00:00+00:00,60.20000076293945,60.29999923706055,59.81999969482422,36.40270614624024,83900,0.0,
2006-02-21 00:00:00+00:00,60.45000076293945,60.630001068115234,60.0,36.51150894165039,126800,0.0,
2006-02-22 00:00:00+00:00,60.36000061035156,60.86000061035156,60.34000015258789,36.68682098388672,67400,0.0,
2006-02-23 00:00:00+00:00,61.70000076293945,61.709999084472656,61.27999877929688,37.21273040771485,54600,0.0,
2006-02-24 00:00:00+00:00,61.970001220703125,62.38999938964844,61.75,37.71445846557617,131100,0.0,
2006-02-27 00:00:00+00:00,62.84999847412109,63.2599983215332,62.68999862670898,37.99857711791992,62100,0.0,
2006-02-28 00:00:00+00:00,62.77000045776367,62.84000015258789,62.13999938964844,37.70840835571289,116900,0.0,
2006-03-01 00:00:00+00:00,62.43999862670898,62.77000045776367,62.29999923706055,37.83536529541016,54100,0.0,
