date,VGR_Open,VGR_High,VGR_Low,VGR_Close,VGR_Volume,VGR_Dividends,VGR_Stock Splits
1987-10-08 00:00:00+00:00,0.0,3.0866498947143555,3.0548288822174072,0.2041754573583603,2528587,0.0,
1987-10-09 00:00:00+00:00,3.0548288822174072,3.0866498947143555,3.0548288822174072,0.2041754573583603,405784,0.0,
1987-10-12 00:00:00+00:00,3.0548288822174072,3.0866498947143555,3.0548288822174072,0.2041754573583603,633227,0.0,
1987-10-13 00:00:00+00:00,3.0548288822174072,3.0866498947143555,3.0548288822174072,0.2041754573583603,271439,0.0,
1987-10-14 00:00:00+00:00,3.0548288822174072,3.0866498947143555,3.0548288822174072,0.2063024342060089,408141,0.0,
1987-10-15 00:00:00+00:00,3.0548288822174072,3.0548288822174072,3.0548288822174072,0.2041754573583603,359824,0.0,
1987-10-16 00:00:00+00:00,3.0548288822174072,3.0866498947143555,2.927544116973877,0.1999219357967376,1128181,0.0,
1987-10-19 00:00:00+00:00,2.9911859035491943,2.9911859035491943,1.7819830179214478,0.1191024407744407,1084971,0.0,
1987-10-20 00:00:00+00:00,1.7819830179214478,1.9410890340805051,1.2728450298309326,0.1127219200134277,756180,0.0,
1987-10-21 00:00:00+00:00,1.8138049840927124,2.259299993515014,1.8138049840927124,0.1488779336214065,557020,0.0,
1987-10-22 00:00:00+00:00,2.1320159435272217,2.1320159435272217,1.909268021583557,0.1403706073760986,144558,0.0,
1987-10-23 00:00:00+00:00,2.068373918533325,2.068373918533325,1.9729100465774536,0.1339901983737945,28676,0.0,
1987-10-26 00:00:00+00:00,2.0047309398651123,2.0365519523620605,1.8456259965896609,0.1233560070395469,417176,0.0,
1987-10-27 00:00:00+00:00,1.8774470090866089,2.0365519523620605,1.8774470090866089,0.1254828721284866,165378,0.0,
1987-10-28 00:00:00+00:00,1.8774470090866089,1.8774470090866089,1.7819830179214478,0.1233560070395469,45567,0.0,
1987-10-29 00:00:00+00:00,1.8456259965896609,2.1320159435272217,1.8138049840927124,0.1424974799156189,72279,0.0,
1987-10-30 00:00:00+00:00,2.1320159435272217,2.291121006011963,2.1320159435272217,0.1531315445899963,122167,0.0,
1987-11-02 00:00:00+00:00,2.3229429721832275,2.386584997177124,2.3229429721832275,0.1552584171295166,33390,0.0,
1987-11-03 00:00:00+00:00,2.3229429721832275,2.354763984680176,2.259299993515014,0.1573852151632309,21212,0.0,
1987-11-04 00:00:00+00:00,2.3229429721832275,2.3229429721832275,2.16383695602417,0.1446243673563003,51852,0.0,
1987-11-05 00:00:00+00:00,2.16383695602417,2.2274789810180664,2.1320159435272217,0.1446243673563003,51067,0.0,
1987-11-06 00:00:00+00:00,2.2274789810180664,2.291121006011963,2.2274789810180664,0.1488779336214065,151236,0.0,
1987-11-09 00:00:00+00:00,2.195657968521118,2.195657968521118,2.100194931030273,0.1403706073760986,23176,0.0,
1987-11-10 00:00:00+00:00,2.068373918533325,2.068373918533325,2.0047309398651123,0.1361169517040252,33390,0.0,
1987-11-11 00:00:00+00:00,2.0365519523620605,2.1320159435272217,2.0365519523620605,0.1361169517040252,27497,0.0,
1987-11-12 00:00:00+00:00,2.100194931030273,2.16383695602417,2.100194931030273,0.1446243673563003,22784,0.0,
1987-11-13 00:00:00+00:00,2.16383695602417,2.2274789810180664,2.16383695602417,0.1446243673563003,20034,0.0,
1987-11-16 00:00:00+00:00,2.16383695602417,2.16383695602417,2.1320159435272217,0.1424974799156189,10606,0.0,
1987-11-17 00:00:00+00:00,2.100194931030273,2.100194931030273,2.0047309398651123,0.1339901983737945,20034,0.0,
1987-11-18 00:00:00+00:00,2.068373918533325,2.1320159435272217,2.068373918533325,0.1424974799156189,11392,0.0,
1987-11-19 00:00:00+00:00,2.068373918533325,2.068373918533325,2.0047309398651123,0.1361169517040252,27497,0.0,
1987-11-20 00:00:00+00:00,2.0047309398651123,2.0047309398651123,1.9729100465774536,0.1318634152412414,7856,0.0,
1987-11-23 00:00:00+00:00,1.9729100465774536,2.068373918533325,1.9729100465774536,0.1339901983737945,21998,0.0,
1987-11-24 00:00:00+00:00,2.0365519523620605,2.068373918533325,2.0365519523620605,0.1382437944412231,12177,0.0,
1987-11-25 00:00:00+00:00,2.068373918533325,2.068373918533325,2.0365519523620605,0.1361169517040252,7856,0.0,
1987-11-27 00:00:00+00:00,2.0365519523620605,2.0365519523620605,2.0365519523620605,0.1361169517040252,5107,0.0,
1987-11-30 00:00:00+00:00,1.9410890340805051,1.9410890340805051,1.5592349767684937,0.1127219200134277,121774,0.0,
1987-12-01 00:00:00+00:00,1.686519980430603,1.8138049840927124,1.686519980430603,0.1169754937291145,113918,0.0,
1987-12-02 00:00:00+00:00,1.7501620054244995,1.8456259965896609,1.686519980430603,0.1233560070395469,89170,0.0,
1987-12-03 00:00:00+00:00,1.8456259965896609,1.8774470090866089,1.7183409929275513,0.1148486286401748,67958,0.0,
1987-12-04 00:00:00+00:00,1.7183409929275513,1.7501620054244995,1.7183409929275513,0.1148486286401748,54209,0.0,
1987-12-07 00:00:00+00:00,1.7183409929275513,1.7501620054244995,1.6546989679336548,0.1127219200134277,44782,0.0,
1987-12-08 00:00:00+00:00,1.7819830179214478,2.0047309398651123,1.7819830179214478,0.1339901983737945,133952,0.0,
1987-12-09 00:00:00+00:00,2.0365519523620605,2.1320159435272217,2.0365519523620605,0.1361169517040252,104490,0.0,
1987-12-10 00:00:00+00:00,2.0365519523620605,2.068373918533325,1.909268021583557,0.1318634152412414,148879,0.0,
1987-12-11 00:00:00+00:00,1.9729100465774536,2.1320159435272217,1.9729100465774536,0.1424974799156189,489455,0.0,
1987-12-14 00:00:00+00:00,2.1320159435272217,2.16383695602417,2.068373918533325,0.1446243673563003,26712,0.0,
1987-12-15 00:00:00+00:00,2.100194931030273,2.100194931030273,2.0365519523620605,0.1403706073760986,152807,0.0,
1987-12-16 00:00:00+00:00,2.100194931030273,2.1320159435272217,2.068373918533325,0.1382437944412231,112740,0.0,
1987-12-17 00:00:00+00:00,2.068373918533325,2.068373918533325,1.8456259965896609,0.1254828721284866,86421,0.0,
1987-12-18 00:00:00+00:00,1.8774470090866089,1.9410890340805051,1.8456259965896609,0.1254828721284866,112740,0.0,
1987-12-21 00:00:00+00:00,1.909268021583557,1.9729100465774536,1.909268021583557,0.1297365128993988,31818,0.0,
1987-12-22 00:00:00+00:00,1.9410890340805051,1.9410890340805051,1.8774470090866089,0.1254828721284866,103705,0.0,
1987-12-23 00:00:00+00:00,1.909268021583557,1.9729100465774536,1.909268021583557,0.1297365128993988,32211,0.0,
1987-12-24 00:00:00+00:00,1.9410890340805051,2.0365519523620605,1.9410890340805051,0.1339901983737945,16891,0.0,
1987-12-28 00:00:00+00:00,1.9729100465774536,1.9729100465774536,1.9729100465774536,0.1318634152412414,10213,0.0,
1987-12-29 00:00:00+00:00,1.9410890340805051,1.9410890340805051,1.909268021583557,0.1276096850633621,21998,0.0,
1987-12-30 00:00:00+00:00,1.909268021583557,1.9729100465774536,1.8774470090866089,0.1297365128993988,28676,0.0,
1987-12-31 00:00:00+00:00,1.9410890340805051,1.9410890340805051,1.8774470090866089,0.1276096850633621,53424,0.0,
1988-01-04 00:00:00+00:00,1.909268021583557,1.9729100465774536,1.909268021583557,0.1276096850633621,15713,0.0,
1988-01-05 00:00:00+00:00,1.909268021583557,2.068373918533325,1.909268021583557,0.1297365128993988,584124,0.0,
1988-01-06 00:00:00+00:00,1.9410890340805051,1.9729100465774536,1.8774470090866089,0.1254828721284866,152022,0.0,
1988-01-07 00:00:00+00:00,1.8774470090866089,1.9729100465774536,1.8774470090866089,0.1297365128993988,40461,0.0,
1988-01-08 00:00:00+00:00,2.0365519523620605,2.100194931030273,2.0047309398651123,0.1339901983737945,91134,0.0,
1988-01-11 00:00:00+00:00,1.9729100465774536,2.0047309398651123,1.9729100465774536,0.1318634152412414,11392,0.0,
1988-01-12 00:00:00+00:00,1.9729100465774536,2.0047309398651123,1.9729100465774536,0.1318634152412414,28283,0.0,
1988-01-13 00:00:00+00:00,1.9410890340805051,2.0365519523620605,1.9410890340805051,0.1361169517040252,18463,0.0,
1988-01-14 00:00:00+00:00,2.0365519523620605,2.16383695602417,2.0365519523620605,0.1446243673563003,48317,0.0,
1988-01-15 00:00:00+00:00,2.2274789810180664,2.291121006011963,2.1320159435272217,0.1424974799156189,18855,0.0,
1988-01-18 00:00:00+00:00,2.1320159435272217,2.2274789810180664,2.1320159435272217,0.1446243673563003,87599,0.0,
1988-01-19 00:00:00+00:00,2.1320159435272217,2.16383695602417,2.100194931030273,0.1424974799156189,93884,0.0,
1988-01-20 00:00:00+00:00,2.068373918533325,2.068373918533325,2.0365519523620605,0.1361169517040252,43210,0.0,
1988-01-21 00:00:00+00:00,2.0047309398651123,2.0365519523620605,1.9410890340805051,0.1361169517040252,27890,0.0,
1988-01-22 00:00:00+00:00,1.9729100465774536,2.0047309398651123,1.9410890340805051,0.1297365128993988,23569,0.0,
