date,IJJ_Open,IJJ_High,IJJ_Low,IJJ_Close,IJJ_Volume,IJJ_Dividends,IJJ_Stock Splits
2000-07-28 00:00:00+00:00,17.96484375,17.96484375,17.96484375,11.746918678283691,2800,0.0,
2000-07-31 00:00:00+00:00,18.046875,18.12109375,18.046875,11.849092483520508,6400,0.0,
2000-08-01 00:00:00+00:00,18.12109375,18.12109375,18.12109375,11.849092483520508,0,0.0,
2000-08-02 00:00:00+00:00,18.12109375,18.12109375,18.12109375,11.849092483520508,0,0.0,
2000-08-03 00:00:00+00:00,18.12109375,18.12109375,18.12109375,11.849092483520508,0,0.0,
2000-08-04 00:00:00+00:00,18.765625,18.765625,18.765625,12.270540237426758,400,0.0,
2000-08-07 00:00:00+00:00,18.765625,18.92578125,18.765625,12.365050315856934,29200,0.0,
2000-08-08 00:00:00+00:00,18.984375,18.984375,18.98046875,12.411020278930664,2400,0.0,
2000-08-09 00:00:00+00:00,18.84375,18.84375,18.84375,12.321621894836426,1600,0.0,
2000-08-10 00:00:00+00:00,18.87890625,18.87890625,18.87890625,12.344610214233398,800,0.0,
2000-08-11 00:00:00+00:00,18.87890625,18.87890625,18.87890625,12.344610214233398,0,0.0,
2000-08-14 00:00:00+00:00,19.21875,19.34375,19.21875,12.648571968078612,7200,0.0,
2000-08-15 00:00:00+00:00,19.34375,19.34375,19.34375,12.648571968078612,0,0.0,
2000-08-16 00:00:00+00:00,19.2421875,19.2421875,19.1875,12.546388626098633,8400,0.0,
2000-08-17 00:00:00+00:00,19.359375,19.359375,19.30078125,12.62047004699707,13200,0.0,
2000-08-18 00:00:00+00:00,19.15625,19.2421875,19.13671875,12.582154273986816,7200,0.0,
2000-08-21 00:00:00+00:00,19.234375,19.234375,19.1875,12.55151081085205,4000,0.0,
2000-08-22 00:00:00+00:00,19.1796875,19.1796875,19.1796875,12.54128646850586,5200,0.0,
2000-08-23 00:00:00+00:00,19.1796875,19.1796875,19.1796875,12.54128646850586,0,0.0,
2000-08-24 00:00:00+00:00,19.1796875,19.1796875,19.1796875,12.54128646850586,0,0.0,
2000-08-25 00:00:00+00:00,19.2734375,19.2734375,19.2734375,12.602591514587402,41600,0.0,
2000-08-28 00:00:00+00:00,19.29296875,19.328125,19.29296875,12.638348579406738,1600,0.0,
2000-08-29 00:00:00+00:00,19.33203125,19.33203125,19.31640625,12.630681991577148,1200,0.0,
2000-08-30 00:00:00+00:00,19.31640625,19.31640625,19.31640625,12.630681991577148,0,0.0,
2000-08-31 00:00:00+00:00,19.5,19.54296875,19.5,12.778831481933594,15600,0.0,
2000-09-01 00:00:00+00:00,19.52734375,19.56640625,19.46484375,12.794154167175291,10800,0.0,
2000-09-05 00:00:00+00:00,19.61328125,19.61328125,19.55859375,12.789051055908203,2000,0.0,
2000-09-06 00:00:00+00:00,19.8046875,19.8125,19.8046875,12.955078125,2800,0.0,
2000-09-07 00:00:00+00:00,19.87109375,19.87109375,19.87109375,12.993391036987305,400,0.0,
2000-09-08 00:00:00+00:00,20.0,20.0,20.0,13.077672004699709,1600,0.0,
2000-09-11 00:00:00+00:00,20.1484375,20.1484375,20.05078125,13.110879898071287,133200,0.0,
2000-09-12 00:00:00+00:00,20.08984375,20.08984375,19.9921875,13.072564125061035,15600,0.0,
2000-09-13 00:00:00+00:00,20.0625,20.109375,19.9375,13.036810874938965,14400,0.0,
2000-09-14 00:00:00+00:00,20.0625,20.0625,19.9765625,13.062352180480955,12400,0.0,
2000-09-15 00:00:00+00:00,19.92578125,19.92578125,19.9140625,13.021483421325684,800,0.0,
2000-09-18 00:00:00+00:00,19.64453125,19.64453125,19.546875,12.781383514404297,1200,0.0,
2000-09-19 00:00:00+00:00,19.40625,19.40625,19.36328125,12.661337852478027,5600,0.0,
2000-09-20 00:00:00+00:00,19.375,19.375,19.31640625,12.698198318481444,5600,0.064,
2000-09-21 00:00:00+00:00,19.3359375,19.3359375,19.16796875,12.5751953125,7600,0.0,
2000-09-22 00:00:00+00:00,19.11328125,19.1875,19.09375,12.588001251220703,3600,0.0,
2000-09-25 00:00:00+00:00,19.23046875,19.28515625,19.20703125,12.600814819335938,14400,0.0,
2000-09-26 00:00:00+00:00,19.359375,19.359375,19.1875,12.605937957763672,185200,0.0,
2000-09-27 00:00:00+00:00,19.2890625,19.2890625,19.2890625,12.654634475708008,800,0.0,
2000-09-28 00:00:00+00:00,19.359375,19.68359375,19.359375,12.913467407226562,95600,0.0,
2000-09-29 00:00:00+00:00,19.66796875,19.73828125,19.66796875,12.949339866638184,29600,0.0,
2000-10-02 00:00:00+00:00,19.640625,19.65625,19.5625,12.854521751403809,13200,0.0,
2000-10-03 00:00:00+00:00,19.578125,19.59765625,19.4375,12.752013206481934,21200,0.0,
2000-10-04 00:00:00+00:00,19.43359375,19.515625,19.3515625,12.695631980895996,36800,0.0,
2000-10-05 00:00:00+00:00,19.453125,19.51171875,19.453125,12.800704002380373,36400,0.0,
2000-10-06 00:00:00+00:00,19.25390625,19.25390625,19.15234375,12.56750202178955,32000,0.0,
2000-10-09 00:00:00+00:00,19.140625,19.1484375,19.09375,12.557250022888184,14800,0.0,
2000-10-10 00:00:00+00:00,19.1953125,19.28125,18.953125,12.444485664367676,42800,0.0,
2000-10-11 00:00:00+00:00,18.71484375,18.71484375,18.62890625,12.221535682678224,5200,0.0,
2000-10-12 00:00:00+00:00,18.49609375,18.49609375,18.328125,12.04214572906494,31200,0.0,
2000-10-13 00:00:00+00:00,18.4140625,18.70703125,18.4140625,12.272790908813477,50000,0.0,
2000-10-16 00:00:00+00:00,18.69140625,18.765625,18.69140625,12.311235427856444,8000,0.0,
2000-10-17 00:00:00+00:00,18.69921875,18.69921875,18.4921875,12.14721965789795,8800,0.0,
2000-10-18 00:00:00+00:00,18.21875,18.375,18.21875,12.05495548248291,4400,0.0,
2000-10-19 00:00:00+00:00,18.53125,18.65625,18.53125,12.239473342895508,13600,0.0,
2000-10-20 00:00:00+00:00,18.91796875,18.97265625,18.91796875,12.444485664367676,12800,0.0,
2000-10-23 00:00:00+00:00,18.90625,18.92578125,18.890625,12.393239974975586,10000,0.0,
2000-10-24 00:00:00+00:00,18.9765625,18.98828125,18.875,12.38811206817627,42000,0.0,
2000-10-25 00:00:00+00:00,18.90234375,18.90234375,18.58984375,12.19590663909912,15200,0.0,
2000-10-26 00:00:00+00:00,18.54296875,18.609375,18.40625,12.208717346191406,4400,0.0,
2000-10-27 00:00:00+00:00,18.75,18.96484375,18.75,12.418866157531738,181200,0.0,
2000-10-30 00:00:00+00:00,19.10546875,19.328125,19.10546875,12.680262565612791,46000,0.0,
2000-10-31 00:00:00+00:00,19.375,19.48046875,19.3125,12.780200958251951,34400,0.0,
2000-11-01 00:00:00+00:00,19.4375,19.4375,19.3984375,12.739201545715332,6400,0.0,
2000-11-02 00:00:00+00:00,19.52734375,19.6484375,19.52734375,12.890400886535645,10000,0.0,
2000-11-03 00:00:00+00:00,19.55859375,19.55859375,19.5078125,12.798144340515137,9600,0.0,
2000-11-06 00:00:00+00:00,19.55859375,19.59765625,19.49609375,12.790459632873535,7200,0.0,
2000-11-07 00:00:00+00:00,19.5234375,19.546875,19.50390625,12.823771476745604,8000,0.0,
2000-11-08 00:00:00+00:00,19.6875,19.6875,19.625,12.875021934509276,19600,0.0,
2000-11-09 00:00:00+00:00,19.421875,19.4765625,19.24609375,12.74176025390625,302000,0.0,
2000-11-10 00:00:00+00:00,19.41796875,19.41796875,19.24609375,12.664887428283691,153600,0.0,
