date,TU_Open,TU_High,TU_Low,TU_Close,TU_Volume,TU_Dividends,TU_Stock Splits
1996-06-11 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,30000,0.0,
1996-06-12 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-13 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,1600,0.0,
1996-06-14 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-17 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-18 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-19 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-20 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-21 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-24 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-25 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-26 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-27 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-06-28 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-01 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-02 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-03 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-05 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-08 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-09 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-10 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-11 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-12 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-15 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-16 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-17 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-18 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-19 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-22 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-23 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-24 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-25 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-26 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-29 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-30 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-07-31 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-08-01 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-08-02 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-08-05 00:00:00+00:00,3.34375,3.34375,3.34375,1.190995454788208,0,0.0,
1996-08-06 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,6000,0.0,
1996-08-07 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-08 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-09 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-12 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-13 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-14 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-15 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-16 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-19 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-20 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-21 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-22 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-23 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-26 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-27 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-28 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-29 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-08-30 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-03 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-04 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-05 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-06 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-09 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-10 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-11 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-12 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-13 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-16 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-17 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-18 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-19 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-20 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-23 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-24 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-25 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-26 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-27 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-09-30 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-10-01 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-10-02 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
1996-10-03 00:00:00+00:00,3.4375,3.4375,3.4375,1.224387764930725,0,0.0,
