date,HOVNP_Open,HOVNP_High,HOVNP_Low,HOVNP_Close,HOVNP_Volume,HOVNP_Dividends,HOVNP_Stock Splits
2005-11-30 00:00:00+00:00,23.100000381469727,23.25,23.049999237060547,14.74734878540039,14200,0.0,
2005-12-01 00:00:00+00:00,23.049999237060547,23.200000762939453,23.049999237060547,14.68392276763916,2100,0.0,
2005-12-02 00:00:00+00:00,23.25,23.59000015258789,23.01000022888184,14.595118522644045,15300,0.0,
2005-12-05 00:00:00+00:00,23.56999969482422,23.649999618530277,23.399999618530277,14.842493057250977,6900,0.0,
2005-12-06 00:00:00+00:00,23.420000076293945,23.549999237060547,23.200000762939453,14.715632438659668,5200,0.0,
2005-12-07 00:00:00+00:00,23.200000762939453,23.549999237060547,23.149999618530277,14.77906322479248,9100,0.0,
2005-12-08 00:00:00+00:00,23.25,23.5,23.200000762939453,14.90592098236084,79600,0.0,
2005-12-09 00:00:00+00:00,23.40999984741211,23.40999984741211,23.049999237060547,14.829806327819824,16000,0.0,
2005-12-12 00:00:00+00:00,23.01000022888184,23.5,23.0,14.588775634765623,14800,0.0,
2005-12-13 00:00:00+00:00,23.100000381469727,23.299999237060547,23.049999237060547,14.76637840270996,41700,0.0,
2005-12-14 00:00:00+00:00,23.049999237060547,23.420000076293945,23.01000022888184,14.81077766418457,7800,0.0,
2005-12-15 00:00:00+00:00,23.290000915527344,23.290000915527344,23.020000457763672,14.741004943847656,11100,0.0,
2005-12-16 00:00:00+00:00,23.239999771118164,23.420000076293945,23.239999771118164,14.855179786682127,4300,0.0,
2005-12-19 00:00:00+00:00,23.100000381469727,23.309999465942383,23.100000381469727,14.68392276763916,3600,0.0,
2005-12-20 00:00:00+00:00,23.25,23.459999084472656,22.920000076293945,14.728320121765137,373000,0.0,
2005-12-21 00:00:00+00:00,23.299999237060547,23.440000534057617,23.200000762939453,14.77906322479248,12900,0.0,
2005-12-22 00:00:00+00:00,23.399999618530277,23.399999618530277,23.11000061035156,14.68392276763916,74200,0.0,
2005-12-23 00:00:00+00:00,23.149999618530277,23.3700008392334,23.149999618530277,14.77906322479248,9000,0.0,
2005-12-27 00:00:00+00:00,23.049999237060547,23.43000030517578,23.049999237060547,14.702950477600098,26100,0.0,
2005-12-28 00:00:00+00:00,22.8799991607666,23.049999237060547,22.649999618530277,14.707479476928713,27000,0.477,
2005-12-29 00:00:00+00:00,22.799999237060547,23.07999992370605,22.799999237060547,14.830530166625977,124700,0.0,
2005-12-30 00:00:00+00:00,22.989999771118164,23.0,22.46999931335449,14.668622970581056,29400,0.0,
2006-01-03 00:00:00+00:00,23.149999618530277,23.149999618530277,22.65999984741211,14.733386993408203,7200,0.0,
2006-01-04 00:00:00+00:00,22.65999984741211,23.270000457763672,22.65999984741211,15.02481460571289,136800,0.0,
2006-01-05 00:00:00+00:00,23.25,23.459999084472656,23.07999992370605,15.193196296691896,80200,0.0,
2006-01-06 00:00:00+00:00,23.5,23.649999618530277,23.399999618530277,15.154339790344238,24200,0.0,
2006-01-09 00:00:00+00:00,23.57999992370605,24.0,23.40999984741211,15.381009101867676,21900,0.0,
2006-01-10 00:00:00+00:00,23.75,23.940000534057617,23.739999771118164,15.4781494140625,9100,0.0,
2006-01-11 00:00:00+00:00,23.809999465942383,23.899999618530277,23.799999237060547,15.4781494140625,5500,0.0,
2006-01-12 00:00:00+00:00,23.899999618530277,24.0,23.899999618530277,15.4781494140625,9600,0.0,
2006-01-13 00:00:00+00:00,23.90999984741211,24.0,23.850000381469727,15.510530471801758,4400,0.0,
2006-01-17 00:00:00+00:00,24.0,24.149999618530277,24.0,15.549391746520996,19500,0.0,
2006-01-18 00:00:00+00:00,23.850000381469727,24.200000762939453,23.75,15.640058517456056,7900,0.0,
2006-01-19 00:00:00+00:00,23.93000030517578,24.100000381469727,23.93000030517578,15.568818092346191,11900,0.0,
2006-01-20 00:00:00+00:00,24.0,24.149999618530277,23.979999542236328,15.640058517456056,12000,0.0,
2006-01-23 00:00:00+00:00,24.100000381469727,24.149999618530277,23.899999618530277,15.607675552368164,12600,0.0,
2006-01-24 00:00:00+00:00,23.899999618530277,24.149999618530277,23.75,15.4781494140625,8100,0.0,
2006-01-25 00:00:00+00:00,24.06999969482422,24.100000381469727,23.549999237060547,15.5364351272583,12400,0.0,
2006-01-26 00:00:00+00:00,23.559999465942383,23.989999771118164,23.559999465942383,15.529958724975586,2500,0.0,
2006-01-27 00:00:00+00:00,24.0,24.06999969482422,23.549999237060547,15.387483596801758,7900,0.0,
2006-01-30 00:00:00+00:00,23.75,24.299999237060547,23.61000061035156,15.607675552368164,11200,0.0,
2006-01-31 00:00:00+00:00,23.850000381469727,24.459999084472656,23.850000381469727,15.76958465576172,8300,0.0,
2006-02-01 00:00:00+00:00,24.420000076293945,24.420000076293945,23.96999931335449,15.607675552368164,66000,0.0,
2006-02-02 00:00:00+00:00,24.01000022888184,24.100000381469727,24.01000022888184,15.568818092346191,5300,0.0,
2006-02-03 00:00:00+00:00,24.299999237060547,24.299999237060547,24.149999618530277,15.678915023803713,11900,0.0,
2006-02-06 00:00:00+00:00,24.25,24.3799991607666,24.0,15.581772804260254,8500,0.0,
2006-02-07 00:00:00+00:00,24.200000762939453,24.420000076293945,24.06999969482422,15.704818725585938,15300,0.0,
2006-02-08 00:00:00+00:00,24.170000076293945,24.299999237060547,24.100000381469727,15.607675552368164,9800,0.0,
2006-02-09 00:00:00+00:00,24.100000381469727,24.420000076293945,24.100000381469727,15.801960945129396,22900,0.0,
2006-02-10 00:00:00+00:00,24.200000762939453,24.479999542236328,24.200000762939453,15.801960945129396,7500,0.0,
2006-02-13 00:00:00+00:00,24.18000030517578,24.450000762939453,24.18000030517578,15.795485496520996,6700,0.0,
2006-02-14 00:00:00+00:00,24.399999618530277,24.450000762939453,24.200000762939453,15.821388244628906,5700,0.0,
2006-02-15 00:00:00+00:00,24.43000030517578,24.450000762939453,24.299999237060547,15.801960945129396,6700,0.0,
2006-02-16 00:00:00+00:00,24.209999084472656,24.440000534057617,24.209999084472656,15.76958465576172,3400,0.0,
2006-02-17 00:00:00+00:00,24.5,24.5,24.11000061035156,15.801960945129396,8200,0.0,
