date,WPM_Open,WPM_High,WPM_Low,WPM_Close,WPM_Volume,WPM_Dividends,WPM_Stock Splits
2005-07-06 00:00:00+00:00,3.0999999046325684,3.1700000762939453,3.069999933242798,2.605522871017456,343200,0.0,
2005-07-07 00:00:00+00:00,3.200000047683716,3.200000047683716,3.150000095367432,2.647277593612671,132500,0.0,
2005-07-08 00:00:00+00:00,3.200000047683716,3.2300000190734863,3.1700000762939453,2.66398024559021,162200,0.0,
2005-07-11 00:00:00+00:00,3.220000028610229,3.240000009536743,3.190000057220459,2.705734968185425,208200,0.0,
2005-07-12 00:00:00+00:00,3.2699999809265137,3.289999961853028,3.25,2.74748969078064,203800,0.0,
2005-07-13 00:00:00+00:00,3.2799999713897705,3.289999961853028,3.25,2.7140867710113525,93200,0.0,
2005-07-14 00:00:00+00:00,3.2300000190734863,3.2799999713897705,3.2300000190734863,2.705734968185425,82000,0.0,
2005-07-15 00:00:00+00:00,3.299999952316284,3.299999952316284,3.200000047683716,2.689033508300781,223500,0.0,
2005-07-18 00:00:00+00:00,3.25,3.25,3.1600000858306885,2.66398024559021,68300,0.0,
2005-07-19 00:00:00+00:00,3.190000057220459,3.2100000381469727,3.1600000858306885,2.66398024559021,203600,0.0,
2005-07-20 00:00:00+00:00,3.2300000190734863,3.2300000190734863,3.180000066757202,2.66398024559021,152500,0.0,
2005-07-21 00:00:00+00:00,3.2300000190734863,3.259999990463257,3.2100000381469727,2.7140867710113525,101700,0.0,
2005-07-22 00:00:00+00:00,3.25,3.25,3.200000047683716,2.68068265914917,80200,0.0,
2005-07-25 00:00:00+00:00,3.2100000381469727,3.25,3.200000047683716,2.68068265914917,58800,0.0,
2005-07-26 00:00:00+00:00,3.200000047683716,3.200000047683716,3.1600000858306885,2.647277593612671,120900,0.0,
2005-07-27 00:00:00+00:00,3.190000057220459,3.200000047683716,3.150000095367432,2.6389272212982178,109200,0.0,
2005-07-28 00:00:00+00:00,3.180000066757202,3.200000047683716,3.150000095367432,2.66398024559021,220600,0.0,
2005-07-29 00:00:00+00:00,3.200000047683716,3.25,3.180000066757202,2.69738507270813,172100,0.0,
2005-08-01 00:00:00+00:00,3.259999990463257,3.400000095367432,3.25,2.8310015201568604,115300,0.0,
2005-08-02 00:00:00+00:00,3.3399999141693115,3.380000114440918,3.259999990463257,2.7975962162017822,192600,0.0,
2005-08-03 00:00:00+00:00,3.390000104904175,3.509999990463257,3.390000104904175,2.931213140487671,404000,0.0,
2005-08-04 00:00:00+00:00,3.5299999713897705,3.5299999713897705,3.430000066757202,2.8727567195892334,112800,0.0,
2005-08-05 00:00:00+00:00,3.4200000762939453,3.440000057220459,3.380000114440918,2.847703218460083,77200,0.0,
2005-08-08 00:00:00+00:00,3.4100000858306885,3.4200000762939453,3.3399999141693115,2.8310015201568604,118200,0.0,
2005-08-09 00:00:00+00:00,3.390000104904175,3.390000104904175,3.299999952316284,2.7975962162017822,139100,0.0,
2005-08-10 00:00:00+00:00,3.359999895095825,3.359999895095825,3.299999952316284,2.7892448902130127,241300,0.0,
2005-08-11 00:00:00+00:00,3.3399999141693115,3.5199999809265137,3.3399999141693115,2.9395642280578613,585000,0.0,
2005-08-12 00:00:00+00:00,3.5,3.660000085830689,3.450000047683716,3.056479454040528,369800,0.0,
2005-08-15 00:00:00+00:00,3.670000076293945,3.670000076293945,3.539999961853028,2.9896702766418457,122600,0.0,
2005-08-16 00:00:00+00:00,3.619999885559082,3.680000066757202,3.5799999237060547,3.0648303031921387,107200,0.0,
2005-08-17 00:00:00+00:00,3.670000076293945,3.670000076293945,3.569999933242798,3.023074150085449,184400,0.0,
2005-08-18 00:00:00+00:00,3.609999895095825,3.660000085830689,3.609999895095825,3.0397772789001465,100200,0.0,
2005-08-19 00:00:00+00:00,3.660000085830689,3.660000085830689,3.609999895095825,3.048128366470337,83200,0.0,
2005-08-22 00:00:00+00:00,3.680000066757202,3.680000066757202,3.5,2.9395642280578613,116800,0.0,
2005-08-23 00:00:00+00:00,3.5799999237060547,3.5799999237060547,3.3299999237060547,2.8727567195892334,268600,0.0,
2005-08-24 00:00:00+00:00,3.4600000381469727,3.5199999809265137,3.450000047683716,2.9228620529174805,113800,0.0,
2005-08-25 00:00:00+00:00,3.490000009536743,3.539999961853028,3.490000009536743,2.94791579246521,108900,0.0,
2005-08-26 00:00:00+00:00,3.5299999713897705,3.549999952316284,3.450000047683716,2.9228620529174805,137400,0.0,
2005-08-29 00:00:00+00:00,3.5,3.5199999809265137,3.430000066757202,2.889458179473877,59700,0.0,
2005-08-30 00:00:00+00:00,3.4600000381469727,3.5,3.369999885559082,2.9228620529174805,105500,0.0,
2005-08-31 00:00:00+00:00,3.450000047683716,3.549999952316284,3.4200000762939453,2.964617967605591,262100,0.0,
2005-09-01 00:00:00+00:00,3.609999895095825,3.7300000190734863,3.5799999237060547,3.048128366470337,381900,0.0,
2005-09-02 00:00:00+00:00,3.700000047683716,3.7100000381469727,3.650000095367432,3.089883327484131,281200,0.0,
2005-09-06 00:00:00+00:00,3.759999990463257,3.759999990463257,3.700000047683716,3.0982353687286377,175100,0.0,
2005-09-07 00:00:00+00:00,3.700000047683716,3.7100000381469727,3.680000066757202,3.089883327484131,174100,0.0,
2005-09-08 00:00:00+00:00,3.7899999618530273,3.809999942779541,3.609999895095825,3.0982353687286377,326200,0.0,
2005-09-09 00:00:00+00:00,3.75,3.809999942779541,3.740000009536743,3.1399905681610107,125900,0.0,
2005-09-12 00:00:00+00:00,3.759999990463257,3.809999942779541,3.759999990463257,3.1817450523376465,219100,0.0,
2005-09-13 00:00:00+00:00,3.819999933242798,3.819999933242798,3.75,3.1483402252197266,55800,0.0,
2005-09-14 00:00:00+00:00,3.7899999618530273,3.890000104904175,3.7799999713897705,3.2485523223876958,176200,0.0,
2005-09-15 00:00:00+00:00,3.9800000190734863,4.019999980926514,3.930000066757202,3.34041428565979,323700,0.0,
2005-09-16 00:00:00+00:00,4.150000095367432,4.170000076293945,4.090000152587891,3.4656801223754883,354200,0.0,
2005-09-19 00:00:00+00:00,4.400000095367432,5.119999885559082,4.170000076293945,3.540838718414306,757700,0.0,
2005-09-20 00:00:00+00:00,4.269999980926514,4.300000190734863,4.050000190734863,3.415574312210083,396000,0.0,
2005-09-21 00:00:00+00:00,4.039999961853027,4.289999961853027,4.039999961853027,3.5742435455322266,428200,0.0,
2005-09-22 00:00:00+00:00,4.300000190734863,4.300000190734863,4.170000076293945,3.5074355602264404,303000,0.0,
2005-09-23 00:00:00+00:00,4.110000133514404,4.170000076293945,4.059999942779541,3.4656801223754883,186600,0.0,
2005-09-26 00:00:00+00:00,4.070000171661377,4.190000057220459,4.010000228881836,3.474031925201416,272300,0.0,
2005-09-27 00:00:00+00:00,4.150000095367432,4.190000057220459,4.090000152587891,3.423924446105957,185200,0.0,
