date,BKU_Open,BKU_High,BKU_Low,BKU_Close,BKU_Volume,BKU_Dividends,BKU_Stock Splits
2011-01-28 00:00:00+00:00,29.5,29.5,28.0,19.34439468383789,25965400,0.0,
2011-01-31 00:00:00+00:00,28.38999938964844,28.799999237060547,28.0,19.071941375732425,2617900,0.0,
2011-02-01 00:00:00+00:00,28.0,28.489999771118164,28.0,19.31033706665039,1303100,0.0,
2011-02-02 00:00:00+00:00,28.200000762939453,28.399999618530277,28.100000381469727,19.323963165283203,910600,0.0,
2011-02-03 00:00:00+00:00,28.489999771118164,28.489999771118164,28.11000061035156,19.34439468383789,864800,0.0,
2011-02-04 00:00:00+00:00,28.399999618530277,28.5,28.149999618530277,19.317153930664062,545700,0.0,
2011-02-07 00:00:00+00:00,28.56999969482422,29.21999931335449,28.459999084472656,19.800756454467773,716400,0.0,
2011-02-08 00:00:00+00:00,29.21999931335449,29.899999618530277,28.989999771118164,20.243505477905277,758600,0.0,
2011-02-09 00:00:00+00:00,29.84000015258789,29.899999618530277,28.950000762939453,19.9642333984375,308100,0.0,
2011-02-10 00:00:00+00:00,28.950000762939453,29.280000686645508,28.190000534057617,19.89612197875977,475100,0.0,
2011-02-11 00:00:00+00:00,28.989999771118164,29.559999465942383,28.780000686645508,19.85525321960449,415800,0.0,
2011-02-14 00:00:00+00:00,29.1299991607666,29.1299991607666,28.0,19.160484313964844,992500,0.0,
2011-02-15 00:00:00+00:00,28.059999465942383,28.75,28.0,19.507871627807617,462600,0.0,
2011-02-16 00:00:00+00:00,28.63999938964844,28.770000457763672,28.61000061035156,19.575984954833984,249000,0.0,
2011-02-17 00:00:00+00:00,28.8700008392334,29.15999984741211,28.8700008392334,19.74627113342285,247600,0.0,
2011-02-18 00:00:00+00:00,29.040000915527344,29.600000381469727,28.96999931335449,20.11408233642578,1466200,0.0,
2011-02-22 00:00:00+00:00,29.25,29.59000015258789,29.229999542236328,20.045970916748047,371300,0.0,
2011-02-23 00:00:00+00:00,29.59000015258789,29.6299991607666,28.5,19.62366104125977,392800,0.0,
2011-02-24 00:00:00+00:00,28.65999984741211,28.770000457763672,28.459999084472656,19.412511825561523,328000,0.0,
2011-02-25 00:00:00+00:00,28.649999618530277,28.81999969482422,28.5,19.63047790527344,249900,0.0,
2011-02-28 00:00:00+00:00,28.799999237060547,29.25,28.07999992370605,19.31033706665039,351200,0.0,
2011-03-01 00:00:00+00:00,28.399999618530277,28.6299991607666,27.71999931335449,19.05831527709961,333600,0.0,
2011-03-02 00:00:00+00:00,27.96999931335449,28.239999771118164,27.549999237060547,19.112817764282227,540200,0.0,
2011-03-03 00:00:00+00:00,28.25,28.350000381469727,28.049999237060547,19.17411231994629,356900,0.0,
2011-03-04 00:00:00+00:00,28.030000686645508,28.18000030517578,27.799999237060547,19.105995178222656,429400,0.0,
2011-03-07 00:00:00+00:00,28.100000381469727,28.31999969482422,27.88999938964844,19.214982986450195,197700,0.0,
2011-03-08 00:00:00+00:00,28.0,28.63999938964844,28.0,19.47381019592285,298900,0.0,
2011-03-09 00:00:00+00:00,28.149999618530277,28.43000030517578,27.809999465942383,19.31033706665039,599400,0.0,
2011-03-10 00:00:00+00:00,28.100000381469727,28.479999542236328,27.88999938964844,19.14005279541016,409500,0.0,
2011-03-11 00:00:00+00:00,28.100000381469727,28.399999618530277,28.0,19.105995178222656,159800,0.0,
2011-03-14 00:00:00+00:00,28.38999938964844,28.399999618530277,27.899999618530277,19.14005279541016,204800,0.0,
2011-03-15 00:00:00+00:00,27.670000076293945,28.32999992370605,27.25,19.17411231994629,522200,0.0,
2011-03-16 00:00:00+00:00,28.25,28.25,27.790000915527344,19.04469871520996,543600,0.0,
2011-03-17 00:00:00+00:00,28.290000915527344,28.51000022888184,28.059999465942383,19.22859764099121,367900,0.0,
2011-03-18 00:00:00+00:00,28.3700008392334,28.690000534057617,28.21999931335449,19.54193115234375,359800,0.0,
2011-03-21 00:00:00+00:00,28.65999984741211,28.65999984741211,28.200000762939453,19.398889541625977,207400,0.0,
2011-03-22 00:00:00+00:00,28.46999931335449,28.81999969482422,28.32999992370605,19.61685562133789,164600,0.0,
2011-03-23 00:00:00+00:00,28.8799991607666,28.959999084472656,28.600000381469727,19.6577205657959,70900,0.0,
2011-03-24 00:00:00+00:00,28.950000762939453,29.020000457763672,28.299999237060547,19.412511825561523,272700,0.0,
2011-03-25 00:00:00+00:00,28.5,28.729999542236328,28.34000015258789,19.439756393432617,91100,0.0,
2011-03-28 00:00:00+00:00,28.520000457763672,28.950000762939453,28.3799991607666,19.6577205657959,154600,0.0,
2011-03-29 00:00:00+00:00,28.850000381469727,29.149999618530277,28.76000022888184,19.80757522583008,147700,0.0,
2011-03-30 00:00:00+00:00,28.86000061035156,28.86000061035156,28.440000534057617,19.629613876342773,320000,0.14,
2011-03-31 00:00:00+00:00,28.809999465942383,28.81999969482422,28.5,19.650156021118164,195000,0.0,
2011-04-01 00:00:00+00:00,28.799999237060547,29.040000915527344,28.25,19.84864044189453,172600,0.0,
2011-04-04 00:00:00+00:00,29.100000381469727,29.290000915527344,28.950000762939453,19.951303482055664,221400,0.0,
2011-04-05 00:00:00+00:00,29.0,29.3799991607666,28.950000762939453,20.09503555297852,90100,0.0,
2011-04-06 00:00:00+00:00,29.43000030517578,29.520000457763672,29.350000381469727,20.11557006835937,262900,0.0,
2011-04-07 00:00:00+00:00,29.540000915527344,29.540000915527344,29.18000030517578,20.122411727905277,51800,0.0,
2011-04-08 00:00:00+00:00,29.3799991607666,29.540000915527344,29.18000030517578,20.019746780395508,169300,0.0,
2011-04-11 00:00:00+00:00,29.209999084472656,29.36000061035156,29.0,20.05397224426269,71800,0.0,
2011-04-12 00:00:00+00:00,29.100000381469727,29.100000381469727,28.76000022888184,19.834945678710938,124800,0.0,
2011-04-13 00:00:00+00:00,29.209999084472656,29.209999084472656,28.709999084472656,19.787038803100582,153600,0.0,
2011-04-14 00:00:00+00:00,28.75,29.229999542236328,28.6299991607666,19.99236869812012,243600,0.0,
2011-04-15 00:00:00+00:00,29.190000534057617,29.32999992370605,28.75,20.026594161987305,89200,0.0,
2011-04-18 00:00:00+00:00,28.979999542236328,29.1299991607666,28.5,19.889705657958984,219800,0.0,
2011-04-19 00:00:00+00:00,29.200000762939453,29.200000762939453,28.8799991607666,19.81441116333008,127800,0.0,
2011-04-20 00:00:00+00:00,29.239999771118164,29.280000686645508,28.81999969482422,19.84864044189453,124700,0.0,
2011-04-21 00:00:00+00:00,29.06999969482422,29.06999969482422,28.5,19.841794967651367,155200,0.0,
2011-04-25 00:00:00+00:00,29.170000076293945,29.450000762939453,28.229999542236328,19.79388999938965,90500,0.0,
2011-04-26 00:00:00+00:00,28.899999618530277,28.899999618530277,28.43000030517578,19.581714630126957,175100,0.0,
2011-04-27 00:00:00+00:00,28.61000061035156,28.76000022888184,28.21999931335449,19.533796310424805,163600,0.0,
2011-04-28 00:00:00+00:00,28.450000762939453,28.450000762939453,28.21999931335449,19.36268615722656,151100,0.0,
2011-04-29 00:00:00+00:00,28.290000915527344,28.290000915527344,27.90999984741211,19.22580337524414,275000,0.0,
2011-05-02 00:00:00+00:00,28.0,28.100000381469727,27.6200008392334,19.22580337524414,253000,0.0,
