date,MCS_Open,MCS_High,MCS_Low,MCS_Close,MCS_Volume,MCS_Dividends,MCS_Stock Splits
1980-03-17 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,6581,0.0,
1980-03-18 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,4556,0.0,
1980-03-19 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,1519,0.0,
1980-03-20 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,3038,0.0,
1980-03-21 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,5569,0.0,
1980-03-24 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,13163,0.0,
1980-03-25 00:00:00+00:00,0.0,1.1604939699172974,1.0617280006408691,0.3837884664535522,3544,0.0,
1980-03-26 00:00:00+00:00,0.0,1.1604939699172974,1.0617280006408691,0.3837884664535522,6581,0.0,
1980-03-27 00:00:00+00:00,0.0,1.1358020305633545,1.037037014961243,0.3748634457588196,10125,0.0,
1980-03-28 00:00:00+00:00,0.0,1.1358020305633545,1.037037014961243,0.3748634457588196,3544,0.0,
1980-03-31 00:00:00+00:00,0.0,1.1358020305633545,1.037037014961243,0.3748634457588196,4556,0.0,
1980-04-01 00:00:00+00:00,0.0,1.1358020305633545,1.037037014961243,0.3748634457588196,3038,0.0,
1980-04-02 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,8606,0.0,
1980-04-03 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,4050,0.0,
1980-04-07 00:00:00+00:00,0.0,1.2345679998397827,1.1358020305633545,0.410564512014389,7088,0.0,
1980-04-08 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,5063,0.0,
1980-04-09 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,2025,0.0,
1980-04-10 00:00:00+00:00,1.1851849555969238,1.1851849555969238,1.1851849555969238,0.4284151792526245,0,0.0,
1980-04-11 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,6075,0.0,
1980-04-14 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,5063,0.0,
1980-04-15 00:00:00+00:00,0.0,1.2345679998397827,1.1358020305633545,0.410564512014389,14175,0.0,
1980-04-16 00:00:00+00:00,0.0,1.1604939699172974,1.0617280006408691,0.3837884664535522,13669,0.0,
1980-04-17 00:00:00+00:00,0.0,1.1604939699172974,1.0617280006408691,0.3837884664535522,15188,0.0,
1980-04-18 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,5569,0.0,
1980-04-21 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,1013,0.0,
1980-04-22 00:00:00+00:00,1.111111044883728,1.111111044883728,1.111111044883728,0.4016393423080444,0,0.0,
1980-04-23 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,6075,0.0,
1980-04-24 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,6075,0.0,
1980-04-25 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,3038,0.0,
1980-04-28 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,1013,0.0,
1980-04-29 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,1519,0.0,
1980-04-30 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,2025,0.0,
1980-05-01 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,4050,0.0,
1980-05-02 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,6075,0.0,
1980-05-05 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,3544,0.0,
1980-05-06 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,3038,0.0,
1980-05-07 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,8100,0.0,
1980-05-08 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,4050,0.0,
1980-05-09 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,18225,0.0,
1980-05-12 00:00:00+00:00,0.0,1.1851849555969238,1.0864200592041016,0.3927143216133117,9113,0.0,
1980-05-13 00:00:00+00:00,0.0,1.2098770141601562,1.111111044883728,0.4016393423080444,10125,0.0,
1980-05-14 00:00:00+00:00,0.0,1.2345679998397827,1.1358020305633545,0.410564512014389,36450,0.0,
1980-05-15 00:00:00+00:00,0.0,1.2345679998397827,1.1358020305633545,0.410564512014389,7088,0.0,
1980-05-16 00:00:00+00:00,0.0,1.2345679998397827,1.1358020305633545,0.410564512014389,2531,0.0,
1980-05-19 00:00:00+00:00,0.0,1.2592589855194092,1.1604939699172974,0.4194898903369903,4050,0.0,
1980-05-20 00:00:00+00:00,0.0,1.2592589855194092,1.1604939699172974,0.4194898903369903,10125,0.0,
1980-05-21 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,10125,0.0,
1980-05-22 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,506,0.0,
1980-05-23 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,1013,0.0,
1980-05-27 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,10125,0.0,
1980-05-28 00:00:00+00:00,0.0,1.2592589855194092,1.1604939699172974,0.4194898903369903,21263,0.0,
1980-05-29 00:00:00+00:00,0.0,1.2592589855194092,1.1604939699172974,0.4194898903369903,5063,0.0,
1980-05-30 00:00:00+00:00,0.0,1.2592589855194092,1.1604939699172974,0.4194898903369903,1013,0.0,
1980-06-02 00:00:00+00:00,0.0,1.2592589855194092,1.1604939699172974,0.4194898903369903,5063,0.0,
1980-06-03 00:00:00+00:00,0.0,1.2345679998397827,1.1358020305633545,0.410564512014389,8606,0.0,
1980-06-04 00:00:00+00:00,0.0,1.2345679998397827,1.1358020305633545,0.410564512014389,13163,0.0,
1980-06-05 00:00:00+00:00,0.0,1.2839510440826416,1.1851849555969238,0.4284151792526245,11138,0.0,
1980-06-06 00:00:00+00:00,0.0,1.3333330154418943,1.2345679998397827,0.4462659955024719,8606,0.0,
1980-06-09 00:00:00+00:00,0.0,1.382715940475464,1.2839510440826416,0.464116632938385,8100,0.0,
1980-06-10 00:00:00+00:00,0.0,1.382715940475464,1.2839510440826416,0.464116632938385,6075,0.0,
1980-06-11 00:00:00+00:00,0.0,1.40740704536438,1.308642029762268,0.4730420708656311,1013,0.0,
1980-06-12 00:00:00+00:00,0.0,1.382715940475464,1.2839510440826416,0.464116632938385,4556,0.0,
1980-06-13 00:00:00+00:00,0.0,1.382715940475464,1.2839510440826416,0.464116632938385,4050,0.0,
1980-06-16 00:00:00+00:00,0.0,1.382715940475464,1.2839510440826416,0.464116632938385,4556,0.0,
