date,EFSC_Open,EFSC_High,EFSC_Low,EFSC_Close,EFSC_Volume,EFSC_Dividends,EFSC_Stock Splits
2003-07-15 00:00:00+00:00,13.399999618530272,13.449999809265137,13.399999618530272,10.008646965026855,2800,0.0,
2003-07-16 00:00:00+00:00,13.25,13.399999618530272,13.25,10.008646965026855,800,0.0,
2003-07-17 00:00:00+00:00,13.449999809265137,13.449999809265137,13.449999809265137,10.04599380493164,500,0.0,
2003-07-18 00:00:00+00:00,13.300000190734863,13.350000381469728,13.300000190734863,9.93395709991455,1800,0.0,
2003-07-21 00:00:00+00:00,13.350000381469728,13.350000381469728,13.300000190734863,9.93395709991455,2000,0.0,
2003-07-22 00:00:00+00:00,13.350000381469728,13.350000381469728,13.149999618530272,9.97130298614502,4700,0.0,
2003-07-23 00:00:00+00:00,13.350000381469728,13.350000381469728,13.050000190734863,9.747227668762209,1800,0.0,
2003-07-24 00:00:00+00:00,13.350000381469728,13.350000381469728,13.350000381469728,9.97130298614502,1000,0.0,
2003-07-25 00:00:00+00:00,13.050000190734863,13.050000190734863,13.050000190734863,9.747227668762209,200,0.0,
2003-07-28 00:00:00+00:00,13.050000190734863,13.050000190734863,13.050000190734863,9.747227668762209,200,0.0,
2003-07-29 00:00:00+00:00,13.300000190734863,13.300000190734863,13.149999618530272,9.82192039489746,3600,0.0,
2003-07-30 00:00:00+00:00,13.149999618530272,13.149999618530272,13.149999618530272,9.82192039489746,0,0.0,
2003-07-31 00:00:00+00:00,13.050000190734863,13.199999809265137,12.949999809265137,9.859268188476562,22800,0.0,
2003-08-01 00:00:00+00:00,13.100000381469728,13.100000381469728,13.100000381469728,9.78457736968994,4400,0.0,
2003-08-04 00:00:00+00:00,13.100000381469728,13.100000381469728,13.100000381469728,9.78457736968994,600,0.0,
2003-08-05 00:00:00+00:00,13.100000381469728,13.100000381469728,13.100000381469728,9.78457736968994,0,0.0,
2003-08-06 00:00:00+00:00,13.199999809265137,13.199999809265137,13.149999618530272,9.82192039489746,7200,0.0,
2003-08-07 00:00:00+00:00,13.050000190734863,13.149999618530272,12.949999809265137,9.82192039489746,1600,0.0,
2003-08-08 00:00:00+00:00,13.149999618530272,13.149999618530272,13.149999618530272,9.82192039489746,0,0.0,
2003-08-11 00:00:00+00:00,13.0,13.0,12.850000381469728,9.63519287109375,3500,0.0,
2003-08-12 00:00:00+00:00,12.850000381469728,12.850000381469728,12.850000381469728,9.59784698486328,500,0.0,
2003-08-13 00:00:00+00:00,13.0,13.0,12.949999809265137,9.67253875732422,600,0.0,
2003-08-14 00:00:00+00:00,12.850000381469728,12.850000381469728,12.850000381469728,9.59784698486328,500,0.0,
2003-08-15 00:00:00+00:00,13.0,13.199999809265137,13.0,9.82192039489746,5400,0.0,
2003-08-18 00:00:00+00:00,13.149999618530272,13.149999618530272,13.149999618530272,9.82192039489746,0,0.0,
2003-08-19 00:00:00+00:00,13.149999618530272,13.149999618530272,13.119999885559082,9.82192039489746,600,0.0,
2003-08-20 00:00:00+00:00,13.149999618530272,13.149999618530272,13.119999885559082,9.79951000213623,1000,0.0,
2003-08-21 00:00:00+00:00,13.149999618530272,13.149999618530272,13.119999885559082,9.79951000213623,5100,0.0,
