date,BMRC_Open,BMRC_High,BMRC_Low,BMRC_Close,BMRC_Volume,BMRC_Dividends,BMRC_Stock Splits
1999-12-23 00:00:00+00:00,5.596614837646484,5.720984935760498,5.596614837646484,3.712611675262451,11659,0.0,
1999-12-27 00:00:00+00:00,5.720984935760498,6.467199802398682,5.720984935760498,3.712611675262451,10855,0.0,
1999-12-28 00:00:00+00:00,5.720984935760498,5.720984935760498,5.720984935760498,3.712611675262451,0,0.0,
1999-12-29 00:00:00+00:00,5.720984935760498,5.720984935760498,5.720984935760498,3.712611675262451,0,0.0,
1999-12-30 00:00:00+00:00,5.783168792724609,6.218461990356445,5.783168792724609,4.035447597503662,10855,0.0,
1999-12-31 00:00:00+00:00,6.218461990356445,6.218461990356445,6.218461990356445,4.035447597503662,402,0.0,
2000-01-03 00:00:00+00:00,5.92308521270752,6.218461990356445,5.92308521270752,4.035447597503662,1206,0.0,
2000-01-04 00:00:00+00:00,6.218461990356445,6.218461990356445,6.218461990356445,4.035447597503662,0,0.0,
2000-01-05 00:00:00+00:00,5.720984935760498,6.094091892242432,5.720984935760498,3.9547369480133057,4824,0.0,
2000-01-06 00:00:00+00:00,5.845354080200195,5.969723224639893,5.845354080200195,3.8740291595458975,6432,0.0,
2000-01-07 00:00:00+00:00,5.752077102661133,5.752077102661133,5.752077102661133,3.7327880859375,804,0.0,
2000-01-10 00:00:00+00:00,5.752077102661133,5.752077102661133,5.752077102661133,3.7327880859375,0,0.0,
2000-01-11 00:00:00+00:00,5.720984935760498,5.969723224639893,5.720984935760498,3.712611675262451,2010,0.0,
2000-01-12 00:00:00+00:00,5.720984935760498,5.845354080200195,5.720984935760498,3.7933199405670166,4020,0.0,
2000-01-13 00:00:00+00:00,5.845354080200195,5.845354080200195,5.845354080200195,3.7933199405670166,0,0.0,
2000-01-14 00:00:00+00:00,5.845354080200195,5.845354080200195,5.845354080200195,3.7933199405670166,0,0.0,
2000-01-18 00:00:00+00:00,5.845354080200195,5.907538890838623,5.845354080200195,3.833674907684326,8041,0.0,
2000-01-19 00:00:00+00:00,5.907538890838623,5.907538890838623,5.907538890838623,3.833674907684326,0,0.0,
2000-01-20 00:00:00+00:00,5.907538890838623,5.907538890838623,5.907538890838623,3.833674907684326,0,0.0,
2000-01-21 00:00:00+00:00,5.845354080200195,5.845354080200195,5.845354080200195,3.7933199405670166,7237,0.0,
2000-01-24 00:00:00+00:00,5.845354080200195,5.845354080200195,5.845354080200195,3.7933199405670166,0,0.0,
2000-01-25 00:00:00+00:00,5.720984935760498,5.720984935760498,5.720984935760498,3.712611675262451,1206,0.0,
2000-01-26 00:00:00+00:00,5.720984935760498,5.720984935760498,5.720984935760498,3.712611675262451,1608,0.0,
2000-01-27 00:00:00+00:00,5.720984935760498,5.720984935760498,5.720984935760498,3.712611675262451,0,0.0,
2000-01-28 00:00:00+00:00,5.720984935760498,5.720984935760498,5.720984935760498,3.712611675262451,0,0.0,
2000-01-31 00:00:00+00:00,5.720984935760498,5.720984935760498,5.720984935760498,3.712611675262451,0,0.0,
2000-02-01 00:00:00+00:00,5.720984935760498,5.720984935760498,5.65880012512207,3.712611675262451,5226,0.0,
2000-02-02 00:00:00+00:00,5.720984935760498,5.720984935760498,5.720984935760498,3.712611675262451,12061,0.0,
2000-02-03 00:00:00+00:00,5.752077102661133,5.752077102661133,5.752077102661133,3.7327880859375,2814,0.0,
2000-02-04 00:00:00+00:00,5.752077102661133,5.752077102661133,5.596614837646484,3.631901264190674,4020,0.0,
2000-02-07 00:00:00+00:00,5.596614837646484,5.596614837646484,5.596614837646484,3.631901264190674,0,0.0,
2000-02-08 00:00:00+00:00,5.596614837646484,5.596614837646484,5.596614837646484,3.631901264190674,0,0.0,
2000-02-09 00:00:00+00:00,5.65880012512207,5.65880012512207,5.65880012512207,3.672257900238037,8041,0.0,
2000-02-10 00:00:00+00:00,5.627707958221436,5.627707958221436,5.627707958221436,3.6520800590515137,3618,0.0,
2000-02-11 00:00:00+00:00,5.565523147583008,5.565523147583008,5.565523147583008,3.611725807189941,402,0.0,
2000-02-14 00:00:00+00:00,5.565523147583008,5.565523147583008,5.565523147583008,3.611725807189941,4824,0.0,
2000-02-15 00:00:00+00:00,5.565523147583008,5.565523147583008,5.565523147583008,3.611725807189941,402,0.0,
2000-02-16 00:00:00+00:00,5.565523147583008,5.565523147583008,5.565523147583008,3.611725807189941,2412,0.0,
2000-02-17 00:00:00+00:00,5.565523147583008,5.565523147583008,5.565523147583008,3.611725807189941,0,0.0,
2000-02-18 00:00:00+00:00,5.565523147583008,5.565523147583008,5.534430980682373,3.591545581817627,5226,0.0,
2000-02-22 00:00:00+00:00,5.534430980682373,5.596614837646484,5.534430980682373,3.631901264190674,3618,0.0,
2000-02-23 00:00:00+00:00,5.534430980682373,5.534430980682373,5.410061836242676,3.5108397006988525,19699,0.0,
2000-02-24 00:00:00+00:00,5.28569221496582,5.28569221496582,5.036953926086426,3.3897740840911865,15679,0.0,
2000-02-25 00:00:00+00:00,5.223507881164551,5.223507881164551,5.223507881164551,3.3897740840911865,0,0.0,
2000-02-28 00:00:00+00:00,5.347877025604248,5.347877025604248,5.161323070526123,3.3494203090667725,4824,0.0,
2000-02-29 00:00:00+00:00,5.161323070526123,5.161323070526123,5.161323070526123,3.3494203090667725,804,0.0,
2000-03-01 00:00:00+00:00,5.161323070526123,5.161323070526123,5.099139213562012,3.3494203090667725,3618,0.0,
2000-03-02 00:00:00+00:00,5.099139213562012,5.099139213562012,5.099139213562012,3.309067249298096,3216,0.0,
2000-03-03 00:00:00+00:00,5.099139213562012,5.099139213562012,5.099139213562012,3.309067249298096,8041,0.0,
2000-03-06 00:00:00+00:00,5.099139213562012,5.28569221496582,5.099139213562012,3.430128812789917,20905,0.0,
2000-03-07 00:00:00+00:00,5.347877025604248,5.347877025604248,5.28569221496582,3.430128812789917,6432,0.0,
2000-03-08 00:00:00+00:00,5.347877025604248,5.347877025604248,5.28569221496582,3.430128812789917,4824,0.0,
2000-03-09 00:00:00+00:00,5.2546000480651855,5.347877025604248,5.2546000480651855,3.470485210418701,12463,0.0,
2000-03-10 00:00:00+00:00,5.347877025604248,5.347877025604248,5.347877025604248,3.470485210418701,5628,0.0,
2000-03-13 00:00:00+00:00,5.347877025604248,5.472246170043945,5.347877025604248,3.5511937141418457,3216,0.0,
2000-03-14 00:00:00+00:00,5.347877025604248,5.347877025604248,5.347877025604248,3.470485210418701,402,0.0,
2000-03-15 00:00:00+00:00,5.347877025604248,5.347877025604248,5.28569221496582,3.430128812789917,4422,0.0,
2000-03-16 00:00:00+00:00,5.472246170043945,5.472246170043945,5.472246170043945,3.5511937141418457,804,0.0,
2000-03-17 00:00:00+00:00,5.472246170043945,5.472246170043945,5.472246170043945,3.5511937141418457,0,0.0,
2000-03-20 00:00:00+00:00,5.472246170043945,5.472246170043945,5.472246170043945,3.5511937141418457,0,0.0,
2000-03-21 00:00:00+00:00,5.472246170043945,5.472246170043945,5.472246170043945,3.5511937141418457,0,0.0,
2000-03-22 00:00:00+00:00,5.28569221496582,5.28569221496582,5.28569221496582,3.430128812789917,2814,0.0,
2000-03-23 00:00:00+00:00,5.223507881164551,5.223507881164551,5.099139213562012,3.309067249298096,5628,0.0,
2000-03-24 00:00:00+00:00,5.036953926086426,5.099139213562012,5.036953926086426,3.309067249298096,7237,0.0,
2000-03-27 00:00:00+00:00,5.0680460929870605,5.161323070526123,5.0680460929870605,3.3494203090667725,41007,0.0,
2000-03-28 00:00:00+00:00,5.161323070526123,5.2546000480651855,5.161323070526123,3.409952402114868,3618,0.0,
2000-03-29 00:00:00+00:00,5.2546000480651855,5.2546000480651855,5.2546000480651855,3.409952402114868,0,0.0,
2000-03-30 00:00:00+00:00,5.2546000480651855,5.2546000480651855,5.2546000480651855,3.409952402114868,0,0.0,
2000-03-31 00:00:00+00:00,5.2546000480651855,5.28569221496582,5.2546000480651855,3.409952402114868,6030,0.0,
2000-04-03 00:00:00+00:00,5.2546000480651855,5.2546000480651855,5.161323070526123,3.409952402114868,6432,0.0,
2000-04-04 00:00:00+00:00,5.2546000480651855,5.2546000480651855,5.2546000480651855,3.409952402114868,0,0.0,
2000-04-05 00:00:00+00:00,5.223507881164551,5.223507881164551,5.223507881164551,3.3897740840911865,2412,0.0,
2000-04-06 00:00:00+00:00,5.223507881164551,5.223507881164551,5.161323070526123,3.3494203090667725,4824,0.0,
2000-04-07 00:00:00+00:00,5.161323070526123,5.161323070526123,5.161323070526123,3.3494203090667725,0,0.0,
2000-04-10 00:00:00+00:00,5.130230903625488,5.130230903625488,5.130230903625488,3.329243421554565,8041,0.0,
2000-04-11 00:00:00+00:00,5.223507881164551,5.223507881164551,5.130230903625488,3.3494203090667725,2412,0.0,
2000-04-12 00:00:00+00:00,5.161323070526123,5.161323070526123,5.161323070526123,3.3494203090667725,0,0.0,
2000-04-13 00:00:00+00:00,5.161323070526123,5.161323070526123,5.099139213562012,3.309067249298096,13669,0.0,
2000-04-14 00:00:00+00:00,5.0680460929870605,5.0680460929870605,5.0680460929870605,3.288889646530152,1608,0.0,
2000-04-17 00:00:00+00:00,5.099139213562012,5.099139213562012,5.0680460929870605,3.288889646530152,31760,0.0,
2000-04-18 00:00:00+00:00,5.0680460929870605,5.130230903625488,5.0680460929870605,3.288889646530152,3618,0.0,
2000-04-19 00:00:00+00:00,5.484683036804199,5.484683036804199,5.223507881164551,3.474519968032837,9955,0.0,
2000-04-20 00:00:00+00:00,5.288802146911621,5.484683036804199,5.288802146911621,3.559264659881592,4977,0.0,
2000-04-24 00:00:00+00:00,5.288802146911621,5.288802146911621,5.288802146911621,3.4321467876434326,3829,0.0,
2000-04-25 00:00:00+00:00,5.288802146911621,5.288802146911621,5.288802146911621,3.4321467876434326,3829,0.0,
2000-04-26 00:00:00+00:00,5.419388771057129,5.419388771057129,5.419388771057129,3.5168919563293457,383,0.0,
2000-04-27 00:00:00+00:00,5.452035903930664,5.452035903930664,5.223507881164551,3.3897740840911865,18378,0.0,
2000-04-28 00:00:00+00:00,5.223507881164551,5.354094982147217,5.223507881164551,3.474519968032837,2680,0.0,
2000-05-01 00:00:00+00:00,5.288802146911621,5.288802146911621,5.288802146911621,3.4321467876434326,3446,0.0,
