date,IPG_Open,IPG_High,IPG_Low,IPG_Close,IPG_Volume,IPG_Dividends,IPG_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.7951390147209167,0.7847219705581665,0.3969949781894684,43200,0.0,
1980-03-18 00:00:00+00:00,0.0,0.7777780294418335,0.7777780294418335,0.3934821486473083,327600,0.0,
1980-03-19 00:00:00+00:00,0.0,0.7777780294418335,0.7777780294418335,0.3934821486473083,115200,0.0,
1980-03-20 00:00:00+00:00,0.0,0.7847219705581665,0.7847219705581665,0.3969949781894684,28800,0.0,
1980-03-21 00:00:00+00:00,0.0,0.7847219705581665,0.7847219705581665,0.3969949781894684,554400,0.0,
1980-03-24 00:00:00+00:00,0.0,0.7847219705581665,0.7430559992790222,0.3759161531925201,406800,0.0,
1980-03-25 00:00:00+00:00,0.0,0.7569440007209778,0.7430559992790222,0.3759161531925201,64800,0.0,
1980-03-26 00:00:00+00:00,0.0,0.7604169845581055,0.75,0.3846988976001739,129600,0.0,
1980-03-27 00:00:00+00:00,0.0,0.7569440007209778,0.7430559992790222,0.3829420506954193,817200,0.0,
1980-03-28 00:00:00+00:00,0.0,0.75,0.75,0.3794289529323578,25200,0.0,
1980-03-31 00:00:00+00:00,0.0,0.7847219705581665,0.7604169845581055,0.3969949781894684,79200,0.0,
1980-04-01 00:00:00+00:00,0.0,0.7777780294418335,0.7777780294418335,0.3934821486473083,7200,0.0,
1980-04-02 00:00:00+00:00,0.0,0.78125,0.7708330154418945,0.3934821486473083,525600,0.0,
1980-04-03 00:00:00+00:00,0.0,0.7777780294418335,0.7638890147209167,0.3899687230587005,133200,0.0,
1980-04-07 00:00:00+00:00,0.0,0.7673609852790833,0.75,0.3794289529323578,190800,0.0,
1980-04-08 00:00:00+00:00,0.0,0.7569440007209778,0.7430559992790222,0.3794289529323578,64800,0.0,
1980-04-09 00:00:00+00:00,0.0,0.7569440007209778,0.75,0.3829420506954193,21600,0.0,
1980-04-10 00:00:00+00:00,0.0,0.7638890147209167,0.7569440007209778,0.3864555358886719,25200,0.0,
1980-04-11 00:00:00+00:00,0.0,0.7708330154418945,0.7638890147209167,0.3899687230587005,18000,0.0,
1980-04-14 00:00:00+00:00,0.0,0.7743059992790222,0.7638890147209167,0.3899687230587005,100800,0.0,
1980-04-15 00:00:00+00:00,0.0,0.7604169845581055,0.7569440007209778,0.3829420506954193,100800,0.0,
1980-04-16 00:00:00+00:00,0.0,0.7638890147209167,0.75,0.3864555358886719,64800,0.0,
1980-04-17 00:00:00+00:00,0.0,0.7638890147209167,0.7638890147209167,0.3864555358886719,57600,0.0,
1980-04-18 00:00:00+00:00,0.0,0.7638890147209167,0.7638890147209167,0.3864555358886719,50400,0.0,
1980-04-21 00:00:00+00:00,0.0,0.7708330154418945,0.7638890147209167,0.3864555358886719,93600,0.0,
1980-04-22 00:00:00+00:00,0.0,0.7708330154418945,0.7604169845581055,0.3899687230587005,64800,0.0,
1980-04-23 00:00:00+00:00,0.0,0.7708330154418945,0.7604169845581055,0.3864555358886719,385200,0.0,
1980-04-24 00:00:00+00:00,0.0,0.7569440007209778,0.75,0.3794289529323578,82800,0.0,
1980-04-25 00:00:00+00:00,0.0,0.7569440007209778,0.75,0.3794289529323578,79200,0.0,
1980-04-28 00:00:00+00:00,0.0,0.7638890147209167,0.7534719705581665,0.3864555358886719,216000,0.0,
1980-04-29 00:00:00+00:00,0.0,0.7604169845581055,0.75,0.3829420506954193,176400,0.0,
1980-04-30 00:00:00+00:00,0.0,0.7604169845581055,0.75,0.3846988976001739,644400,0.0,
1980-05-01 00:00:00+00:00,0.0,0.7604169845581055,0.7534719705581665,0.3811856508255005,7200,0.0,
1980-05-02 00:00:00+00:00,0.0,0.7604169845581055,0.7534719705581665,0.3811856508255005,79200,0.0,
1980-05-05 00:00:00+00:00,0.0,0.7604169845581055,0.7534719705581665,0.3811856508255005,18000,0.0,
1980-05-06 00:00:00+00:00,0.0,0.7534719705581665,0.75,0.3794289529323578,640800,0.0,
1980-05-07 00:00:00+00:00,0.0,0.7743059992790222,0.75,0.3917255699634552,356400,0.0,
1980-05-08 00:00:00+00:00,0.0,0.7847219705581665,0.7777780294418335,0.3969949781894684,223200,0.0,
1980-05-09 00:00:00+00:00,0.0,0.7881940007209778,0.7708330154418945,0.3899687230587005,183600,0.0,
1980-05-12 00:00:00+00:00,0.0,0.7638890147209167,0.7604169845581055,0.3846988976001739,79200,0.0,
1980-05-13 00:00:00+00:00,0.0,0.7708330154418945,0.75,0.3899687230587005,46800,0.0,
1980-05-14 00:00:00+00:00,0.0,0.7916669845581055,0.7777780294418335,0.4005084633827209,471600,0.0,
1980-05-15 00:00:00+00:00,0.0,0.8333330154418945,0.7916669845581055,0.421587735414505,126000,0.0,
1980-05-16 00:00:00+00:00,0.0,0.8263890147209167,0.8125,0.4110482335090637,57600,0.0,
1980-05-19 00:00:00+00:00,0.0,0.8194440007209778,0.8125,0.4110482335090637,176400,0.0,
1980-05-20 00:00:00+00:00,0.0,0.8055559992790222,0.7916669845581055,0.4040215611457824,39600,0.0,
1980-05-21 00:00:00+00:00,0.0,0.8125,0.8055559992790222,0.407535046339035,669600,0.0,
1980-05-22 00:00:00+00:00,0.0,0.8055559992790222,0.7986109852790833,0.4040215611457824,244800,0.0,
1980-05-23 00:00:00+00:00,0.0,0.8055559992790222,0.8055559992790222,0.407535046339035,75600,0.0,
1980-05-27 00:00:00+00:00,0.0,0.8229169845581055,0.8125,0.4163181781768799,259200,0.0,
1980-05-28 00:00:00+00:00,0.0,0.8263890147209167,0.8194440007209778,0.4180746078491211,86400,0.0,
1980-05-29 00:00:00+00:00,0.0,0.8298609852790833,0.8229169845581055,0.4163181781768799,61200,0.0,
1980-05-30 00:00:00+00:00,0.0,0.8229169845581055,0.8159719705581665,0.4163181781768799,68400,0.0,
1980-06-02 00:00:00+00:00,0.0,0.8229169845581055,0.8159719705581665,0.4128045737743377,32400,0.0,
1980-06-03 00:00:00+00:00,0.0,0.8194440007209778,0.8159719705581665,0.4128045737743377,10800,0.0,
1980-06-04 00:00:00+00:00,0.0,0.8194440007209778,0.8125,0.4110482335090637,57600,0.0,
1980-06-05 00:00:00+00:00,0.0,0.8229169845581055,0.8125,0.4163181781768799,46800,0.0,
1980-06-06 00:00:00+00:00,0.0,0.8298609852790833,0.8194440007209778,0.4198310673236847,212400,0.0,
1980-06-09 00:00:00+00:00,0.0,0.8402780294418335,0.8298609852790833,0.4233448803424835,118800,0.0,
1980-06-10 00:00:00+00:00,0.0,0.8402780294418335,0.8333330154418945,0.421587735414505,68400,0.0,
1980-06-11 00:00:00+00:00,0.0,0.8611109852790833,0.8402780294418335,0.4356407523155212,72000,0.0,
1980-06-12 00:00:00+00:00,0.0,0.8611109852790833,0.8611109852790833,0.4356407523155212,198000,0.0,
1980-06-13 00:00:00+00:00,0.0,0.8611109852790833,0.8506940007209778,0.4303705990314483,79200,0.0,
1980-06-16 00:00:00+00:00,0.0,0.875,0.8541669845581055,0.4426674544811249,111600,0.0,
1980-06-17 00:00:00+00:00,0.0,0.8958330154418945,0.875,0.4496937096118927,129600,0.0,
1980-06-18 00:00:00+00:00,0.0,0.8819440007209778,0.8472219705581665,0.4303705990314483,82800,0.0,
1980-06-19 00:00:00+00:00,0.0,0.8472219705581665,0.84375,0.42861407995224,10800,0.0,
1980-06-20 00:00:00+00:00,0.0,0.8402780294418335,0.8402780294418335,0.4251012206077575,64800,0.0,
1980-06-23 00:00:00+00:00,0.0,0.84375,0.8368059992790222,0.4268574714660644,21600,0.0,
1980-06-24 00:00:00+00:00,0.0,0.8680559992790222,0.8472219705581665,0.4391541481018066,90000,0.0,
1980-06-25 00:00:00+00:00,0.0,0.8680559992790222,0.8472219705581665,0.4321277439594269,198000,0.0,
1980-06-26 00:00:00+00:00,0.0,0.8611109852790833,0.8541669845581055,0.4356407523155212,36000,0.0,
1980-06-27 00:00:00+00:00,0.0,0.8541669845581055,0.8472219705581665,0.42861407995224,82800,0.0,
1980-06-30 00:00:00+00:00,0.0,0.8472219705581665,0.8333330154418945,0.42861407995224,158400,0.0,
1980-07-01 00:00:00+00:00,0.0,0.8472219705581665,0.8333330154418945,0.421587735414505,93600,0.0,
