date,IJK_Open,IJK_High,IJK_Low,IJK_Close,IJK_Volume,IJK_Dividends,IJK_Stock Splits
2000-07-28 00:00:00+00:00,16.4140625,16.4140625,15.974609375,13.24140453338623,17600,0.0,
2000-07-31 00:00:00+00:00,16.140625,16.267578125,16.0,13.4842529296875,32000,0.0,
2000-08-01 00:00:00+00:00,16.35546875,16.35546875,16.35546875,13.557103157043455,1600,0.0,
2000-08-02 00:00:00+00:00,16.658203125,16.658203125,16.625,13.780517578125,8800,0.0,
2000-08-03 00:00:00+00:00,16.146484375,16.27734375,16.146484375,13.492341995239258,2400,0.0,
2000-08-04 00:00:00+00:00,16.79296875,16.79296875,16.77734375,13.906794548034668,1600,0.0,
2000-08-07 00:00:00+00:00,17.14453125,17.14453125,17.14453125,14.211152076721191,8000,0.0,
2000-08-08 00:00:00+00:00,17.16015625,17.16015625,17.05859375,14.183637619018556,4000,0.0,
2000-08-09 00:00:00+00:00,17.21875,17.25390625,16.974609375,14.070308685302734,11200,0.0,
2000-08-10 00:00:00+00:00,16.90234375,16.90234375,16.828125,13.94887924194336,4800,0.0,
2000-08-11 00:00:00+00:00,16.86328125,16.875,16.86328125,13.987737655639648,1600,0.0,
2000-08-14 00:00:00+00:00,17.00390625,17.2109375,17.00390625,14.26620388031006,14400,0.0,
2000-08-15 00:00:00+00:00,17.25,17.25,17.095703125,14.194976806640623,12000,0.0,
2000-08-16 00:00:00+00:00,17.28515625,17.28515625,17.201171875,14.258105278015137,12800,0.0,
2000-08-17 00:00:00+00:00,17.23828125,17.517578125,17.23828125,14.520378112792969,8000,0.0,
2000-08-18 00:00:00+00:00,17.595703125,17.6171875,17.595703125,14.602943420410156,3200,0.0,
2000-08-21 00:00:00+00:00,17.71484375,17.791015625,17.71484375,14.719508171081545,11200,0.0,
2000-08-22 00:00:00+00:00,17.69921875,17.75,17.6796875,14.654742240905762,19200,0.0,
2000-08-23 00:00:00+00:00,17.63671875,17.8046875,17.591796875,14.758359909057615,2400,0.0,
2000-08-24 00:00:00+00:00,17.87109375,17.923828125,17.87109375,14.857117652893066,1600,0.0,
2000-08-25 00:00:00+00:00,18.04296875,18.087890625,17.875,14.993102073669434,28000,0.0,
2000-08-28 00:00:00+00:00,18.255859375,18.28125,18.197265625,15.083768844604492,16000,0.0,
2000-08-29 00:00:00+00:00,18.16796875,18.28515625,18.16796875,15.111291885375977,19200,0.0,
2000-08-30 00:00:00+00:00,18.21875,18.3046875,18.21875,15.172818183898926,7200,0.0,
2000-08-31 00:00:00+00:00,18.46875,18.72265625,18.4609375,15.519274711608888,20000,0.0,
2000-09-01 00:00:00+00:00,18.9375,18.9375,18.751953125,15.69411277770996,86400,0.0,
2000-09-05 00:00:00+00:00,18.90234375,18.90234375,18.58203125,15.402700424194336,39200,0.0,
2000-09-06 00:00:00+00:00,18.4375,18.46484375,18.24609375,15.23595142364502,4000,0.0,
2000-09-07 00:00:00+00:00,18.40625,18.537109375,18.40625,15.36546802520752,38400,0.0,
2000-09-08 00:00:00+00:00,18.353515625,18.44921875,18.353515625,15.244049072265623,7200,0.0,
2000-09-11 00:00:00+00:00,18.46875,18.5234375,18.46875,15.354130744934082,7200,0.0,
2000-09-12 00:00:00+00:00,18.529296875,18.53515625,18.390625,15.255378723144531,18400,0.0,
2000-09-13 00:00:00+00:00,18.1484375,18.162109375,18.013671875,15.012537956237791,26400,0.0,
2000-09-14 00:00:00+00:00,18.375,18.515625,18.375,15.27480697631836,12000,0.0,
2000-09-15 00:00:00+00:00,18.33984375,18.33984375,18.23828125,15.12100887298584,11200,0.0,
2000-09-18 00:00:00+00:00,18.265625,18.265625,17.62109375,14.606185913085938,19200,0.0,
2000-09-19 00:00:00+00:00,17.701171875,17.87890625,17.701171875,14.8198823928833,2400,0.0,
2000-09-20 00:00:00+00:00,17.76171875,17.76171875,17.76171875,14.722744941711426,200000,0.0,
2000-09-21 00:00:00+00:00,17.779296875,17.779296875,17.779296875,14.73731803894043,6400,0.0,
2000-09-22 00:00:00+00:00,17.46875,17.82421875,17.46875,14.77454948425293,9600,0.0,
2000-09-25 00:00:00+00:00,18.08984375,18.23046875,17.9921875,14.929972648620604,408800,0.0,
2000-09-26 00:00:00+00:00,18.0078125,18.12109375,17.849609375,14.795598030090332,68800,0.0,
2000-09-27 00:00:00+00:00,18.10546875,18.14453125,17.875,14.816641807556152,4800,0.0,
2000-09-28 00:00:00+00:00,18.15625,18.435546875,18.15625,15.281279563903809,204800,0.0,
2000-09-29 00:00:00+00:00,18.361328125,18.376953125,18.248046875,15.125856399536133,9600,0.0,
