date,EFA_Open,EFA_High,EFA_Low,EFA_Close,EFA_Volume,EFA_Dividends,EFA_Stock Splits
2001-08-27 00:00:00+00:00,42.91666793823242,42.91666793823242,42.7599983215332,23.309154510498047,44700,0.0,
2001-08-28 00:00:00+00:00,42.53333282470703,42.58333206176758,42.26333236694336,23.04250717163086,319800,0.0,
2001-08-29 00:00:00+00:00,42.45000076293945,42.46666717529297,42.09999847412109,22.937292098999023,128400,0.0,
2001-08-30 00:00:00+00:00,41.66666793823242,41.66666793823242,41.43333435058594,22.610790252685547,36900,0.0,
2001-08-31 00:00:00+00:00,41.53333282470703,41.71666717529297,41.46666717529297,22.665212631225582,1656900,0.0,
2001-09-04 00:00:00+00:00,40.76666641235352,41.16666793823242,40.70000076293945,22.148229598999023,570000,0.0,
2001-09-05 00:00:00+00:00,40.56666564941406,40.68333435058594,40.33333206176758,22.012187957763672,31500,0.0,
2001-09-06 00:00:00+00:00,39.83333206176758,39.83333206176758,39.53333282470703,21.513355255126957,284700,0.0,
2001-09-07 00:00:00+00:00,39.46666717529297,39.46666717529297,39.16666793823242,21.386371612548828,99900,0.0,
2001-09-10 00:00:00+00:00,38.43333435058594,38.86666870117188,38.20000076293945,21.141496658325195,1438200,0.0,
2001-09-17 00:00:00+00:00,36.75,37.29999923706055,36.70000076293945,20.216384887695312,170400,0.0,
2001-09-18 00:00:00+00:00,36.81666564941406,37.08333206176758,36.66666793823242,20.053125381469727,991500,0.0,
2001-09-19 00:00:00+00:00,37.20000076293945,37.20000076293945,36.28333282470703,19.99871063232422,435600,0.0,
2001-09-20 00:00:00+00:00,35.76666641235352,35.76666641235352,35.150001525878906,19.128019332885746,123000,0.0,
2001-09-21 00:00:00+00:00,32.66666793823242,34.5,32.66666793823242,18.59291076660156,110100,0.0,
2001-09-24 00:00:00+00:00,35.33333206176758,35.81666564941406,35.116668701171875,19.454530715942383,139500,0.0,
2001-09-25 00:00:00+00:00,36.133331298828125,36.43333435058594,35.849998474121094,19.681272506713867,151500,0.0,
2001-09-26 00:00:00+00:00,36.48333358764648,36.48333358764648,36.23333358764648,19.78103446960449,138600,0.0,
2001-09-27 00:00:00+00:00,36.34999847412109,36.93333435058594,36.28333282470703,20.0930290222168,662400,0.0,
2001-09-28 00:00:00+00:00,37.29999923706055,37.720001220703125,37.22666549682617,20.48484230041504,663900,0.0,
2001-10-01 00:00:00+00:00,37.06666564941406,37.43999862670898,36.99333190917969,20.374191284179688,432900,0.0,
2001-10-02 00:00:00+00:00,37.0,37.51666641235352,37.0,20.44613265991211,309900,0.055333,
2001-10-03 00:00:00+00:00,36.83333206176758,38.06333160400391,36.83333206176758,20.65505027770996,398700,0.0,
2001-10-04 00:00:00+00:00,38.23333358764648,38.5,37.86666870117188,20.87486267089844,578400,0.0,
2001-10-05 00:00:00+00:00,38.3033332824707,38.53333282470703,38.09999847412109,20.90755653381348,274200,0.0,
2001-10-08 00:00:00+00:00,37.90999984741211,38.41666793823242,37.86666870117188,20.782211303710938,127800,0.0,
2001-10-09 00:00:00+00:00,38.31666564941406,38.45000076293945,37.98333358764648,20.72770881652832,2442600,0.0,
2001-10-10 00:00:00+00:00,38.5,38.86666870117188,38.5,21.145538330078125,84600,0.0,
2001-10-11 00:00:00+00:00,39.21666717529297,39.31333160400391,38.83333206176758,21.290868759155277,197400,0.0,
2001-10-12 00:00:00+00:00,38.59999847412109,39.01666641235352,38.59999847412109,21.263622283935547,83400,0.0,
2001-10-15 00:00:00+00:00,38.5,38.66666793823242,38.383331298828125,20.927539825439453,192600,0.0,
2001-10-16 00:00:00+00:00,38.76666641235352,38.93333435058594,38.59999847412109,21.218204498291016,361800,0.0,
2001-10-17 00:00:00+00:00,39.66666793823242,39.66666793823242,38.96666717529297,21.236373901367188,224700,0.0,
2001-10-18 00:00:00+00:00,38.76666641235352,38.86666870117188,38.33333206176758,21.06379127502441,260700,0.0,
2001-10-19 00:00:00+00:00,38.133331298828125,38.29999923706055,37.91999816894531,20.85487937927246,258000,0.0,
2001-10-22 00:00:00+00:00,38.0,38.53333282470703,38.0,21.00020980834961,393000,0.0,
2001-10-23 00:00:00+00:00,38.96666717529297,39.09999847412109,38.84000015258789,21.167335510253903,159300,0.0,
2001-10-24 00:00:00+00:00,39.16666793823242,39.33333206176758,39.03333282470703,21.37987899780273,161100,0.0,
2001-10-25 00:00:00+00:00,38.75,39.23333358764648,38.58333206176758,21.3489990234375,63900,0.0,
2001-10-26 00:00:00+00:00,39.03333282470703,39.426666259765625,39.03333282470703,21.487064361572266,169500,0.0,
2001-10-29 00:00:00+00:00,39.33333206176758,39.36333465576172,38.60333251953125,21.038352966308597,595500,0.0,
2001-10-30 00:00:00+00:00,38.36666870117188,38.46666717529297,38.02000045776367,20.80037498474121,260100,0.0,
2001-10-31 00:00:00+00:00,38.633331298828125,38.75,38.220001220703125,20.85850715637207,783000,0.0,
2001-11-01 00:00:00+00:00,38.79999923706055,39.08000183105469,38.56666564941406,21.29813766479492,810300,0.0,
2001-11-02 00:00:00+00:00,38.99333190917969,39.09333419799805,38.77999877929688,21.29632568359375,908700,0.0,
2001-11-05 00:00:00+00:00,39.133331298828125,39.5533332824707,39.133331298828125,21.50886344909668,168600,0.0,
2001-11-06 00:00:00+00:00,39.5,39.95000076293945,39.36666870117188,21.73230743408203,651300,0.0,
2001-11-07 00:00:00+00:00,39.29999923706055,39.633331298828125,39.26666641235352,21.53611183166504,352200,0.0,
2001-11-08 00:00:00+00:00,39.76666641235352,40.15666580200195,39.76666641235352,21.69052124023437,989400,0.0,
2001-11-09 00:00:00+00:00,39.43333435058594,39.776668548583984,39.41666793823242,21.65419578552246,970200,0.0,
2001-11-12 00:00:00+00:00,39.16666793823242,39.2599983215332,38.91666793823242,21.3635311126709,512700,0.0,
2001-11-13 00:00:00+00:00,39.43333435058594,39.606666564941406,39.40999984741211,21.559728622436523,298800,0.0,
2001-11-14 00:00:00+00:00,39.73333358764648,39.790000915527344,39.53333282470703,21.581531524658203,152400,0.0,
2001-11-15 00:00:00+00:00,39.58333206176758,39.79333114624024,39.56333160400391,21.67417907714844,4697400,0.0,
2001-11-16 00:00:00+00:00,40.0,40.09333419799805,39.8466682434082,21.795883178710938,659700,0.0,
2001-11-19 00:00:00+00:00,40.400001525878906,40.47666549682617,40.13666534423828,21.90489196777344,432900,0.0,
2001-11-20 00:00:00+00:00,40.16666793823242,40.18333435058594,39.91666793823242,21.754106521606445,358800,0.0,
2001-11-21 00:00:00+00:00,39.93333435058594,39.93333435058594,39.663333892822266,21.69779396057129,143100,0.0,
2001-11-23 00:00:00+00:00,39.79999923706055,39.93999862670898,39.79999923706055,21.76682472229004,228300,0.0,
2001-11-26 00:00:00+00:00,40.29999923706055,40.400001525878906,40.12666702270508,21.977558135986328,360300,0.0,
2001-11-27 00:00:00+00:00,40.08333206176758,40.08666610717773,39.67333221435547,21.80678939819336,443700,0.0,
2001-11-28 00:00:00+00:00,39.33333206176758,39.59000015258789,39.29999923706055,21.42710494995117,534000,0.0,
2001-11-29 00:00:00+00:00,39.48333358764648,39.53333282470703,39.290000915527344,21.474346160888672,1168500,0.0,
2001-11-30 00:00:00+00:00,39.46666717529297,39.68333435058594,39.46666717529297,21.55608558654785,1092600,0.0,
2001-12-03 00:00:00+00:00,39.09999847412109,39.30666732788086,39.02000045776367,21.372621536254883,541500,0.0,
2001-12-04 00:00:00+00:00,39.400001525878906,39.77333450317383,39.400001525878906,21.67598533630371,1386300,0.0,
2001-12-05 00:00:00+00:00,40.28333282470703,40.79999923706055,40.25666809082031,22.197362899780277,524400,0.0,
2001-12-06 00:00:00+00:00,40.66666793823242,40.926666259765625,40.61000061035156,22.26639747619629,508200,0.0,
2001-12-07 00:00:00+00:00,40.36666870117188,40.47999954223633,40.16999816894531,21.93031883239746,5501100,0.0,
2001-12-10 00:00:00+00:00,39.46666717529297,39.75,39.41666793823242,21.50886344909668,564000,0.0,
2001-12-11 00:00:00+00:00,39.59999847412109,39.776668548583984,39.53666687011719,21.55245780944824,1061100,0.0,
2001-12-12 00:00:00+00:00,39.83333206176758,39.83333206176758,39.43333435058594,21.641477584838867,447900,0.0,
2001-12-13 00:00:00+00:00,39.0,39.08333206176758,38.686668395996094,21.129186630249023,728100,0.0,
2001-12-14 00:00:00+00:00,39.0,39.06333160400391,38.86333465576172,21.25089836120605,874800,0.0,
2001-12-17 00:00:00+00:00,39.16666793823242,39.61666870117188,39.150001525878906,21.50341033935547,678300,0.0,
2001-12-18 00:00:00+00:00,39.61666870117188,39.73333358764648,39.473331451416016,21.561542510986328,908400,0.0,
2001-12-19 00:00:00+00:00,39.0,39.21666717529297,38.92333221435547,21.336280822753903,772500,0.0,
2001-12-20 00:00:00+00:00,39.0,39.09999847412109,38.84999847412109,21.23273468017578,1377600,0.0,
2001-12-21 00:00:00+00:00,39.03333282470703,39.15666580200195,38.98333358764648,21.33991050720215,901200,0.0,
2001-12-24 00:00:00+00:00,38.79999923706055,39.04999923706055,38.79999923706055,21.260292053222656,291300,0.027333,
2001-12-26 00:00:00+00:00,38.66666793823242,39.12666702270508,38.66666793823242,21.242115020751957,499500,0.0,
2001-12-27 00:00:00+00:00,39.33333206176758,39.53333282470703,39.28333282470703,21.52389144897461,418500,0.0,
2001-12-28 00:00:00+00:00,39.70000076293945,39.82666778564453,39.66666793823242,21.694765090942383,1309200,0.0,
2001-12-31 00:00:00+00:00,39.810001373291016,39.970001220703125,39.76666641235352,21.6875,717300,0.0,
2002-01-02 00:00:00+00:00,39.95000076293945,39.98666763305664,39.6533317565918,21.807477951049805,1215900,0.0,
2002-01-03 00:00:00+00:00,40.03333282470703,40.3466682434082,40.0,22.003812789916992,971400,0.0,
2002-01-04 00:00:00+00:00,40.66666793823242,40.68999862670898,40.33333206176758,22.14924049377441,377400,0.0,
2002-01-07 00:00:00+00:00,40.24333190917969,40.383331298828125,40.00666809082031,21.8547420501709,387900,0.0,
2002-01-08 00:00:00+00:00,39.53333282470703,39.78666687011719,39.48333358764648,21.605701446533203,532500,0.0,
2002-01-09 00:00:00+00:00,39.606666564941406,39.686668395996094,39.20000076293945,21.37845230102539,1169100,0.0,
2002-01-10 00:00:00+00:00,39.29666519165039,39.37666702270508,39.16666793823242,21.429353713989254,539400,0.0,
2002-01-11 00:00:00+00:00,39.34999847412109,39.4466667175293,39.03333282470703,21.307558059692383,697200,0.0,
2002-01-14 00:00:00+00:00,38.84999847412109,39.0,38.58666610717773,21.094867706298828,537600,0.0,
2002-01-15 00:00:00+00:00,38.83333206176758,38.900001525878906,38.383331298828125,21.078500747680664,887100,0.0,
2002-01-16 00:00:00+00:00,38.133331298828125,38.32666778564453,37.970001220703125,20.70764541625977,425400,0.0,
2002-01-17 00:00:00+00:00,38.58333206176758,38.630001068115234,38.31666564941406,21.005788803100582,526200,0.0,
2002-01-18 00:00:00+00:00,38.400001525878906,38.5,38.25,20.99669647216797,580800,0.0,
2002-01-22 00:00:00+00:00,38.54333114624024,38.54333114624024,37.856666564941406,20.75128555297852,561900,0.0,
2002-01-23 00:00:00+00:00,38.22666549682617,38.23333358764648,38.040000915527344,20.805822372436523,757200,0.0,
2002-01-24 00:00:00+00:00,38.53666687011719,38.59999847412109,38.27000045776367,20.918533325195312,467700,0.0,
2002-01-25 00:00:00+00:00,37.96666717529297,38.08666610717773,37.776668548583984,20.62039375305176,582000,0.0,
2002-01-28 00:00:00+00:00,38.133331298828125,38.18000030517578,37.91666793823242,20.81308937072754,1504800,0.0,
2002-01-29 00:00:00+00:00,37.84999847412109,37.96666717529297,36.93000030517578,20.235002517700195,463200,0.0,
2002-01-30 00:00:00+00:00,37.150001525878906,37.51333236694336,36.81999969482422,20.458600997924805,507900,0.0,
2002-01-31 00:00:00+00:00,37.61666870117188,37.61666870117188,37.21666717529297,20.433151245117188,734100,0.0,
2002-02-01 00:00:00+00:00,37.65666580200195,37.65666580200195,37.2599983215332,20.3877067565918,452100,0.0,
2002-02-04 00:00:00+00:00,37.48333358764648,37.48333358764648,36.856666564941406,20.220460891723636,683400,0.0,
2002-02-05 00:00:00+00:00,36.70000076293945,36.78666687011719,36.29999923706055,19.81688117980957,259800,0.0,
2002-02-06 00:00:00+00:00,36.23333358764648,36.5,36.23333358764648,19.78779411315918,382800,0.0,
2002-02-07 00:00:00+00:00,36.59999847412109,36.86000061035156,36.5,20.00776481628418,122100,0.0,
2002-02-08 00:00:00+00:00,37.03333282470703,37.18000030517578,36.810001373291016,20.27681350708008,536100,0.0,
