date,DHY_Open,DHY_High,DHY_Low,DHY_Close,DHY_Volume,DHY_Dividends,DHY_Stock Splits
1998-07-29 00:00:00+00:00,10.0,10.0625,10.0,0.5005660653114319,172300,0.0,
1998-07-30 00:00:00+00:00,10.0625,10.0625,10.0,0.5036941170692444,71700,0.0,
1998-07-31 00:00:00+00:00,10.0,10.125,10.0,0.5005660653114319,59400,0.0,
1998-08-03 00:00:00+00:00,10.0625,10.0625,10.0,0.5005660653114319,82400,0.0,
1998-08-04 00:00:00+00:00,10.0,10.0625,10.0,0.5005660653114319,62000,0.0,
1998-08-05 00:00:00+00:00,10.0,10.0625,10.0,0.5005660653114319,76900,0.0,
1998-08-06 00:00:00+00:00,10.0625,10.0625,10.0,0.5036941170692444,63000,0.0,
1998-08-07 00:00:00+00:00,10.0,10.0625,10.0,0.5005660653114319,28800,0.0,
1998-08-10 00:00:00+00:00,10.0,10.125,10.0,0.5068230032920837,84100,0.0,
1998-08-11 00:00:00+00:00,10.0625,10.125,10.0,0.5036941170692444,73900,0.0,
1998-08-12 00:00:00+00:00,10.125,10.125,10.0,0.5005660653114319,36400,0.0,
1998-08-13 00:00:00+00:00,10.0,10.0625,10.0,0.5005660653114319,57300,0.0,
1998-08-14 00:00:00+00:00,10.0,10.0625,10.0,0.5005660653114319,31400,0.0,
1998-08-17 00:00:00+00:00,10.0625,10.0625,9.3125,0.4724093377590179,3058000,0.0,
1998-08-18 00:00:00+00:00,9.5,9.75,9.4375,0.4880515933036804,234400,0.0,
1998-08-19 00:00:00+00:00,9.6875,10.0,9.625,0.4974373281002044,289300,0.0,
1998-08-20 00:00:00+00:00,9.875,9.9375,9.6875,0.4849227368831634,199000,0.0,
1998-08-21 00:00:00+00:00,9.6875,9.6875,9.1875,0.4692801535129547,122700,0.0,
1998-08-24 00:00:00+00:00,9.25,9.5,9.25,0.4661520421504974,95700,0.0,
1998-08-25 00:00:00+00:00,9.375,9.5,9.3125,0.4661520421504974,62700,0.0,
1998-08-26 00:00:00+00:00,9.25,9.4375,9.0,0.4567664861679077,107600,0.0,
1998-08-27 00:00:00+00:00,9.125,9.1875,9.0,0.4567664861679077,221000,0.0,
1998-08-28 00:00:00+00:00,9.125,9.125,9.0,0.4536376297473907,66000,0.0,
1998-08-31 00:00:00+00:00,9.0625,9.0625,9.0,0.4505094289779663,237200,0.0,
1998-09-01 00:00:00+00:00,9.0,9.0625,9.0,0.4536376297473907,168300,0.0,
1998-09-02 00:00:00+00:00,9.0625,9.0625,9.0,0.4505094289779663,615400,0.0,
1998-09-03 00:00:00+00:00,9.0625,9.0625,9.0,0.4505094289779663,349400,0.0,
1998-09-04 00:00:00+00:00,9.0625,9.0625,9.0,0.4536376297473907,113500,0.0,
1998-09-08 00:00:00+00:00,9.0625,9.3125,9.0625,0.4661520421504974,127800,0.0,
1998-09-09 00:00:00+00:00,9.375,9.375,9.125,0.4567664861679077,51600,0.0,
1998-09-10 00:00:00+00:00,9.0625,9.125,9.0,0.4567664861679077,74900,0.0,
1998-09-11 00:00:00+00:00,9.0625,9.1875,8.75,0.4505094289779663,222800,0.0,
1998-09-14 00:00:00+00:00,9.0,9.1875,8.9375,0.4505094289779663,79500,0.0,
1998-09-15 00:00:00+00:00,9.0,9.3125,9.0,0.4567664861679077,83900,0.0,
1998-09-16 00:00:00+00:00,9.0,9.125,8.9375,0.4646590650081634,136000,0.155,
1998-09-17 00:00:00+00:00,8.9375,9.0625,8.875,0.4582938849925995,61700,0.0,
1998-09-18 00:00:00+00:00,8.9375,9.0,8.875,0.4582938849925995,61600,0.0,
1998-09-21 00:00:00+00:00,8.875,9.0,8.875,0.4519290328025818,72600,0.0,
1998-09-22 00:00:00+00:00,8.9375,8.9375,8.75,0.4455637037754059,158300,0.0,
1998-09-23 00:00:00+00:00,8.8125,8.9375,8.75,0.4551112055778503,50800,0.0,
1998-09-24 00:00:00+00:00,9.0,9.1875,9.0,0.4646590650081634,74300,0.0,
1998-09-25 00:00:00+00:00,9.1875,9.1875,9.0,0.4646590650081634,72200,0.0,
1998-09-28 00:00:00+00:00,9.125,9.125,8.875,0.4551112055778503,57500,0.0,
1998-09-29 00:00:00+00:00,8.9375,9.0,8.8125,0.4519290328025818,39400,0.0,
1998-09-30 00:00:00+00:00,8.9375,9.0625,8.9375,0.461476594209671,41800,0.0,
1998-10-01 00:00:00+00:00,8.9375,8.9375,8.8125,0.448745846748352,83100,0.0,
1998-10-02 00:00:00+00:00,8.8125,8.875,8.8125,0.4519290328025818,40600,0.0,
1998-10-05 00:00:00+00:00,8.875,8.875,8.75,0.448745846748352,54900,0.0,
1998-10-06 00:00:00+00:00,8.8125,8.875,8.75,0.448745846748352,63900,0.0,
1998-10-07 00:00:00+00:00,8.75,8.875,8.75,0.4455637037754059,107000,0.0,
1998-10-08 00:00:00+00:00,8.75,8.8125,8.625,0.4423810243606567,79900,0.0,
1998-10-09 00:00:00+00:00,8.5625,8.625,8.5,0.432833582162857,56500,0.0,
1998-10-12 00:00:00+00:00,8.5,8.75,8.5,0.4391985833644867,29100,0.0,
1998-10-13 00:00:00+00:00,8.5625,8.75,8.5625,0.4423810243606567,63200,0.0,
1998-10-14 00:00:00+00:00,8.625,8.6875,8.5625,0.4464928209781647,56200,0.08,
1998-10-15 00:00:00+00:00,8.625,8.75,8.5,0.4497049450874328,60400,0.0,
1998-10-16 00:00:00+00:00,8.75,8.875,8.75,0.4561293423175812,31800,0.0,
1998-10-19 00:00:00+00:00,8.9375,8.9375,8.75,0.4497049450874328,84000,0.0,
1998-10-20 00:00:00+00:00,8.8125,8.875,8.75,0.4497049450874328,66400,0.0,
1998-10-21 00:00:00+00:00,9.0,9.0,8.75,0.4529167711734772,225500,0.0,
1998-10-22 00:00:00+00:00,8.875,9.125,8.75,0.4625533521175384,177500,0.0,
1998-10-23 00:00:00+00:00,9.0,9.1875,9.0,0.4657656550407409,89000,0.0,
1998-10-26 00:00:00+00:00,9.0,9.4375,9.0,0.4818264544010162,148600,0.0,
1998-10-27 00:00:00+00:00,9.3125,9.375,9.1875,0.4818264544010162,87100,0.0,
1998-10-28 00:00:00+00:00,9.3125,9.5,9.25,0.488250732421875,96400,0.0,
1998-10-29 00:00:00+00:00,9.5,9.5,9.375,0.4850387871265411,68800,0.0,
1998-10-30 00:00:00+00:00,9.5,9.5625,9.375,0.4914632141590118,56800,0.0,
1998-11-02 00:00:00+00:00,9.5,9.5625,9.1875,0.4786143600940704,123200,0.0,
1998-11-03 00:00:00+00:00,9.1875,9.3125,9.1875,0.4754018485546112,27300,0.0,
1998-11-04 00:00:00+00:00,9.3125,9.4375,9.1875,0.4786143600940704,62600,0.0,
1998-11-05 00:00:00+00:00,9.375,9.4375,9.25,0.4786143600940704,99600,0.0,
1998-11-06 00:00:00+00:00,9.5,9.5625,9.4375,0.4850387871265411,585300,0.0,
1998-11-09 00:00:00+00:00,9.5,9.625,9.375,0.488250732421875,188700,0.0,
1998-11-10 00:00:00+00:00,9.5,9.6875,9.375,0.4946753978729248,190800,0.0,
1998-11-11 00:00:00+00:00,9.625,9.8125,9.625,0.5043120384216309,285400,0.0,
1998-11-12 00:00:00+00:00,9.75,9.8125,9.5625,0.5070778131484985,103000,0.24,
1998-11-13 00:00:00+00:00,9.625,9.75,9.5,0.5037847757339478,76800,0.0,
1998-11-16 00:00:00+00:00,9.625,9.75,9.5,0.5004920363426208,141000,0.0,
1998-11-17 00:00:00+00:00,9.5625,9.75,9.4375,0.5070778131484985,125600,0.0,
1998-11-18 00:00:00+00:00,9.75,9.75,9.4375,0.5004920363426208,54600,0.0,
1998-11-19 00:00:00+00:00,9.5625,9.625,9.5,0.5037847757339478,119600,0.0,
1998-11-20 00:00:00+00:00,9.625,9.625,9.4375,0.4971996545791626,53900,0.0,
1998-11-23 00:00:00+00:00,9.4375,9.625,9.4375,0.5004920363426208,47300,0.0,
1998-11-24 00:00:00+00:00,9.625,9.75,9.5625,0.5070778131484985,86500,0.0,
1998-11-25 00:00:00+00:00,9.625,9.6875,9.5,0.5070778131484985,73400,0.0,
1998-11-27 00:00:00+00:00,9.6875,9.6875,9.625,0.5070778131484985,16300,0.0,
1998-11-30 00:00:00+00:00,9.625,9.625,9.5,0.5037847757339478,37800,0.0,
