date,TEF_Open,TEF_High,TEF_Low,TEF_Close,TEF_Volume,TEF_Dividends,TEF_Stock Splits
1987-06-12 00:00:00+00:00,2.006067037582397,2.0858540534973145,1.960474967956543,0.3921756446361542,50527023,0.0,
1987-06-15 00:00:00+00:00,2.108649969100952,2.1200480461120605,2.0516600608825684,0.3943544030189514,17437104,0.0,
1987-06-16 00:00:00+00:00,2.0630578994750977,2.0630578994750977,1.9718730449676516,0.3791030943393707,14805088,0.0,
1987-06-17 00:00:00+00:00,2.006067037582397,2.006067037582397,1.9718730449676516,0.3812818229198456,4271542,0.0,
1987-06-18 00:00:00+00:00,1.994668960571289,2.0858540534973145,1.994668960571289,0.3987118303775787,8514571,0.0,
1987-06-19 00:00:00+00:00,2.074455976486206,2.2226309776306152,2.0516600608825684,0.4161419570446014,13927749,0.0,
1987-06-22 00:00:00+00:00,2.188436985015869,2.2568259239196777,2.188436985015869,0.431393027305603,11844070,0.0,
1987-06-23 00:00:00+00:00,2.245426893234253,2.245426893234253,2.188436985015869,0.4248567521572113,4225482,0.0,
1987-06-24 00:00:00+00:00,2.108649969100952,2.1656410694122314,2.108649969100952,0.4030692279338836,2632016,0.0,
1987-06-25 00:00:00+00:00,2.1428439617156982,2.2226309776306152,2.1428439617156982,0.4204994142055511,8267819,0.0,
1987-06-26 00:00:00+00:00,2.211232900619507,2.2226309776306152,2.1770389080047607,0.4183206558227539,6136983,0.0,
1987-06-29 00:00:00+00:00,2.188436985015869,2.188436985015869,2.1428439617156982,0.4183206558227539,1933435,0.0,
1987-06-30 00:00:00+00:00,2.1656410694122314,2.1656410694122314,2.13144588470459,0.4096054136753082,3532384,0.0,
1987-07-01 00:00:00+00:00,2.1656410694122314,2.1656410694122314,2.074455976486206,0.3987118303775787,5266225,0.0,
1987-07-02 00:00:00+00:00,2.074455976486206,2.108649969100952,2.0630578994750977,0.3965331315994262,2308497,0.0,
1987-07-06 00:00:00+00:00,2.097251892089844,2.13144588470459,2.097251892089844,0.4052478373050689,2133029,0.0,
1987-07-07 00:00:00+00:00,2.1200480461120605,2.1770389080047607,2.1200480461120605,0.4117843508720398,4455783,0.0,
1987-07-08 00:00:00+00:00,2.1656410694122314,2.2226309776306152,2.097251892089844,0.422678142786026,10008239,0.0,
1987-07-09 00:00:00+00:00,2.2226309776306152,2.291019916534424,2.211232900619507,0.433571845293045,14256751,0.0,
1987-07-10 00:00:00+00:00,2.302417993545532,2.3138160705566406,2.234029054641724,0.4270354807376861,7440928,0.0,
1987-07-13 00:00:00+00:00,2.211232900619507,2.2226309776306152,2.199835062026977,0.4248567521572113,4945996,0.0,
1987-07-14 00:00:00+00:00,2.211232900619507,2.2226309776306152,2.188436985015869,0.4204994142055511,5699411,0.0,
1987-07-15 00:00:00+00:00,2.2226309776306152,2.302417993545532,2.211232900619507,0.4379295408725738,9826192,0.0,
1987-07-16 00:00:00+00:00,2.3138160705566406,2.4163990020751958,2.3138160705566406,0.4618955552577972,12721409,0.0,
1987-07-17 00:00:00+00:00,2.4505929946899414,2.5075840950012207,2.4505929946899414,0.4749684929847717,15682426,0.0,
1987-07-20 00:00:00+00:00,2.484787940979004,2.484787940979004,2.439194917678833,0.4662531614303589,7806120,0.0,
1987-07-21 00:00:00+00:00,2.4163990020751958,2.439194917678833,2.405000925064087,0.4597168266773224,9786711,0.0,
1987-07-22 00:00:00+00:00,2.382205009460449,2.3936030864715576,2.3138160705566406,0.442286878824234,4136651,0.0,
1987-07-23 00:00:00+00:00,2.3480100631713867,2.3936030864715576,2.3366119861602783,0.4466444253921509,6955101,0.0,
1987-07-24 00:00:00+00:00,2.3480100631713867,2.4505929946899414,2.3480100631713867,0.4553593397140503,6717123,0.0,
1987-07-27 00:00:00+00:00,2.405000925064087,2.439194917678833,2.359407901763916,0.453180730342865,3589411,0.0,
1987-07-28 00:00:00+00:00,2.3936030864715576,2.4505929946899414,2.3936030864715576,0.4662531614303589,4317602,0.0,
1987-07-29 00:00:00+00:00,2.4961860179901123,2.51898193359375,2.4733901023864746,0.4793258607387543,8657138,0.0,
1987-07-30 00:00:00+00:00,2.541778087615967,2.553175926208496,2.51898193359375,0.4815045893192291,4575321,0.0,
1987-07-31 00:00:00+00:00,2.5645740032196045,2.644361019134521,2.5645740032196045,0.5054706931114197,4292379,0.0,
1987-08-03 00:00:00+00:00,2.644361019134521,2.667156934738159,2.5759730339050293,0.4923982918262481,1615400,0.0,
1987-08-04 00:00:00+00:00,2.5873711109161377,2.6101670265197754,2.541778087615967,0.4989345073699951,3102488,0.0,
1987-08-05 00:00:00+00:00,2.553175926208496,2.553175926208496,2.5075840950012207,0.4793258607387543,6603069,0.0,
1987-08-06 00:00:00+00:00,2.5303800106048584,2.5303800106048584,2.4961860179901123,0.4793258607387543,1742614,0.0,
1987-08-07 00:00:00+00:00,2.5303800106048584,2.644361019134521,2.5303800106048584,0.4989345073699951,2834900,0.0,
1987-08-10 00:00:00+00:00,2.65575909614563,2.6899540424346924,2.644361019134521,0.5098280310630798,3494001,0.0,
1987-08-11 00:00:00+00:00,2.678555965423584,2.678555965423584,2.621565103530884,0.5098280310630798,3763782,0.0,
1987-08-12 00:00:00+00:00,2.678555965423584,2.678555965423584,2.644361019134521,0.5076494812965393,3195706,0.0,
1987-08-13 00:00:00+00:00,2.621565103530884,2.632962942123413,2.598768949508667,0.4989345073699951,1416902,0.0,
1987-08-14 00:00:00+00:00,2.632962942123413,2.632962942123413,2.541778087615967,0.4880404770374298,4564354,0.0,
1987-08-17 00:00:00+00:00,2.541778087615967,2.541778087615967,2.5075840950012207,0.4815045893192291,2296434,0.0,
1987-08-18 00:00:00+00:00,2.541778087615967,2.541778087615967,2.5075840950012207,0.483683168888092,1818284,0.0,
1987-08-19 00:00:00+00:00,2.5075840950012207,2.5075840950012207,2.484787940979004,0.4771471321582794,2124256,0.0,
1987-08-20 00:00:00+00:00,2.5303800106048584,2.5303800106048584,2.484787940979004,0.4815045893192291,2468611,0.0,
1987-08-21 00:00:00+00:00,2.541778087615967,2.541778087615967,2.5075840950012207,0.483683168888092,652521,0.0,
1987-08-24 00:00:00+00:00,2.541778087615967,2.6101670265197754,2.541778087615967,0.4923982918262481,859792,0.0,
1987-08-25 00:00:00+00:00,2.5873711109161377,2.598768949508667,2.5759730339050293,0.4945769309997558,3306470,0.0,
1987-08-26 00:00:00+00:00,2.598768949508667,2.598768949508667,2.553175926208496,0.4880404770374298,2934697,0.0,
1987-08-27 00:00:00+00:00,2.5645740032196045,2.6101670265197754,2.553175926208496,0.4967555999755859,3112358,0.0,
1987-08-28 00:00:00+00:00,2.5873711109161377,2.644361019134521,2.553175926208496,0.4945769309997558,1437739,0.0,
1987-08-31 00:00:00+00:00,2.6101670265197754,2.621565103530884,2.598768949508667,0.4967555999755859,1071450,0.0,
1987-09-01 00:00:00+00:00,2.598768949508667,2.6101670265197754,2.553175926208496,0.4880404770374298,1174537,0.0,
1987-09-02 00:00:00+00:00,2.553175926208496,2.553175926208496,2.4961860179901123,0.4793258607387543,4227675,0.0,
1987-09-03 00:00:00+00:00,2.4733901023864746,2.4961860179901123,2.46199107170105,0.4771471321582794,1094480,0.0,
1987-09-04 00:00:00+00:00,2.5303800106048584,2.598768949508667,2.5303800106048584,0.4923982918262481,10756171,0.0,
1987-09-08 00:00:00+00:00,2.5759730339050293,2.5759730339050293,2.5075840950012207,0.4815045893192291,6428698,0.0,
1987-09-09 00:00:00+00:00,2.51898193359375,2.51898193359375,2.484787940979004,0.4793258607387543,2092452,0.0,
1987-09-10 00:00:00+00:00,2.541778087615967,2.541778087615967,2.5303800106048584,0.4858620762825012,2559635,0.0,
1987-09-11 00:00:00+00:00,2.553175926208496,2.5759730339050293,2.541778087615967,0.490219384431839,1560566,0.0,
1987-09-14 00:00:00+00:00,2.598768949508667,2.621565103530884,2.5873711109161377,0.5011131763458252,1865441,0.0,
1987-09-15 00:00:00+00:00,2.598768949508667,2.598768949508667,2.553175926208496,0.4945769309997558,2150576,0.0,
1987-09-16 00:00:00+00:00,2.5873711109161377,2.5873711109161377,2.5645740032196045,0.490219384431839,1308331,0.0,
1987-09-17 00:00:00+00:00,2.5873711109161377,2.5873711109161377,2.5759730339050293,0.4923982918262481,2333721,0.0,
1987-09-18 00:00:00+00:00,2.598768949508667,2.6101670265197754,2.541778087615967,0.4858620762825012,3992987,0.0,
1987-09-21 00:00:00+00:00,2.5645740032196045,2.5645740032196045,2.4961860179901123,0.4815045893192291,3419427,0.0,
1987-09-22 00:00:00+00:00,2.5075840950012207,2.5075840950012207,2.427797079086304,0.4706106185913086,1238144,0.0,
1987-09-23 00:00:00+00:00,2.46199107170105,2.4733901023864746,2.4505929946899414,0.4727893769741058,2662722,0.0,
1987-09-24 00:00:00+00:00,2.46199107170105,2.4733901023864746,2.4505929946899414,0.4684320390224457,686517,0.0,
1987-09-25 00:00:00+00:00,2.4505929946899414,2.4505929946899414,2.405000925064087,0.4618955552577972,1572629,0.0,
1987-09-28 00:00:00+00:00,2.405000925064087,2.5075840950012207,2.405000925064087,0.4706106185913086,2103419,0.0,
1987-09-29 00:00:00+00:00,2.4961860179901123,2.51898193359375,2.484787940979004,0.4771471321582794,1139443,0.0,
1987-09-30 00:00:00+00:00,2.439194917678833,2.46199107170105,2.439194917678833,0.4684320390224457,1647203,0.0,
1987-10-01 00:00:00+00:00,2.4733901023864746,2.4961860179901123,2.46199107170105,0.4749684929847717,1549599,0.0,
1987-10-02 00:00:00+00:00,2.484787940979004,2.4961860179901123,2.4733901023864746,0.4749684929847717,2692333,0.0,
1987-10-05 00:00:00+00:00,2.51898193359375,2.51898193359375,2.4961860179901123,0.4815045893192291,1564953,0.0,
1987-10-06 00:00:00+00:00,2.5075840950012207,2.51898193359375,2.439194917678833,0.4684320390224457,2239407,0.0,
1987-10-07 00:00:00+00:00,2.4505929946899414,2.4505929946899414,2.4163990020751958,0.4618955552577972,1535342,0.0,
1987-10-08 00:00:00+00:00,2.439194917678833,2.439194917678833,2.4163990020751958,0.4618955552577972,973846,0.0,
1987-10-09 00:00:00+00:00,2.427797079086304,2.427797079086304,2.3480100631713867,0.4488230049610138,1741517,0.0,
1987-10-12 00:00:00+00:00,2.3366119861602783,2.3480100631713867,2.234029054641724,0.431393027305603,2877670,0.0,
1987-10-13 00:00:00+00:00,2.32521390914917,2.3936030864715576,2.32521390914917,0.4575381577014923,4079624,0.0,
1987-10-14 00:00:00+00:00,2.3936030864715576,2.3936030864715576,2.3366119861602783,0.4466444253921509,2916054,0.0,
1987-10-15 00:00:00+00:00,2.382205009460449,2.382205009460449,2.3480100631713867,0.451001912355423,6956198,0.0,
1987-10-16 00:00:00+00:00,2.405000925064087,2.405000925064087,2.3366119861602783,0.4488230049610138,11405401,0.0,
1987-10-19 00:00:00+00:00,2.188436985015869,2.188436985015869,1.9832710027694704,0.3834603428840637,7670132,0.0,
1987-10-20 00:00:00+00:00,2.0516600608825684,2.074455976486206,1.4589580297470093,0.3965331315994262,11076399,0.0,
1987-10-21 00:00:00+00:00,1.960474967956543,2.0630578994750977,1.949077010154724,0.3878180384635925,7823666,0.0,
1987-10-22 00:00:00+00:00,1.960474967956543,1.960474967956543,1.7325129508972168,0.3616729080677032,7011032,0.0,
1987-10-23 00:00:00+00:00,1.823696970939636,1.914881944656372,1.823696970939636,0.3638515770435333,2735103,0.0,
1987-10-26 00:00:00+00:00,1.7325129508972168,1.7325129508972168,1.561540961265564,0.3006679117679596,3999567,0.0,
1987-10-27 00:00:00+00:00,1.7781050205230713,1.7781050205230713,1.6641240119934082,0.3311704993247986,6758797,0.0,
1987-10-28 00:00:00+00:00,1.6185309886932373,1.7439110279083252,1.6071330308914185,0.3115618526935577,5480076,0.0,
1987-10-29 00:00:00+00:00,1.561540961265564,1.7781050205230713,1.5501430034637451,0.3246342837810516,7118506,0.0,
1987-10-30 00:00:00+00:00,1.84649395942688,1.84649395942688,1.766706943511963,0.3486003577709198,5671994,0.0,
1987-11-02 00:00:00+00:00,1.8350950479507449,2.006067037582397,1.8350950479507449,0.3812818229198456,3858096,0.0,
1987-11-03 00:00:00+00:00,1.9376779794692995,1.960474967956543,1.880687952041626,0.3638515770435333,4703631,0.0,
1987-11-04 00:00:00+00:00,1.84649395942688,1.8920860290527344,1.84649395942688,0.359494149684906,1808414,0.0,
1987-11-05 00:00:00+00:00,1.880687952041626,2.017465114593506,1.880687952041626,0.3725667595863342,1920275,0.0,
1987-11-06 00:00:00+00:00,1.8920860290527344,1.9376779794692995,1.8920860290527344,0.3660303950309753,699677,0.0,
1987-11-09 00:00:00+00:00,1.9034839868545528,1.9034839868545528,1.7781050205230713,0.3442429602146148,1150410,0.0,
1987-11-10 00:00:00+00:00,1.7325129508972168,1.7325129508972168,1.675521969795227,0.3246342837810516,4282509,0.0,
1987-11-11 00:00:00+00:00,1.7439110279083252,1.8122990131378172,1.7097159624099731,0.3464216291904449,2403908,0.0,
1987-11-12 00:00:00+00:00,1.960474967956543,1.960474967956543,1.8920860290527344,0.3682093322277069,1970722,0.0,
1987-11-13 00:00:00+00:00,1.9262800216674805,1.9262800216674805,1.823696970939636,0.3551367819309234,1981688,0.0,
1987-11-16 00:00:00+00:00,1.8692899942398071,1.8920860290527344,1.8578920364379885,0.3573154807090759,1038550,0.0,
1987-11-17 00:00:00+00:00,1.84649395942688,1.84649395942688,1.823696970939636,0.3486003577709198,3019141,0.0,
1987-11-18 00:00:00+00:00,1.8122990131378172,1.8692899942398071,1.8122990131378172,0.3551367819309234,1808414,0.0,
1987-11-19 00:00:00+00:00,1.84649395942688,1.8692899942398071,1.84649395942688,0.3551367819309234,1048420,0.0,
1987-11-20 00:00:00+00:00,1.84649395942688,1.880687952041626,1.8350950479507449,0.3573154807090759,2199926,0.0,
1987-11-23 00:00:00+00:00,1.8920860290527344,1.9376779794692995,1.8920860290527344,0.3703880608081817,1190987,0.0,
1987-11-24 00:00:00+00:00,1.9376779794692995,1.9376779794692995,1.8920860290527344,0.3616729080677032,2242697,0.0,
1987-11-25 00:00:00+00:00,1.8920860290527344,1.914881944656372,1.8920860290527344,0.3616729080677032,562593,0.0,
1987-11-27 00:00:00+00:00,1.8692899942398071,1.949077010154724,1.8692899942398071,0.3660303950309753,599880,0.0,
