date,QCOM_Open,QCOM_High,QCOM_Low,QCOM_Close,QCOM_Volume,QCOM_Dividends,QCOM_Stock Splits
1991-12-13 00:00:00+00:00,0.53125,0.59375,0.5234379768371582,0.3520645499229431,143667200,0.0,
1991-12-16 00:00:00+00:00,0.5625,0.578125,0.5390629768371582,0.3471750617027282,22585600,0.0,
1991-12-17 00:00:00+00:00,0.578125,0.578125,0.546875,0.3471750617027282,16176000,0.0,
1991-12-18 00:00:00+00:00,0.5546879768371582,0.5703129768371582,0.5546879768371582,0.3569545745849609,10899200,0.0,
1991-12-19 00:00:00+00:00,0.5703129768371582,0.5703129768371582,0.546875,0.3422849178314209,7299200,0.0,
1991-12-20 00:00:00+00:00,0.546875,0.5703129768371582,0.546875,0.3520645499229431,5235200,0.0,
1991-12-23 00:00:00+00:00,0.5703129768371582,0.5703129768371582,0.546875,0.3496197760105133,7894400,0.0,
1991-12-24 00:00:00+00:00,0.5507810115814209,0.6015629768371582,0.546875,0.3765139281749725,7129600,0.0,
1991-12-26 00:00:00+00:00,0.5859379768371582,0.6875,0.5859379768371582,0.4303012788295746,8672000,0.0,
1991-12-27 00:00:00+00:00,0.6953129768371582,0.6953129768371582,0.6484379768371582,0.4156320989131927,6396800,0.0,
1991-12-30 00:00:00+00:00,0.6640629768371582,0.6796879768371582,0.6484379768371582,0.4254117906093597,6627200,0.0,
1991-12-31 00:00:00+00:00,0.6796879768371582,0.78125,0.671875,0.4840891361236572,12572800,0.0,
1992-01-02 00:00:00+00:00,0.7734379768371582,0.8671879768371582,0.765625,0.5403210520744324,22121600,0.0,
1992-01-03 00:00:00+00:00,0.8671879768371582,0.890625,0.84375,0.5476557612419128,6092800,0.0,
1992-01-06 00:00:00+00:00,0.8984379768371582,0.8984379768371582,0.7578129768371582,0.5134277939796448,15987200,0.0,
1992-01-07 00:00:00+00:00,0.8125,0.8359379768371582,0.7890629768371582,0.498757928609848,4940800,0.0,
1992-01-08 00:00:00+00:00,0.8046879768371582,0.8046879768371582,0.6796879768371582,0.4400808215141296,36828800,0.0,
1992-01-09 00:00:00+00:00,0.7265629768371582,0.7734379768371582,0.71875,0.4840891361236572,20809600,0.0,
1992-01-10 00:00:00+00:00,0.78125,0.7890629768371582,0.7265629768371582,0.4694194197654724,7961600,0.0,
1992-01-13 00:00:00+00:00,0.765625,0.8359379768371582,0.7421879768371582,0.508537769317627,8499200,0.0,
1992-01-14 00:00:00+00:00,0.8359379768371582,0.8359379768371582,0.8046879768371582,0.5134277939796448,3628800,0.0,
1992-01-15 00:00:00+00:00,0.8359379768371582,0.8515629768371582,0.8125,0.5183171033859253,5910400,0.0,
1992-01-16 00:00:00+00:00,0.8359379768371582,0.84375,0.7734379768371582,0.5036483407020569,3654400,0.0,
1992-01-17 00:00:00+00:00,0.7890629768371582,0.8125,0.7890629768371582,0.4938687980175018,1574400,0.0,
1992-01-20 00:00:00+00:00,0.78125,0.796875,0.7421879768371582,0.4889785647392273,3350400,0.0,
1992-01-21 00:00:00+00:00,0.796875,0.796875,0.734375,0.4694194197654724,3724800,0.0,
1992-01-22 00:00:00+00:00,0.75,0.78125,0.734375,0.4889785647392273,5132800,0.0,
1992-01-23 00:00:00+00:00,0.796875,0.796875,0.734375,0.4596399366855621,3248000,0.0,
1992-01-24 00:00:00+00:00,0.734375,0.7578129768371582,0.734375,0.464529812335968,355200,0.0,
1992-01-27 00:00:00+00:00,0.7578129768371582,0.7578129768371582,0.7109379768371582,0.4547504186630249,2675200,0.0,
1992-01-28 00:00:00+00:00,0.7265629768371582,0.7265629768371582,0.6875,0.4400808215141296,3673600,0.0,
1992-01-29 00:00:00+00:00,0.7109379768371582,0.734375,0.6875,0.4498602151870727,1702400,0.0,
1992-01-30 00:00:00+00:00,0.7109379768371582,0.765625,0.7109379768371582,0.464529812335968,2505600,0.0,
1992-01-31 00:00:00+00:00,0.7421879768371582,0.75,0.734375,0.4694194197654724,1702400,0.0,
1992-02-03 00:00:00+00:00,0.75,0.8046879768371582,0.7421879768371582,0.4816439151763916,2611200,0.0,
1992-02-04 00:00:00+00:00,0.7734379768371582,0.8046879768371582,0.7578129768371582,0.4889785647392273,4233600,0.0,
1992-02-05 00:00:00+00:00,0.7734379768371582,0.7890629768371582,0.7734379768371582,0.4840891361236572,3280000,0.0,
1992-02-06 00:00:00+00:00,0.796875,0.796875,0.7578129768371582,0.4743094444274902,7232000,0.0,
1992-02-07 00:00:00+00:00,0.78125,0.78125,0.6796879768371582,0.4596399366855621,8979200,0.0,
1992-02-10 00:00:00+00:00,0.7109379768371582,0.734375,0.6875,0.4400808215141296,4940800,0.0,
1992-02-11 00:00:00+00:00,0.7109379768371582,0.734375,0.6953129768371582,0.4449709057807922,1667200,0.0,
1992-02-12 00:00:00+00:00,0.7109379768371582,0.7734379768371582,0.6953129768371582,0.4694194197654724,3603200,0.0,
1992-02-13 00:00:00+00:00,0.765625,0.765625,0.7109379768371582,0.4449709057807922,1398400,0.0,
1992-02-14 00:00:00+00:00,0.7265629768371582,0.7265629768371582,0.703125,0.4547504186630249,2825600,0.0,
1992-02-18 00:00:00+00:00,0.7265629768371582,0.7265629768371582,0.6953129768371582,0.4449709057807922,1078400,0.0,
1992-02-19 00:00:00+00:00,0.6875,0.7109379768371582,0.6796879768371582,0.4303012788295746,1408000,0.0,
1992-02-20 00:00:00+00:00,0.6875,0.7265629768371582,0.6875,0.4547504186630249,5705600,0.0,
1992-02-21 00:00:00+00:00,0.703125,0.7265629768371582,0.65625,0.4107420444488525,3836800,0.0,
1992-02-24 00:00:00+00:00,0.65625,0.6796879768371582,0.578125,0.3838479518890381,12384000,0.0,
1992-02-25 00:00:00+00:00,0.6328129768371582,0.6484379768371582,0.6015629768371582,0.3911829888820648,3513600,0.0,
1992-02-26 00:00:00+00:00,0.65625,0.65625,0.625,0.4058526158332824,3200000,0.0,
1992-02-27 00:00:00+00:00,0.6484379768371582,0.6484379768371582,0.609375,0.3960729539394378,1209600,0.0,
1992-02-28 00:00:00+00:00,0.640625,0.6484379768371582,0.6171879768371582,0.4009623527526855,3011200,0.0,
1992-03-02 00:00:00+00:00,0.640625,0.6484379768371582,0.6171879768371582,0.4009623527526855,1257600,0.0,
1992-03-03 00:00:00+00:00,0.6484379768371582,0.6640629768371582,0.6171879768371582,0.3862932920455932,4022400,0.0,
1992-03-04 00:00:00+00:00,0.625,0.625,0.609375,0.381403237581253,5580800,0.0,
1992-03-05 00:00:00+00:00,0.6171879768371582,0.6171879768371582,0.5859379768371582,0.3716237843036651,1920000,0.0,
1992-03-06 00:00:00+00:00,0.609375,0.609375,0.546875,0.3618442416191101,6329600,0.0,
1992-03-09 00:00:00+00:00,0.5859379768371582,0.5859379768371582,0.546875,0.3618442416191101,2809600,0.0,
1992-03-10 00:00:00+00:00,0.5859379768371582,0.6171879768371582,0.578125,0.3862932920455932,1900800,0.0,
1992-03-11 00:00:00+00:00,0.6171879768371582,0.625,0.5703129768371582,0.3618442416191101,5577600,0.0,
1992-03-12 00:00:00+00:00,0.5859379768371582,0.6171879768371582,0.5703129768371582,0.3765139281749725,1644800,0.0,
1992-03-13 00:00:00+00:00,0.59375,0.625,0.5859379768371582,0.3765139281749725,4976000,0.0,
1992-03-16 00:00:00+00:00,0.6015629768371582,0.6015629768371582,0.578125,0.3618442416191101,739200,0.0,
1992-03-17 00:00:00+00:00,0.5859379768371582,0.609375,0.5859379768371582,0.3667341768741607,1865600,0.0,
1992-03-18 00:00:00+00:00,0.6171879768371582,0.6484379768371582,0.609375,0.3985175788402557,3753600,0.0,
1992-03-19 00:00:00+00:00,0.640625,0.6796879768371582,0.625,0.4254117906093597,6108800,0.0,
1992-03-20 00:00:00+00:00,0.6875,0.7265629768371582,0.6875,0.4351912140846252,5392000,0.0,
1992-03-23 00:00:00+00:00,0.7109379768371582,0.71875,0.6640629768371582,0.4205214977264404,5219200,0.0,
1992-03-24 00:00:00+00:00,0.6953129768371582,0.703125,0.6640629768371582,0.4205214977264404,5760000,0.0,
1992-03-25 00:00:00+00:00,0.6875,0.6953129768371582,0.671875,0.4303012788295746,3718400,0.0,
1992-03-26 00:00:00+00:00,0.703125,0.703125,0.6796879768371582,0.4351912140846252,2089600,0.0,
1992-03-27 00:00:00+00:00,0.6796879768371582,0.6953129768371582,0.671875,0.4205214977264404,1456000,0.0,
1992-03-30 00:00:00+00:00,0.671875,0.6953129768371582,0.6484379768371582,0.4205214977264404,2339200,0.0,
1992-03-31 00:00:00+00:00,0.6484379768371582,0.7265629768371582,0.6171879768371582,0.4498602151870727,5353600,0.0,
1992-04-01 00:00:00+00:00,0.671875,0.71875,0.671875,0.4278565049171448,3868800,0.0,
1992-04-02 00:00:00+00:00,0.6953129768371582,0.6953129768371582,0.609375,0.4058526158332824,2947200,0.0,
1992-04-03 00:00:00+00:00,0.6328129768371582,0.6875,0.6328129768371582,0.4058526158332824,3414400,0.0,
1992-04-06 00:00:00+00:00,0.65625,0.6640629768371582,0.6328129768371582,0.4131867587566376,2742400,0.0,
1992-04-07 00:00:00+00:00,0.6796879768371582,0.6875,0.65625,0.4156320989131927,2579200,0.0,
1992-04-08 00:00:00+00:00,0.6484379768371582,0.6875,0.6484379768371582,0.4156320989131927,3123200,0.0,
1992-04-09 00:00:00+00:00,0.6640629768371582,0.671875,0.6445310115814209,0.4107420444488525,4313600,0.0,
1992-04-10 00:00:00+00:00,0.671875,0.671875,0.65625,0.4205214977264404,592000,0.0,
1992-04-13 00:00:00+00:00,0.671875,0.6953129768371582,0.65625,0.4303012788295746,2115200,0.0,
1992-04-14 00:00:00+00:00,0.6953129768371582,0.7265629768371582,0.6875,0.4400808215141296,1955200,0.0,
1992-04-15 00:00:00+00:00,0.734375,0.7421879768371582,0.6953129768371582,0.4547504186630249,6112000,0.0,
1992-04-16 00:00:00+00:00,0.7421879768371582,0.75,0.7148439884185791,0.4474153816699981,2646400,0.0,
1992-04-20 00:00:00+00:00,0.703125,0.765625,0.703125,0.4498602151870727,3318400,0.0,
1992-04-21 00:00:00+00:00,0.75,0.75,0.71875,0.4547504186630249,1952000,0.0,
1992-04-22 00:00:00+00:00,0.7421879768371582,0.75,0.71875,0.4694194197654724,2198400,0.0,
1992-04-23 00:00:00+00:00,0.734375,0.75,0.703125,0.4547504186630249,1555200,0.0,
1992-04-24 00:00:00+00:00,0.7148439884185791,0.7265629768371582,0.7109379768371582,0.4449709057807922,2112000,0.0,
1992-04-27 00:00:00+00:00,0.7265629768371582,0.7265629768371582,0.703125,0.4400808215141296,1984000,0.0,
1992-04-28 00:00:00+00:00,0.7265629768371582,0.7265629768371582,0.6640629768371582,0.4156320989131927,1923200,0.0,
1992-04-29 00:00:00+00:00,0.6796879768371582,0.6796879768371582,0.6640629768371582,0.4254117906093597,563200,0.0,
1992-04-30 00:00:00+00:00,0.6796879768371582,0.6796879768371582,0.640625,0.4107420444488525,3433600,0.0,
1992-05-01 00:00:00+00:00,0.6640629768371582,0.6640629768371582,0.6484379768371582,0.4156320989131927,1120000,0.0,
1992-05-04 00:00:00+00:00,0.6640629768371582,0.6796879768371582,0.6484379768371582,0.4156320989131927,3014400,0.0,
1992-05-05 00:00:00+00:00,0.6796879768371582,0.6875,0.6640629768371582,0.4205214977264404,300800,0.0,
1992-05-06 00:00:00+00:00,0.6835939884185791,0.6875,0.6640629768371582,0.4205214977264404,1779200,0.0,
1992-05-07 00:00:00+00:00,0.6875,0.6875,0.6640629768371582,0.4156320989131927,412800,0.0,
1992-05-08 00:00:00+00:00,0.6640629768371582,0.6875,0.6640629768371582,0.4156320989131927,179200,0.0,
1992-05-11 00:00:00+00:00,0.6875,0.6875,0.6484379768371582,0.4156320989131927,1318400,0.0,
1992-05-12 00:00:00+00:00,0.6640629768371582,0.6640629768371582,0.625,0.3911829888820648,1654400,0.0,
1992-05-13 00:00:00+00:00,0.640625,0.640625,0.59375,0.3765139281749725,3331200,0.0,
1992-05-14 00:00:00+00:00,0.6171879768371582,0.6171879768371582,0.5859379768371582,0.3765139281749725,6102400,0.0,
1992-05-15 00:00:00+00:00,0.59375,0.6015629768371582,0.578125,0.3667341768741607,1612800,0.0,
1992-05-18 00:00:00+00:00,0.6015629768371582,0.6015629768371582,0.578125,0.3642888069152832,2275200,0.0,
1992-05-19 00:00:00+00:00,0.59375,0.59375,0.578125,0.3618442416191101,1500800,0.0,
1992-05-20 00:00:00+00:00,0.59375,0.59375,0.546875,0.3471750617027282,7673600,0.0,
1992-05-21 00:00:00+00:00,0.5625,0.578125,0.5390629768371582,0.3520645499229431,4457600,0.0,
1992-05-22 00:00:00+00:00,0.5625,0.578125,0.546875,0.3569545745849609,1846400,0.0,
1992-05-26 00:00:00+00:00,0.578125,0.5898439884185791,0.5546879768371582,0.3691790699958801,3257600,0.0,
1992-05-27 00:00:00+00:00,0.59375,0.59375,0.5625,0.3545094430446625,4080000,0.0,
1992-05-28 00:00:00+00:00,0.5625,0.578125,0.5625,0.3520645499229431,630400,0.0,
1992-05-29 00:00:00+00:00,0.578125,0.578125,0.5625,0.3593994677066803,1504000,0.0,
