date,TGT_Open,TGT_High,TGT_Low,TGT_Close,TGT_Volume,TGT_Dividends,TGT_Stock Splits
1973-02-21 00:00:00+00:00,0.0,0.4375,0.4270829856395721,0.1932485699653625,523200,0.0,
1973-02-22 00:00:00+00:00,0.0,0.4270829856395721,0.40625,0.185000330209732,360000,0.0,
1973-02-23 00:00:00+00:00,0.0,0.4114579856395721,0.4036459922790527,0.1826437711715698,206400,0.0,
1973-02-26 00:00:00+00:00,0.0,0.4036459922790527,0.3958329856395721,0.1791085302829742,235200,0.0,
1973-02-27 00:00:00+00:00,0.0,0.3932290077209472,0.3854170143604278,0.1767518669366836,619200,0.0,
1973-02-28 00:00:00+00:00,0.0,0.4010420143604278,0.3854170143604278,0.1791085302829742,662400,0.0,
1973-03-01 00:00:00+00:00,0.0,0.40625,0.3984380066394806,0.1826437711715698,652800,0.0,
1973-03-02 00:00:00+00:00,0.0,0.40625,0.4010420143604278,0.1838220059871673,144000,0.0,
1973-03-05 00:00:00+00:00,0.0,0.4114579856395721,0.3984380066394806,0.1802872717380523,206400,0.0,
1973-03-06 00:00:00+00:00,0.0,0.4010420143604278,0.3958329856395721,0.1802872717380523,206400,0.0,
1973-03-07 00:00:00+00:00,0.0,0.4036459922790527,0.3958329856395721,0.1802872717380523,206400,0.0,
1973-03-08 00:00:00+00:00,0.0,0.4010420143604278,0.3802079856395721,0.1720383465290069,532800,0.0,
1973-03-09 00:00:00+00:00,0.0,0.3932290077209472,0.375,0.1779301464557647,912000,0.0,
1973-03-12 00:00:00+00:00,0.0,0.3984380066394806,0.390625,0.1767518669366836,484800,0.0,
1973-03-13 00:00:00+00:00,0.0,0.3984380066394806,0.390625,0.1791085302829742,1238400,0.0,
1973-03-14 00:00:00+00:00,0.0,0.40625,0.390625,0.1767518669366836,1651200,0.0,
1973-03-15 00:00:00+00:00,0.0,0.3932290077209472,0.3880209922790527,0.1767518669366836,72000,0.0,
1973-03-16 00:00:00+00:00,0.0,0.3932290077209472,0.390625,0.1779301464557647,76800,0.0,
1973-03-19 00:00:00+00:00,0.0,0.3958329856395721,0.390625,0.1767518669366836,307200,0.0,
1973-03-20 00:00:00+00:00,0.0,0.390625,0.3776040077209472,0.1743954122066497,312000,0.0,
1973-03-21 00:00:00+00:00,0.0,0.390625,0.3802079856395721,0.1755736172199249,734400,0.0,
1973-03-22 00:00:00+00:00,0.0,0.3880209922790527,0.3802079856395721,0.1720383465290069,230400,0.0,
1973-03-23 00:00:00+00:00,0.0,0.3854170143604278,0.375,0.170860081911087,331200,0.0,
1973-03-26 00:00:00+00:00,0.0,0.3776040077209472,0.3671880066394806,0.1673254370689392,715200,0.0,
1973-03-27 00:00:00+00:00,0.0,0.3723959922790527,0.3671880066394806,0.1673254370689392,398400,0.0,
1973-03-28 00:00:00+00:00,0.0,0.375,0.3671880066394806,0.1673254370689392,436800,0.0,
1973-03-29 00:00:00+00:00,0.0,0.3671880066394806,0.3489579856395721,0.1626117676496505,806400,0.0,
1973-03-30 00:00:00+00:00,0.0,0.3619790077209472,0.3541670143604278,0.1626117676496505,384000,0.0,
1973-04-02 00:00:00+00:00,0.0,0.359375,0.3411459922790527,0.1567199677228927,7924800,0.0,
1973-04-03 00:00:00+00:00,0.0,0.3515630066394806,0.34375,0.1578982323408126,355200,0.0,
1973-04-04 00:00:00+00:00,0.0,0.359375,0.34375,0.1626117676496505,686400,0.0,
1973-04-05 00:00:00+00:00,0.0,0.3776040077209472,0.3619790077209472,0.170860081911087,432000,0.0,
1973-04-06 00:00:00+00:00,0.0,0.4010420143604278,0.3776040077209472,0.1814654618501663,288000,0.0,
1973-04-09 00:00:00+00:00,0.0,0.4114579856395721,0.3958329856395721,0.1791085302829742,297600,0.0,
1973-04-10 00:00:00+00:00,0.0,0.4010420143604278,0.390625,0.1791085302829742,715200,0.0,
1973-04-11 00:00:00+00:00,0.0,0.3958329856395721,0.390625,0.1791085302829742,316800,0.0,
1973-04-12 00:00:00+00:00,0.0,0.40625,0.3932290077209472,0.1826437711715698,230400,0.0,
1973-04-13 00:00:00+00:00,0.0,0.40625,0.3932290077209472,0.1802872717380523,129600,0.0,
1973-04-16 00:00:00+00:00,0.0,0.40625,0.4010420143604278,0.1814654618501663,62400,0.0,
1973-04-17 00:00:00+00:00,0.0,0.3958329856395721,0.3828130066394806,0.1743954122066497,134400,0.0,
1973-04-18 00:00:00+00:00,0.0,0.3880209922790527,0.3776040077209472,0.1755736172199249,100800,0.0,
1973-04-19 00:00:00+00:00,0.0,0.3958329856395721,0.3854170143604278,0.1779301464557647,268800,0.0,
1973-04-23 00:00:00+00:00,0.0,0.390625,0.3671880066394806,0.1661470234394073,100800,0.0,
1973-04-24 00:00:00+00:00,0.0,0.3671880066394806,0.3541670143604278,0.1602551788091659,192000,0.0,
1973-04-25 00:00:00+00:00,0.0,0.3567709922790527,0.3489579856395721,0.159076988697052,556800,0.0,
1973-04-26 00:00:00+00:00,0.0,0.3619790077209472,0.34375,0.1637900024652481,216000,0.0,
1973-04-27 00:00:00+00:00,0.0,0.3645829856395721,0.3541670143604278,0.1637900024652481,888000,0.0,
1973-04-30 00:00:00+00:00,0.0,0.3723959922790527,0.359375,0.1685035675764084,96000,0.0,
1973-05-01 00:00:00+00:00,0.0,0.3802079856395721,0.3515630066394806,0.1637900024652481,667200,0.0,
1973-05-02 00:00:00+00:00,0.0,0.3671880066394806,0.3541670143604278,0.1602551788091659,244800,0.0,
1973-05-03 00:00:00+00:00,0.0,0.3645829856395721,0.3541670143604278,0.164968267083168,513600,0.0,
1973-05-04 00:00:00+00:00,0.0,0.375,0.3671880066394806,0.1696817576885223,230400,0.0,
1973-05-07 00:00:00+00:00,0.0,0.3828130066394806,0.3645829856395721,0.1685035675764084,264000,0.0,
1973-05-08 00:00:00+00:00,0.0,0.3723959922790527,0.3671880066394806,0.1661470234394073,168000,0.0,
1973-05-09 00:00:00+00:00,0.0,0.3697920143604278,0.3619790077209472,0.1673254370689392,153600,0.0,
1973-05-10 00:00:00+00:00,0.0,0.3697920143604278,0.3541670143604278,0.1602551788091659,1353600,0.0,
1973-05-11 00:00:00+00:00,0.0,0.3541670143604278,0.34375,0.1578982323408126,336000,0.0,
1973-05-14 00:00:00+00:00,0.0,0.3489579856395721,0.3385420143604278,0.1543633490800857,796800,0.0,
1973-05-15 00:00:00+00:00,0.0,0.3463540077209472,0.3385420143604278,0.1567199677228927,177600,0.0,
1973-05-16 00:00:00+00:00,0.0,0.3619790077209472,0.3463540077209472,0.1637900024652481,388800,0.0,
1973-05-17 00:00:00+00:00,0.0,0.3645829856395721,0.3567709922790527,0.1614334434270858,43200,0.0,
1973-05-18 00:00:00+00:00,0.0,0.3619790077209472,0.3489579856395721,0.1602551788091659,528000,0.0,
1973-05-21 00:00:00+00:00,0.0,0.359375,0.3489579856395721,0.1602551788091659,177600,0.0,
1973-05-22 00:00:00+00:00,0.0,0.359375,0.3515630066394806,0.159076988697052,268800,0.0,
1973-05-23 00:00:00+00:00,0.0,0.3567709922790527,0.3515630066394806,0.159076988697052,153600,0.0,
1973-05-24 00:00:00+00:00,0.0,0.3645829856395721,0.3515630066394806,0.164968267083168,211200,0.0,
1973-05-25 00:00:00+00:00,0.0,0.375,0.3567709922790527,0.1673254370689392,537600,0.0,
1973-05-29 00:00:00+00:00,0.0,0.3697920143604278,0.3541670143604278,0.1626117676496505,532800,0.0,
1973-05-30 00:00:00+00:00,0.0,0.359375,0.3541670143604278,0.1626117676496505,220800,0.0,
1973-05-31 00:00:00+00:00,0.0,0.3567709922790527,0.3541670143604278,0.1614334434270858,235200,0.0,
1973-06-01 00:00:00+00:00,0.0,0.359375,0.3515630066394806,0.1602551788091659,91200,0.0,
1973-06-04 00:00:00+00:00,0.0,0.3515630066394806,0.3489579856395721,0.1578982323408126,480000,0.0,
1973-06-05 00:00:00+00:00,0.0,0.3515630066394806,0.3463540077209472,0.1578982323408126,105600,0.0,
1973-06-06 00:00:00+00:00,0.0,0.3515630066394806,0.3463540077209472,0.159076988697052,120000,0.0,
1973-06-07 00:00:00+00:00,0.0,0.3567709922790527,0.3489579856395721,0.159076988697052,206400,0.0,
1973-06-08 00:00:00+00:00,0.0,0.359375,0.3515630066394806,0.1626117676496505,120000,0.0,
1973-06-11 00:00:00+00:00,0.0,0.3697920143604278,0.3541670143604278,0.164968267083168,364800,0.0,
1973-06-12 00:00:00+00:00,0.0,0.375,0.3619790077209472,0.1696817576885223,124800,0.0,
1973-06-13 00:00:00+00:00,0.0,0.3880209922790527,0.3645829856395721,0.1696817576885223,5193600,0.0,
1973-06-14 00:00:00+00:00,0.0,0.3697920143604278,0.3697920143604278,0.1673254370689392,96000,0.0,
1973-06-15 00:00:00+00:00,0.0,0.3619790077209472,0.3541670143604278,0.1602551788091659,283200,0.0,
1973-06-18 00:00:00+00:00,0.0,0.3541670143604278,0.3463540077209472,0.1602551788091659,792000,0.0,
1973-06-19 00:00:00+00:00,0.0,0.3567709922790527,0.3463540077209472,0.159076988697052,57600,0.0,
1973-06-20 00:00:00+00:00,0.0,0.3541670143604278,0.3489579856395721,0.159076988697052,33600,0.0,
1973-06-21 00:00:00+00:00,0.0,0.3515630066394806,0.34375,0.1555417031049728,278400,0.0,
1973-06-22 00:00:00+00:00,0.0,0.3463540077209472,0.34375,0.1567199677228927,67200,0.0,
1973-06-25 00:00:00+00:00,0.0,0.3463540077209472,0.34375,0.1555417031049728,57600,0.0,
1973-06-26 00:00:00+00:00,0.0,0.3463540077209472,0.34375,0.1555417031049728,158400,0.0,
1973-06-27 00:00:00+00:00,0.0,0.3489579856395721,0.3411459922790527,0.1555417031049728,436800,0.0,
1973-06-28 00:00:00+00:00,0.0,0.3463540077209472,0.3411459922790527,0.1543633490800857,91200,0.0,
1973-06-29 00:00:00+00:00,0.0,0.3411459922790527,0.3411459922790527,0.1543633490800857,206400,0.0,
1973-07-02 00:00:00+00:00,0.0,0.34375,0.3411459922790527,0.1543633490800857,1742400,0.0,
1973-07-03 00:00:00+00:00,0.0,0.34375,0.3411459922790527,0.1543633490800857,120000,0.0,
1973-07-05 00:00:00+00:00,0.0,0.34375,0.3411459922790527,0.1555417031049728,24000,0.0,
1973-07-06 00:00:00+00:00,0.0,0.3489579856395721,0.34375,0.1555417031049728,24000,0.0,
1973-07-09 00:00:00+00:00,0.0,0.34375,0.3411459922790527,0.1555417031049728,81600,0.0,
1973-07-10 00:00:00+00:00,0.0,0.34375,0.3385420143604278,0.153185099363327,820800,0.0,
1973-07-11 00:00:00+00:00,0.0,0.3385420143604278,0.3333329856395721,0.1508281528949737,273600,0.0,
1973-07-12 00:00:00+00:00,0.0,0.3463540077209472,0.3333329856395721,0.1508281528949737,302400,0.0,
1973-07-13 00:00:00+00:00,0.0,0.328125,0.3255209922790527,0.1472933739423751,230400,0.0,
1973-07-16 00:00:00+00:00,0.0,0.3307290077209472,0.3255209922790527,0.1472933739423751,38400,0.0,
1973-07-17 00:00:00+00:00,0.0,0.328125,0.3177079856395721,0.143758088350296,177600,0.0,
1973-07-18 00:00:00+00:00,0.0,0.3229170143604278,0.3177079856395721,0.1461151093244552,115200,0.0,
1973-07-19 00:00:00+00:00,0.0,0.3333329856395721,0.3177079856395721,0.1508281528949737,580800,0.0,
1973-07-20 00:00:00+00:00,0.0,0.3411459922790527,0.3307290077209472,0.1496498435735702,91200,0.0,
1973-07-23 00:00:00+00:00,0.0,0.3307290077209472,0.3203130066394806,0.1449368447065353,110400,0.0,
1973-07-24 00:00:00+00:00,0.0,0.3098959922790527,0.2916670143604278,0.1331531852483749,945600,0.0,
1973-07-25 00:00:00+00:00,0.0,0.3203130066394806,0.296875,0.1390449851751327,1579200,0.0,
1973-07-26 00:00:00+00:00,0.0,0.3125,0.2942709922790527,0.1343314051628112,297600,0.0,
1973-07-27 00:00:00+00:00,0.0,0.3072920143604278,0.296875,0.1378667801618576,172800,0.0,
1973-07-30 00:00:00+00:00,0.0,0.3151040077209472,0.296875,0.1355096846818924,240000,0.0,
1973-07-31 00:00:00+00:00,0.0,0.2994790077209472,0.2942709922790527,0.1331531852483749,350400,0.0,
1973-08-01 00:00:00+00:00,0.0,0.296875,0.2916670143604278,0.1319749057292938,350400,0.0,
1973-08-02 00:00:00+00:00,0.0,0.2994790077209472,0.2916670143604278,0.1319749057292938,1747200,0.0,
1973-08-03 00:00:00+00:00,0.0,0.2916670143604278,0.2838540077209472,0.1296179592609405,4881600,0.0,
1973-08-06 00:00:00+00:00,0.0,0.2942709922790527,0.2890630066394806,0.1331531852483749,76800,0.0,
1973-08-07 00:00:00+00:00,0.0,0.2942709922790527,0.2864579856395721,0.1331531852483749,148800,0.0,
1973-08-08 00:00:00+00:00,0.0,0.296875,0.2864579856395721,0.1296179592609405,206400,0.0,
1973-08-09 00:00:00+00:00,0.0,0.2890630066394806,0.28125,0.1272614300251007,264000,0.0,
1973-08-10 00:00:00+00:00,0.0,0.2838540077209472,0.2786459922790527,0.1284396648406982,57600,0.0,
1973-08-13 00:00:00+00:00,0.0,0.2916670143604278,0.2838540077209472,0.1319749057292938,158400,0.0,
1973-08-14 00:00:00+00:00,0.0,0.2864579856395721,0.2734380066394806,0.1237265691161155,230400,0.0,
1973-08-15 00:00:00+00:00,0.0,0.2786459922790527,0.2708329856395721,0.1260831356048584,235200,0.0,
1973-08-16 00:00:00+00:00,0.0,0.2916670143604278,0.28125,0.1272614300251007,475200,0.0,
1973-08-17 00:00:00+00:00,0.0,0.28125,0.2760420143604278,0.1249048709869384,96000,0.0,
1973-08-20 00:00:00+00:00,0.0,0.2786459922790527,0.2682290077209472,0.1213694438338279,158400,0.0,
1973-08-21 00:00:00+00:00,0.0,0.2682290077209472,0.265625,0.1213694438338279,67200,0.0,
1973-08-22 00:00:00+00:00,0.0,0.2708329856395721,0.2604170143604278,0.1178347915410995,244800,0.0,
1973-08-23 00:00:00+00:00,0.0,0.2682290077209472,0.2395830005407333,0.1095864474773407,331200,0.0,
