date,BRO_Open,BRO_High,BRO_Low,BRO_Close,BRO_Volume,BRO_Dividends,BRO_Stock Splits
1981-02-11 00:00:00+00:00,0.0,0.2000000029802322,0.1777780055999755,0.0961619764566421,47250,0.0,
1981-02-12 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-02-13 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-02-17 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-02-18 00:00:00+00:00,0.0,0.2000000029802322,0.1777780055999755,0.0961619764566421,6750,0.0,
1981-02-19 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-02-20 00:00:00+00:00,0.0,0.2000000029802322,0.1777780055999755,0.0961619764566421,337500,0.0,
1981-02-23 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-02-24 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-02-25 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-02-26 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-02-27 00:00:00+00:00,0.1777780055999755,0.1777780055999755,0.1777780055999755,0.0961619764566421,0,0.0,
1981-03-02 00:00:00+00:00,0.0,0.1925929933786392,0.1703699976205825,0.0921549499034881,101250,0.0,
1981-03-03 00:00:00+00:00,0.0,0.1925929933786392,0.1703699976205825,0.0921549499034881,13500,0.0,
1981-03-04 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-05 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-06 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-09 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-10 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-11 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-12 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-13 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-16 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-17 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-18 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-19 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-20 00:00:00+00:00,0.0,0.1925929933786392,0.1703699976205825,0.0921549499034881,6750,0.0,
1981-03-23 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-24 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-25 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-26 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-27 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-30 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-03-31 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-04-01 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-04-02 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-04-03 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-04-06 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-04-07 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-04-08 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-04-09 00:00:00+00:00,0.0,0.1925929933786392,0.1703699976205825,0.0921549499034881,6750,0.0,
1981-04-10 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
1981-04-13 00:00:00+00:00,0.1703699976205825,0.1703699976205825,0.1703699976205825,0.0921549499034881,0,0.0,
