date,FXA_Open,FXA_High,FXA_Low,FXA_Close,FXA_Volume,FXA_Dividends,FXA_Stock Splits
2006-06-26 00:00:00+00:00,73.38999938964844,73.4000015258789,73.08999633789062,50.88071441650391,32000,0.0,
2006-06-27 00:00:00+00:00,73.43000030517578,73.54000091552734,73.41999816894531,50.92928314208984,3300,0.0,
2006-06-28 00:00:00+00:00,73.0199966430664,73.04000091552734,72.94999694824219,50.630985260009766,8200,0.0,
2006-06-29 00:00:00+00:00,73.31999969482422,73.9000015258789,73.31999969482422,51.26224899291992,1000,0.0,
2006-06-30 00:00:00+00:00,74.56999969482422,74.56999969482422,74.44000244140625,51.65763473510742,9700,0.0,
2006-07-03 00:00:00+00:00,74.29000091552734,74.4000015258789,74.29000091552734,51.66803359985352,31700,0.105,
2006-07-05 00:00:00+00:00,74.25,74.33999633789062,74.1500015258789,51.6402587890625,900,0.0,
2006-07-06 00:00:00+00:00,74.52999877929688,74.69999694824219,74.52999877929688,51.89035034179688,400,0.0,
2006-07-07 00:00:00+00:00,75.16999816894531,75.31999969482422,75.16999816894531,52.31406784057617,6500,0.0,
2006-07-10 00:00:00+00:00,74.94000244140625,74.94000244140625,74.81999969482422,51.98063659667969,1800,0.0,
2006-07-11 00:00:00+00:00,75.29000091552734,75.4800033569336,75.27999877929688,52.43219757080078,7900,0.0,
2006-07-12 00:00:00+00:00,75.4800033569336,75.55000305175781,75.41000366210938,52.383544921875,2800,0.0,
2006-07-13 00:00:00+00:00,75.75,75.7699966430664,75.54000091552734,52.50855255126953,7400,0.0,
2006-07-14 00:00:00+00:00,75.44999694824219,75.5999984741211,75.44999694824219,52.43219757080078,600,0.0,
2006-07-17 00:00:00+00:00,75.05999755859375,75.13999938964844,74.95999908447266,52.07096862792969,8300,0.0,
2006-07-18 00:00:00+00:00,75.0,75.0,74.76000213623047,51.97369003295898,1300,0.0,
2006-07-19 00:00:00+00:00,75.12999725341797,75.2300033569336,75.12999725341797,52.25851440429688,1100,0.0,
2006-07-20 00:00:00+00:00,75.4800033569336,75.4800033569336,75.36000061035156,52.36965560913086,2300,0.0,
2006-07-21 00:00:00+00:00,75.4800033569336,75.4800033569336,75.4800033569336,52.43219757080078,200,0.0,
2006-07-24 00:00:00+00:00,75.55999755859375,75.55999755859375,75.55999755859375,52.48773956298828,700,0.0,
2006-07-25 00:00:00+00:00,75.7699966430664,75.7699966430664,75.5,52.446048736572266,10600,0.0,
2006-07-26 00:00:00+00:00,76.2300033569336,76.4800033569336,76.20999908447266,53.12682342529297,3900,0.0,
2006-07-27 00:00:00+00:00,76.9000015258789,76.9000015258789,76.51000213623047,53.14761734008789,1900,0.0,
2006-07-28 00:00:00+00:00,76.87000274658203,77.06999969482422,76.81999969482422,53.52277755737305,3100,0.0,
2006-07-31 00:00:00+00:00,76.83999633789062,76.94999694824219,76.83999633789062,53.43246841430664,2000,0.0,
2006-08-01 00:00:00+00:00,76.12000274658203,76.5999984741211,76.06999969482422,53.43318557739258,2300,0.321,
2006-08-02 00:00:00+00:00,76.6500015258789,76.6500015258789,76.44000244140625,53.321571350097656,2800,0.0,
2006-08-03 00:00:00+00:00,76.19999694824219,76.27999877929688,76.05999755859375,53.05644607543945,600,0.0,
2006-08-04 00:00:00+00:00,76.6500015258789,76.6500015258789,76.58999633789062,53.44011688232422,1200,0.0,
2006-08-07 00:00:00+00:00,76.55000305175781,76.55000305175781,76.4000015258789,53.3076171875,3700,0.0,
2006-08-08 00:00:00+00:00,76.44999694824219,76.44999694824219,76.2699966430664,53.2099494934082,600,0.0,
2006-08-09 00:00:00+00:00,76.5999984741211,76.79000091552734,76.5999984741211,53.49593734741211,1300,0.0,
2006-08-10 00:00:00+00:00,77.08000183105469,77.16000366210938,76.81999969482422,53.61452865600586,2700,0.0,
2006-08-11 00:00:00+00:00,76.91999816894531,76.94000244140625,76.73999786376953,53.53080749511719,2600,0.0,
2006-08-14 00:00:00+00:00,76.30000305175781,76.30999755859375,76.12999725341797,53.105281829833984,2800,0.0,
2006-08-15 00:00:00+00:00,76.61000061035156,76.69999694824219,76.5999984741211,53.50291442871094,1400,0.0,
2006-08-16 00:00:00+00:00,77.1500015258789,77.22000122070312,77.05000305175781,53.7470703125,1800,0.0,
2006-08-17 00:00:00+00:00,76.73999786376953,76.73999786376953,76.30999755859375,53.23088836669922,1800,0.0,
2006-08-18 00:00:00+00:00,75.98999786376953,76.12000274658203,75.94999694824219,53.06344985961914,9800,0.0,
2006-08-21 00:00:00+00:00,76.58999633789062,76.69000244140625,76.58000183105469,53.41920852661133,1400,0.0,
2006-08-22 00:00:00+00:00,76.55999755859375,76.5999984741211,76.43000030517578,53.3145751953125,1400,0.0,
2006-08-23 00:00:00+00:00,76.87999725341797,76.93000030517578,76.55000305175781,53.42622375488281,2400,0.0,
2006-08-24 00:00:00+00:00,76.73999786376953,76.73999786376953,76.45999908447266,53.33552551269531,1100,0.0,
2006-08-25 00:00:00+00:00,76.06999969482422,76.0999984741211,75.87999725341797,52.96577835083008,2000,0.0,
2006-08-28 00:00:00+00:00,75.93000030517578,75.93000030517578,75.93000030517578,52.96577835083008,0,0.0,
2006-08-29 00:00:00+00:00,76.69000244140625,76.73999786376953,76.4000015258789,53.29365921020508,5500,0.0,
2006-08-30 00:00:00+00:00,76.80999755859375,76.8499984741211,76.75,53.54475402832031,1500,0.0,
2006-08-31 00:00:00+00:00,76.79000091552734,76.79000091552734,76.62999725341797,53.54475402832031,3900,0.0,
2006-09-01 00:00:00+00:00,76.41999816894531,76.77999877929688,76.41999816894531,53.76404571533203,2000,0.333,
2006-09-05 00:00:00+00:00,77.0999984741211,77.26000213623047,77.0,54.12840270996094,6300,0.0,
2006-09-06 00:00:00+00:00,76.75,76.75,76.66999816894531,53.75706481933594,2100,0.0,
2006-09-07 00:00:00+00:00,75.97000122070312,76.0999984741211,75.95999908447266,53.26662826538086,5500,0.0,
2006-09-08 00:00:00+00:00,75.55000305175781,75.55000305175781,74.70999908447266,52.902320861816406,15400,0.0,
2006-09-11 00:00:00+00:00,75.5,75.5,75.16000366210938,52.72016143798828,15600,0.0,
2006-09-12 00:00:00+00:00,75.48999786376953,75.48999786376953,75.48999786376953,52.888309478759766,1000,0.0,
2006-09-13 00:00:00+00:00,75.5,75.5,75.41999816894531,52.83928298950195,1400,0.0,
2006-09-14 00:00:00+00:00,75.69999694824219,75.69999694824219,75.68000030517578,53.021446228027344,300,0.0,
2006-09-15 00:00:00+00:00,75.38999938964844,75.4000015258789,75.33000183105469,52.77620697021485,6600,0.0,
2006-09-18 00:00:00+00:00,75.47000122070312,75.6500015258789,75.45999908447266,53.00036239624024,700,0.0,
2006-09-19 00:00:00+00:00,75.5199966430664,75.52999877929688,75.5199966430664,52.916316986083984,300,0.0,
2006-09-20 00:00:00+00:00,75.62000274658203,75.6500015258789,75.51000213623047,52.902320861816406,400,0.0,
2006-09-21 00:00:00+00:00,75.9800033569336,75.9800033569336,75.9800033569336,53.23161315917969,200,0.0,
2006-09-22 00:00:00+00:00,75.9800033569336,75.9800033569336,75.9800033569336,53.23161315917969,0,0.0,
2006-09-25 00:00:00+00:00,75.41000366210938,75.58000183105469,75.41000366210938,52.95138168334961,2000,0.0,
2006-09-26 00:00:00+00:00,75.4000015258789,75.5999984741211,75.38999938964844,52.86024856567383,5100,0.0,
2006-09-27 00:00:00+00:00,75.1500015258789,75.33000183105469,75.0999984741211,52.77620697021485,2900,0.0,
2006-09-28 00:00:00+00:00,75.2300033569336,75.2300033569336,74.94000244140625,52.68512725830078,1800,0.0,
2006-09-29 00:00:00+00:00,74.83000183105469,74.91000366210938,74.81999969482422,52.481971740722656,2700,0.0,
2006-10-02 00:00:00+00:00,74.62999725341797,74.94000244140625,74.62999725341797,52.679683685302734,6300,0.321,
2006-10-03 00:00:00+00:00,74.6500015258789,74.6500015258789,74.4000015258789,52.34897613525391,3000,0.0,
2006-10-04 00:00:00+00:00,74.5,74.69000244140625,74.43000030517578,52.524879455566406,3500,0.0,
2006-10-05 00:00:00+00:00,74.69999694824219,74.75,74.5999984741211,52.59525680541992,1100,0.0,
2006-10-06 00:00:00+00:00,74.47000122070312,74.47000122070312,74.30000305175781,52.341941833496094,1700,0.0,
2006-10-09 00:00:00+00:00,74.51000213623047,74.52999877929688,74.51000213623047,52.4404411315918,300,0.0,
2006-10-10 00:00:00+00:00,74.45999908447266,74.58000183105469,74.45999908447266,52.47563171386719,1500,0.0,
2006-10-11 00:00:00+00:00,74.66000366210938,74.66000366210938,74.4000015258789,52.363067626953125,8900,0.0,
2006-10-12 00:00:00+00:00,75.19999694824219,75.29000091552734,75.19999694824219,52.975196838378906,800,0.0,
2006-10-13 00:00:00+00:00,75.13999938964844,75.31999969482422,75.13999938964844,52.975196838378906,3600,0.0,
