date,MTG_Open,MTG_High,MTG_Low,MTG_Close,MTG_Volume,MTG_Dividends,MTG_Stock Splits
1991-08-07 00:00:00+00:00,7.0,7.375,6.84375,5.769737720489502,18370000,0.0,
1991-08-08 00:00:00+00:00,7.09375,7.1875,6.96875,5.820570945739746,2752800,0.0,
1991-08-09 00:00:00+00:00,7.15625,7.25,7.15625,5.820570945739746,2048800,0.0,
1991-08-12 00:00:00+00:00,7.15625,7.3125,7.03125,5.947659015655518,1464400,0.0,
1991-08-13 00:00:00+00:00,7.25,7.375,7.1875,5.922241687774658,1738800,0.0,
1991-08-14 00:00:00+00:00,7.3125,7.34375,7.0625,5.896824359893799,1366000,0.0,
1991-08-15 00:00:00+00:00,7.3125,7.4375,7.3125,5.998491764068604,1508800,0.0,
1991-08-16 00:00:00+00:00,7.34375,7.34375,7.15625,5.84598970413208,410000,0.0,
1991-08-19 00:00:00+00:00,6.875,6.96875,6.78125,5.617233276367188,967600,0.0,
1991-08-20 00:00:00+00:00,6.9375,6.96875,6.78125,5.51556396484375,562400,0.0,
1991-08-21 00:00:00+00:00,6.96875,7.25,6.9375,5.896824359893799,1086000,0.0,
1991-08-22 00:00:00+00:00,7.25,7.25,7.15625,5.84598970413208,768000,0.0,
1991-08-23 00:00:00+00:00,7.1875,7.1875,7.09375,5.84598970413208,808000,0.0,
1991-08-26 00:00:00+00:00,7.25,7.3125,7.21875,5.947659015655518,515200,0.0,
1991-08-27 00:00:00+00:00,7.34375,7.625,7.34375,6.176416873931885,536400,0.0,
1991-08-28 00:00:00+00:00,7.65625,8.25,7.65625,6.608509540557861,1007600,0.0,
1991-08-29 00:00:00+00:00,8.1875,8.40625,8.09375,6.811849594116211,1117200,0.0,
1991-08-30 00:00:00+00:00,8.375,8.4375,8.21875,6.862685203552246,478000,0.0,
1991-09-03 00:00:00+00:00,8.46875,8.46875,8.1875,6.761013031005859,195600,0.0,
1991-09-04 00:00:00+00:00,8.21875,8.21875,7.90625,6.430590152740479,310400,0.0,
1991-09-05 00:00:00+00:00,7.84375,7.875,7.75,6.379752159118652,463200,0.0,
1991-09-06 00:00:00+00:00,7.875,8.1875,7.875,6.608509540557861,570800,0.0,
1991-09-09 00:00:00+00:00,8.125,8.3125,8.125,6.65934419631958,689200,0.0,
1991-09-10 00:00:00+00:00,8.21875,8.25,8.0625,6.583093166351318,446000,0.0,
1991-09-11 00:00:00+00:00,8.09375,8.15625,8.03125,6.532257556915283,119200,0.0,
1991-09-12 00:00:00+00:00,8.1875,8.28125,8.15625,6.710180759429932,260800,0.0,
1991-09-13 00:00:00+00:00,8.3125,8.5,8.3125,6.837266445159912,552000,0.0,
1991-09-16 00:00:00+00:00,8.34375,9.0,8.34375,7.218525409698486,801200,0.0,
1991-09-17 00:00:00+00:00,8.8125,9.0625,8.75,7.371029376983643,836800,0.0,
1991-09-18 00:00:00+00:00,9.0,9.0625,9.0,7.345614910125732,486000,0.0,
1991-09-19 00:00:00+00:00,9.0,9.4375,8.9375,7.574367046356201,525200,0.0,
1991-09-20 00:00:00+00:00,9.375,9.375,9.25,7.523532867431641,316000,0.0,
1991-09-23 00:00:00+00:00,9.28125,9.28125,9.0,7.320198059082031,250800,0.0,
1991-09-24 00:00:00+00:00,9.03125,9.03125,8.8125,7.2693610191345215,168000,0.0,
1991-09-25 00:00:00+00:00,8.9375,8.9375,8.78125,7.142275333404541,66000,0.0,
1991-09-26 00:00:00+00:00,8.78125,8.78125,8.625,7.142275333404541,112400,0.0,
1991-09-27 00:00:00+00:00,8.8125,9.1875,8.8125,7.396449089050293,432400,0.0,
1991-09-30 00:00:00+00:00,9.09375,9.125,8.96875,7.371029376983643,418000,0.0,
1991-10-01 00:00:00+00:00,9.0625,9.0625,8.90625,7.2693610191345215,344000,0.0,
1991-10-02 00:00:00+00:00,8.875,8.875,8.6875,7.0660247802734375,117200,0.0,
1991-10-03 00:00:00+00:00,8.625,8.625,8.28125,6.735595703125,220000,0.0,
1991-10-04 00:00:00+00:00,8.25,8.25,7.96875,6.633926868438721,281200,0.0,
1991-10-07 00:00:00+00:00,8.125,8.4375,8.125,6.786429405212402,724000,0.0,
1991-10-08 00:00:00+00:00,8.34375,8.4375,8.34375,6.786429405212402,673200,0.0,
1991-10-09 00:00:00+00:00,8.375,8.40625,8.0,6.506839752197266,299600,0.0,
1991-10-10 00:00:00+00:00,8.0625,8.53125,8.0625,6.913519382476807,362000,0.0,
1991-10-11 00:00:00+00:00,8.59375,8.71875,8.59375,7.0660247802734375,606400,0.0,
1991-10-14 00:00:00+00:00,8.71875,8.71875,8.625,7.040602684020996,126400,0.0,
1991-10-15 00:00:00+00:00,8.6875,8.6875,8.53125,7.0151872634887695,166000,0.0,
1991-10-16 00:00:00+00:00,8.65625,8.78125,8.625,7.0660247802734375,401600,0.0,
1991-10-17 00:00:00+00:00,8.6875,8.9375,8.6875,7.2693610191345215,276400,0.0,
1991-10-18 00:00:00+00:00,8.9375,9.0,8.8125,7.1676926612854,258400,0.0,
1991-10-21 00:00:00+00:00,8.8125,8.84375,8.78125,7.142275333404541,149200,0.0,
1991-10-22 00:00:00+00:00,8.6875,8.75,8.5,6.913519382476807,74000,0.0,
1991-10-23 00:00:00+00:00,8.5625,8.59375,8.4375,6.862685203552246,42800,0.0,
1991-10-24 00:00:00+00:00,8.375,8.375,8.0625,6.557677268981934,69600,0.0,
1991-10-25 00:00:00+00:00,8.0625,8.15625,8.0625,6.583093166351318,197200,0.0,
1991-10-28 00:00:00+00:00,8.0625,8.4375,7.96875,6.862685203552246,224400,0.0,
1991-10-29 00:00:00+00:00,8.40625,8.625,8.34375,6.989772796630859,834000,0.0,
1991-10-30 00:00:00+00:00,8.59375,8.75,8.59375,7.0151872634887695,377600,0.0,
1991-10-31 00:00:00+00:00,8.625,8.65625,8.625,7.040602684020996,186400,0.0,
1991-11-01 00:00:00+00:00,8.59375,8.59375,8.40625,6.913519382476807,40000,0.0,
1991-11-04 00:00:00+00:00,8.375,8.375,8.25,6.761013031005859,126800,0.0,
1991-11-05 00:00:00+00:00,8.3125,8.5,8.3125,6.877163887023926,468800,0.0175,
1991-11-06 00:00:00+00:00,8.4375,8.53125,8.40625,6.877163887023926,164800,0.0,
1991-11-07 00:00:00+00:00,8.4375,8.5625,8.4375,6.928104400634766,488400,0.0,
1991-11-08 00:00:00+00:00,8.53125,8.53125,8.375,6.826220989227295,270800,0.0,
1991-11-11 00:00:00+00:00,8.40625,8.40625,8.25,6.724336624145508,140000,0.0,
1991-11-12 00:00:00+00:00,8.28125,8.46875,8.25,6.877163887023926,417600,0.0,
1991-11-13 00:00:00+00:00,8.28125,8.375,8.25,6.826220989227295,338000,0.0,
1991-11-14 00:00:00+00:00,8.375,8.625,8.375,6.979042053222656,504800,0.0,
1991-11-15 00:00:00+00:00,8.59375,8.59375,8.09375,6.673394203186035,201600,0.0,
1991-11-18 00:00:00+00:00,8.25,8.28125,8.09375,6.673394203186035,647200,0.0,
1991-11-19 00:00:00+00:00,8.25,8.25,8.03125,6.571511745452881,280400,0.0,
1991-11-20 00:00:00+00:00,8.03125,8.21875,8.03125,6.673394203186035,264400,0.0,
1991-11-21 00:00:00+00:00,8.1875,8.28125,8.125,6.749805927276611,170400,0.0,
1991-11-22 00:00:00+00:00,8.3125,8.65625,8.3125,7.055456161499023,644800,0.0,
1991-11-25 00:00:00+00:00,8.625,8.6875,8.5,6.928104400634766,436000,0.0,
1991-11-26 00:00:00+00:00,8.5625,8.5625,8.1875,6.673394203186035,240400,0.0,
1991-11-27 00:00:00+00:00,8.1875,8.4375,8.1875,6.877163887023926,346800,0.0,
1991-11-29 00:00:00+00:00,8.40625,8.40625,8.375,6.826220989227295,25200,0.0,
1991-12-02 00:00:00+00:00,8.46875,8.46875,8.34375,6.826220989227295,91600,0.0,
1991-12-03 00:00:00+00:00,8.3125,8.3125,8.125,6.698863506317139,360000,0.0,
1991-12-04 00:00:00+00:00,8.25,8.40625,8.21875,6.826220989227295,386800,0.0,
1991-12-05 00:00:00+00:00,8.4375,8.5625,8.4375,6.979042053222656,374800,0.0,
1991-12-06 00:00:00+00:00,8.59375,8.625,8.5,6.928104400634766,190800,0.0,
1991-12-09 00:00:00+00:00,8.5,8.96875,8.5,7.233753681182861,172800,0.0,
1991-12-10 00:00:00+00:00,8.90625,9.0625,8.90625,7.361112117767334,238400,0.0,
1991-12-11 00:00:00+00:00,9.0,9.0,8.8125,7.182814121246338,95600,0.0,
1991-12-12 00:00:00+00:00,8.84375,8.84375,8.75,7.15734338760376,82000,0.0,
1991-12-13 00:00:00+00:00,8.84375,9.15625,8.84375,7.3865790367126465,396000,0.0,
1991-12-16 00:00:00+00:00,9.125,9.40625,9.125,7.53940486907959,372400,0.0,
1991-12-17 00:00:00+00:00,9.34375,9.5625,9.28125,7.717701435089111,275600,0.0,
1991-12-18 00:00:00+00:00,9.46875,9.46875,9.34375,7.66676139831543,165200,0.0,
1991-12-19 00:00:00+00:00,9.40625,9.40625,9.3125,7.615818977355957,52800,0.0,
1991-12-20 00:00:00+00:00,9.40625,9.59375,9.40625,7.717701435089111,221200,0.0,
1991-12-23 00:00:00+00:00,9.5,9.6875,9.40625,7.870530128479004,462000,0.0,
1991-12-24 00:00:00+00:00,9.71875,9.96875,9.6875,8.099769592285156,168400,0.0,
1991-12-26 00:00:00+00:00,10.0,10.0,9.75,8.048828125,252400,0.0,
1991-12-27 00:00:00+00:00,9.8125,9.8125,9.75,7.946940898895264,236400,0.0,
1991-12-30 00:00:00+00:00,9.6875,10.0625,9.6875,8.201650619506836,297600,0.0,
1991-12-31 00:00:00+00:00,10.125,10.4375,10.125,8.507308006286621,372000,0.0,
1992-01-02 00:00:00+00:00,10.25,10.28125,9.875,8.201650619506836,222400,0.0,
1992-01-03 00:00:00+00:00,10.125,10.21875,10.0625,8.22712516784668,308000,0.0,
1992-01-06 00:00:00+00:00,10.15625,10.1875,10.0,8.150711059570312,294400,0.0,
1992-01-07 00:00:00+00:00,9.9375,10.09375,9.90625,8.150711059570312,298000,0.0,
1992-01-08 00:00:00+00:00,9.96875,10.0625,9.96875,8.150711059570312,335600,0.0,
1992-01-09 00:00:00+00:00,10.0,10.0625,9.9375,8.201650619506836,204000,0.0,
1992-01-10 00:00:00+00:00,10.0,10.0625,9.875,8.048828125,129600,0.0,
1992-01-13 00:00:00+00:00,9.8125,9.8125,9.59375,7.8195881843566895,93600,0.0,
1992-01-14 00:00:00+00:00,9.5,10.0,9.5,8.150711059570312,469600,0.0,
1992-01-15 00:00:00+00:00,10.125,10.65625,10.125,8.660127639770508,766800,0.0,
1992-01-16 00:00:00+00:00,10.8125,10.8125,10.25,8.456364631652832,542400,0.0,
1992-01-17 00:00:00+00:00,10.375,10.375,10.1875,8.329007148742676,237600,0.0,
1992-01-20 00:00:00+00:00,10.21875,10.21875,9.78125,7.997883319854736,380800,0.0,
1992-01-21 00:00:00+00:00,9.84375,9.84375,9.3125,7.590346336364746,322800,0.0,
1992-01-22 00:00:00+00:00,9.125,9.375,9.125,7.590346336364746,501200,0.0,
1992-01-23 00:00:00+00:00,9.375,9.40625,9.3125,7.641292095184326,519200,0.0,
1992-01-24 00:00:00+00:00,9.375,9.5,9.34375,7.743175506591797,270000,0.0,
1992-01-27 00:00:00+00:00,9.5625,10.03125,9.53125,8.176180839538574,545200,0.0,
1992-01-28 00:00:00+00:00,10.1875,10.25,10.125,8.252593040466309,493600,0.0,
1992-01-29 00:00:00+00:00,10.09375,10.09375,9.625,7.845057010650635,186000,0.0,
1992-01-30 00:00:00+00:00,10.0625,10.25,10.03125,8.22712516784668,663600,0.0,
1992-01-31 00:00:00+00:00,10.03125,10.125,9.9375,8.099769592285156,134000,0.0,
1992-02-03 00:00:00+00:00,9.9375,10.0,9.84375,8.074295997619629,68000,0.0,
1992-02-04 00:00:00+00:00,9.9375,10.125,9.875,8.252593040466309,232400,0.0,
1992-02-05 00:00:00+00:00,10.1875,10.5625,10.1875,8.430893898010254,688000,0.0,
1992-02-06 00:00:00+00:00,10.28125,10.3125,10.28125,8.419666290283203,25600,0.0175,
1992-02-07 00:00:00+00:00,10.3125,10.3125,10.0,8.215551376342773,146400,0.0,
1992-02-10 00:00:00+00:00,10.0625,10.0625,10.0,8.164523124694824,26400,0.0,
1992-02-11 00:00:00+00:00,9.9375,9.96875,9.5,7.78180980682373,329200,0.0,
1992-02-12 00:00:00+00:00,9.59375,9.90625,9.59375,8.062467575073242,459200,0.0,
1992-02-13 00:00:00+00:00,9.9375,9.9375,9.6875,7.909383296966553,394800,0.0,
1992-02-14 00:00:00+00:00,9.625,9.625,9.375,7.7052717208862305,441200,0.0,
1992-02-18 00:00:00+00:00,9.40625,9.5,9.3125,7.730780601501465,367200,0.0,
1992-02-19 00:00:00+00:00,9.46875,9.46875,8.9375,7.39909553527832,632800,0.0,
1992-02-20 00:00:00+00:00,9.125,9.21875,8.9375,7.322557926177978,852800,0.0,
1992-02-21 00:00:00+00:00,8.96875,9.3125,8.875,7.603209018707275,656800,0.0,
1992-02-24 00:00:00+00:00,9.375,9.5625,9.25,7.807322025299072,261600,0.0,
1992-02-25 00:00:00+00:00,9.625,9.8125,9.5625,7.985924243927002,156000,0.0,
1992-02-26 00:00:00+00:00,9.78125,9.90625,9.75,8.087981224060059,261200,0.0,
1992-02-27 00:00:00+00:00,9.96875,10.0625,9.9375,8.215551376342773,214400,0.0,
1992-02-28 00:00:00+00:00,10.21875,10.21875,10.0,8.164523124694824,209600,0.0,
1992-03-02 00:00:00+00:00,10.03125,10.03125,9.9375,8.19003963470459,459200,0.0,
1992-03-03 00:00:00+00:00,10.0,10.0,9.90625,8.087981224060059,44800,0.0,
1992-03-04 00:00:00+00:00,9.9375,10.0,9.84375,8.113494873046875,220400,0.0,
1992-03-05 00:00:00+00:00,9.90625,9.90625,9.78125,7.985924243927002,191200,0.0,
1992-03-06 00:00:00+00:00,9.71875,9.71875,9.625,7.858352184295654,331600,0.0,
1992-03-09 00:00:00+00:00,9.65625,9.65625,9.59375,7.858352184295654,152800,0.0,
1992-03-10 00:00:00+00:00,9.625,9.875,9.625,8.062467575073242,169200,0.0,
1992-03-11 00:00:00+00:00,9.84375,10.0,9.84375,8.087981224060059,102400,0.0,
1992-03-12 00:00:00+00:00,9.875,9.875,9.75,7.960407733917236,580400,0.0,
1992-03-13 00:00:00+00:00,9.75,9.75,9.71875,7.960407733917236,43200,0.0,
1992-03-16 00:00:00+00:00,9.71875,9.71875,9.65625,7.883867740631103,57200,0.0,
1992-03-17 00:00:00+00:00,9.65625,9.6875,9.4375,7.730780601501465,152400,0.0,
1992-03-18 00:00:00+00:00,9.5,9.5,9.40625,7.7562971115112305,153600,0.0,
1992-03-19 00:00:00+00:00,9.5,9.5,9.375,7.654242038726807,293200,0.0,
1992-03-20 00:00:00+00:00,9.40625,9.46875,9.375,7.730780601501465,485200,0.0,
1992-03-23 00:00:00+00:00,9.4375,9.53125,9.375,7.730780601501465,88400,0.0,
1992-03-24 00:00:00+00:00,9.59375,9.6875,9.5,7.807322025299072,214800,0.0,
1992-03-25 00:00:00+00:00,9.40625,9.59375,9.40625,7.7562971115112305,454800,0.0,
1992-03-26 00:00:00+00:00,9.5,9.53125,9.46875,7.7562971115112305,111200,0.0,
1992-03-27 00:00:00+00:00,9.4375,9.5,9.375,7.654242038726807,202000,0.0,
1992-03-30 00:00:00+00:00,9.3125,9.3125,9.125,7.475636959075928,142400,0.0,
1992-03-31 00:00:00+00:00,9.15625,9.5625,9.15625,7.577701568603516,345200,0.0,
1992-04-01 00:00:00+00:00,9.3125,9.3125,9.125,7.501153469085693,386000,0.0,
1992-04-02 00:00:00+00:00,9.09375,9.15625,9.0,7.39909553527832,246000,0.0,
1992-04-03 00:00:00+00:00,9.125,9.1875,8.96875,7.348073482513428,38400,0.0,
1992-04-06 00:00:00+00:00,9.0,9.0625,8.65625,7.39909553527832,816800,0.0,
1992-04-07 00:00:00+00:00,9.09375,9.125,8.9375,7.297041893005371,166000,0.0,
1992-04-08 00:00:00+00:00,8.875,8.875,8.71875,7.1949872970581055,361600,0.0,
1992-04-09 00:00:00+00:00,8.75,9.25,8.75,7.552181243896484,114800,0.0,
1992-04-10 00:00:00+00:00,9.28125,9.40625,9.1875,7.654242038726807,324800,0.0,
1992-04-13 00:00:00+00:00,9.3125,9.5,9.25,7.7562971115112305,187200,0.0,
1992-04-14 00:00:00+00:00,9.65625,9.90625,9.65625,8.062467575073242,122000,0.0,
1992-04-15 00:00:00+00:00,9.9375,10.03125,9.59375,7.858352184295654,213200,0.0,
1992-04-16 00:00:00+00:00,9.65625,9.65625,9.5,7.7562971115112305,105200,0.0,
1992-04-20 00:00:00+00:00,9.4375,9.4375,8.9375,7.348073482513428,76000,0.0,
1992-04-21 00:00:00+00:00,8.9375,8.96875,8.75,7.143956661224365,202000,0.0,
1992-04-22 00:00:00+00:00,8.78125,8.875,8.6875,7.092931270599365,117200,0.0,
1992-04-23 00:00:00+00:00,8.6875,8.6875,8.34375,6.939846038818359,273600,0.0,
1992-04-24 00:00:00+00:00,8.5625,8.59375,8.40625,6.863301753997803,81600,0.0,
1992-04-27 00:00:00+00:00,8.46875,8.46875,8.25,6.761245250701904,194000,0.0,
1992-04-28 00:00:00+00:00,8.34375,8.375,8.125,6.633675575256348,76000,0.0,
1992-04-29 00:00:00+00:00,8.1875,8.21875,7.9375,6.506104946136475,122800,0.0,
1992-04-30 00:00:00+00:00,7.96875,8.53125,7.96875,6.965359687805176,526000,0.0,
1992-05-01 00:00:00+00:00,8.4375,8.53125,8.34375,6.88881778717041,236400,0.0,
1992-05-04 00:00:00+00:00,8.4375,8.5,8.4375,6.939846038818359,164000,0.0,
1992-05-05 00:00:00+00:00,8.4375,8.53125,8.4375,6.965359687805176,154000,0.0,
1992-05-06 00:00:00+00:00,8.5,8.8125,8.5,7.143956661224365,308400,0.0,
1992-05-07 00:00:00+00:00,8.78125,8.78125,8.53125,6.965359687805176,258000,0.0,
1992-05-08 00:00:00+00:00,8.5625,8.5625,8.5625,6.990869522094727,3200,0.0,
1992-05-11 00:00:00+00:00,8.625,8.875,8.625,7.22050142288208,80000,0.0,
1992-05-12 00:00:00+00:00,8.875,9.0,8.84375,7.311509609222412,52800,0.0175,
1992-05-13 00:00:00+00:00,9.0,9.1875,9.0,7.516026496887207,133600,0.0,
1992-05-14 00:00:00+00:00,9.1875,9.25,9.15625,7.567155838012695,886000,0.0,
1992-05-15 00:00:00+00:00,9.1875,9.21875,9.15625,7.541595458984375,332800,0.0,
1992-05-18 00:00:00+00:00,9.1875,9.21875,9.1875,7.516026496887207,9600,0.0,
1992-05-19 00:00:00+00:00,9.125,9.125,9.0,7.362642288208008,55200,0.0,
1992-05-20 00:00:00+00:00,9.03125,9.03125,8.9375,7.362642288208008,24800,0.0,
1992-05-21 00:00:00+00:00,8.9375,8.9375,8.59375,7.030301094055176,52400,0.0,
1992-05-22 00:00:00+00:00,8.59375,8.71875,8.59375,7.13255786895752,26000,0.0,
1992-05-26 00:00:00+00:00,8.6875,8.78125,8.6875,7.158121109008789,24000,0.0,
1992-05-27 00:00:00+00:00,8.75,8.75,8.6875,7.13255786895752,61200,0.0,
1992-05-28 00:00:00+00:00,8.71875,8.71875,8.6875,7.13255786895752,16800,0.0,
1992-05-29 00:00:00+00:00,8.75,9.0,8.75,7.234817981719971,110000,0.0,
1992-06-01 00:00:00+00:00,8.875,8.875,8.75,7.158121109008789,116400,0.0,
1992-06-02 00:00:00+00:00,8.8125,8.8125,8.75,7.209252834320068,91600,0.0,
1992-06-03 00:00:00+00:00,8.8125,8.8125,8.75,7.183688163757324,20800,0.0,
1992-06-04 00:00:00+00:00,8.8125,8.8125,8.59375,7.081425666809082,275200,0.0,
1992-06-05 00:00:00+00:00,8.625,8.625,8.5,6.953605651855469,168800,0.0,
1992-06-08 00:00:00+00:00,8.5625,8.75,8.5625,7.13255786895752,54000,0.0,
1992-06-09 00:00:00+00:00,8.75,8.75,8.5625,7.030301094055176,68400,0.0,
1992-06-10 00:00:00+00:00,8.59375,8.59375,8.40625,6.876910209655762,538400,0.0,
1992-06-11 00:00:00+00:00,8.4375,8.4375,8.40625,6.876910209655762,354400,0.0,
1992-06-12 00:00:00+00:00,8.46875,8.5625,8.46875,7.004729270935059,100400,0.0,
1992-06-15 00:00:00+00:00,8.5625,8.625,8.5625,7.004729270935059,80400,0.0,
1992-06-16 00:00:00+00:00,8.5625,8.59375,8.3125,6.825779438018799,7843200,0.0,
1992-06-17 00:00:00+00:00,8.1875,8.28125,8.0625,6.621263980865479,1494800,0.0,
