date,IYF_Open,IYF_High,IYF_Low,IYF_Close,IYF_Volume,IYF_Dividends,IYF_Stock Splits
2000-05-26 00:00:00+00:00,45.5078125,45.5078125,45.5078125,29.07607078552246,0,0.0,
2000-05-30 00:00:00+00:00,35.796875,35.796875,35.796875,22.871522903442383,0,0.0,
2000-05-31 00:00:00+00:00,36.8125,36.8125,36.8125,23.52043342590332,400,0.0,
2000-06-01 00:00:00+00:00,36.9375,37.84375,36.9375,24.09446907043457,2000,0.0,
2000-06-02 00:00:00+00:00,38.453125,39.203125,38.453125,25.017911911010746,4400,0.0,
2000-06-05 00:00:00+00:00,39.0625,39.0625,38.7421875,24.753360748291016,2400,0.0,
2000-06-06 00:00:00+00:00,37.6875,37.6875,37.625,24.079492568969727,1600,0.0,
2000-06-07 00:00:00+00:00,37.875,38.5,37.84375,24.56865692138672,3600,0.0,
2000-06-08 00:00:00+00:00,38.1640625,38.1640625,37.78125,24.139385223388672,2600,0.0,
2000-06-09 00:00:00+00:00,38.046875,38.09375,37.3203125,23.844884872436523,2800,0.0,
2000-06-12 00:00:00+00:00,37.3515625,37.40625,37.3515625,23.879825592041016,800,0.0,
2000-06-13 00:00:00+00:00,37.125,37.59375,37.125,24.01959800720215,1000,0.0,
2000-06-14 00:00:00+00:00,37.703125,38.1875,37.703125,24.39895248413086,2600,0.0,
2000-06-15 00:00:00+00:00,37.4296875,37.4296875,36.90625,23.600290298461918,4600,0.0,
2000-06-16 00:00:00+00:00,36.75,36.75,35.6875,22.801645278930664,6000,0.0,
2000-06-19 00:00:00+00:00,35.8125,36.5859375,35.8125,23.280834197998047,2200,0.0,
2000-06-20 00:00:00+00:00,36.4375,36.4375,36.4375,23.280834197998047,0,0.0,
2000-06-21 00:00:00+00:00,36.0,36.0,35.5,22.76170921325684,8800,0.0,
2000-06-22 00:00:00+00:00,35.484375,35.484375,35.234375,22.611963272094727,600,0.0,
2000-06-23 00:00:00+00:00,35.96875,36.03125,35.625,22.76170921325684,3800,0.0,
2000-06-26 00:00:00+00:00,35.84375,35.921875,35.65625,22.951387405395508,4000,0.0,
2000-06-27 00:00:00+00:00,36.25,36.296875,36.09375,23.061208724975582,3400,0.0,
2000-06-28 00:00:00+00:00,36.484375,36.5625,36.09375,23.061208724975582,1800,0.0,
2000-06-29 00:00:00+00:00,36.109375,36.1796875,36.109375,23.11611557006836,800,0.0,
2000-06-30 00:00:00+00:00,35.8125,35.8125,35.78125,22.881505966186523,600,0.0,
2000-07-03 00:00:00+00:00,35.328125,35.546875,35.328125,22.671859741210938,4400,0.0,
2000-07-05 00:00:00+00:00,36.0390625,36.421875,36.0234375,23.10114288330078,5600,0.0,
2000-07-06 00:00:00+00:00,36.0,36.484375,35.984375,23.310791015625,1800,0.0,
2000-07-07 00:00:00+00:00,37.046875,37.234375,37.046875,23.789966583251957,2400,0.0,
2000-07-10 00:00:00+00:00,37.203125,37.375,37.203125,23.829906463623047,3800,0.0,
2000-07-11 00:00:00+00:00,37.28125,37.59375,37.28125,23.879825592041016,7200,0.0,
2000-07-12 00:00:00+00:00,37.6875,38.125,37.6875,24.22924423217773,3400,0.0,
2000-07-13 00:00:00+00:00,37.890625,37.890625,37.5,24.03955841064453,5000,0.0,
2000-07-14 00:00:00+00:00,37.6875,38.234375,37.6875,24.428903579711918,3800,0.0,
2000-07-17 00:00:00+00:00,38.296875,38.296875,37.59375,24.01959800720215,3000,0.0,
2000-07-18 00:00:00+00:00,37.3046875,37.3125,37.15625,23.839893341064453,5200,0.0,
2000-07-19 00:00:00+00:00,37.28125,37.3125,37.21875,23.897537231445312,2200,0.09,
2000-07-20 00:00:00+00:00,37.578125,38.3125,37.4375,24.53800773620605,103600,0.0,
2000-07-21 00:00:00+00:00,38.28125,38.28125,38.0,24.35287094116211,25000,0.0,
2000-07-24 00:00:00+00:00,38.0625,38.0625,38.0625,24.37789726257324,600,0.0,
2000-07-25 00:00:00+00:00,38.09375,38.453125,38.09375,24.628063201904297,3600,0.0,
2000-07-26 00:00:00+00:00,38.3203125,38.3203125,38.0,24.37789726257324,3600,0.0,
2000-07-27 00:00:00+00:00,38.5625,38.5625,38.1875,24.653091430664062,5800,0.0,
2000-07-28 00:00:00+00:00,37.84375,37.84375,37.71875,24.157730102539062,1600,0.0,
2000-07-31 00:00:00+00:00,38.296875,38.296875,38.1875,24.45794677734375,400,0.0,
2000-08-01 00:00:00+00:00,38.25,38.5,38.1875,24.65809631347656,1200,0.0,
2000-08-02 00:00:00+00:00,38.6171875,38.6171875,38.59375,24.718141555786133,400,0.0,
2000-08-03 00:00:00+00:00,38.46875,39.28125,38.40625,25.158456802368164,91000,0.0,
2000-08-04 00:00:00+00:00,39.53125,40.390625,39.53125,25.77891540527344,34400,0.0,
2000-08-07 00:00:00+00:00,40.625,40.6484375,40.1875,25.98407745361328,152600,0.0,
2000-08-08 00:00:00+00:00,40.5703125,40.6171875,40.40625,25.87899398803711,9400,0.0,
2000-08-09 00:00:00+00:00,40.4921875,40.625,40.0,26.01909446716309,10200,0.0,
2000-08-10 00:00:00+00:00,40.6875,40.6875,40.4375,25.90903091430664,2200,0.0,
2000-08-11 00:00:00+00:00,39.96875,40.8125,39.96875,26.13917350769043,10400,0.0,
2000-08-14 00:00:00+00:00,40.921875,41.375,40.6875,26.49943733215332,5400,0.0,
2000-08-15 00:00:00+00:00,41.234375,41.234375,40.7421875,26.19923591613769,1800,0.0,
2000-08-16 00:00:00+00:00,41.0,41.0,40.3046875,25.813936233520508,3600,0.0,
2000-08-17 00:00:00+00:00,40.375,40.5859375,40.3515625,25.994091033935547,5000,0.0,
2000-08-18 00:00:00+00:00,40.5234375,40.5234375,40.5234375,25.954042434692383,200,0.0,
2000-08-21 00:00:00+00:00,40.53125,40.8359375,40.5,26.154191970825195,9800,0.0,
2000-08-22 00:00:00+00:00,41.171875,41.3125,41.171875,26.39937400817871,4800,0.0,
2000-08-23 00:00:00+00:00,41.1875,41.21875,40.84375,26.15918731689453,1200,0.0,
2000-08-24 00:00:00+00:00,40.8125,40.8125,40.4453125,25.979061126708984,152800,0.0,
2000-08-25 00:00:00+00:00,40.640625,40.640625,40.3203125,25.91901969909668,103600,0.0,
2000-08-28 00:00:00+00:00,40.46875,41.015625,40.46875,26.249265670776367,4400,0.0,
2000-08-29 00:00:00+00:00,40.71875,40.71875,40.2265625,25.989063262939453,4400,0.0,
2000-08-30 00:00:00+00:00,40.90625,41.15625,40.84375,26.15918731689453,105600,0.0,
2000-08-31 00:00:00+00:00,41.203125,41.9609375,41.203125,26.81968307495117,6000,0.0,
2000-09-01 00:00:00+00:00,41.890625,41.890625,41.40625,26.53446578979492,15000,0.0,
2000-09-05 00:00:00+00:00,41.40625,41.8125,41.40625,26.58451271057129,31600,0.0,
2000-09-06 00:00:00+00:00,42.1875,42.265625,41.8515625,26.88973999023437,9200,0.0,
2000-09-07 00:00:00+00:00,41.96875,42.0,41.625,26.89974975585937,7800,0.0,
2000-09-08 00:00:00+00:00,42.2109375,42.5625,42.2109375,27.2550048828125,6600,0.0,
2000-09-11 00:00:00+00:00,42.8125,43.3359375,42.8125,27.660301208496094,8000,0.0,
2000-09-12 00:00:00+00:00,43.515625,43.53125,43.25,27.70032501220703,16200,0.0,
2000-09-13 00:00:00+00:00,43.2890625,43.59375,43.0546875,27.640291213989254,12800,0.0,
2000-09-14 00:00:00+00:00,43.296875,43.46875,43.0625,27.690317153930664,3800,0.0,
2000-09-15 00:00:00+00:00,42.9375,42.9375,42.421875,27.23997688293457,6000,0.0,
2000-09-18 00:00:00+00:00,41.75,41.75,41.1015625,26.35435104370117,4800,0.0,
2000-09-19 00:00:00+00:00,41.125,41.8046875,41.125,26.7596435546875,7600,0.0,
2000-09-20 00:00:00+00:00,41.53125,41.53125,41.1796875,26.599510192871094,5600,0.0,
2000-09-21 00:00:00+00:00,41.25,41.25,40.421875,26.319316864013672,5600,0.0,
2000-09-22 00:00:00+00:00,41.25,41.59375,41.25,26.639568328857425,18800,0.0,
2000-09-25 00:00:00+00:00,41.7578125,42.46875,41.7578125,27.134912490844727,8400,0.0,
2000-09-26 00:00:00+00:00,42.0625,42.09375,41.96875,26.89974975585937,2200,0.0,
2000-09-27 00:00:00+00:00,42.0625,42.0625,41.671875,26.764646530151367,3200,0.0,
2000-09-28 00:00:00+00:00,42.046875,43.265625,42.046875,27.54522132873535,14600,0.0,
2000-09-29 00:00:00+00:00,43.09375,43.4609375,43.0625,27.680316925048828,4600,0.0,
2000-10-02 00:00:00+00:00,42.84375,43.0,42.578125,27.54020881652832,8200,0.0,
2000-10-03 00:00:00+00:00,43.4609375,43.546875,43.34375,27.86045455932617,6400,0.0,
2000-10-04 00:00:00+00:00,43.0,43.0,42.828125,27.44013786315918,800,0.0,
2000-10-05 00:00:00+00:00,43.15625,43.375,43.0625,27.705324172973636,7200,0.0,
2000-10-06 00:00:00+00:00,42.25,42.25,41.28125,26.609529495239254,16800,0.0,
2000-10-09 00:00:00+00:00,41.140625,41.21875,40.78125,26.2592716217041,7400,0.0,
2000-10-10 00:00:00+00:00,40.921875,41.0546875,39.7734375,25.578771591186523,6400,0.0,
2000-10-11 00:00:00+00:00,39.390625,39.65625,38.65625,25.398643493652344,16400,0.0,
2000-10-12 00:00:00+00:00,39.5625,39.5625,37.546875,24.11769676208496,133400,0.0,
2000-10-13 00:00:00+00:00,37.6953125,39.34375,37.6953125,25.178468704223636,19400,0.0,
2000-10-16 00:00:00+00:00,39.390625,39.875,39.390625,25.53874015808105,10400,0.0,
2000-10-17 00:00:00+00:00,40.03125,40.03125,38.5,24.81821823120117,15800,0.0,
2000-10-18 00:00:00+00:00,37.28125,38.59375,37.09375,24.802953720092773,13200,0.1325,
2000-10-19 00:00:00+00:00,38.6875,40.125,38.6875,25.746870040893555,10600,0.0,
2000-10-20 00:00:00+00:00,40.1875,40.28125,40.0,25.746870040893555,21600,0.0,
2000-10-23 00:00:00+00:00,39.9375,39.9375,39.5,25.46570205688477,10800,0.0,
2000-10-24 00:00:00+00:00,40.625,40.71875,40.34375,25.927621841430664,3400,0.0,
2000-10-25 00:00:00+00:00,40.46875,41.0625,40.46875,26.108367919921875,5000,0.0,
2000-10-26 00:00:00+00:00,39.84375,40.0625,38.953125,25.50587654113769,8000,0.0,
2000-10-27 00:00:00+00:00,40.03125,40.71875,40.0,26.148534774780277,37000,0.0,
2000-10-30 00:00:00+00:00,41.25,42.15625,41.25,27.092443466186523,56800,0.0,
2000-10-31 00:00:00+00:00,42.25,42.53125,41.9375,27.33344078063965,10600,0.0,
2000-11-01 00:00:00+00:00,42.1875,42.3125,41.9375,27.032203674316406,8800,0.0,
2000-11-02 00:00:00+00:00,42.5625,42.71875,42.3125,27.253124237060547,8000,0.0,
2000-11-03 00:00:00+00:00,42.375,42.5625,42.09375,27.212949752807617,5200,0.0,
2000-11-06 00:00:00+00:00,42.5,42.78125,42.5,27.433868408203125,7200,0.0,
2000-11-07 00:00:00+00:00,42.6875,42.7578125,42.4765625,27.29829978942871,15200,0.0,
2000-11-08 00:00:00+00:00,42.0,42.1875,41.84375,26.89161491394043,2400,0.0,
2000-11-09 00:00:00+00:00,41.8125,42.40625,41.625,26.93177604675293,8800,0.0,
2000-11-10 00:00:00+00:00,42.0625,42.15625,41.90625,26.99204635620117,3600,0.0,
2000-11-13 00:00:00+00:00,41.125,41.25,40.15625,26.409618377685547,1118000,0.0,
