date,HRB_Open,HRB_High,HRB_Low,HRB_Close,HRB_Volume,HRB_Dividends,HRB_Stock Splits
1973-02-21 00:00:00+00:00,0.0,0.4765630066394806,0.4570310115814209,0.140803724527359,339200,0.0,
1973-02-22 00:00:00+00:00,0.0,0.4570310115814209,0.4375,0.1384171098470688,627200,0.0,
1973-02-23 00:00:00+00:00,0.0,0.4492189884185791,0.421875,0.1288710087537765,668800,0.0,
1973-02-26 00:00:00+00:00,0.0,0.4179689884185791,0.4101560115814209,0.1252912282943725,521600,0.0,
1973-02-27 00:00:00+00:00,0.0,0.4179689884185791,0.3945310115814209,0.1205182150006294,816000,0.0,
1973-02-28 00:00:00+00:00,0.0,0.4179689884185791,0.390625,0.1264847218990326,752000,0.0,
1973-03-01 00:00:00+00:00,0.0,0.4609380066394806,0.421875,0.133644089102745,3104000,0.0,
1973-03-02 00:00:00+00:00,0.0,0.4765630066394806,0.4257810115814209,0.140803724527359,4691200,0.0,
1973-03-05 00:00:00+00:00,0.0,0.4765630066394806,0.453125,0.1455767750740051,547200,0.0,
1973-03-06 00:00:00+00:00,0.0,0.484375,0.4648439884185791,0.1431901007890701,1532800,0.0,
1973-03-07 00:00:00+00:00,0.0,0.4726560115814209,0.4453130066394806,0.1431901007890701,1152000,0.0,
1973-03-08 00:00:00+00:00,0.0,0.4804689884185791,0.4570310115814209,0.1443832665681839,1104000,0.0,
1973-03-09 00:00:00+00:00,0.0,0.46875,0.4609380066394806,0.1431901007890701,518400,0.0,
1973-03-12 00:00:00+00:00,0.0,0.4765630066394806,0.4648439884185791,0.1431901007890701,649600,0.0,
1973-03-13 00:00:00+00:00,0.0,0.4765630066394806,0.4570310115814209,0.1455767750740051,425600,0.0,
1973-03-14 00:00:00+00:00,0.0,0.4765630066394806,0.4648439884185791,0.1419969052076339,563200,0.0,
1973-03-15 00:00:00+00:00,0.0,0.4726560115814209,0.4570310115814209,0.1396102160215377,953600,0.0,
1973-03-16 00:00:00+00:00,0.0,0.4609380066394806,0.453125,0.1384171098470688,278400,0.0,
1973-03-19 00:00:00+00:00,0.0,0.4492189884185791,0.421875,0.1288710087537765,441600,0.0,
1973-03-20 00:00:00+00:00,0.0,0.4257810115814209,0.4140630066394806,0.1276779025793075,300800,0.0,
1973-03-21 00:00:00+00:00,0.0,0.4335939884185791,0.4023439884185791,0.1229048892855644,300800,0.0,
1973-03-22 00:00:00+00:00,0.0,0.4101560115814209,0.390625,0.1205182150006294,460800,0.0,
1973-03-23 00:00:00+00:00,0.0,0.4179689884185791,0.3984380066394806,0.1252912282943725,396800,0.0,
1973-03-26 00:00:00+00:00,0.0,0.4335939884185791,0.4101560115814209,0.1312577426433563,598400,0.0,
1973-03-27 00:00:00+00:00,0.0,0.4609380066394806,0.4375,0.1384171098470688,592000,0.0,
1973-03-28 00:00:00+00:00,0.0,0.4570310115814209,0.4375,0.1396102160215377,681600,0.0,
1973-03-29 00:00:00+00:00,0.0,0.4609380066394806,0.4414060115814209,0.140803724527359,454400,0.0,
1973-03-30 00:00:00+00:00,0.0,0.4609380066394806,0.4335939884185791,0.1348372846841812,428800,0.0,
1973-04-02 00:00:00+00:00,0.0,0.4296880066394806,0.3984380066394806,0.121711753308773,403200,0.0,
1973-04-03 00:00:00+00:00,0.0,0.4140630066394806,0.3984380066394806,0.1240980774164199,339200,0.0,
1973-04-04 00:00:00+00:00,0.0,0.4257810115814209,0.4023439884185791,0.1252912282943725,256000,0.0,
1973-04-05 00:00:00+00:00,0.0,0.4140630066394806,0.4023439884185791,0.1252912282943725,473600,0.0,
1973-04-06 00:00:00+00:00,0.0,0.4492189884185791,0.4140630066394806,0.1360307335853576,614400,0.0,
1973-04-09 00:00:00+00:00,0.0,0.4648439884185791,0.4335939884185791,0.1419969052076339,1228800,0.0,
1973-04-10 00:00:00+00:00,0.0,0.46875,0.4335939884185791,0.133644089102745,841600,0.0,
1973-04-11 00:00:00+00:00,0.0,0.4414060115814209,0.4296880066394806,0.1324509084224701,428800,0.0,
1973-04-12 00:00:00+00:00,0.0,0.4375,0.4257810115814209,0.1300642490386963,553600,0.0,
1973-04-13 00:00:00+00:00,0.0,0.4296880066394806,0.4179689884185791,0.1300642490386963,601600,0.0,
1973-04-16 00:00:00+00:00,0.0,0.4296880066394806,0.421875,0.1300642490386963,691200,0.0,
1973-04-17 00:00:00+00:00,0.0,0.4257810115814209,0.4179689884185791,0.1276779025793075,524800,0.0,
1973-04-18 00:00:00+00:00,0.0,0.4335939884185791,0.4140630066394806,0.1300642490386963,704000,0.0,
1973-04-19 00:00:00+00:00,0.0,0.4335939884185791,0.421875,0.1288710087537765,204800,0.0,
1973-04-23 00:00:00+00:00,0.0,0.4257810115814209,0.4140630066394806,0.1276779025793075,476800,0.0,
1973-04-24 00:00:00+00:00,0.0,0.4179689884185791,0.3945310115814209,0.1205182150006294,1456000,0.0,
1973-04-25 00:00:00+00:00,0.0,0.390625,0.3632810115814209,0.1121657341718673,1379200,0.0,
1973-04-26 00:00:00+00:00,0.0,0.375,0.359375,0.1133589148521423,595200,0.0,
1973-04-27 00:00:00+00:00,0.0,0.3710939884185791,0.3515630066394806,0.1097790822386741,393600,0.0,
1973-04-30 00:00:00+00:00,0.0,0.3476560115814209,0.3125,0.1038128435611724,982400,0.0,
1973-05-01 00:00:00+00:00,0.0,0.3398439884185791,0.3046880066394806,0.1014262586832046,572800,0.0,
1973-05-02 00:00:00+00:00,0.0,0.3710939884185791,0.3203130066394806,0.1109722256660461,1139200,0.0,
