date,EGO_Open,EGO_High,EGO_Low,EGO_Close,EGO_Volume,EGO_Dividends,EGO_Stock Splits
2003-01-23 00:00:00+00:00,8.050000190734863,8.25,7.550000190734863,7.275974750518799,129580,0.0,
2003-01-24 00:00:00+00:00,7.75,7.849999904632568,7.349999904632568,7.275974750518799,73140,0.0,
2003-01-27 00:00:00+00:00,7.849999904632568,7.949999809265137,7.550000190734863,7.3238420486450195,35620,0.0,
2003-01-28 00:00:00+00:00,7.599999904632568,7.75,7.400000095367432,7.371710777282715,15000,0.0,
2003-01-29 00:00:00+00:00,7.75,7.75,6.949999809265137,6.988764762878418,44600,0.0,
2003-01-30 00:00:00+00:00,7.0,7.5,7.0,7.036633491516113,18160,0.0,
2003-01-31 00:00:00+00:00,7.800000190734863,7.800000190734863,7.300000190734863,7.180237770080566,11320,0.0,
2003-02-03 00:00:00+00:00,7.400000095367432,7.650000095367432,7.349999904632568,7.275974750518799,16580,0.0,
2003-02-04 00:00:00+00:00,7.699999809265137,8.149999618530273,7.699999809265137,7.6589202880859375,35040,0.0,
2003-02-05 00:00:00+00:00,8.0,8.25,7.599999904632568,7.275974750518799,28560,0.0,
2003-02-06 00:00:00+00:00,7.699999809265137,7.75,7.349999904632568,7.180237770080566,40820,0.0,
2003-02-07 00:00:00+00:00,7.550000190734863,7.650000095367432,7.400000095367432,7.132369518280029,8160,0.0,
2003-02-10 00:00:00+00:00,7.5,7.550000190734863,6.5,6.605819225311279,56180,0.0,
2003-02-11 00:00:00+00:00,6.849999904632568,7.0,6.550000190734863,6.5579514503479,26080,0.0,
2003-02-12 00:00:00+00:00,6.800000190734863,7.0,6.550000190734863,6.318609237670898,30360,0.0,
2003-02-13 00:00:00+00:00,6.75,7.099999904632568,6.75,6.701554775238037,54960,0.0,
2003-02-14 00:00:00+00:00,7.0,7.050000190734863,6.849999904632568,6.605819225311279,61100,0.0,
2003-02-18 00:00:00+00:00,6.800000190734863,7.0,6.699999809265137,6.653687000274658,38620,0.0,
2003-02-19 00:00:00+00:00,7.0,7.300000190734863,6.949999809265137,6.797292232513428,42340,0.0,
2003-02-20 00:00:00+00:00,7.25,7.300000190734863,7.099999904632568,6.845159530639648,20300,0.0,
2003-02-21 00:00:00+00:00,7.150000095367432,7.25,6.949999809265137,6.797292232513428,11440,0.0,
2003-02-24 00:00:00+00:00,7.099999904632568,7.349999904632568,7.099999904632568,7.036633491516113,8200,0.0,
2003-02-25 00:00:00+00:00,7.150000095367432,7.25,6.800000190734863,6.797292232513428,20540,0.0,
2003-02-26 00:00:00+00:00,7.050000190734863,7.349999904632568,6.849999904632568,6.749423027038574,13360,0.0,
2003-02-27 00:00:00+00:00,7.0,7.199999809265137,6.900000095367432,6.701554775238037,37200,0.0,
2003-02-28 00:00:00+00:00,7.0,7.199999809265137,6.849999904632568,6.701554775238037,51200,0.0,
2003-03-03 00:00:00+00:00,7.050000190734863,7.150000095367432,6.900000095367432,6.701554775238037,52920,0.0,
2003-03-04 00:00:00+00:00,7.0,7.25,6.900000095367432,6.701554775238037,42140,0.0,
2003-03-05 00:00:00+00:00,7.150000095367432,7.150000095367432,6.949999809265137,6.701554775238037,8780,0.0,
2003-03-06 00:00:00+00:00,7.0,7.050000190734863,6.800000190734863,6.605819225311279,21080,0.0,
2003-03-07 00:00:00+00:00,6.900000095367432,6.900000095367432,6.300000190734863,6.270740985870361,71220,0.0,
2003-03-10 00:00:00+00:00,6.5,6.550000190734863,6.099999904632568,5.983531475067139,34020,0.0,
2003-03-11 00:00:00+00:00,6.099999904632568,6.099999904632568,5.849999904632568,5.744189739227295,47320,0.0,
2003-03-12 00:00:00+00:00,5.900000095367432,6.199999809265137,5.900000095367432,5.935663223266602,18680,0.0,
2003-03-13 00:00:00+00:00,5.949999809265137,6.449999809265137,5.900000095367432,5.792059421539307,21260,0.0,
2003-03-14 00:00:00+00:00,6.300000190734863,6.400000095367432,6.199999809265137,6.079267978668213,29680,0.0,
2003-03-17 00:00:00+00:00,6.699999809265137,6.699999809265137,6.349999904632568,6.270740985870361,19800,0.0,
2003-03-18 00:00:00+00:00,6.5,6.75,6.5,6.46221399307251,8840,0.0,
2003-03-19 00:00:00+00:00,6.900000095367432,6.900000095367432,6.400000095367432,6.127135276794434,21460,0.0,
2003-03-20 00:00:00+00:00,6.400000095367432,6.800000190734863,6.400000095367432,6.510082721710205,19720,0.0,
2003-03-21 00:00:00+00:00,6.699999809265137,6.699999809265137,6.300000190734863,6.031400203704834,41620,0.0,
2003-03-24 00:00:00+00:00,6.5,6.5,6.400000095367432,6.222872257232666,36300,0.0,
2003-03-25 00:00:00+00:00,6.400000095367432,6.550000190734863,6.349999904632568,6.175004005432129,2660,0.0,
2003-03-26 00:00:00+00:00,6.5,6.5,6.449999809265137,6.175004005432129,5540,0.0,
2003-03-27 00:00:00+00:00,6.449999809265137,6.5,6.25,6.079267978668213,7260,0.0,
2003-03-28 00:00:00+00:00,6.349999904632568,6.449999809265137,6.199999809265137,6.175004005432129,16160,0.0,
2003-03-31 00:00:00+00:00,6.650000095367432,6.75,6.5,6.270740985870361,20760,0.0,
2003-04-01 00:00:00+00:00,6.300000190734863,6.599999904632568,6.300000190734863,6.079267978668213,7960,0.0,
2003-04-02 00:00:00+00:00,6.300000190734863,6.75,6.300000190734863,6.175004005432129,12500,0.0,
2003-04-03 00:00:00+00:00,6.400000095367432,6.400000095367432,6.199999809265137,5.935663223266602,9180,0.0,
