date,BLUE_Open,BLUE_High,BLUE_Low,BLUE_Close,BLUE_Volume,BLUE_Dividends,BLUE_Stock Splits
2013-06-19 00:00:00+00:00,16.515544891357422,17.48704719543457,16.159326553344727,17.428756713867188,8191074,,
2013-06-20 00:00:00+00:00,16.839378356933594,17.091968536376953,16.211139678955078,16.897668838500977,519402,,
2013-06-21 00:00:00+00:00,16.839378356933594,16.98186492919922,16.515544891357422,16.515544891357422,230365,,
2013-06-24 00:00:00+00:00,16.191709518432617,16.48963737487793,16.01036262512207,16.25647735595703,251209,,
2013-06-25 00:00:00+00:00,16.515544891357422,16.515544891357422,16.191709518432617,16.327720642089844,220792,,
2013-06-26 00:00:00+00:00,16.26295280456543,16.50906753540039,16.01683807373047,16.23704719543457,365619,,
2013-06-27 00:00:00+00:00,16.224092483520508,16.386009216308594,15.680051803588867,16.191709518432617,267266,,
2013-06-28 00:00:00+00:00,16.146373748779297,16.437824249267578,15.54404067993164,16.172279357910156,239783,,
2013-07-01 00:00:00+00:00,16.25647735595703,17.098445892333984,16.191709518432617,17.00777244567871,86618,,
2013-07-02 00:00:00+00:00,16.96891212463379,19.598445892333984,16.69689178466797,19.430051803588867,146834,,
2013-07-03 00:00:00+00:00,20.00647735595703,20.16839408874512,18.51683807373047,19.46243476867676,111477,,
2013-07-05 00:00:00+00:00,19.430051803588867,20.07124328613281,18.950777053833008,18.95725440979004,43232,,
2013-07-08 00:00:00+00:00,19.099740982055664,19.896373748779297,19.02849769592285,19.42357444763184,61451,,
2013-07-09 00:00:00+00:00,19.222797393798828,19.74740982055664,18.866579055786133,19.086788177490234,118270,,
2013-07-10 00:00:00+00:00,19.443004608154297,19.52720260620117,19.02849769592285,19.430051803588867,59444,,
2013-07-11 00:00:00+00:00,19.799222946166992,19.974092483520508,19.42357444763184,19.57253837585449,68554,,
2013-07-12 00:00:00+00:00,19.24222755432129,20.06476783752441,19.24222755432129,19.851036071777344,102985,,
2013-07-15 00:00:00+00:00,21.204662322998047,21.50259017944336,20.73186492919922,21.049222946166992,514615,,
2013-07-16 00:00:00+00:00,21.52202033996582,23.400259017944336,21.204662322998047,22.66839408874512,501800,,
2013-07-17 00:00:00+00:00,23.050518035888672,23.47797966003418,22.02072525024414,22.52590751647949,225887,,
2013-07-18 00:00:00+00:00,22.11139869689941,22.927461624145508,21.373056411743164,22.454662322998047,167987,,
2013-07-19 00:00:00+00:00,22.098445892333984,22.99222755432129,21.638601303100582,22.014249801635746,203190,,
2013-07-22 00:00:00+00:00,22.67486953735352,22.67486953735352,20.369171142578125,21.10751342773437,122285,,
2013-07-23 00:00:00+00:00,21.366579055786133,21.98834228515625,21.081605911254883,21.74222755432129,112403,,
2013-07-24 00:00:00+00:00,22.124351501464844,22.124351501464844,20.49222755432129,20.569948196411133,134482,,
2013-07-25 00:00:00+00:00,20.53108787536621,20.53108787536621,19.203367233276367,19.76036262512207,627327,,
2013-07-26 00:00:00+00:00,19.928756713867188,20.71243476867676,19.604921340942383,19.76683807373047,186978,,
2013-07-29 00:00:00+00:00,20.349740982055664,20.686527252197266,19.6696891784668,19.98056983947754,160267,,
2013-07-30 00:00:00+00:00,20.23316192626953,21.437824249267575,20.148963928222656,20.796632766723636,189449,,
2013-07-31 00:00:00+00:00,20.75777244567871,20.9196891784668,20.090673446655277,20.16191673278809,158878,,
2013-08-01 00:00:00+00:00,20.550518035888672,21.178756713867188,20.097150802612305,20.27202033996582,139578,,
2013-08-02 00:00:00+00:00,20.336788177490234,20.867876052856445,20.02590751647949,20.433937072753903,194390,,
2013-08-05 00:00:00+00:00,20.52461051940918,20.71891212463379,20.27849769592285,20.433937072753903,81986,,
2013-08-06 00:00:00+00:00,20.46632194519043,20.53108787536621,19.12564849853516,19.36528587341309,90015,,
2013-08-07 00:00:00+00:00,19.352331161499023,19.52720260620117,17.29274559020996,17.616579055786133,169686,,
2013-08-08 00:00:00+00:00,17.836788177490234,19.02849769592285,17.176166534423828,18.840673446655277,206896,,
2013-08-09 00:00:00+00:00,18.94430160522461,18.94430160522461,17.972797393798828,18.400259017944336,66238,,
2013-08-12 00:00:00+00:00,18.594560623168945,18.594560623168945,17.810880661010742,18.400259017944336,50026,,
2013-08-13 00:00:00+00:00,18.400259017944336,19.067358016967773,18.380828857421875,18.892486572265625,105455,,
2013-08-14 00:00:00+00:00,18.78886032104492,20.03238296508789,18.78238296508789,19.45595932006836,165826,,
2013-08-15 00:00:00+00:00,19.31347274780273,19.624351501464844,18.160621643066406,18.827720642089844,161194,,
2013-08-16 00:00:00+00:00,19.10621833801269,19.430051803588867,18.50388526916504,18.937824249267575,81986,,
2013-08-19 00:00:00+00:00,19.112693786621094,19.177461624145508,18.601036071777344,18.78238296508789,312660,,
2013-08-20 00:00:00+00:00,18.95725440979004,18.95725440979004,17.176166534423828,17.363990783691406,95110,,
2013-08-21 00:00:00+00:00,17.325130462646484,18.04404067993164,15.569948196411133,16.74222755432129,302778,,
2013-08-22 00:00:00+00:00,16.79404067993164,17.435232162475586,16.334196090698242,16.55440330505371,139578,,
2013-08-23 00:00:00+00:00,16.78108787536621,17.351036071777344,16.619171142578125,16.852331161499023,54349,,
2013-08-26 00:00:00+00:00,16.677461624145508,16.97538948059082,16.48316192626953,16.599740982055664,55893,,
2013-08-27 00:00:00+00:00,16.567358016967773,16.580310821533203,15.790155410766602,15.841968536376951,94802,,
2013-08-28 00:00:00+00:00,15.977978706359863,17.27979278564453,15.712434768676758,15.822539329528809,76582,,
2013-08-29 00:00:00+00:00,16.02979278564453,17.22797966003418,15.971503257751465,16.50259017944336,151621,,
2013-08-30 00:00:00+00:00,16.515544891357422,17.079015731811523,15.906736373901367,16.126943588256836,147606,,
2013-09-03 00:00:00+00:00,16.612693786621094,16.612693786621094,15.952073097229004,16.46373176574707,59907,,
2013-09-04 00:00:00+00:00,16.47020721435547,17.117876052856445,16.01683807373047,16.839378356933594,113484,,
2013-09-05 00:00:00+00:00,16.891191482543945,16.99481964111328,16.062175750732422,16.71632194519043,103448,,
