date,OVV_Open,OVV_High,OVV_Low,OVV_Close,OVV_Volume,OVV_Dividends,OVV_Stock Splits
2002-04-08 00:00:00+00:00,77.5,77.5,74.94999694824219,25.20398712158203,119880,0.0,
2002-04-09 00:00:00+00:00,75.25,75.25,73.32499694824219,24.901439666748047,164480,0.0,
2002-04-10 00:00:00+00:00,73.875,75.0,73.875,25.12835693359375,84520,0.0,
2002-04-11 00:00:00+00:00,75.25,75.32499694824219,74.4749984741211,25.11154556274414,71800,0.0,
2002-04-12 00:00:00+00:00,73.94999694824219,73.94999694824219,70.7750015258789,24.187091827392575,106880,0.0,
2002-04-15 00:00:00+00:00,73.30000305175781,73.75,72.25,24.414003372192383,147280,0.0,
2002-04-16 00:00:00+00:00,72.875,74.25,72.875,24.834213256835938,60480,0.0,
2002-04-17 00:00:00+00:00,74.875,76.55000305175781,74.875,25.54015350341797,125000,0.0,
2002-04-18 00:00:00+00:00,76.875,76.9749984741211,75.375,25.46452522277832,90160,0.0,
2002-04-19 00:00:00+00:00,75.4000015258789,76.0,75.2750015258789,25.4813232421875,54960,0.0,
2002-04-22 00:00:00+00:00,75.67500305175781,75.75,75.125,25.430906295776367,75520,0.0,
2002-04-23 00:00:00+00:00,75.1500015258789,76.9000015258789,75.1500015258789,25.842702865600582,149280,0.0,
2002-04-24 00:00:00+00:00,77.25,77.5999984741211,76.07499694824219,25.716629028320312,160520,0.0,
2002-04-25 00:00:00+00:00,76.5,78.7249984741211,76.5,26.31334114074707,200600,0.0,
2002-04-26 00:00:00+00:00,78.75,79.0,77.75,26.380571365356445,302120,0.0,
2002-04-29 00:00:00+00:00,77.9000015258789,77.9000015258789,76.6500015258789,26.09483337402344,38160,0.0,
2002-04-30 00:00:00+00:00,77.375,78.75,77.375,26.430997848510746,102160,0.0,
2002-05-01 00:00:00+00:00,78.625,80.1500015258789,78.57499694824219,26.64109992980957,126960,0.0,
2002-05-02 00:00:00+00:00,79.125,79.67500305175781,78.7750015258789,26.708330154418945,58640,0.0,
2002-05-03 00:00:00+00:00,79.44999694824219,80.9000015258789,79.32499694824219,27.06130027770996,42280,0.0,
2002-05-06 00:00:00+00:00,80.125,80.125,78.125,26.34696388244629,185920,0.0,
2002-05-07 00:00:00+00:00,78.32499694824219,78.5,76.75,25.926746368408203,109960,0.0,
2002-05-08 00:00:00+00:00,78.375,79.625,78.1500015258789,26.64109992980957,62920,0.0,
2002-05-09 00:00:00+00:00,79.375,79.625,78.875,26.52342796325684,87440,0.0,
2002-05-10 00:00:00+00:00,79.25,79.42500305175781,78.07499694824219,26.430997848510746,51800,0.0,
2002-05-13 00:00:00+00:00,78.5,78.5250015258789,76.7750015258789,26.019195556640625,90760,0.0,
2002-05-14 00:00:00+00:00,77.5,78.5,76.75,26.36375999450684,60240,0.0,
2002-05-15 00:00:00+00:00,76.625,77.57499694824219,75.3499984741211,25.632604598999023,159720,0.0,
2002-05-16 00:00:00+00:00,76.5,77.32499694824219,76.0999984741211,25.61578941345215,123920,0.0,
2002-05-17 00:00:00+00:00,76.42500305175781,77.42500305175781,76.19999694824219,25.683025360107425,278640,0.0,
2002-05-20 00:00:00+00:00,75.25,76.25,75.05000305175781,25.422494888305664,148080,0.0,
2002-05-21 00:00:00+00:00,76.125,76.625,75.42500305175781,25.422494888305664,123040,0.0,
2002-05-22 00:00:00+00:00,75.25,75.69999694824219,74.125,25.363664627075195,118640,0.0,
2002-05-23 00:00:00+00:00,75.375,77.5,75.375,25.90993309020996,192720,0.0,
2002-05-24 00:00:00+00:00,77.125,77.125,76.125,25.67462921142578,119440,0.0,
2002-05-28 00:00:00+00:00,77.0,77.0,75.7249984741211,25.6494197845459,58320,0.0,
2002-05-29 00:00:00+00:00,76.0,76.67500305175781,75.8499984741211,25.6494197845459,288600,0.0,
2002-05-30 00:00:00+00:00,76.0999984741211,76.3499984741211,75.125,25.422494888305664,107000,0.0,
2002-05-31 00:00:00+00:00,76.0250015258789,76.7750015258789,75.69999694824219,25.800682067871094,369400,0.0,
2002-06-03 00:00:00+00:00,76.5,76.8499984741211,75.57499694824219,25.41409683227539,126120,0.0,
2002-06-04 00:00:00+00:00,75.92500305175781,76.19999694824219,74.8499984741211,25.20398712158203,68560,0.0,
2002-06-05 00:00:00+00:00,74.67500305175781,74.67500305175781,73.94999694824219,24.96027374267578,74720,0.0,
2002-06-06 00:00:00+00:00,74.44999694824219,75.0,73.9749984741211,24.935056686401367,150680,0.0,
2002-06-07 00:00:00+00:00,74.17500305175781,75.0,74.17500305175781,25.086339950561523,122440,0.0,
2002-06-10 00:00:00+00:00,74.57499694824219,75.07499694824219,72.75,24.481231689453125,100160,0.0,
2002-06-11 00:00:00+00:00,72.6500015258789,73.5250015258789,71.0999984741211,23.95176315307617,95800,0.0,
2002-06-12 00:00:00+00:00,70.94999694824219,73.5250015258789,70.80000305175781,24.62647247314453,193520,0.25,
2002-06-13 00:00:00+00:00,72.75,74.19999694824219,72.625,24.82044792175293,73040,0.0,
2002-06-14 00:00:00+00:00,72.67500305175781,74.75,72.0,25.04816055297852,91520,0.0,
2002-06-17 00:00:00+00:00,74.5,76.4749984741211,74.3499984741211,25.65538024902344,63200,0.0,
2002-06-18 00:00:00+00:00,76.0999984741211,76.625,74.5,25.318017959594727,52480,0.0,
2002-06-19 00:00:00+00:00,75.1500015258789,76.875,75.07499694824219,25.42767143249512,70400,0.0,
2002-06-20 00:00:00+00:00,76.625,77.75,75.9749984741211,25.79032516479492,119000,0.0,
2002-06-21 00:00:00+00:00,76.57499694824219,77.5,76.57499694824219,26.14453887939453,137880,0.0,
2002-06-24 00:00:00+00:00,77.32499694824219,77.42500305175781,75.6500015258789,25.68068122863769,112840,0.0,
2002-06-25 00:00:00+00:00,77.3499984741211,77.5,76.32499694824219,25.840930938720703,71560,0.0,
2002-06-26 00:00:00+00:00,76.125,76.42500305175781,75.25,25.444541931152344,101360,0.0,
2002-06-27 00:00:00+00:00,75.4000015258789,76.0250015258789,74.6500015258789,25.21682929992676,96080,0.0,
2002-06-28 00:00:00+00:00,75.125,76.9749984741211,75.0,25.80718231201172,109640,0.0,
2002-07-01 00:00:00+00:00,76.375,79.75,76.25,26.43973731994629,70960,0.0,
2002-07-02 00:00:00+00:00,76.5,78.2750015258789,76.1500015258789,25.89153289794922,179640,0.0,
2002-07-03 00:00:00+00:00,76.75,76.75,74.82499694824219,25.59635734558105,90080,0.0,
2002-07-05 00:00:00+00:00,76.875,78.07499694824219,76.17500305175781,26.27947807312012,42320,0.0,
2002-07-08 00:00:00+00:00,77.75,78.875,77.07499694824219,26.07707977294922,64800,0.0,
2002-07-09 00:00:00+00:00,77.32499694824219,77.92500305175781,76.92500305175781,26.136104583740234,39200,0.0,
2002-07-10 00:00:00+00:00,77.5,77.5,75.5250015258789,25.55418968200684,114520,0.0,
2002-07-11 00:00:00+00:00,74.875,74.875,71.7249984741211,24.466232299804688,181240,0.0,
2002-07-12 00:00:00+00:00,72.5,72.75,70.875,24.036102294921875,129560,0.0,
2002-07-15 00:00:00+00:00,70.0,70.4000015258789,68.75,23.479490280151367,197680,0.0,
2002-07-16 00:00:00+00:00,69.5999984741211,71.375,68.5,23.56382179260254,196640,0.0,
2002-07-17 00:00:00+00:00,70.0,71.92500305175781,70.0,23.951772689819336,74000,0.0,
2002-07-18 00:00:00+00:00,70.92500305175781,71.05000305175781,69.3499984741211,23.45418739318848,170000,0.0,
2002-07-19 00:00:00+00:00,69.375,69.375,67.25,22.931293487548828,99120,0.0,
2002-07-22 00:00:00+00:00,65.625,67.19999694824219,63.25,21.522859573364254,169360,0.0,
2002-07-23 00:00:00+00:00,63.54999923706055,64.25,60.04999923706055,20.308412551879883,199880,0.0,
2002-07-24 00:00:00+00:00,58.75,67.625,58.75,22.62767601013184,173400,0.0,
2002-07-25 00:00:00+00:00,66.5999984741211,67.19999694824219,64.57499694824219,22.30719947814941,118960,0.0,
2002-07-26 00:00:00+00:00,66.375,66.5250015258789,64.3499984741211,22.265033721923828,160440,0.0,
2002-07-29 00:00:00+00:00,67.0,68.4749984741211,66.875,22.89756202697754,132280,0.0,
2002-07-30 00:00:00+00:00,67.875,70.0,67.875,23.403573989868164,53240,0.0,
2002-07-31 00:00:00+00:00,69.2750015258789,70.94999694824219,68.05000305175781,23.884307861328125,127080,0.0,
2002-08-01 00:00:00+00:00,69.5,71.42500305175781,69.125,23.656593322753903,138760,0.0,
2002-08-02 00:00:00+00:00,70.625,71.375,70.30000305175781,23.94333839416504,104120,0.0,
2002-08-05 00:00:00+00:00,70.75,70.80000305175781,68.625,23.16743469238281,75920,0.0,
2002-08-06 00:00:00+00:00,69.19999694824219,71.5,69.19999694824219,24.01082420349121,292920,0.0,
2002-08-07 00:00:00+00:00,70.875,71.0250015258789,69.875,23.82526969909668,242400,0.0,
2002-08-08 00:00:00+00:00,70.55000305175781,71.875,70.55000305175781,24.16262435913086,532640,0.0,
2002-08-09 00:00:00+00:00,71.5,71.69999694824219,71.0250015258789,24.120454788208008,753800,0.0,
2002-08-12 00:00:00+00:00,71.25,72.80000305175781,71.0,24.45779609680176,249800,0.0,
2002-08-13 00:00:00+00:00,72.1500015258789,73.75,72.0,24.71080780029297,247800,0.0,
2002-08-14 00:00:00+00:00,73.625,74.92500305175781,73.625,25.25899314880371,697760,0.0,
2002-08-15 00:00:00+00:00,74.92500305175781,76.625,74.75,25.79876518249512,200800,0.0,
2002-08-16 00:00:00+00:00,76.6500015258789,77.0999984741211,76.1500015258789,25.74814224243164,103840,0.0,
2002-08-19 00:00:00+00:00,76.19999694824219,77.30000305175781,74.92500305175781,25.461410522460938,93440,0.0,
2002-08-20 00:00:00+00:00,74.80000305175781,76.94999694824219,74.69999694824219,25.933698654174805,100000,0.0,
2002-08-21 00:00:00+00:00,76.875,77.4000015258789,76.25,25.731294631958008,85240,0.0,
2002-08-22 00:00:00+00:00,76.25,77.1500015258789,76.125,25.958999633789062,90320,0.0,
2002-08-23 00:00:00+00:00,76.55000305175781,76.67500305175781,74.25,25.22527885437012,94920,0.0,
2002-08-26 00:00:00+00:00,74.875,75.8499984741211,74.1500015258789,25.58791160583496,53080,0.0,
2002-08-27 00:00:00+00:00,76.8499984741211,77.125,76.07499694824219,25.731294631958008,174400,0.0,
2002-08-28 00:00:00+00:00,75.5,75.625,74.67500305175781,25.35177993774414,224680,0.0,
2002-08-29 00:00:00+00:00,74.375,74.55000305175781,72.8499984741211,24.79515266418457,87600,0.0,
2002-08-30 00:00:00+00:00,73.25,74.1500015258789,72.82499694824219,24.79515266418457,80880,0.0,
2002-09-03 00:00:00+00:00,72.94999694824219,73.0,71.25,24.204790115356445,65480,0.0,
2002-09-04 00:00:00+00:00,71.7750015258789,72.57499694824219,70.875,24.14574241638184,103120,0.0,
2002-09-05 00:00:00+00:00,72.19999694824219,72.875,71.2249984741211,24.38189697265625,58600,0.0,
2002-09-06 00:00:00+00:00,73.5,73.80000305175781,72.55000305175781,24.78671264648437,46240,0.0,
2002-09-09 00:00:00+00:00,73.4000015258789,74.3499984741211,73.375,25.022857666015625,42240,0.0,
2002-09-10 00:00:00+00:00,74.19999694824219,75.5999984741211,74.19999694824219,25.21682929992676,62680,0.0,
2002-09-11 00:00:00+00:00,75.25,75.57499694824219,75.0,25.436851501464844,34080,0.25,
2002-09-12 00:00:00+00:00,75.125,75.125,73.75,25.056047439575195,43240,0.0,
2002-09-13 00:00:00+00:00,73.8499984741211,75.5250015258789,73.375,25.38607215881348,56120,0.0,
2002-09-16 00:00:00+00:00,75.0250015258789,75.94999694824219,74.125,25.606088638305664,56440,0.0,
2002-09-17 00:00:00+00:00,74.25,74.7249984741211,72.875,24.70911407470703,78360,0.0,
2002-09-18 00:00:00+00:00,73.375,73.94999694824219,73.07499694824219,24.920652389526367,68800,0.0,
2002-09-19 00:00:00+00:00,73.375,73.625,72.2249984741211,24.4467887878418,69760,0.0,
2002-09-20 00:00:00+00:00,72.2249984741211,72.6500015258789,71.67500305175781,24.514482498168945,75600,0.0,
2002-09-23 00:00:00+00:00,72.4000015258789,74.4749984741211,72.4000015258789,25.106822967529297,161800,0.0,
2002-09-24 00:00:00+00:00,74.0999984741211,74.4000015258789,72.5,24.83603858947754,253600,0.0,
2002-09-25 00:00:00+00:00,73.55000305175781,74.94999694824219,72.82499694824219,25.369144439697266,75480,0.0,
2002-09-26 00:00:00+00:00,74.94999694824219,75.75,74.55000305175781,25.462236404418945,98240,0.0,
2002-09-27 00:00:00+00:00,75.0,75.5999984741211,74.5250015258789,25.25914001464844,80200,0.0,
2002-09-30 00:00:00+00:00,74.625,75.8499984741211,74.1500015258789,25.47069358825684,133720,0.0,
2002-10-01 00:00:00+00:00,75.2750015258789,75.4749984741211,74.2750015258789,25.35223388671875,123920,0.0,
2002-10-02 00:00:00+00:00,73.82499694824219,74.9000015258789,73.5999984741211,25.149139404296875,143960,0.0,
2002-10-03 00:00:00+00:00,73.625,74.0250015258789,72.9000015258789,24.87834930419922,98520,0.0,
2002-10-04 00:00:00+00:00,73.92500305175781,74.17500305175781,72.9749984741211,24.75987243652344,209200,0.0,
2002-10-07 00:00:00+00:00,73.375,73.5,71.9749984741211,24.42986297607422,41560,0.0,
2002-10-08 00:00:00+00:00,71.7249984741211,72.4749984741211,70.2750015258789,23.90521812438965,123920,0.0,
2002-10-09 00:00:00+00:00,69.9000015258789,69.9000015258789,67.25,22.830541610717773,117440,0.0,
2002-10-10 00:00:00+00:00,67.5,68.0250015258789,63.92499923706055,22.9405517578125,325440,0.0,
2002-10-11 00:00:00+00:00,68.19999694824219,69.3499984741211,67.07499694824219,23.228254318237305,134200,0.0,
2002-10-14 00:00:00+00:00,68.125,70.8499984741211,68.125,23.86290740966797,95280,0.0,
2002-10-15 00:00:00+00:00,71.5250015258789,74.30000305175781,71.125,24.93758773803711,182960,0.0,
2002-10-16 00:00:00+00:00,73.125,74.0250015258789,73.125,24.920652389526367,72800,0.0,
2002-10-17 00:00:00+00:00,74.875,75.375,73.92500305175781,25.343759536743164,85920,0.0,
2002-10-18 00:00:00+00:00,74.625,75.42500305175781,74.4000015258789,25.343759536743164,82960,0.0,
2002-10-21 00:00:00+00:00,74.875,75.125,73.5250015258789,24.89527130126953,141080,0.0,
2002-10-22 00:00:00+00:00,72.05000305175781,72.75,69.55000305175781,23.727514266967773,129840,0.0,
2002-10-23 00:00:00+00:00,70.44999694824219,70.9000015258789,69.05000305175781,23.9983024597168,98880,0.0,
2002-10-24 00:00:00+00:00,71.5,71.75,70.07499694824219,23.752914428710938,89480,0.0,
2002-10-25 00:00:00+00:00,69.94999694824219,70.4749984741211,69.7750015258789,23.77828788757324,180640,0.0,
2002-10-28 00:00:00+00:00,70.625,71.25,70.5999984741211,24.023683547973636,109600,0.0,
2002-10-29 00:00:00+00:00,70.75,70.875,69.67500305175781,23.71059226989746,298560,0.0,
2002-10-30 00:00:00+00:00,70.82499694824219,72.2249984741211,70.4000015258789,24.21832656860352,212360,0.0,
2002-10-31 00:00:00+00:00,71.8499984741211,72.8499984741211,71.5,24.624494552612305,104840,0.0,
2002-11-01 00:00:00+00:00,72.75,72.9000015258789,71.92500305175781,24.38755989074707,98200,0.0,
2002-11-04 00:00:00+00:00,71.75,72.80000305175781,71.0999984741211,24.539875030517575,117560,0.0,
2002-11-05 00:00:00+00:00,71.7750015258789,72.6500015258789,70.80000305175781,24.184467315673828,105720,0.0,
2002-11-06 00:00:00+00:00,71.57499694824219,71.75,69.5999984741211,23.609050750732425,92600,0.0,
2002-11-07 00:00:00+00:00,70.125,70.5,68.875,23.36365509033203,213440,0.0,
2002-11-08 00:00:00+00:00,69.2750015258789,70.1500015258789,68.8499984741211,23.583669662475582,168960,0.0,
2002-11-11 00:00:00+00:00,69.75,70.0,68.82499694824219,23.355188369750977,98440,0.0,
2002-11-12 00:00:00+00:00,69.42500305175781,69.6500015258789,68.5,23.346725463867188,284600,0.0,
2002-11-13 00:00:00+00:00,68.25,68.3499984741211,65.5,22.38205909729004,124640,0.0,
2002-11-14 00:00:00+00:00,66.2750015258789,66.80000305175781,66.125,22.4158935546875,199600,0.0,
2002-11-15 00:00:00+00:00,66.0,67.4749984741211,65.4749984741211,22.762853622436523,175480,0.0,
2002-11-18 00:00:00+00:00,67.875,69.42500305175781,67.5,23.431339263916016,87560,0.0,
2002-11-19 00:00:00+00:00,68.94999694824219,70.07499694824219,67.92500305175781,23.177490234375,72440,0.0,
2002-11-20 00:00:00+00:00,69.0,70.80000305175781,69.0,23.964452743530277,107520,0.0,
2002-11-21 00:00:00+00:00,71.375,72.19999694824219,71.125,24.074445724487305,161160,0.0,
2002-11-22 00:00:00+00:00,70.82499694824219,71.19999694824219,70.0250015258789,23.85445213317871,133520,0.0,
2002-11-25 00:00:00+00:00,70.5250015258789,71.17500305175781,69.375,23.592117309570312,71600,0.0,
2002-11-26 00:00:00+00:00,69.42500305175781,69.42500305175781,66.875,22.63591957092285,82120,0.0,
2002-11-27 00:00:00+00:00,67.5,68.69999694824219,67.32499694824219,23.059017181396484,460680,0.0,
2002-11-29 00:00:00+00:00,68.625,68.69999694824219,68.0250015258789,23.0251579284668,93360,0.0,
2002-12-02 00:00:00+00:00,68.25,68.75,67.6500015258789,23.185937881469727,398200,0.0,
2002-12-03 00:00:00+00:00,68.67500305175781,70.6500015258789,68.67500305175781,23.66827964782715,85880,0.0,
2002-12-04 00:00:00+00:00,69.4749984741211,70.125,69.0250015258789,23.651355743408203,107640,0.0,
2002-12-05 00:00:00+00:00,70.125,72.05000305175781,69.5,24.38755989074707,83560,0.0,
2002-12-06 00:00:00+00:00,70.5,72.875,70.4749984741211,24.658342361450195,79880,0.0,
2002-12-09 00:00:00+00:00,72.875,74.4000015258789,72.875,25.030664443969727,235200,0.0,
2002-12-10 00:00:00+00:00,73.875,74.5999984741211,73.2750015258789,24.96297264099121,171400,0.0,
2002-12-11 00:00:00+00:00,73.44999694824219,74.25,72.19999694824219,24.674285888671875,70480,0.25,
2002-12-12 00:00:00+00:00,72.875,75.5250015258789,72.5250015258789,25.650732040405277,224840,0.0,
2002-12-13 00:00:00+00:00,75.25,77.375,75.25,26.211116790771484,144240,0.0,
2002-12-16 00:00:00+00:00,77.44999694824219,79.75,77.44999694824219,27.08566665649414,265480,0.0,
2002-12-17 00:00:00+00:00,79.55000305175781,80.7249984741211,79.1500015258789,27.2554931640625,125880,0.0,
2002-12-18 00:00:00+00:00,79.625,79.875,77.375,26.465843200683597,185160,0.0,
2002-12-19 00:00:00+00:00,78.375,78.92500305175781,76.7750015258789,26.2026309967041,169560,0.0,
2002-12-20 00:00:00+00:00,77.375,77.375,76.05000305175781,26.07526588439941,171120,0.0,
2002-12-23 00:00:00+00:00,77.625,79.30000305175781,77.5250015258789,26.788494110107425,124080,0.0,
2002-12-24 00:00:00+00:00,78.625,79.3499984741211,78.625,26.79698181152344,43040,0.0,
2002-12-26 00:00:00+00:00,78.75,78.75,77.30000305175781,26.45736122131348,46320,0.0,
2002-12-27 00:00:00+00:00,77.375,78.0,76.5,26.04979705810547,94480,0.0,
2002-12-30 00:00:00+00:00,76.82499694824219,77.625,75.9749984741211,26.262067794799805,89040,0.0,
2002-12-31 00:00:00+00:00,76.875,78.125,76.375,26.406408309936523,108760,0.0,
2003-01-02 00:00:00+00:00,77.82499694824219,78.9000015258789,77.55000305175781,26.74603843688965,117080,0.0,
2003-01-03 00:00:00+00:00,78.75,79.1500015258789,78.625,26.771499633789062,56520,0.0,
2003-01-06 00:00:00+00:00,79.375,79.80000305175781,78.9749984741211,26.856422424316406,93240,0.0,
2003-01-07 00:00:00+00:00,78.875,78.9000015258789,76.57499694824219,26.04979705810547,134080,0.0,
2003-01-08 00:00:00+00:00,76.32499694824219,76.9749984741211,75.9749984741211,25.80355834960937,108320,0.0,
2003-01-09 00:00:00+00:00,76.5999984741211,77.3499984741211,76.125,26.23660087585449,80720,0.0,
2003-01-10 00:00:00+00:00,77.25,78.25,77.05000305175781,26.33848190307617,140960,0.0,
2003-01-13 00:00:00+00:00,77.57499694824219,77.57499694824219,75.42500305175781,25.71015930175781,158720,0.0,
2003-01-14 00:00:00+00:00,76.125,76.67500305175781,74.7750015258789,25.40450096130371,191480,0.0,
2003-01-15 00:00:00+00:00,74.82499694824219,76.7249984741211,74.80000305175781,25.67621612548828,159880,0.0,
2003-01-16 00:00:00+00:00,76.625,77.7249984741211,76.5,26.2790470123291,394840,0.0,
2003-01-17 00:00:00+00:00,77.4749984741211,78.375,76.94999694824219,26.42337989807129,165520,0.0,
2003-01-21 00:00:00+00:00,78.5250015258789,79.0,77.30000305175781,26.34697914123535,159920,0.0,
2003-01-22 00:00:00+00:00,77.5,77.67500305175781,76.6500015258789,26.380939483642575,196440,0.0,
2003-01-23 00:00:00+00:00,78.05000305175781,79.1500015258789,78.05000305175781,26.76302146911621,86200,0.0,
2003-01-24 00:00:00+00:00,79.0999984741211,79.5999984741211,77.6500015258789,26.53377342224121,132200,0.0,
2003-01-27 00:00:00+00:00,77.75,77.75,76.30000305175781,26.07526588439941,132800,0.0,
2003-01-28 00:00:00+00:00,76.7750015258789,76.875,75.25,25.964881896972656,136320,0.0,
2003-01-29 00:00:00+00:00,76.5250015258789,77.9000015258789,75.0,26.313013076782227,108480,0.0,
2003-01-30 00:00:00+00:00,77.5,77.9749984741211,76.875,26.32149887084961,258840,0.0,
2003-01-31 00:00:00+00:00,77.0,78.57499694824219,76.6500015258789,26.669626235961918,146840,0.0,
2003-02-03 00:00:00+00:00,77.9000015258789,79.0999984741211,77.80000305175781,26.839431762695312,92480,0.0,
2003-02-04 00:00:00+00:00,78.875,79.0250015258789,76.80000305175781,26.839431762695312,123680,0.0,
2003-02-05 00:00:00+00:00,78.5,78.9000015258789,77.55000305175781,26.49131393432617,199600,0.0,
2003-02-06 00:00:00+00:00,77.80000305175781,78.30000305175781,77.17500305175781,26.406408309936523,156440,0.0,
2003-02-07 00:00:00+00:00,77.6500015258789,78.25,77.0250015258789,26.42337989807129,136520,0.0,
2003-02-10 00:00:00+00:00,77.875,77.9749984741211,77.25,26.32149887084961,86760,0.0,
2003-02-11 00:00:00+00:00,77.82499694824219,77.94999694824219,77.2750015258789,26.38943672180176,178560,0.0,
2003-02-12 00:00:00+00:00,77.7249984741211,78.05000305175781,77.05000305175781,26.2026309967041,135440,0.0,
2003-02-13 00:00:00+00:00,77.42500305175781,77.9749984741211,76.8499984741211,26.287540435791016,84560,0.0,
2003-02-14 00:00:00+00:00,77.0999984741211,77.9000015258789,75.375,26.25358009338379,81120,0.0,
2003-02-18 00:00:00+00:00,76.75,78.0,76.75,26.42337989807129,83480,0.0,
2003-02-19 00:00:00+00:00,77.625,77.75,77.0250015258789,26.34697914123535,82400,0.0,
2003-02-20 00:00:00+00:00,78.8499984741211,79.5999984741211,78.55000305175781,26.89887046813965,132600,0.0,
2003-02-21 00:00:00+00:00,79.2249984741211,80.125,79.2249984741211,27.136619567871094,562680,0.0,
2003-02-24 00:00:00+00:00,79.92500305175781,83.125,79.92500305175781,28.13004302978516,541720,0.0,
2003-02-25 00:00:00+00:00,83.3499984741211,83.75,81.80000305175781,27.866830825805664,235440,0.0,
2003-02-26 00:00:00+00:00,82.17500305175781,83.2750015258789,81.7750015258789,28.16399955749512,124080,0.0,
2003-02-27 00:00:00+00:00,83.125,83.32499694824219,81.5,27.909284591674805,152440,0.0,
2003-02-28 00:00:00+00:00,81.875,82.32499694824219,81.25,27.87531280517578,174040,0.0,
2003-03-03 00:00:00+00:00,81.57499694824219,81.92500305175781,80.44999694824219,27.433788299560547,145240,0.0,
2003-03-04 00:00:00+00:00,80.7750015258789,81.875,80.0,27.629085540771484,134480,0.0,
2003-03-05 00:00:00+00:00,81.8499984741211,82.94999694824219,81.8499984741211,28.121553421020508,258280,0.0,
2003-03-06 00:00:00+00:00,82.80000305175781,82.92500305175781,82.07499694824219,28.062124252319336,112800,0.0,
2003-03-07 00:00:00+00:00,82.3499984741211,82.5999984741211,81.5,28.019664764404297,169520,0.0,
