date,CWT_Open,CWT_High,CWT_Low,CWT_Close,CWT_Volume,CWT_Dividends,CWT_Stock Splits
1973-02-21 00:00:00+00:00,1.7421879768371582,1.7421879768371582,1.7421879768371582,0.408805638551712,8000,0.0,
1973-02-22 00:00:00+00:00,1.7421879768371582,1.7421879768371582,1.7421879768371582,0.408805638551712,1600,0.0,
1973-02-23 00:00:00+00:00,1.7421879768371582,1.7421879768371582,1.7421879768371582,0.408805638551712,24000,0.0,
1973-02-26 00:00:00+00:00,1.7421879768371582,1.7421879768371582,1.7421879768371582,0.408805638551712,1600,0.0,
1973-02-27 00:00:00+00:00,1.734375,1.734375,1.734375,0.4069724380970001,4800,0.0,
1973-02-28 00:00:00+00:00,1.734375,1.734375,1.734375,0.4069724380970001,8000,0.0,
1973-03-01 00:00:00+00:00,1.734375,1.734375,1.734375,0.4069724380970001,1600,0.0,
1973-03-02 00:00:00+00:00,1.734375,1.734375,1.734375,0.4069724380970001,0,0.0,
1973-03-05 00:00:00+00:00,1.71875,1.71875,1.71875,0.403306096792221,30400,0.0,
1973-03-06 00:00:00+00:00,1.71875,1.71875,1.71875,0.403306096792221,19200,0.0,
1973-03-07 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,4800,0.0,
1973-03-08 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,12800,0.0,
1973-03-09 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,11200,0.0,
1973-03-12 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,0,0.0,
1973-03-13 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,9600,0.0,
1973-03-14 00:00:00+00:00,1.71875,1.71875,1.71875,0.403306096792221,6400,0.0,
1973-03-15 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,4800,0.0,
1973-03-16 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,6400,0.0,
1973-03-19 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,6400,0.0,
1973-03-20 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,11200,0.0,
1973-03-21 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,19200,0.0,
1973-03-22 00:00:00+00:00,1.7109379768371582,1.7109379768371582,1.7109379768371582,0.40147265791893,27200,0.0,
1973-03-23 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,8000,0.0,
1973-03-26 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,8000,0.0,
1973-03-27 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,0,0.0,
1973-03-28 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,30400,0.0,
1973-03-29 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,43200,0.0,
1973-03-30 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,1600,0.0,
1973-04-02 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,3200,0.0,
1973-04-03 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,1600,0.0,
1973-04-04 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,1600,0.0,
1973-04-05 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,1600,0.0,
1973-04-06 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,20800,0.0,
1973-04-09 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,11200,0.0,
1973-04-10 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,9600,0.0,
1973-04-11 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,3200,0.0,
1973-04-12 00:00:00+00:00,1.703125,1.703125,1.703125,0.3996393084526062,11200,0.0,
