date,ZYXI_Open,ZYXI_High,ZYXI_Low,ZYXI_Close,ZYXI_Volume,ZYXI_Dividends,ZYXI_Stock Splits
2004-02-25 00:00:00+00:00,2.636363983154297,2.636363983154297,2.5545449256896973,1.3794784545898438,14080,0.0,
2004-02-26 00:00:00+00:00,2.590909004211426,2.636363983154297,2.563636064529419,1.413721203804016,65450,0.0,
2004-02-27 00:00:00+00:00,2.6272730827331543,2.681818008422852,2.590909004211426,1.4186129570007324,17930,0.0,
2004-03-01 00:00:00+00:00,2.681818008422852,2.681818008422852,2.590909004211426,1.413721203804016,15950,0.0,
2004-03-02 00:00:00+00:00,2.681818008422852,2.745455026626587,2.545454978942871,1.3941539525985718,31570,0.0,
2004-03-03 00:00:00+00:00,2.6636359691619877,2.6636359691619877,2.545454978942871,1.3941539525985718,82060,0.0,
2004-03-04 00:00:00+00:00,2.636363983154297,2.636363983154297,2.5,1.3696953058242798,79750,0.0,
2004-03-05 00:00:00+00:00,2.545454978942871,2.636363983154297,2.363636016845703,1.3452363014221191,55220,0.0,
2004-03-08 00:00:00+00:00,2.5363640785217285,2.563636064529419,2.400000095367432,1.320777177810669,81950,0.0,
2004-03-09 00:00:00+00:00,2.400000095367432,2.5,2.400000095367432,1.320777177810669,37510,0.0,
2004-03-10 00:00:00+00:00,2.472727060317993,2.472727060317993,2.363636016845703,1.296318531036377,25740,0.0,
2004-03-11 00:00:00+00:00,2.409090995788574,2.454545021057129,2.363636016845703,1.3158859014511108,26950,0.0,
2004-03-12 00:00:00+00:00,2.3818180561065674,2.409090995788574,2.3454549312591557,1.296318531036377,20680,0.0,
2004-03-15 00:00:00+00:00,2.409090995788574,2.454545021057129,2.3818180561065674,1.281643271446228,8580,0.0,
2004-03-16 00:00:00+00:00,2.4272730350494385,2.4272730350494385,2.363636016845703,1.281643271446228,9350,0.0,
2004-03-17 00:00:00+00:00,2.363636016845703,2.363636016845703,2.3181819915771484,1.257184624671936,16170,0.0,
2004-03-18 00:00:00+00:00,2.3181819915771484,2.363636016845703,1.8181819915771484,1.174024224281311,50270,0.0,
2004-03-19 00:00:00+00:00,2.181818008422852,2.181818008422852,2.090909004211426,1.174024224281311,1980,0.0,
2004-03-22 00:00:00+00:00,2.181818008422852,2.181818008422852,2.0,1.1495656967163086,3850,0.0,
2004-03-23 00:00:00+00:00,2.136363983154297,2.200000047683716,2.136363983154297,1.174024224281311,41910,0.0,
2004-03-24 00:00:00+00:00,2.2272729873657227,2.254544973373413,2.1454548835754395,1.1838079690933228,11000,0.0,
2004-03-25 00:00:00+00:00,2.2272729873657227,2.3181819915771484,2.1636359691619877,1.174024224281311,9680,0.0,
2004-03-26 00:00:00+00:00,2.181818008422852,2.2727270126342773,2.181818008422852,1.2082669734954834,7480,0.0,
2004-03-29 00:00:00+00:00,2.200000047683716,2.363636016845703,2.200000047683716,1.2669677734375,13750,0.0,
2004-03-30 00:00:00+00:00,2.363636016845703,2.363636016845703,2.363636016845703,1.2718595266342163,220,0.0,
2004-03-31 00:00:00+00:00,2.2272729873657227,2.3181819915771484,2.2272729873657227,1.2229418754577637,19800,0.0,
2004-04-01 00:00:00+00:00,2.2272729873657227,2.5,2.2272729873657227,1.320777177810669,9460,0.0,
2004-04-02 00:00:00+00:00,2.5,2.5,2.409090995788574,1.296318531036377,10670,0.0,
2004-04-05 00:00:00+00:00,2.5,2.681818008422852,2.409090995788574,1.38437020778656,32670,0.0,
2004-04-06 00:00:00+00:00,2.681818008422852,2.7272729873657227,2.636363983154297,1.4283961057662964,51700,0.0,
2004-04-07 00:00:00+00:00,2.745455026626587,2.745455026626587,2.7272729873657227,1.467530608177185,8470,0.0,
2004-04-08 00:00:00+00:00,2.7272729873657227,2.7727270126342773,2.672727108001709,1.4381797313690186,46750,0.0,
2004-04-12 00:00:00+00:00,2.672727108001709,2.7272729873657227,2.672727108001709,1.4381797313690186,5390,0.0,
2004-04-13 00:00:00+00:00,2.7272729873657227,2.7272729873657227,2.672727108001709,1.4381797313690186,5940,0.0,
2004-04-14 00:00:00+00:00,2.681818008422852,2.7272729873657227,2.672727108001709,1.4479632377624512,31790,0.0,
2004-04-15 00:00:00+00:00,2.681818008422852,2.7727270126342773,2.672727108001709,1.491989254951477,59730,0.0,
2004-04-16 00:00:00+00:00,2.7727270126342773,2.8181819915771484,2.7272729873657227,1.5164482593536377,32560,0.0,
2004-04-19 00:00:00+00:00,2.8181819915771484,2.8181819915771484,2.7636361122131348,1.5164482593536377,8690,0.0,
2004-04-20 00:00:00+00:00,2.8181819915771484,2.8181819915771484,2.754544973373413,1.491989254951477,13640,0.0,
2004-04-21 00:00:00+00:00,2.7727270126342773,2.7727270126342773,2.7272729873657227,1.491989254951477,18590,0.0,
2004-04-22 00:00:00+00:00,2.7727270126342773,2.799999952316284,2.7272729873657227,1.4724223613739014,22330,0.0,
2004-04-23 00:00:00+00:00,2.863636016845703,3.181818008422852,2.8181819915771484,1.5898244380950928,54340,0.0,
2004-04-26 00:00:00+00:00,2.954545021057129,3.181818008422852,2.7727270126342773,1.5164482593536377,256410,0.0,
2004-04-27 00:00:00+00:00,2.8181819915771484,2.900000095367432,2.7909090518951416,1.5017727613449097,34870,0.0,
2004-04-28 00:00:00+00:00,2.8181819915771484,2.909090995788574,2.7727270126342773,1.5653657913208008,21230,0.0,
2004-04-29 00:00:00+00:00,2.909090995788574,2.954545021057129,2.8181819915771484,1.5555821657180786,76120,0.0,
2004-04-30 00:00:00+00:00,2.909090995788574,2.909090995788574,2.8181819915771484,1.54090678691864,12430,0.0,
2004-05-03 00:00:00+00:00,2.909090995788574,3.0,2.863636016845703,1.5898244380950928,77440,0.0,
2004-05-04 00:00:00+00:00,3.3181819915771484,3.409090995788574,3.090909004211426,1.8344130516052248,224510,0.0,
2004-05-05 00:00:00+00:00,3.590909004211426,3.681818008422852,3.5,1.9077898263931277,330220,0.0,
2004-05-06 00:00:00+00:00,3.727272987365722,3.727272987365722,3.090909004211426,1.8490885496139529,304590,0.0,
2004-05-07 00:00:00+00:00,3.472727060317993,3.545454978942871,3.409090995788574,1.858871579170227,148830,0.0,
2004-05-10 00:00:00+00:00,3.590909004211426,3.590909004211426,3.2727270126342773,1.7854955196380615,188210,0.0,
2004-05-11 00:00:00+00:00,3.363636016845703,3.3818180561065674,3.2727270126342773,1.805062174797058,112090,0.0,
2004-05-12 00:00:00+00:00,3.363636016845703,3.409090995788574,3.045454978942871,1.7121187448501587,104390,0.0,
2004-05-13 00:00:00+00:00,3.181818008422852,3.181818008422852,2.909090995788574,1.5898244380950928,70180,0.0,
2004-05-14 00:00:00+00:00,2.909090995788574,3.136363983154297,2.909090995788574,1.663201093673706,33660,0.0,
2004-05-17 00:00:00+00:00,3.090909004211426,3.090909004211426,2.809091091156006,1.5164482593536377,42130,0.0,
2004-05-18 00:00:00+00:00,2.863636016845703,2.909090995788574,2.7727270126342773,1.54090678691864,38720,0.0,
