date,FFNW_Open,FFNW_High,FFNW_Low,FFNW_Close,FFNW_Volume,FFNW_Dividends,FFNW_Stock Splits
2007-10-10 00:00:00+00:00,11.5,11.75,11.449999809265137,8.18229866027832,5551600,0.0,
2007-10-11 00:00:00+00:00,11.75,11.949999809265137,11.649999618530272,8.154396057128906,700600,0.0,
2007-10-12 00:00:00+00:00,11.699999809265137,11.699999809265137,11.600000381469728,8.126493453979492,241800,0.0,
2007-10-15 00:00:00+00:00,11.5,11.649999618530272,11.5,8.028836250305176,380900,0.0,
2007-10-16 00:00:00+00:00,11.550000190734863,11.550000190734863,11.449999809265137,8.04278564453125,410300,0.0,
2007-10-17 00:00:00+00:00,11.5,11.510000228881836,11.449999809265137,8.021859169006348,662800,0.0,
2007-10-18 00:00:00+00:00,11.479999542236328,11.539999961853027,11.449999809265137,8.049761772155762,272400,0.0,
2007-10-19 00:00:00+00:00,11.5,11.5,11.449999809265137,7.986982345581055,223100,0.0,
2007-10-22 00:00:00+00:00,11.399999618530272,11.5,11.0,8.00791072845459,386000,0.0,
2007-10-23 00:00:00+00:00,11.5,11.520000457763672,11.449999809265137,8.021859169006348,135000,0.0,
2007-10-24 00:00:00+00:00,11.489999771118164,11.489999771118164,11.399999618530272,7.952103137969971,93900,0.0,
2007-10-25 00:00:00+00:00,11.420000076293944,11.479999542236328,11.399999618530272,8.00791072845459,63700,0.0,
2007-10-26 00:00:00+00:00,11.5,11.5,11.399999618530272,7.959078311920166,54700,0.0,
2007-10-29 00:00:00+00:00,11.460000038146973,11.460000038146973,11.3100004196167,7.938153266906738,88600,0.0,
2007-10-30 00:00:00+00:00,11.380000114440918,11.380000114440918,11.300000190734863,7.917224407196045,64900,0.0,
2007-10-31 00:00:00+00:00,11.359999656677246,11.4399995803833,11.300000190734863,7.903279304504394,119500,0.0,
2007-11-01 00:00:00+00:00,11.300000190734863,11.300000190734863,11.100000381469728,7.805619716644287,146600,0.0,
2007-11-02 00:00:00+00:00,11.210000038146973,11.210000038146973,10.90999984741211,7.6661057472229,119200,0.0,
2007-11-05 00:00:00+00:00,10.90999984741211,10.949999809265137,10.600000381469728,7.59635066986084,274500,0.0,
2007-11-06 00:00:00+00:00,10.619999885559082,10.970000267028809,10.619999885559082,7.603330612182617,97600,0.0,
2007-11-07 00:00:00+00:00,10.899999618530272,10.899999618530272,10.65999984741211,7.463817596435547,48500,0.0,
2007-11-08 00:00:00+00:00,10.699999809265137,10.699999809265137,10.510000228881836,7.428940773010254,176700,0.0,
2007-11-09 00:00:00+00:00,10.5,10.829999923706056,10.5,7.540547847747803,83100,0.0,
2007-11-12 00:00:00+00:00,10.65999984741211,10.9399995803833,10.65999984741211,7.512646675109863,271300,0.0,
2007-11-13 00:00:00+00:00,10.68000030517578,10.949999809265137,10.65999984741211,7.59635066986084,45100,0.0,
2007-11-14 00:00:00+00:00,10.850000381469728,10.850000381469728,10.75,7.561474800109863,41400,0.0,
2007-11-15 00:00:00+00:00,10.84000015258789,10.84000015258789,10.600000381469728,7.491719722747803,19600,0.0,
2007-11-16 00:00:00+00:00,10.75,10.789999961853027,10.630000114440918,7.414989948272705,30400,0.0,
