date,IMCB_Open,IMCB_High,IMCB_Low,IMCB_Close,IMCB_Volume,IMCB_Dividends,IMCB_Stock Splits
2004-07-13 00:00:00+00:00,14.6225004196167,14.647500038146973,14.6225004196167,11.056888580322266,4800,0.0,
2004-07-14 00:00:00+00:00,14.649999618530272,14.692500114440918,14.592499732971191,11.02103042602539,3600,0.0,
2004-07-15 00:00:00+00:00,14.619999885559082,14.625,14.592499732971191,11.02103042602539,4400,0.0,
2004-07-16 00:00:00+00:00,14.625,14.625,14.545000076293944,10.979514122009276,3200,0.0,
2004-07-19 00:00:00+00:00,14.547499656677246,14.547499656677246,14.477499961853027,10.973851203918455,6000,0.0,
2004-07-20 00:00:00+00:00,14.53499984741211,14.635000228881836,14.532500267028809,11.047452926635742,3200,0.0,
2004-07-21 00:00:00+00:00,14.702500343322754,14.702500343322754,14.512499809265137,10.95497703552246,10800,0.0,
2004-07-22 00:00:00+00:00,14.350000381469728,14.350000381469728,14.350000381469728,10.832317352294922,2400,0.0,
2004-07-23 00:00:00+00:00,14.255000114440918,14.255000114440918,14.21500015258789,10.747392654418944,1600,0.0,
2004-07-26 00:00:00+00:00,14.087499618530272,14.095000267028809,14.057499885559082,10.63982391357422,5600,0.0,
2004-07-27 00:00:00+00:00,14.140000343322754,14.24250030517578,14.1274995803833,10.74927806854248,18000,0.0,
2004-07-28 00:00:00+00:00,14.157500267028809,14.267499923706056,14.157500267028809,10.770041465759276,2000,0.0,
2004-07-29 00:00:00+00:00,14.3149995803833,14.329999923706056,14.3149995803833,10.817217826843262,13600,0.0,
2004-07-30 00:00:00+00:00,14.357500076293944,14.385000228881836,14.357500076293944,10.841750144958496,6000,0.0,
2004-08-02 00:00:00+00:00,14.324999809265137,14.387499809265137,14.300000190734863,10.86062240600586,2000,0.0,
2004-08-03 00:00:00+00:00,14.364999771118164,14.36750030517578,14.322500228881836,10.811555862426758,4000,0.0,
2004-08-04 00:00:00+00:00,14.1899995803833,14.3100004196167,14.1899995803833,10.78513526916504,110400,0.0,
2004-08-05 00:00:00+00:00,14.145000457763672,14.145000457763672,14.109999656677246,10.651148796081545,2800,0.0,
2004-08-06 00:00:00+00:00,13.912500381469728,13.912500381469728,13.852499961853027,10.45676612854004,2800,0.0,
2004-08-09 00:00:00+00:00,13.86750030517578,13.86750030517578,13.84749984741211,10.46243381500244,4000,0.0,
2004-08-10 00:00:00+00:00,13.90250015258789,14.010000228881836,13.90250015258789,10.575661659240724,29600,0.0,
2004-08-11 00:00:00+00:00,13.897500038146973,13.904999732971191,13.897500038146973,10.496403694152832,27200,0.0,
2004-08-12 00:00:00+00:00,13.904999732971191,13.904999732971191,13.904999732971191,10.496403694152832,0,0.0,
2004-08-13 00:00:00+00:00,13.78499984741211,13.78499984741211,13.75,10.379398345947266,1600,0.0,
2004-08-16 00:00:00+00:00,13.960000038146973,14.005000114440918,13.960000038146973,10.571890830993652,13200,0.0,
2004-08-17 00:00:00+00:00,14.157500267028809,14.157500267028809,14.082500457763672,10.634163856506348,23600,0.0,
2004-08-18 00:00:00+00:00,14.182499885559082,14.274999618530272,14.170000076293944,10.775701522827148,84800,0.0,
2004-08-19 00:00:00+00:00,14.220000267028809,14.220000267028809,14.175000190734863,10.71719741821289,14800,0.0,
2004-08-20 00:00:00+00:00,14.265000343322754,14.31999969482422,14.265000343322754,10.809670448303224,16000,0.0,
2004-08-23 00:00:00+00:00,14.350000381469728,14.350000381469728,14.324999809265137,10.813443183898926,28400,0.0,
2004-08-24 00:00:00+00:00,14.3725004196167,14.3725004196167,14.267499923706056,10.807784080505373,150400,0.0,
2004-08-25 00:00:00+00:00,14.3100004196167,14.385000228881836,14.3100004196167,10.858736038208008,22400,0.0,
2004-08-26 00:00:00+00:00,14.404999732971191,14.414999961853027,14.38249969482422,10.881383895874023,21200,0.0,
2004-08-27 00:00:00+00:00,14.417499542236328,14.420000076293944,14.407500267028809,10.885157585144045,4400,0.0,
2004-08-30 00:00:00+00:00,14.420000076293944,14.420000076293944,14.329999923706056,10.817217826843262,5200,0.0,
2004-08-31 00:00:00+00:00,14.3125,14.337499618530272,14.295000076293944,10.822877883911133,103600,0.0,
2004-09-01 00:00:00+00:00,14.457500457763672,14.457500457763672,14.442500114440918,10.902139663696287,4800,0.0,
2004-09-02 00:00:00+00:00,14.4975004196167,14.612500190734863,14.494999885559082,11.030465126037598,4000,0.0,
2004-09-03 00:00:00+00:00,14.600000381469728,14.600000381469728,14.567500114440918,11.002158164978027,8400,0.0,
2004-09-07 00:00:00+00:00,14.6850004196167,14.744999885559082,14.6850004196167,11.111613273620604,12000,0.0,
2004-09-08 00:00:00+00:00,14.69499969482422,14.69499969482422,14.602499961853027,11.02291774749756,13600,0.0,
2004-09-09 00:00:00+00:00,14.642499923706056,14.654999732971191,14.5649995803833,11.053114891052246,30000,0.0,
2004-09-10 00:00:00+00:00,14.625,14.707500457763672,14.600000381469728,11.102181434631348,170800,0.0,
2004-09-13 00:00:00+00:00,14.72249984741211,14.80500030517578,14.72249984741211,11.14936065673828,11200,0.0,
2004-09-14 00:00:00+00:00,14.765000343322754,14.767499923706056,14.727499961853027,11.147475242614746,20400,0.0,
2004-09-15 00:00:00+00:00,14.662500381469728,14.710000038146973,14.662500381469728,11.073875427246094,5600,0.0,
2004-09-16 00:00:00+00:00,14.800000190734863,14.800000190734863,14.765000343322754,11.145586013793944,4800,0.0,
2004-09-17 00:00:00+00:00,14.8100004196167,14.822500228881836,14.774999618530272,11.153132438659668,26800,0.0,
2004-09-20 00:00:00+00:00,14.732500076293944,14.744999885559082,14.710000038146973,11.10783863067627,7200,0.0,
2004-09-21 00:00:00+00:00,14.7475004196167,14.837499618530272,14.729999542236328,11.200310707092283,4800,0.0,
2004-09-22 00:00:00+00:00,14.75,14.75,14.6875,11.094632148742676,14800,0.0,
2004-09-23 00:00:00+00:00,14.63249969482422,14.65999984741211,14.63249969482422,11.045565605163574,12000,0.0,
2004-09-24 00:00:00+00:00,14.672499656677246,14.6899995803833,14.65250015258789,11.060662269592283,1600,0.0,
2004-09-27 00:00:00+00:00,14.547499656677246,14.5625,14.537500381469728,10.995989799499512,6000,0.0295,
2004-09-28 00:00:00+00:00,14.5,14.59000015258789,14.5,11.03569793701172,6000,0.0,
2004-09-29 00:00:00+00:00,14.595000267028809,14.635000228881836,14.577500343322754,11.06784725189209,10000,0.0,
2004-09-30 00:00:00+00:00,14.699999809265137,14.760000228881836,14.667499542236328,11.162396430969238,21200,0.0,
2004-10-01 00:00:00+00:00,14.86750030517578,14.920000076293944,14.86750030517578,11.28530979156494,6800,0.0,
2004-10-04 00:00:00+00:00,15.024999618530272,15.067500114440918,15.0024995803833,11.347711563110352,8800,0.0,
2004-10-05 00:00:00+00:00,14.917499542236328,14.977499961853027,14.917499542236328,11.304219245910645,21200,0.0,
2004-10-06 00:00:00+00:00,14.9975004196167,15.029999732971191,14.989999771118164,11.36850929260254,4400,0.0,
2004-10-07 00:00:00+00:00,15.03499984741211,15.03499984741211,14.914999961853027,11.28342056274414,18000,0.0,
2004-10-08 00:00:00+00:00,14.904999732971191,14.904999732971191,14.779999732971191,11.179414749145508,10800,0.0,
2004-10-11 00:00:00+00:00,14.8100004196167,14.829999923706056,14.802499771118164,11.217232704162598,10000,0.0,
2004-10-12 00:00:00+00:00,14.75,14.8100004196167,14.75,11.190766334533691,10800,0.0,
2004-10-13 00:00:00+00:00,14.729999542236328,14.729999542236328,14.6899995803833,11.11134147644043,2800,0.0,
2004-10-14 00:00:00+00:00,14.637499809265137,14.677499771118164,14.600000381469728,11.043264389038086,10800,0.0,
2004-10-15 00:00:00+00:00,14.677499771118164,14.6850004196167,14.649999618530272,11.081087112426758,2800,0.0,
2004-10-18 00:00:00+00:00,14.625,14.71500015258789,14.582500457763672,11.1302490234375,3600,0.0,
2004-10-19 00:00:00+00:00,14.762499809265137,14.762499809265137,14.635000228881836,11.069740295410156,9200,0.0,
2004-10-20 00:00:00+00:00,14.574999809265137,14.592499732971191,14.5,11.037595748901367,21200,0.0,
2004-10-21 00:00:00+00:00,14.604999542236328,14.7475004196167,14.604999542236328,11.154837608337402,10800,0.0,
2004-10-22 00:00:00+00:00,14.717499732971191,14.734999656677246,14.6225004196167,11.060288429260254,6400,0.0,
2004-10-25 00:00:00+00:00,14.614999771118164,14.662500381469728,14.614999771118164,11.079195022583008,5200,0.0,
2004-10-26 00:00:00+00:00,14.662500381469728,14.75749969482422,14.662500381469728,11.16050624847412,14000,0.0,
2004-10-27 00:00:00+00:00,14.90999984741211,15.005000114440918,14.90999984741211,11.349601745605469,13600,0.0,
2004-10-28 00:00:00+00:00,14.984999656677246,15.032500267028809,14.984999656677246,11.338257789611816,214400,0.0,
2004-10-29 00:00:00+00:00,15.00749969482422,15.0600004196167,14.99250030517578,11.391204833984377,8400,0.0,
2004-11-01 00:00:00+00:00,15.0649995803833,15.095000267028809,15.057499885559082,11.41578483581543,11200,0.0,
2004-11-02 00:00:00+00:00,15.197500228881836,15.207500457763672,15.085000038146973,11.419570922851562,15200,0.0,
